
"Results of DICE-2016R model run using model resultslimt20.csv"
"This is optimal if ifopt = 1 and baseline if ifopt = 0"
"ifopt =",1.0000000000

"Period",1.0000000000,2.0000000000,3.0000000000,4.0000000000,5.0000000000,6.0000000000,7.0000000000,8.0000000000,9.0000000000,10.0000000000,11.0000000000,12.0000000000,13.0000000000,14.0000000000,15.0000000000,16.0000000000,17.0000000000,18.0000000000,19.0000000000,20.0000000000,21.0000000000,22.0000000000,23.0000000000,24.0000000000,25.0000000000,26.0000000000,27.0000000000,28.0000000000,29.0000000000,30.0000000000,31.0000000000,32.0000000000,33.0000000000,34.0000000000,35.0000000000,36.0000000000,37.0000000000,38.0000000000,39.0000000000,40.0000000000,41.0000000000,42.0000000000,43.0000000000,44.0000000000,45.0000000000,46.0000000000,47.0000000000,48.0000000000,49.0000000000,50.0000000000,51.0000000000,52.0000000000,53.0000000000,54.0000000000,55.0000000000,56.0000000000,57.0000000000,58.0000000000,59.0000000000,60.0000000000,61.0000000000,62.0000000000,63.0000000000,64.0000000000,65.0000000000,66.0000000000,67.0000000000,68.0000000000,69.0000000000,70.0000000000,71.0000000000,72.0000000000,73.0000000000,74.0000000000,75.0000000000,76.0000000000,77.0000000000,78.0000000000,79.0000000000,80.0000000000,81.0000000000,82.0000000000,83.0000000000,84.0000000000,85.0000000000,86.0000000000,87.0000000000,88.0000000000,89.0000000000,90.0000000000,91.0000000000,92.0000000000,93.0000000000,94.0000000000,95.0000000000,96.0000000000,97.0000000000,98.0000000000,99.0000000000,100.0000000000
"Year",2015.0000000000,2020.0000000000,2025.0000000000,2030.0000000000,2035.0000000000,2040.0000000000,2045.0000000000,2050.0000000000,2055.0000000000,2060.0000000000,2065.0000000000,2070.0000000000,2075.0000000000,2080.0000000000,2085.0000000000,2090.0000000000,2095.0000000000,2100.0000000000,2105.0000000000,2110.0000000000,2115.0000000000,2120.0000000000,2125.0000000000,2130.0000000000,2135.0000000000,2140.0000000000,2145.0000000000,2150.0000000000,2155.0000000000,2160.0000000000,2165.0000000000,2170.0000000000,2175.0000000000,2180.0000000000,2185.0000000000,2190.0000000000,2195.0000000000,2200.0000000000,2205.0000000000,2210.0000000000,2215.0000000000,2220.0000000000,2225.0000000000,2230.0000000000,2235.0000000000,2240.0000000000,2245.0000000000,2250.0000000000,2255.0000000000,2260.0000000000,2265.0000000000,2270.0000000000,2275.0000000000,2280.0000000000,2285.0000000000,2290.0000000000,2295.0000000000,2300.0000000000,2305.0000000000,2310.0000000000,2315.0000000000,2320.0000000000,2325.0000000000,2330.0000000000,2335.0000000000,2340.0000000000,2345.0000000000,2350.0000000000,2355.0000000000,2360.0000000000,2365.0000000000,2370.0000000000,2375.0000000000,2380.0000000000,2385.0000000000,2390.0000000000,2395.0000000000,2400.0000000000,2405.0000000000,2410.0000000000,2415.0000000000,2420.0000000000,2425.0000000000,2430.0000000000,2435.0000000000,2440.0000000000,2445.0000000000,2450.0000000000,2455.0000000000,2460.0000000000,2465.0000000000,2470.0000000000,2475.0000000000,2480.0000000000,2485.0000000000,2490.0000000000,2495.0000000000,2500.0000000000,2505.0000000000,2510.0000000000
"Industrial Emissions GTCO2 per year",35.7403846239,31.1727027044,25.2271420806,17.7801163516,8.7974597181,0.3028887127,-5.9054461587,-12.7617425721,-19.6717475214,-25.3494922993,-26.9766042766,-18.1377988672,-9.8472691161,-8.9209934362,-8.1701125615,-7.5598452718,-7.0623883448,-5.2635700229,-9.3829691874,-13.3395085288,-17.0441829695,-20.4034896943,-23.3208166453,-25.6990938344,-27.4450968509,-28.4758617925,-28.7275158151,-28.1663126762,-26.8007022414,-24.6919436878,-21.9595711133,-18.7776265097,-15.3596054027,-11.9330645004,-8.7096578325,-5.8581039683,-3.4878007166,-1.6429247521,-0.3161751477,0.5460590929,1.0294999239,1.2117287006,1.1816685878,1.0207476974,0.7781045039,0.5104782253,0.2550727613,0.0287755867,-0.1606254620,-0.3098648295,-0.4192698731,-0.4924908853,-0.5350939712,-0.5535768383,-0.5543246341,-0.5431754353,-0.5249557103,-0.5037170754,-0.4819158716,-0.4620680196,-0.4454513247,-0.4323824238,-0.4241186278,-0.4151723687,-0.4075258509,-0.4032171778,-0.3975027431,-0.3937297611,-0.3852538408,-0.3981148040,-0.3321114830,-0.3635818989,-0.3536919629,-0.3472755868,-0.3432425370,-0.3416445259,-0.3411581358,-0.3403642669,-0.3381535392,-0.3331820341,-0.3229401763,-0.3117496775,-0.3115547202,-0.3318578377,-0.3695041154,-0.3488832004,-0.3188486103,-0.3629389785,-0.3473574738,-0.6980028319,-0.1582368938,-0.2102805039,-0.0854747339,0.1370202349,1.0181392212,1.5903610748,2.6656257855,4.7359863318,6.7324132360,10.7157026867
"Atmospheric concentration C (ppm)",399.5305164319,418.4656574075,433.0511692527,443.1833027349,448.5391824976,448.6886450300,444.4422324283,437.5692494174,427.6907559541,414.8497647020,399.8953090475,385.3703399772,377.6333057155,375.2969496109,372.9812783250,370.6859323075,368.4105619395,366.1548272099,364.8096855877,360.5249107695,353.8179663073,345.1200436699,334.8179154723,323.2820405180,310.8843369947,298.0075347215,285.0468999718,272.4044079237,260.4752408316,249.6269989594,240.1733529303,232.3458668302,226.2698063513,221.9503855591,219.2746773064,218.0303672464,217.9379272612,218.6885540019,219.9813993667,221.5484781606,223.1749067366,224.7095048569,226.0503287437,227.1462403922,227.9873413140,228.5816027881,228.9603554018,229.1656026649,229.2383732698,229.2153681576,229.1284396094,229.0042495524,228.8637482187,228.7222947068,228.5901246536,228.4732191189,228.3741900491,228.2932519341,228.2288624003,228.1787840093,228.1399523381,228.1092104894,228.0837906836,228.0605475498,228.0402377102,228.0221921864,228.0044826588,227.9884062362,227.9728810397,227.9611761903,227.9394425440,227.9596890796,227.9544730402,227.9543291788,227.9566194751,227.9598007211,227.9624835780,227.9642579453,227.9656110987,227.9676242997,227.9720748902,227.9821316154,227.9978556789,228.0117592126,228.0112544352,227.9871768476,227.9794949306,227.9915792448,227.9734301219,227.9672191388,227.7365664209,227.8784809840,227.9639693367,228.1175522273,228.3958775165,229.2091153659,230.3009333137,231.9770955075,234.8248306111,238.6860273829
"Atmospheric Temperature ",0.8500000000,1.0163416484,1.1827893905,1.3434191820,1.4930754836,1.6269603038,1.7418681214,1.8370104692,1.9110688571,1.9626755536,1.9913909485,2.0000000000,2.0000000000,2.0000000000,2.0000000000,2.0000000000,2.0000000000,2.0000000000,1.9983497613,1.9909112536,1.9747015173,1.9475736468,1.9080260220,1.8550990910,1.7883348643,1.7077822501,1.6140337625,1.5082769973,1.3923386437,1.2686919890,1.1403954856,1.0109363973,0.8839749135,0.7630173031,0.6510794282,0.5504148519,0.4623658264,0.3873560309,0.3250075354,0.2743258759,0.2339198198,0.2022176416,0.1776157559,0.1586064749,0.1438623657,0.1322527439,0.1228703989,0.1150254435,0.1082135204,0.1020809910,0.0963938703,0.0910102444,0.0858551583,0.0808990523,0.0761400488,0.0715905112,0.0672673673,0.0631859235,0.0593559587,0.0557807976,0.0524561937,0.0493710743,0.0465093192,0.0438495169,0.0413747690,0.0390687708,0.0369127827,0.0348934886,0.0329967281,0.0312177894,0.0295201125,0.0279935829,0.0265586117,0.0252172988,0.0239652692,0.0227950678,0.0216969142,0.0206612927,0.0196810181,0.0187523264,0.0178760651,0.0170603587,0.0163124006,0.0156209025,0.0149465310,0.0142335112,0.0135267482,0.0128732377,0.0121968557,0.0115299421,0.0103469272,0.0095881770,0.0090682341,0.0089170624,0.0093800656,0.0116261842,0.0160676311,0.0237590294,0.0369278093,0.0570674041
"Output Net Net) ",125.6492445508,148.4526997745,173.7109759016,200.8253987454,229.0884128541,258.7871595377,291.3982699091,326.0753955341,362.9121294556,402.6580689884,447.7453344589,503.7951318448,564.7191680106,626.4472064454,691.4151594109,759.7614871243,831.6225206803,907.8229640663,985.5417781246,1066.6302814768,1151.4799359217,1240.4331910027,1333.7940100445,1431.8291186482,1534.7617416821,1642.7593063505,1755.9169486794,1874.2397027991,1997.6277701354,2125.8705970593,2258.6554314780,2395.5934317781,2536.2608356381,2680.2467114729,2827.1950886693,2976.8311910523,3128.9673454577,3283.4922960155,3440.3485096257,3599.5107105059,3760.9664088102,3924.6960705721,4090.6699813424,4258.8427575332,4429.1482483942,4601.5077536139,4775.8280392389,4952.0026955401,5129.9157131727,5309.4442035057,5490.4602948014,5672.8325781009,5856.4274726812,6041.1103606696,6226.7465651651,6413.2021064341,6600.3443528853,6788.0424327085,6976.1677152511,7164.5938907286,7353.1973440596,7541.8573363603,7730.4559072862,7918.8789721267,8107.0148262414,8294.7548730217,8481.9946437922,8668.6322545029,8854.5703252435,9039.7114417759,9223.9750503274,9407.2573892380,9589.4857818158,9770.5770512480,9950.4543601418,10129.0441013744,10306.2757067493,10482.0810884815,10656.3932491352,10829.1449719933,11000.2654232254,11169.6742174374,11337.2715403337,11502.9216755455,11666.4248186389,11827.4686797771,11985.5238405790,12139.6829896007,12288.3886657878,12428.8584589698,12556.2702495777,12773.5418372510,12970.0920435002,13151.2921837957,13320.9774212147,13481.7937433799,13635.6972514518,13784.0532070632,13927.7684047459,14067.4939502698
"Climate Damages fraction output",0.0044578250,0.0063733036,0.0086317729,0.0111354624,0.0137546230,0.0163319890,0.0187204251,0.0208213281,0.0225339764,0.0237674282,0.0244679859,0.0246800000,0.0246800000,0.0246800000,0.0246800000,0.0246800000,0.0246800000,0.0246800000,0.0246392889,0.0244561994,0.0240595823,0.0234030760,0.0224622756,0.0212333926,0.0197325336,0.0179949297,0.0160734978,0.0140361299,0.0119612046,0.0099311047,0.0080240965,0.0063056931,0.0048213099,0.0035921456,0.0026154903,0.0018692417,0.0013190359,0.0009257758,0.0006517365,0.0004643214,0.0003376130,0.0002523035,0.0001946472,0.0001552126,0.0001276967,0.0001079182,0.0000931493,0.0000816344,0.0000722517,0.0000642947,0.0000573303,0.0000511053,0.0000454797,0.0000403805,0.0000357694,0.0000316225,0.0000279186,0.0000246335,0.0000217377,0.0000191979,0.0000169777,0.0000150394,0.0000133464,0.0000118636,0.0000105622,0.0000094177,0.0000084070,0.0000075123,0.0000067178,0.0000060130,0.0000053768,0.0000048351,0.0000043521,0.0000039236,0.0000035436,0.0000032060,0.0000029046,0.0000026339,0.0000023899,0.0000021697,0.0000019716,0.0000017958,0.0000016418,0.0000015056,0.0000013784,0.0000012500,0.0000011289,0.0000010225,0.0000009179,0.0000008202,0.0000006606,0.0000005672,0.0000005074,0.0000004906,0.0000005429,0.0000008340,0.0000015929,0.0000034829,0.0000084138,0.0000200938
"Consumption Per Capita ",12.7064963399,14.0873031434,15.5921057119,17.1852805398,18.8547935778,20.6268003980,22.5545573761,24.6672539046,27.0213090245,29.6982399573,32.7779280897,36.2604346527,40.0222784237,43.9717108352,48.1209876273,52.4789964539,57.0504907068,61.8324941789,66.7999493191,71.9897814674,77.4323280925,83.1531628948,89.1739459183,95.5125506157,102.1826713272,109.1931039346,116.5469122134,124.2407277715,132.2644535461,140.6016154007,149.2305029344,158.1260564454,167.2622365459,176.6144374403,186.1614591858,195.8866746359,205.7782644882,215.8286541199,226.0334366158,236.3901651086,246.8972197522,257.5528837518,268.3548299693,279.2997958040,290.3834465969,301.6004792225,312.9446826673,324.4090584246,335.9859900609,347.6673998382,359.4448790621,371.3097947631,383.2533793975,395.2668084362,407.3412621569,419.4679724338,431.6382673508,443.8435989396,456.0755667360,468.3259359707,480.5866515161,492.8498505704,505.1078719938,517.3532673719,529.5787907930,541.7774038041,553.9423085294,566.0669248018,578.1449081526,590.1701399569,602.1368008789,614.0391043799,625.8717645053,637.6296437145,649.3078737561,660.9018838630,672.4074067406,683.8206150512,695.1380956048,706.3571888822,717.4762342980,728.4952206798,739.4169096570,750.2486125753,761.0058900062,771.7181336539,782.4393773175,793.2667336746,804.3741543807,816.0728040433,809.8495492610,823.8629338570,836.5398508505,848.2267362440,859.1709478236,869.5431444243,879.4694889149,889.0380365085,898.3072724756,907.3191908585
"Carbon Price (per t CO2)",2.4151157107,61.2792002712,162.5933188166,292.0805661584,442.6773955354,576.4262143407,661.5350800870,748.0732524974,827.5420121715,881.9663976437,872.8844094271,722.4027217637,598.1004511401,569.8259068315,545.4806314502,524.1192208816,505.0624379816,475.3156352532,498.7767747804,519.7304774489,537.6791155058,552.0671416334,562.3094467274,567.8270618257,568.0951261986,562.7063579705,551.4495955564,534.3963598387,511.9791341280,485.0358535192,454.7919056896,422.7594966874,390.5621263396,359.7195653223,331.4540593652,306.5683137227,285.4232385304,267.9833906410,253.9566796528,242.8538814216,234.0756923969,227.1232435370,221.4736644297,216.6688341517,212.4372062447,208.4713764070,204.5706455736,200.6433711630,196.6461534531,192.5592083124,188.3815209400,184.1296237027,179.8302153436,175.5150201436,171.2152557312,166.9593612282,162.7705069523,158.6679160263,154.6623081460,150.7650307044,146.9808271127,143.3092630490,139.7554083045,136.2860096150,132.9101418710,129.6375785042,126.4388525303,123.3314216348,120.2740482023,117.4200675734,114.1655181129,111.5704413299,108.7953235055,106.1096499643,103.5054280965,100.9817067699,98.5288377395,96.1362838656,93.7952035510,91.4949488585,89.2167786144,86.9871751399,84.8856046706,82.9784081228,81.2473332428,79.1635715878,77.0596662782,75.5328599587,73.6270923882,74.4852671168,68.7727768738,67.4789980978,64.9043408433,61.6272941279,53.5245966137,47.8092137429,38.7820492472,24.2846588074,12.4531289106,0.0000000000
"Emissions Control Rate",0.0300000000,0.2300000000,0.4300000000,0.6300000000,0.8300000000,0.9945129513,1.1011925912,1.2081056789,1.3073165034,1.3821067927,1.3950961897,1.2592600217,1.1369313809,1.1206278378,1.1078519770,1.0977680137,1.0897567119,1.0659204915,1.1160264892,1.1633666089,1.2072697644,1.2469366682,1.2814633408,1.3098716532,1.3311560472,1.3443552852,1.3486559547,1.3435283419,1.3288835610,1.3052239444,1.2737419434,1.2363145168,1.1953609257,1.1535658187,1.1135290349,1.0774288802,1.0467959122,1.0223997293,1.0043849410,0.9922890257,0.9851839904,0.9822120358,0.9822910461,0.9843709133,0.9878186513,0.9918231591,0.9958167139,0.9995164917,1.0027668748,1.0054752084,1.0076036605,1.0091720316,1.0102391511,1.0108892436,1.0112145206,1.0113072244,1.0112494849,1.0111167492,1.0109577961,1.0108290725,1.0107642689,1.0107773023,1.0109078560,1.0110213913,1.0111701446,1.0114148980,1.0116260027,1.0119005779,1.0120368555,1.0128612169,1.0110961308,1.0125662273,1.0126485060,1.0128526069,1.0131494615,1.0135504508,1.0140115329,1.0144776684,1.0148992203,1.0152087199,1.0152741801,1.0152801325,1.0158270304,1.0174750952,1.0201720318,1.0197487783,1.0187178101,1.0221014804,1.0219501416,1.0457967294,1.0107895830,1.0147940531,1.0062148614,0.9896917272,0.9206821958,0.8716271192,0.7769665453,0.5891321416,0.3942769435,0.0000000000
