Model,Scenario,Region,Variable,Unit,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
History,Global Carbon Project,World,Emissions|CO2|Energy and Industrial Processes,Gt C/yr,0.053738,0.054259,0.056646,0.059282,0.069634,0.071006,0.07568,0.076389,0.077558,0.082236,0.090241,0.094906,0.096631,0.103128,0.111106,0.117988,0.121717,0.130408,0.133939,0.14223,0.145343,0.154515,0.170953,0.18161,0.170032,0.184443,0.187105,0.190802,0.192244,0.206023,0.232999,0.240832,0.254346,0.270479,0.27352,0.275566,0.27988,0.293876,0.325403,0.325274,0.354384,0.370873,0.373934,0.369453,0.382332,0.405372,0.418589,0.438404,0.462412,0.50516,0.532812,0.550426,0.564355,0.615742,0.622778,0.663109,0.696471,0.787468,0.75776,0.787959,0.826307,0.841283,0.881095,0.953169,0.864722,0.852917,0.920621,0.962807,0.949559,0.822837,0.957314,0.83953,0.88058,0.999203,1.002292,1.013361,0.994891,1.086661,1.081509,1.161365,1.070728,0.956697,0.86222,0.907884,0.987364,1.036062,1.138274,1.216966,1.145005,1.211302,1.323689,1.353514,1.348205,1.370995,1.393419,1.158514,1.26462,1.400188,1.474134,1.431009,1.638472,1.741237,1.764692,1.814376,1.853189,2.031488,2.162769,2.234086,2.297427,2.417133,2.562175,2.570588,2.661371,2.803463,2.95575,3.088942,3.23888,3.341811,3.52383,3.757608,4.066205,4.230256,4.427604,4.661611,4.64278,4.652986,4.908707,5.048153,5.204593,5.352477,5.320538,5.193513,5.152263,5.185639,5.365456,5.545827,5.628344,5.804904,6.032984,6.116385,6.206967,6.340287,6.157628,6.221379,6.265406,6.39891,6.590078,6.630699,6.605359,6.690738,6.885961,6.945183,7.105855,7.468206,7.812293,8.078338,8.345996,8.59439,8.751576,8.62538,9.099376,9.406417,9.54439,9.62874,9.697487,9.687137,9.675212,9.804335,10.000813,10.016143,9.499958
History,Global Carbon Project,World,Emissions|CO2|AFOLU,Gt C/yr,0.692559,0.713685,0.724421,0.737744,0.745179,0.749753,0.757377,0.764654,0.772011,0.778465,0.743458,0.71198,0.709884,0.709275,0.700513,0.690492,0.687521,0.689614,0.686299,0.681947,0.734525,0.764167,0.777761,0.797628,0.811316,0.821979,0.83051,0.842983,0.85443,0.867022,0.879107,0.877233,0.895579,0.911406,0.915497,0.916764,0.924524,0.93684,0.939454,0.93968,0.976799,1.004529,1.015892,1.031914,1.041384,1.049562,1.059393,1.070429,1.081184,1.090512,1.120957,1.137217,1.154132,1.161864,1.17767,1.183851,1.188982,1.195197,1.203123,1.213973,1.216594,1.213587,1.198256,1.200242,1.198253,1.185152,1.172427,1.17312,1.178934,1.17434,1.207765,1.23541,1.246871,1.253135,1.256598,1.271997,1.270799,1.268624,1.271617,1.272299,1.300625,1.326935,1.338971,1.352921,1.36852,1.365779,1.372259,1.373545,1.382956,1.384575,1.435165,1.460743,1.462024,1.4585,1.45339,1.444274,1.436096,1.426582,1.407751,1.388786,1.486318,1.534668,1.591934,1.629533,1.682113,1.738825,1.798825,1.850088,1.907754,1.845519,1.853712,1.86212,1.790599,1.651862,1.564111,1.417173,1.348866,1.372223,1.379532,1.292424,1.286514,1.273134,1.276302,1.238637,1.192266,1.417018,1.301928,1.267284,1.153955,1.160742,1.130973,1.177646,1.155482,1.272159,1.411811,1.337713,1.317747,1.263666,1.229257,1.188241,1.173356,1.149587,1.19858,1.171723,1.314115,1.300821,1.321238,1.82059,1.401315,1.384558,1.238342,1.136712,1.287698,1.390108,1.248989,1.118972,1.266371,1.10442,1.129605,1.236147,1.167812,1.318542,1.276321,1.178163,1.24555,1.301011,1.010801,0.999694,1.052822,1.044053,0.87609
