,2023,2026,2029,2032,2035,2038,2041,2044,2047,2050,2053,2056,2059,2062,2065,2068,2071,2074,2077,2080,2083,2086,2089,2092,2095,2098,2101,2104,2107,2110,2113,2116,2119,2122,2125,2128,2131,2134,2137,2140,2143,2146,2149,2152,2155,2158,2161,2164,2167,2170,2173,2176,2179,2182,2185,2188,2191,2194,2197,2200,2203,2206,2209,2212,2215,2218,2221,2224,2227,2230,2233,2236,2239,2242,2245,2248,2251,2254,2257,2260,2263,2266,2269,2272,2275,2278,2281,2284,2287,2290,2293,2296,2299,2302,2305,2308,2311,2314,2317,2320,2323,2326,2329,2332,2335,2338,2341,2344,2347,2350,2353,2356,2359,2362,2365,2368,2371,2374,2377,2380,2383,2386,2389,2392,2395,2398,2401,2404,2407,2410,2413,2416,2419,2422,2425,2428,2431,2434,2437,2440,2443,2446,2449,2452,2455,2458,2461,2464,2467,2470,2473,2476,2479,2482,2485,2488,2491,2494,2497,2500
2786,3.0491255558,2.6735675458,2.2367965615,1.7532406797,1.2293558323,0.6685888106,0.4129234649,0.1841068638,-0.0483564539,-0.2843745193,-0.5237497329,-0.7662016894,-1.0117152082,-1.259841674,-1.51072848,-1.7637538251,-2.0188364195,-2.275656272,-2.5341547226,-2.7942449139,-3.0553943466,-3.3177732511,-3.5805868511,-3.8444240325,-4.0462623341,-4.2463471242,-4.4453460286,-4.6426863076,-4.8339124021,-5.0101916505,-5.1471667166,-5.1806250384,-4.9626445864,-4.2623509669,-3.0128913615,-1.6729596354,-0.7524675362,-0.3060352684,-0.1193227349,-0.0457234756,-0.0173888366,-0.0065895566,-0.0024915536,-0.0009401922,-0.0003544606,-0.0001334825,-5.02058e-05,-1.88645e-05,-7.0823e-06,-2.6569e-06,-9.959e-07,-3.731e-07,-1.397e-07,-5.23e-08,-1.95e-08,-7.3e-09,-2.7e-09,-1e-09,-4e-10,-1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2901,3.0491255558,2.6835166899,2.2456605362,1.7585347535,1.231456338,1.004503764,0.7961079326,0.583879637,0.3677388248,0.1479085217,-0.0757299314,-0.3029241543,-0.5334380792,-0.7672171264,-1.003923332,-1.2434659253,-1.4854786001,-1.7297035011,-1.975919247,-2.2239969558,-2.4736080473,-2.7246213779,-2.9765062262,-3.2292769762,-3.4828201139,-3.7359923811,-3.9884512259,-4.2397184125,-4.4854912227,-4.7163006869,-4.9066934296,-4.9897328922,-4.8104913952,-4.1326862244,-2.903259493,-1.6008046441,-0.7301460976,-0.300056484,-0.1176749856,-0.0452618646,-0.0172635208,-0.0065588414,-0.0024859123,-0.0009402315,-0.000355265,-0.0001340735,-5.05327e-05,-1.90251e-05,-7.1563e-06,-2.6896e-06,-1.01e-06,-3.79e-07,-1.421e-07,-5.33e-08,-2e-08,-7.5e-09,-2.8e-09,-1e-09,-4e-10,-1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5004,3.0491255558,2.6774388288,2.2401929109,1.7551923201,1.2300422359,0.7785364919,0.5599283363,0.3376957295,0.1119175861,-0.1172444981,-0.3497016593,-0.585183371,-0.823572692,-1.0645452004,-1.3080384491,-1.5536250312,-1.8010949558,-2.0501329867,-2.3005891088,-2.5523345514,-2.8048979889,-3.0582996836,-3.3118261918,-3.5657895819,-3.8200504367,-4.0731054018,-4.3249400788,-4.575354344,-4.819360414,-5.0097624294,-5.1467354978,-5.1802262863,-4.9623058512,-4.2620972321,-2.9883407741,-1.6233464647,-0.7325620417,-0.2992418462,-0.116970792,-0.0449002917,-0.0171006421,-0.0064891735,-0.0024569674,-0.0009284482,-0.0003505187,-0.0001321839,-4.97888e-05,-1.8735e-05,-7.044e-06,-2.6465e-06,-9.935e-07,-3.728e-07,-1.398e-07,-5.24e-08,-1.96e-08,-7.3e-09,-2.8e-09,-1e-09,-4e-10,-1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5038,3.0491255558,2.6714657073,2.2348014053,1.7519304857,1.2287268707,0.668431817,0.3407704316,0.1076587316,-0.1290050041,-0.3691179007,-0.612423166,-0.8586541818,-1.1078379733,-1.3594281681,-1.6136744591,-1.8698482282,-2.1279162602,-2.3875381141,-2.6486682998,-2.9111910101,-3.1744723781,-3.4386360362,-3.642419989,-3.8444940297,-4.0461227713,-4.246244207,-4.4452567616,-4.6426021747,-4.8338306744,-5.0101117023,-5.1470890727,-5.1805515538,-4.9625792258,-4.2622998261,-3.0128597263,-1.6729457019,-0.7593384252,-0.3082100607,-0.1199289335,-0.0458706911,-0.0174160745,-0.0065902838,-0.0024886265,-0.0009380309,-0.0003532924,-0.0001329239,-4.99561e-05,-1.87574e-05,-7.0377e-06,-2.6387e-06,-9.886e-07,-3.702e-07,-1.385e-07,-5.18e-08,-1.94e-08,-7.2e-09,-2.7e-09,-1e-09,-4e-10,-1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5346,3.0491255558,2.6500290348,2.2161918142,1.7410411943,1.2244394503,0.6678641269,0.0745395227,-0.5520712009,-0.7604961979,-0.9695917984,-1.178436428,-1.3868190929,-1.5949330575,-1.8022095259,-2.0092673888,-2.2154150587,-2.4210435503,-2.6260753416,-2.8307148443,-3.0349852399,-3.238571411,-3.4417605052,-3.6440794212,-3.8461216031,-4.0476857628,-4.2477287764,-4.4466580349,-4.6439191487,-4.8350611138,-5.0112506382,-5.1481239702,-5.1814548414,-4.9633008668,-4.2627835001,-3.0131018224,-1.6730319953,-0.7646592433,-0.3133951995,-0.1223154568,-0.0468017069,-0.0177643546,-0.006720149,-0.002519734,-0.0009411726,-0.0003510834,-0.00013073,-4.85786e-05,-1.80126e-05,-6.6628e-06,-2.4573e-06,-9.135e-07,-3.439e-07,-1.294e-07,-4.87e-08,-1.83e-08,-6.9e-09,-2.6e-09,-1e-09,-4e-10,-1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6016,3.0491255558,2.6644121773,2.2285851025,1.7482216968,1.2272011,0.66818531,0.1387642927,-0.0968673998,-0.3360337753,-0.5783950851,-0.8233910393,-1.0706706087,-1.3203099327,-1.5715434341,-1.8248181944,-2.0791960004,-2.3348191771,-2.5914030204,-2.8293491325,-3.0335731328,-3.2371817773,-3.440420161,-3.6427982703,-3.8449019673,-4.0465278104,-4.2466329483,-4.4456241247,-4.64294684,-4.834152488,-5.0104108275,-5.1473639456,-5.1807967469,-4.9627830264,-4.2624465046,-3.012942415,-1.6729802875,-0.7552084579,-0.305716494,-0.1188065852,-0.0454099698,-0.0172330346,-0.0065184929,-0.0024607377,-0.000927276,-0.0003491506,-0.0001313367,-4.93512e-05,-1.85276e-05,-6.9504e-06,-2.6055e-06,-9.76e-07,-3.653e-07,-1.367e-07,-5.11e-08,-1.91e-08,-7.1e-09,-2.7e-09,-1e-09,-4e-10,-1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6120,3.0491255558,2.6749235694,2.2378992028,1.7538024309,1.2294904584,0.694673618,0.4724585689,0.2463896746,0.0166256689,-0.2166986319,-0.4534318503,-0.6933037379,-0.936250965,-1.1818594573,-1.4301894472,-1.6806951835,-1.9332406437,-2.1875037169,-2.4433850049,-2.7007755073,-2.9591568909,-3.2186303719,-3.4784166955,-3.7390039817,-4.0002921386,-4.2462365703,-4.4451784491,-4.6425039878,-4.8337333949,-5.0100239246,-5.1470147428,-5.1804932913,-4.9625395458,-4.2622792898,-3.0128526081,-1.6636516912,-0.7475903981,-0.304616282,-0.1188902781,-0.0455866105,-0.0173452105,-0.0065758827,-0.0024874541,-0.0009390545,-0.0003541859,-0.0001334378,-5.02116e-05,-1.88753e-05,-7.0897e-06,-2.661e-06,-9.98e-07,-3.741e-07,-1.401e-07,-5.25e-08,-1.96e-08,-7.3e-09,-2.7e-09,-1e-09,-4e-10,-1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9563,3.0491255558,2.6510070436,2.2164970488,1.7406299176,1.223760139,0.6674382799,0.0748173203,-0.5507433933,-0.7589850754,-0.9679191592,-1.1766184409,-1.3848700545,-1.592869183,-1.8000506828,-2.0070306133,-2.2131192163,-2.4187065526,-2.623713778,-2.8283432581,-3.0326163184,-3.2362183161,-3.439435711,-3.6417968405,-3.8438928377,-4.0455210591,-4.2456385972,-4.4446492021,-4.6419978917,-4.8332385218,-5.0095401926,-5.1465421427,-5.1800276764,-4.9620786776,-4.2618423863,-3.0125010762,-1.6727251648,-0.7303384828,-0.2907490663,-0.1122304287,-0.0428236321,-0.0162621565,-0.0061621083,-0.0023318849,-0.0008812816,-0.0003328398,-0.0001256118,-4.7366e-05,-1.78477e-05,-6.7208e-06,-2.5294e-06,-9.513e-07,-3.577e-07,-1.344e-07,-5.05e-08,-1.9e-08,-7.1e-09,-2.7e-09,-1e-09,-4e-10,-1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9581,3.0491255558,2.685489517,2.2474119915,1.7595291485,1.2762432758,1.0713455543,0.8623404555,0.6490518314,0.4313744954,0.2095393846,-0.0166410477,-0.2469447673,-0.4811440071,-0.7192626478,-0.9609422729,-1.2061666393,-1.4545656603,-1.7059020876,-1.9599580251,-2.2166153005,-2.4755551942,-2.7366567599,-2.99937981,-3.2637346433,-3.5295800632,-3.7956637714,-4.0615694729,-4.3267742223,-4.5866351647,-4.8311422668,-5.0334918093,-5.1233681581,-4.9384318165,-4.2338676841,-2.9618974982,-1.6257228601,-0.7394538599,-0.3036105645,-0.1190850306,-0.0458295183,-0.0174917132,-0.0066500162,-0.0025220526,-0.0009544119,-0.000360742,-0.0001358817,-5.11424e-05,-1.92367e-05,-7.232e-06,-2.7175e-06,-1.0206e-06,-3.831e-07,-1.438e-07,-5.39e-08,-2.02e-08,-7.6e-09,-2.8e-09,-1.1e-09,-4e-10,-1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9877,3.0491255558,2.6251668305,2.1949234464,1.7284181444,1.2190758415,0.6667663422,0.0746111021,-0.5532457064,-0.7621691612,-0.9713795539,-1.1801883155,-1.3884773431,-1.5964773176,-1.8036333502,-2.0105720437,-2.2166034693,-2.4221197133,-2.6270438309,-2.8315806305,-3.0357533292,-3.239246677,-3.4423479021,-3.6445835505,-3.8465472858,-4.0480382471,-4.2480135664,-4.4468808933,-4.6440857366,-4.8351768753,-5.0113209222,-5.1481545171,-5.1814525229,-4.9632750856,-4.2627475342,-3.0130706185,-1.673013028,-0.764650252,-0.3133915028,-0.1223140537,-0.0468012015,-0.0177641801,-0.0067200903,-0.0025100169,-0.0009353065,-0.0003485505,-0.0001298492,-4.83452e-05,-1.79864e-05,-6.6848e-06,-2.4808e-06,-9.188e-07,-3.439e-07,-1.294e-07,-4.87e-08,-1.83e-08,-6.9e-09,-2.6e-09,-1e-09,-4e-10,-1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
