,0
163837,2050.60183948045
167743,2077.9920504207757
167904,2077.7519090837377
169111,2045.1019661508653
172703,2092.185033664958
174227,2093.199609168197
174262,2078.856140069375
176865,2082.97510915758
183750,2075.3701066757603
188286,2071.9078156934543
189506,2099.1264968680593
190269,2052.6046150099505
195129,2069.5277738082546
195453,2069.197774321811
199945,2071.9558802547062
200780,2081.2360795595705
205068,2082.8292687527346
207641,2068.8857890481127
208398,2078.6709366410255
208882,2088.155314014134
209601,2045.7963342647536
209931,2070.3783768784842
212953,2065.057315329927
213060,2082.763450143288
215331,2110.0517158366247
217003,2068.285770919965
217159,2055.302450899511
217226,2067.523669269239
220051,2082.0789942664196
221808,2060.0628864974733
221853,2059.8289519394975
223384,2066.4946596103114
224808,2096.572381830162
230253,2087.383446640874
232172,2094.784834013606
232506,2081.415471380911
234254,2067.532969382559
234865,2081.6211203602625
235078,2080.2564688012044
238195,2086.9875592838007
238267,2083.951386546802
239841,2081.476829708495
241555,2074.976815703353
242404,2069.56840900573
247612,2076.596507208564
249664,2070.9498801464274
249827,2087.291789365011
255375,2074.3727834567003
256899,2062.1381888562964
258265,2097.08071268598
260903,2068.558987656057
261475,2077.9511262386336
262649,2088.0834631835523
263424,2053.00464595843
264288,2087.773734214318
265211,2081.025975876289
266589,2074.0462634334895
267831,2052.654973970635
268229,2092.641146423204
270829,2091.05380007856
271462,2080.4181532595185
271492,2082.4474438014886
273300,2076.2110088581185
277306,2088.1668372599643
277740,2060.865019102229
280031,2074.451569037208
280461,2077.3714630802233
281734,2072.45617435699
283101,2080.747341860498
283136,2076.6611147750264
283202,2080.2745985415427
283257,2078.124220576241
283499,2065.772714205395
284692,2090.5833415852367
285130,2068.334418882172
286718,2067.452078361958
288714,2071.776699890951
289571,2077.5728102834382
290137,2065.568913357077
291909,2088.0171674751473
292672,2083.099462377161
293167,2084.889278355679
294400,2082.1588856909357
295550,2078.592186255705
296225,2083.159276497607
300443,2051.57849829765
303392,2070.903396133573
310505,2067.031730740327
314455,2069.764732787752
314978,2086.00311533433
315323,2074.422549293514
315351,2053.4377538296712
315442,2084.8262696236893
317511,2073.9313651161983
320469,2086.1621353262162
321115,2070.7180156484137
321475,2086.6450283364334
324049,2059.068650673668
328259,2086.803148286679
329230,2100.617173718732
330317,2088.0790035004334
333081,2073.715372341285
334804,2044.7021342044534
335624,2051.5975983960707
337938,2086.0637005456515
338665,2070.9548944984886
338700,2099.6902183417424
339708,2079.2211626427656
343585,2085.9471124183633
346813,2080.632346158491
347117,2084.3633983346035
347221,2098.494483172243
347511,2073.18757872577
347749,2069.6344420758796
348894,2082.193781420954
351224,2096.0318172484176
352498,2090.5233907513834
353144,2090.9950908517612
353206,2080.9385873280617
354277,2083.1410589782013
355875,2079.769591701103
357912,2071.2387044975217
360047,2063.355081738802
361594,2058.4805179652253
361852,2076.501419353653
361918,2044.705212719488
362405,2085.9033223590814
363700,2053.328234798657
364025,2088.0058688751683
367454,2096.9621628234777
371681,2086.173851615395
374920,2077.2672895885976
377508,2081.464662782576
379373,2076.5225345811223
379581,2093.9811217215
379765,2082.480458441523
385243,2069.4010065385132
387518,2091.755280085593
389937,2071.1436087448355
390157,2085.067022419146
391343,2068.53084680395
394166,2062.8838379400213
394446,2093.122586540445
394806,2080.489627577009
396340,2080.036284265154
396680,2093.1090234714334
396896,2089.2650071068506
398055,2083.483479913711
398715,2086.735805934485
399547,2064.7545131725965
399764,2090.3019719487847
405816,2089.2388720528797
405855,2091.3024404039165
406964,2075.51373675994
407780,2093.7105544475216
407806,2081.238938419546
408895,2067.209315691123
409525,2091.077595710137
410186,2073.2716232695534
412708,2061.112242506114
413058,2082.704715233287
414746,2072.7763749463347
416683,2083.9664324919486
416730,2088.850801974848
417517,2074.8459942404597
417901,2084.3650950107794
420257,2061.8752404876427
420627,2085.679004779845
421180,2087.5045541434843
422370,2064.658921692868
423249,2081.635678916376
423735,2067.9474202044253
424853,2062.2412906053055
425483,2085.0588035282863
428230,2080.527631941356
428681,2090.3432679358907
431107,2060.0020360086783
436141,2073.733660635222
436273,2069.5797135156527
437095,2051.787138221521
437733,2076.272128717158
438499,2064.53543858223
438806,2051.4055631024767
440432,2089.0054035942017
441224,2089.2962027775707
441266,2082.844553321722
441514,2079.440503957213
441872,2089.204229070482
442224,2075.0328570989686
442360,2069.357358340071
444587,2086.9879104749934
445905,2086.2194679000136
446825,2073.013290250694
448690,2076.6161010157175
451538,2071.931704972365
456834,2052.918510431741
457587,2090.0277912414185
458579,2078.0031776577084
459365,2078.6650260316037
459766,2088.77915356967
462420,2073.66213940635
462997,2074.28833185617
469553,2082.2346714891974
469815,2074.1932121664477
471649,2092.3224667277373
472575,2075.309515064025
474168,2081.10109693459
474733,2076.7967478956193
475218,2072.106966744858
476467,2074.6087467387215
480239,2090.925952196334
487670,2075.671257752257
488277,2094.427716666515
488721,2088.137326179593
488957,2073.43475444485
489665,2074.536055214973
489714,2077.240067246722
491206,2070.5246373861714
492084,2066.0474405654513
492097,2060.7039026801654
496271,2096.3927879985195
497167,2092.9641027532243
497324,2060.719207392883
497541,2097.3475446789384
498616,2087.915492124537
501024,2071.0155883286984
502546,2088.828164385926
502717,2071.239027125149
504263,2070.1070051240063
504421,2072.710735807129
510187,2082.240822387403
510554,2073.4565186281397
512404,2069.7531071734056
515320,2083.6270415309073
515341,2064.1713374706087
515767,2074.7938652694725
516569,2074.7261627357334
516750,2083.5320903872735
517571,2082.7308576946184
521544,2078.168408368921
522134,2082.9639802047004
523961,2075.3933343538233
524070,2096.4532250265975
528578,2064.463487739122
529197,2069.2416305647184
532901,2060.495330947658
534247,2064.4509772416664
538355,2066.588403273652
539932,2061.097659924736
541441,2081.6299618998914
542868,2067.5846453738645
544115,2088.678400387067
544746,2092.0822927096965
547380,2067.583196451524
551395,2047.5021571269165
552886,2056.6912936385443
552968,2071.2884321570573
553448,2079.6281895650563
555049,2086.265056844468
555853,2070.0298801051235
558382,2088.3535369925985
561347,2083.2446707993063
561728,2061.844351484937
562175,2076.7632466276946
564444,2080.099756730688
567031,2077.455325777543
567405,2075.3728018850643
568036,2070.841826779952
574842,2087.0577614494423
575816,2087.31734890692
578176,2076.321208976744
578730,2089.136018826729
579854,2086.6439559777186
580622,2066.5307901272536
581368,2078.921199140598
583958,2095.390814408809
585306,2085.48213278357
585721,2079.325531915816
586952,2068.0138163279103
589413,2070.886664657959
590859,2062.7327306983725
592041,2070.600494996617
593989,2074.395395013719
595578,2058.020207854878
596053,2073.1431434126926
599045,2094.836216939742
601402,2071.881837896057
602246,2095.4469764378673
605491,2083.908530257945
608093,2071.006875533236
608158,2083.620741537865
608335,2085.0116331225718
609394,2075.9239476502066
610638,2073.4981264567164
613054,2045.0228330837003
614842,2064.4471928284943
615956,2088.7234891755397
616387,2082.4336820239164
618619,2074.1389530371434
619951,2075.6698873083583
620357,2040.8977137852867
622126,2094.735624200281
625784,2081.2510710222837
627297,2082.0982205985465
631067,2092.420906256684
634354,2072.762583091951
634963,2064.827752063528
635627,2083.5401833744518
635645,2077.1786676609813
641153,2077.541761748532
644677,2089.1801502159906
644711,2081.2209960286536
645916,2065.7901220561453
646996,2094.3170007307726
648534,2088.42635891133
649611,2080.2839779370065
649922,2079.48409013913
650138,2095.000124274442
657517,2077.426818319208
659426,2058.2697034384896
659953,2050.113312783449
660337,2076.0073200130896
662347,2083.7776924495993
662929,2066.4998647505145
665298,2084.7948678353087
665722,2083.832464116934
666955,2093.08123502519
667362,2080.725071742257
667519,2064.8935678137946
668227,2060.0953379244447
668467,2107.0155914924985
669803,2074.9233090476514
670493,2067.8163081721254
671644,2087.7196839681646
674421,2086.7896792798697
675582,2066.1843411151804
675845,2062.5634142521194
675920,2041.9211875629612
677450,2066.9157945456436
678200,2080.567193954717
678279,2081.498126378414
678337,2075.197830698743
679727,2077.2837042030237
684225,2083.6159774361627
688179,2062.2134773428634
690329,2084.4230958087005
697412,2084.0263249807535
697436,2066.549979268361
698534,2083.711310086901
703628,2078.851853806874
704893,2077.4519507867453
707646,2082.4834563603104
709178,2090.6277914971342
713386,2081.4072430837996
714275,2063.3498755422506
714327,2066.8707521158876
717039,2076.8205165658883
718527,2065.1512913101315
720138,2072.862872048588
721530,2093.434623668857
722827,2087.343045922866
722976,2080.0464737682983
725776,2071.2352266213607
726030,2076.583593429181
730441,2055.703290613184
737284,2074.120287433925
737587,2089.4015008388096
739753,2076.50514645649
741749,2071.2228973843166
743557,2090.0236281150833
744115,2087.752355627278
746422,2059.5752601772483
746788,2094.8666873363672
747734,2056.8116471315
747946,2092.8702985755235
749409,2057.313307792053
750378,2076.3055897603767
751423,2053.611153655479
753631,2077.8596363466645
753863,2085.1852381829285
754115,2077.872967568677
755528,2088.6245295899785
758142,2087.7196917033625
758366,2074.413039771373
759122,2076.6406941606883
761740,2091.545580907908
762439,2079.4013010488598
762543,2091.591938508548
764149,2069.2652349807536
766253,2072.0067457586783
769835,2082.9286996324195
771812,2085.5603628008334
772795,2086.044724352006
774092,2082.452310146364
774099,2084.658678351935
774391,2081.4780951773505
775100,2095.5232042360917
775102,2063.5158327376657
775138,2061.9669917615015
777522,2066.208159781351
782648,2062.3211277880123
783197,2085.706466030772
785535,2078.3506313007983
785687,2068.845272316252
788158,2075.7866174157934
789138,2081.4829919617405
791495,2079.348254307113
791911,2081.2641388508455
792138,2077.3818525245138
801055,2064.328163168283
802100,2059.8549002931104
804013,2049.5881769506086
805573,2073.2933657638796
806399,2077.2198581688467
808953,2073.9770657912895
809077,2040.4796467300737
809275,2084.421933948029
809979,2089.8374832289855
810040,2089.163485542138
810079,2064.6070903085847
812314,2097.5627922530994
812898,2052.226819806516
813290,2091.0718114767565
815290,2063.2400282594344
815420,2082.061281116202
815595,2085.1446670513506
816037,2063.815427050295
818239,2078.5147076565154
819294,2062.2095458680533
819755,2080.838888273298
822172,2072.2578005274017
822600,2066.7606879528093
823622,2100.2844115799685
825223,2067.390931484908
826343,2066.8083914352565
828524,2050.0559723348892
828742,2088.829745784574
832006,2085.3714648537966
832271,2065.8832808802154
833565,2075.044362524728
835717,2102.840644499457
838316,2078.674140809894
839186,2079.454242802733
841347,2065.4514208268383
845628,2079.8682967309605
845904,2078.1403661932472
848077,2077.38328719948
849324,2079.697906969302
849719,2079.006901235624
850574,2069.699270011388
850949,2084.548597095737
851280,2078.001761955371
852550,2060.640892692446
852685,2078.972632157089
852969,2074.3947385145702
853138,2087.993772941691
857056,2099.5725462858004
857229,2078.638409707973
861121,2072.103368408156
861227,2082.732395595465
866225,2068.677328386436
866805,2082.5582887363603
867317,2051.2015507716637
868976,2061.722416689302
871519,2047.3726258205454
872692,2082.681494545052
877112,2059.184851925707
877941,2044.618430307282
878138,2076.8556819365213
878761,2079.097337837464
879323,2086.505753807362
880191,2084.192154273639
882560,2070.1439780966225
882882,2081.4927834693062
883138,2079.3250215243247
883483,2054.1196241259818
885883,2091.2023951608335
887607,2102.3040275585395
888493,2072.1711009951673
889185,2092.0447971013264
891929,2090.5034264014357
899202,2082.754277406567
899394,2078.404248988873
900764,2081.3551344039806
905120,2061.652087651358
908471,2073.35112664443
911121,2081.0446878184675
911283,2097.1290413605693
915188,2078.049487998235
915871,2064.6650479382124
918463,2089.574297476687
921583,2064.1931815620937
924745,2064.048934865008
924991,2088.5643078751255
925864,2068.4816424285855
925899,2074.236706031653
926206,2065.809945300038
932039,2073.455909563352
932217,2081.7799900207297
932602,2079.1320330357457
937186,2080.1416161829516
940417,2078.122973190827
941666,2081.165705412269
942110,2074.8823196136073
942413,2077.484854424915
944638,2081.993876963534
944719,2081.352509629694
945546,2053.630350383575
952511,2069.6655107617444
953662,2072.812468671977
953757,2083.4166392671236
954721,2090.965343705711
954901,2086.918211906494
955388,2081.818932358454
957932,2075.6170203319607
959413,2081.327252611809
960753,2078.2433446178093
961090,2085.278083643632
961331,2040.0652041072367
962020,2056.1521991450268
964835,2079.7887688776245
964893,2071.0855432381986
965555,2097.067772167568
967636,2071.6292755741833
967926,2084.021653843841
968364,2076.9980984586514
969660,2075.2551369198345
969855,2084.656174509053
971093,2066.1612432287784
973617,2071.8868417053095
973831,2091.262283984267
974620,2073.5165845749348
974964,2054.5404245049976
975757,2070.6847806742735
978467,2063.763915006691
978613,2085.7804202197026
978862,2070.0071111520238
980698,2064.030605229778
983330,2083.057235030029
983454,2050.7384472884114
986106,2060.221897855031
990387,2072.9399291714194
993236,2093.1371451786367
993837,2067.6622247817554
994890,2083.47216546961
995111,2077.0993685959047
995807,2085.14229043559
996455,2087.397383395031
998161,2060.3017285147007
1000720,2046.965235062089
1000994,2065.2003922234344
1002969,2056.159941159365
1005821,2080.7920988417154
1008028,2040.0651860084536
1008630,2097.2436540502863
1008935,2086.508260225833
1009409,2070.1629765180137
1010205,2077.2244848306327
1011649,2105.9833809196107
1011808,2060.5960547177315
1012553,2069.921393740651
1013908,2092.1959390573543
1015492,2075.559711755253
1015904,2061.9374735985534
1016943,2089.9773184435135
1017758,2062.2397179992436
1021390,2069.6102841732272
1022339,2088.763110095166
1023315,2084.795842806996
1023906,2064.570322393036
1024440,2077.95393260765
1024521,2094.293222990154
1024751,2067.289583680601
1024817,2061.737443344963
1025403,2059.1194696088223
1025785,2067.496116073596
1027344,2076.1517004767647
1029923,2078.0955196922346
1030940,2067.316355666003
1034569,2075.236296798647
1037162,2053.18008344355
1037196,2047.8213246623004
1037763,2065.0321709737877
1038924,2076.702826756623
1039973,2075.6715888054487
1040084,2066.9169632410467
1043049,2074.1501646279066
1044151,2069.534150656799
1044731,2044.568821103989
1046031,2082.3478005961574
1046776,2085.6817896542243
1047354,2074.250929467205
1050153,2091.9838885020913
1051624,2083.9104710463466
1052727,2087.390880217439
1054837,2065.6053095290977
1055190,2059.823823264185
1058144,2056.629271798474
1063266,2071.1745897192445
1065720,2079.0052805565315
1066826,2049.231011651177
1070723,2057.0449796854423
1074536,2040.062484581408
1074613,2100.114520742231
1075686,2077.9018132011893
1079368,2063.6698651060656
1081091,2073.236161044838
1082576,2080.7265380684985
1083144,2056.524270045043
1088471,2082.3661710553406
1089202,2088.163582046807
1091154,2097.5822200265748
1091425,2059.128338862217
1092033,2086.134643582501
1093442,2071.2361463723537
1095145,2069.5881894834683
1096682,2066.6869996693717
1097039,2083.4626838472104
1097709,2100.891172476631
1098073,2083.1640171265685
1098990,2070.0024523735106
1099285,2098.432777929086
1099543,2085.1854025464836
1100564,2080.585023297036
1101051,2079.7311479344316
1101821,2068.4771730599523
1102062,2066.271234898018
1102741,2071.6135990670778
1106036,2088.216860130049
1108556,2081.5031790380444
1109684,2088.002618344798
1110784,2061.7930565156107
1112135,2080.7331654006375
1112476,2084.9651135309414
1113067,2090.7165452849576
1114028,2080.0236608907167
1114183,2068.687976164785
1114951,2086.6311330411286
1115309,2099.502734858006
1116629,2081.5527070795597
1118170,2071.1371828865276
1118662,2067.2435816677576
1119235,2059.956019375043
1121266,2082.736260567973
1123024,2074.547301950672
1123961,2048.812674202215
1124751,2075.4391533857165
1124998,2050.3709313388513
1125652,2086.9402723602784
1125939,2084.3509928224903
1126994,2074.6689585748363
1127447,2080.469954868378
1128885,2055.8988823787786
1129922,2066.2237618870467
1130090,2078.2282663049796
1133271,2095.87399582072
1137145,2077.8993483201866
1140326,2097.669715699854
1141869,2079.1681320446196
1143812,2064.062823679286
1143878,2045.0698973133685
1144070,2071.322469212557
1144772,2082.9932328212935
1145681,2056.5751512071156
1145976,2086.238921730488
1150025,2078.49349644412
1151984,2072.818743436546
1152333,2078.3010050213506
1153075,2061.5571143675547
1155927,2086.096535119687
1158551,2054.706190429467
1160936,2077.107444024324
1162460,2073.452681583644
1163412,2068.09312420982
1164911,2092.355890263178
1165149,2062.26758463956
1165594,2091.374552876288
1169163,2061.9678982782866
1169670,2067.2965887324567
1171041,2094.6786096883156
1171262,2071.258892697111
1174169,2091.5346785345987
1180808,2070.00926036593
1180977,2091.1201464757405
1181696,2059.2267871537783
1182513,2084.5158428401146
1184506,2076.8641330484634
1188530,2063.5306300448597
1188867,2087.723230618149
1188943,2040.7379097287376
1190927,2103.0758107269403
1193553,2065.3381417932364
1199960,2064.554224274676
1200914,2072.8999518850915
1201318,2081.8988713456174
1203791,2061.6681769200277
1204403,2088.411173384151
1206871,2076.4097467506567
1207113,2054.2739707415267
1208572,2059.4765449496126
1209388,2049.1133359161004
1214016,2053.228301781541
1215301,2083.277575558337
1217771,2069.6103541961047
1219040,2071.871778928313
1220743,2072.8265884343637
1223830,2078.8872177866037
1223858,2083.2143045090297
1226325,2075.4772319428944
1228420,2060.1069358282157
1230929,2084.463281110124
1235243,2058.1332572922593
1235538,2061.2828498503172
1236679,2058.7573912977928
1236806,2079.682694211203
1238697,2066.806373651426
1242962,2040.064778394068
1243925,2068.9096869492478
1251353,2059.674558598407
1256391,2070.449550149321
1257752,2071.015717540495
1258419,2051.4218174839802
1259685,2069.493449870653
1260032,2078.005374962241
1260295,2080.7886089325807
1260571,2052.089012522287
1261285,2074.679579340369
1263787,2088.3029336974932
1267099,2076.896762525811
1267275,2093.8673492880534
1271179,2069.4375077102063
1271844,2068.666938675701
1272255,2076.6122379274657
1273449,2082.0239272193057
1274969,2081.2863784187734
1275715,2073.591182955128
1277133,2074.0335237188146
1277161,2072.186784556312
1284545,2076.4434087403683
1284725,2059.8206759987347
1284933,2080.155710447228
1286150,2073.026575885716
1286361,2054.6415825538234
1287236,2082.164764932033
1288165,2089.843167086416
1288458,2091.916110220384
1289929,2078.487574095292
1290175,2080.0503197420753
1290869,2067.6935213364072
1292756,2078.1573181877593
1294055,2060.8147056934595
1295878,2094.29241864768
1297755,2066.865316878457
1298926,2069.9218348898007
1299104,2085.3590184934733
1302826,2067.367944768829
1304396,2059.25674919791
1305319,2066.559186219938
1305884,2087.25328520222
1305976,2085.2797670183945
1308655,2076.259654916256
1308705,2081.5182510292975
1308962,2081.9158718033127
1309654,2077.2131544612766
1310195,2068.124971013022
1310791,2077.0784962712246
1311053,2065.1169002377997
1312200,2085.5899611553677
1312767,2076.808219138211
1313502,2077.9522075640416
1314138,2086.89254154993
1314405,2083.7166887421645
1314945,2094.238900237114
1318102,2058.4271121718293
1318243,2071.051745062632
1322102,2061.3391736881085
1325063,2087.9063001938266
1328395,2076.322237161455
1328528,2075.989054262461
1328592,2066.0423854653554
1331031,2073.1557303428945
1331527,2064.927576315651
1333648,2090.83141991083
1335054,2080.2784667322794
1335278,2094.391022664896
1335647,2068.905133878153
1337080,2065.8030818673824
1339620,2078.704706298064
1342068,2072.5529697521656
1342106,2078.643618487917
1342960,2089.4119070307647
1344632,2084.419754530604
1347296,2060.897892625305
1347646,2078.118066980026
1349689,2077.2620742084328
1350817,2076.0043559683127
1352728,2089.60889928082
1354160,2067.507548907286
1355102,2081.002301569654
1358350,2085.8504353987882
1358588,2073.4804061515497
1359486,2075.7915692754277
1360323,2074.2521394266237
1364045,2077.6934329184055
1365701,2076.8797137081756
1368857,2077.3336433529203
1370367,2078.6155929648776
1371994,2082.089304080031
1372442,2070.2307596524065
1373168,2072.878797307734
1373667,2076.3487325311535
1374162,2068.754929166181
1374691,2070.015860132136
1377583,2085.605799772519
1378337,2066.030521955484
1378357,2083.994461908207
1378522,2067.6461763701805
1378679,2072.20454940584
1381351,2067.970253871335
1384877,2066.511921869977
1385103,2083.4092658055524
1386417,2054.7798006735793
1388583,2065.010722137026
1394173,2088.4991693784996
1397858,2073.391590199635
1399127,2065.1253421416664
1399310,2074.0419019715378
1402524,2090.321090545721
1405027,2094.9164253697604
1405203,2069.413578724498
1407767,2092.355142682752
1412144,2093.210375337382
1413057,2076.4721418232307
1413987,2094.7635393613978
1414634,2071.026856508026
1416007,2057.8702909236627
1417166,2065.142315369442
1419664,2063.009132578338
1420047,2085.1504699804495
1421665,2072.3906486116316
1421711,2081.6886101521195
1425658,2065.8062055145774
1427628,2084.6743480780424
1430963,2080.5673688384773
1432252,2092.5759717153546
1433274,2075.749287881527
1440793,2070.001009554663
1441304,2079.0222570534015
1446373,2080.0692222698412
1447255,2078.6362381491062
1447332,2074.1571948450014
1449348,2098.76208803078
1449712,2084.2771119625195
1450361,2071.2712583247785
1450430,2084.5521965893663
1451602,2080.0022240422036
1452085,2091.5550386166065
1454039,2087.685779862068
1457605,2067.165315815834
1458756,2080.2674787490314
1458878,2092.7447994638164
1463738,2079.6435840435324
1465076,2080.139790318123
1465961,2080.2390766267977
1467387,2079.8105251344787
1467423,2094.1221257814095
1468026,2063.8650784052124
1468813,2092.542976549279
1469102,2112.8229461499977
1475909,2088.0821404856847
1476811,2089.576345287508
1477590,2071.238832254349
1477918,2079.4478395283927
1477929,2067.2406418322553
1486902,2081.0932161632268
1487638,2073.3072569147926
1487710,2072.4126424057663
1489277,2077.4008061797276
1491403,2092.9584760395865
1492063,2087.505250874022
1496252,2074.4664369677885
1496880,2062.079009037934
1497386,2073.443864181822
1497418,2067.609295842841
1498338,2056.0190796261527
1498758,2073.9586137293036
1498791,2080.396510188403
1498838,2044.30757731619
