,2023,2026,2029,2032,2035,2038,2041,2044,2047,2050,2053,2056,2059,2062,2065,2068,2071,2074,2077,2080,2083,2086,2089,2092,2095,2098,2101,2104,2107,2110,2113,2116,2119,2122,2125,2128,2131,2134,2137,2140,2143,2146,2149,2152,2155,2158,2161,2164,2167,2170,2173,2176,2179,2182,2185,2188,2191,2194,2197,2200,2203,2206,2209,2212,2215,2218,2221,2224,2227,2230,2233,2236,2239,2242,2245,2248,2251,2254,2257,2260,2263,2266,2269,2272,2275,2278,2281,2284,2287,2290,2293,2296,2299,2302,2305,2308,2311,2314,2317,2320,2323,2326,2329,2332,2335,2338,2341,2344,2347,2350,2353,2356,2359,2362,2365,2368,2371,2374,2377,2380,2383,2386,2389,2392,2395,2398,2401,2404,2407,2410,2413,2416,2419,2422,2425,2428,2431,2434,2437,2440,2443,2446,2449,2452,2455,2458,2461,2464,2467,2470,2473,2476,2479,2482,2485,2488,2491,2494,2497,2500
2786,417.3579641769,424.0662296045,429.0485088628,434.3685390287,439.8351856277,445.3865468812,450.9754886509,456.5618266789,462.1017426999,467.5498471968,472.8646307172,477.996954722,482.8969498114,487.5158442411,491.802140422,495.7144847843,499.2038129419,502.2272933082,504.7409191326,506.7030502005,508.071006516,508.8006669704,508.8506367529,508.1798804616,506.7520556809,504.5287735145,501.4727216826,497.5543679103,492.7410910942,487.0060267987,480.3324383151,472.7176175061,465.2155128873,458.2323753304,451.7819491157,445.9551372583,440.7012620231,435.824748123,431.1630219676,426.6417897809,422.2299245625,417.9176125565,413.6941473557,409.558514706,405.517768584,401.5490695968,397.6538284956,393.8375240689,390.0980726884,386.4304200155,382.8316554446,379.3021828779,375.8361327909,372.4390860087,369.1088553732,365.8394105938,362.6377162074,359.5008610098,356.4175946925,353.4002540793,350.4422129251,347.5352078778,344.6945766396,341.9088711441,339.1885274667,336.5334273855,333.9288574324,331.3865123808,328.9088931961,326.501899983,324.1552017146,321.8707565504,319.6458173809,317.4852596681,315.3879573391,313.3583153168,311.3860922416,309.4837202941,307.6527202761,305.8689720924,304.1517634033,302.4998506534,300.9146701657,299.3783648279,297.8948854912,296.4545115345,295.0808027103,293.7610468772,292.4931122733,291.2775610718,290.1257321953,289.0187587378,287.96815702,286.9550789659,285.9767757178,285.0387331196,284.1445788669,283.298058007,282.4858121648,281.7120526602,280.9791939514,280.2845892996,279.6258949446,279.0024478134,278.4094580015,277.8493554857,277.3239730844,276.8235630619,276.348231177,275.8980393175,275.4731442085,275.0693107012,274.6862642033,274.322853227,273.9800350622,273.6551649105,273.3531320545,274.7686373934,275.986179169,277.0120006748,277.9157250795,278.7281003733,279.470205108,280.1571774003,280.7999572832,281.4064917774,281.9825934794,282.5325514222,283.0595652606,283.5660539747,284.0538755518,284.5244834926,284.9790384418,285.4184879061,285.8436232578,286.2551205522,286.6535698048,287.0394960298,287.4133743966,287.7756411812,288.126701709,288.4669361447,288.7967037395,289.1163459691,289.4261888778,289.7265448484,290.0177139591,290.2999850407,290.5736365173,290.8389370865,291.0961462845,291.3455149639,291.5872857066,291.8216931886,292.0489645067,292.2693194755,292.4829709021,292.6901248406,292.8909808323,297.0698980662
2901,418.6847666314,425.5999360008,431.4288358166,437.6195237428,444.0125626996,450.5521056977,457.1944145181,463.9056431465,470.6482325171,477.3802161616,484.063979073,490.6535718692,497.103705973,503.3728190094,509.4101702095,515.1753992487,520.6166661602,525.6893927463,530.3475941866,534.5477274906,538.2455157725,541.394121764,543.95059371,545.8703096615,547.114818583,547.6438604145,547.4177405159,546.405546979,544.5760479943,541.8996650457,538.3578139544,533.9471944025,528.6961660058,522.7177009688,516.2303226808,509.4835824861,502.4756289404,495.8261075832,489.5932401187,483.6197616617,477.8326705735,472.2040476149,466.7167614974,461.3688554167,456.1691117588,451.0955272387,446.1504101269,441.3407004352,436.6651163799,432.1184254758,427.696993516,423.4002929495,419.2208809974,415.1628233702,411.2219727828,407.3896064987,403.670317396,400.0584307346,396.5390591989,393.1218232881,389.7968656326,386.552105311,383.4002481139,380.3263595142,377.3379989781,374.432157701,371.5904210161,368.8220283677,366.1272078889,363.509718974,360.9565389607,358.4675338803,356.0380730301,353.6716324409,351.3656926703,349.1236376581,346.9338287334,344.8083685083,342.7483860015,340.7272872361,338.7645212834,336.8593324348,335.0135842853,333.2091462715,331.4504982451,329.728064469,328.0667317024,326.4539184648,324.8878892527,323.3698729521,321.9122795203,320.4962721554,319.1343915089,317.8078847889,316.5145170071,315.2606057229,314.0505120813,312.8887096696,311.7620567235,310.6755014619,309.6321334403,308.62977064,307.666518969,306.7421858218,305.8522959452,304.9997468719,304.1867877312,303.4037538523,302.6510604775,301.9290410944,301.2380851409,300.5740672595,299.9368965479,299.3255587245,298.7411684433,298.1811405786,297.6505634294,297.1477104517,296.6684183139,296.2120078403,295.7799646498,295.3707924254,294.9860548701,294.6210183092,294.2755409072,293.95056957,293.6430757867,293.357881867,293.0905823158,292.8405228081,292.6069897769,292.3887895671,292.1825759416,291.9919798452,291.8137427303,291.648453425,291.4955899017,291.3546782442,291.224631275,291.1028732077,290.9905371351,290.8883557961,290.7951245856,290.7105076945,290.6341734763,290.5659218069,290.5054850562,290.4528693603,290.4080269074,290.3710131043,290.3426468528,290.3241083262,290.3023083854,290.2805581827,290.2600923238,290.2416694431,290.2256535502,290.2122879472,290.2016302141,294.8714375335
5004,419.538761435,426.8421053536,432.4551116085,438.4566492862,444.6520448533,450.9672782551,457.3505957948,463.7608148553,470.1540207292,476.4829665229,482.7041670746,488.766320034,494.6178488582,500.2094300003,505.486149901,510.4022916429,514.9027165123,518.9389505842,522.461719085,525.4241361536,527.7787401627,529.4768384586,530.4732310083,530.7233578532,530.1875104957,528.8245079554,526.5961759235,523.4722268515,519.4200554733,514.4129380129,508.4358283868,501.4897960373,493.6108041321,485.453961748,477.9632824143,471.2006495729,465.0887808677,459.4003663969,453.943369422,448.627307037,443.4182952925,438.3117133734,433.3046171726,428.4039747273,423.6245181513,418.9483099161,414.3805934657,409.9307622058,405.5996151944,401.3836790971,397.2808676528,393.2920736313,389.4111394193,385.6433013614,381.9854841406,378.4298614619,374.9818128257,371.6363549718,368.3791144937,365.220126333,362.1498948678,359.1565392937,356.252889481,353.4241102246,350.6777154486,348.0106430175,345.4043835364,342.8680023257,340.4015904373,338.0087256376,335.6762629233,333.4039187774,331.1869737038,329.0288090991,326.9268778585,324.8845397206,322.8902735557,320.9561860627,319.0834965916,317.2465361472,315.4648859248,313.7377627278,312.0671108783,310.4351687448,308.8466227696,307.2922726006,305.7969931708,304.3485993053,302.9456794927,301.5896951386,300.2930866429,299.0374838607,297.8354400481,296.6686398978,295.535091485,294.4411528494,293.3912205792,292.3897528019,291.4238795088,290.4984719654,289.6165117592,288.7758022659,287.9744103926,287.2120461661,286.4842218983,285.7936576532,285.1424072492,284.5208827967,283.9293570961,283.3680089997,282.8370699646,282.3323588824,281.8536286069,281.3997263235,280.971569822,280.5664669092,280.1891841539,279.8378372941,279.5081837674,279.1993868679,278.9127261897,278.6465883117,279.2369272009,280.4523964598,281.4059140447,282.2311690689,282.9649440559,283.6305115036,284.2438959257,284.8162187527,285.3552419857,285.8664271944,286.3536615762,286.8197546569,287.2667775079,287.6962941251,288.1095191112,288.5074250764,288.8908157699,289.2603758815,289.6167049731,289.9603406191,290.2917742171,290.6114618199,290.9198315869,291.2172889422,291.504220175,291.780994983,292.0479682986,292.3054816261,292.5538640471,292.7934329988,293.0244948967,293.2473456497,293.462271101,293.6695474162,293.8694414334,294.0622109862,294.2481052054,298.3048409974
5038,417.7921270988,424.425577434,429.2300072811,434.2848754644,439.505019265,444.7972716079,450.1077839794,455.3927580334,460.6064929499,465.7013218973,470.6338621881,475.3542932505,479.8132000829,483.9631990074,487.7529249217,491.1394953987,494.0719078554,496.5058540216,498.3964311474,499.7005211325,500.3742284171,500.3728889269,499.65430036,498.1774047968,495.9034710105,492.7924105574,488.8096026618,483.9240145385,478.0998826441,471.311868975,463.5450293297,456.2517942877,449.3222724706,442.7495265696,436.6273650359,431.0814255794,426.0767485235,421.4238749822,416.9624514857,412.620264428,408.3689414246,404.2016381187,400.1103420012,396.0963731963,392.1688829793,388.3065679686,384.5121386906,380.7923702282,377.146249953,373.5695296981,370.0599430201,366.6184497619,363.2395682992,359.9292359798,356.6855202836,353.5024686989,350.3871648864,347.3367363087,344.3397683521,341.4085909566,338.5364805241,335.7149244521,332.9592340522,330.2577816126,327.6209065105,325.0484095206,322.525307323,320.063225104,317.6646356483,315.3354159405,313.0650995503,310.8555758091,308.7040460312,306.6153900882,304.5884775112,302.6277537562,300.7229396375,298.8865757682,297.1202860346,295.3990895775,293.7421250924,292.1484640669,290.6198318576,289.1384983227,287.7085706802,286.3203987618,284.9977398139,283.7279525595,282.5089841867,281.3415060086,280.2370059752,279.1766610036,278.1721061851,277.2045313097,276.2712340415,275.3777740647,274.5278513068,273.72529013,272.9567827955,272.2266031128,271.5372214009,270.8860313861,270.2707220762,269.6906548607,269.1410536485,269.4523016302,271.1739364539,272.4777521441,273.5960566395,274.5821717717,275.467272324,276.2738706974,277.0185633563,277.7136110822,278.3680889771,278.9887368949,279.5805857019,280.1474165742,280.6920969063,281.2168255405,281.7233115973,282.2129048047,282.6866904529,283.1455585752,283.5902543603,284.0214149032,284.4395960135,284.8452917879,285.2389489175,285.6209771629,285.9917570401,286.3516454757,286.7009799839,287.0400817656,287.3692580226,287.6888036999,287.9990028087,288.3001294452,288.5924485848,288.8762167124,289.1516823323,289.4190863885,289.6786626191,289.9306378611,290.1752323178,290.4126597987,290.6431279364,290.8668383877,291.0839870201,291.2947640885,291.4993544019,291.697937483,291.890687721,292.0777745188,292.2593624351,292.4356113214,292.6066764551,292.7727086684,292.933854473,297.087850826
5346,415.8021598408,421.7583244737,425.9378238375,430.0673917852,434.3407800384,438.6511005248,442.9377725453,447.1545067038,451.2546987549,455.1904266466,458.9193067433,462.3946430498,465.5728126078,468.4145675268,470.8747444773,472.9163272187,474.4961097294,475.5776007562,476.124999818,476.105026676,475.4851243149,474.2338458296,472.3225487497,469.7253962703,466.4184205134,462.3769017711,457.5838258873,452.0222664179,445.6672238391,438.8856504262,432.6017077273,426.6301699863,420.9296927997,415.5267108889,410.503462795,405.9570931016,401.8396176656,397.9752770782,394.2237063409,390.5248207632,386.8577604545,383.2223863927,379.6185750304,376.0550002465,372.5464828905,369.0799664704,365.6639752694,362.3088707906,359.017383829,355.7890799499,352.6248376989,349.5278786801,346.4953012393,343.5341861424,340.6440024667,337.8206903263,335.0715639039,332.394537287,329.7801204011,327.2398677597,324.7676523268,322.3561807745,320.0191143358,317.7454801399,315.544352929,313.4147123416,311.3425922254,309.3379678245,307.402001247,305.5390185994,303.7385620226,302.0015365846,300.3244272561,298.7107159707,297.158306933,295.6701786176,294.2359514186,292.8660670111,291.5607372247,290.2959740039,289.0886514034,287.9371069085,286.8422464633,285.7871998635,284.7752948784,283.7971141177,282.8738356512,281.9928609176,281.1516860484,280.3502716084,279.5985426283,278.8785170038,278.2006223694,277.5470775192,276.9153751825,276.3105389813,275.735741508,276.4380415446,278.2859012312,279.6734372388,280.8444739139,281.8695162987,282.790990125,283.6355389288,284.4201799071,285.156006152,285.8504404868,286.5086149074,287.1342185332,287.7300209419,288.2981964891,288.8405262289,289.3585243398,289.8535178559,290.3266974324,290.7791500841,291.2118806615,291.6258262547,292.0218661305,292.4008288223,292.7634973869,293.1106134616,293.4428805218,293.7609665925,294.0655065739,294.3571042877,294.6363343093,294.9037436333,295.159853203,295.4051593241,295.6401349798,295.8652310579,296.0808775003,296.2874843799,296.4854429141,296.6751264167,296.8568911958,297.0310773992,297.1980098128,297.3579986132,297.5113400801,297.6583172684,297.7992006446,297.9342486887,298.0637084638,298.187816156,298.3067975861,298.4208686941,298.5302359989,298.6350970353,298.7356407672,298.8320479817,298.9244916619,299.0131373424,299.0981434464,299.1796616064,299.2578369697,299.3328084886,299.4047091965,303.2731794054
6016,417.7732304896,424.4411768946,429.3246090647,434.2173934263,439.2991642842,444.4561306279,449.6263762829,454.7634456045,459.8199980889,464.7466021621,469.4982211076,474.0239094963,478.2740312927,482.2020543841,485.7561855562,488.8925752405,491.5600419356,493.7139520471,495.3097538074,496.3051017564,496.6577622902,496.3260068679,495.2713274833,493.4578356624,490.8525354064,487.422033474,483.1405125346,477.9855247465,471.929563673,464.9560524789,457.3651282716,450.2497692804,443.4744186431,437.0478857756,431.0700662904,425.6664222016,420.8003073626,416.2834127947,411.958274498,407.7541347672,403.642168586,399.6141862352,395.6608312771,391.7822903222,387.9865830675,384.251939434,380.5808410751,376.9795074921,373.4465195274,369.9775173821,366.5702348093,363.2256052632,359.9383054668,356.714336997,353.5519103426,350.4455317184,347.402525119,344.4203605236,341.4884461384,338.6194325103,335.8071150515,333.04392189,330.3453994995,327.700621192,325.1203485427,322.6047564412,320.1398895108,317.7376973141,315.4008472654,313.1353912363,310.9315032673,308.7914543338,306.7127864024,304.7004808587,302.7535779653,300.8765002791,299.0593708417,297.3143914824,295.6429177158,294.0207422189,292.4665193853,290.9791792033,289.560340306,288.1928121627,286.8805470608,285.6140680856,284.4160401351,283.2737635108,282.1849560554,281.1498207363,280.1788995327,279.2535608621,278.3846260734,277.5535356113,276.7574838181,276.0014942421,275.2887138868,274.6223281896,273.9890831022,273.3927254188,272.8351984364,274.1478578255,275.748181283,277.0161012915,278.1030009875,279.062102929,279.9276138858,280.722514856,281.4623642062,282.1577841806,282.8161114013,283.4424926653,284.0406123213,284.6131750902,285.1622266152,285.6893663594,286.1958890954,286.6828790301,287.1512725112,287.6018998927,288.0355135725,288.4528068535,288.8544267125,289.2409825211,289.6130520751,289.9711858316,290.3159099491,290.6477285272,290.9671253069,291.2745650074,291.5704944123,291.8553432851,292.1295251629,292.3934380634,292.647465128,292.8919752157,293.1273234595,293.353851791,293.5718894386,293.7817534033,293.9837489141,294.1781698637,294.3652992289,294.5454094733,294.7187629351,294.8856122014,295.0462004672,295.2007618824,295.3495218853,295.4926975243,295.6304977676,295.7631238017,295.8907693193,296.0136207958,296.1318577569,296.245653035,296.3551730179,296.4605778868,296.5620218464,300.5092665576
6120,417.3562630528,423.8115705737,428.6322259577,433.7933690163,439.0910804321,444.4599562719,449.8524199132,455.229450593,460.5492960134,465.7682106392,470.8467676909,475.7386816462,480.398414935,484.7832709311,488.8458454769,492.5483779137,495.8449126879,498.6964111728,501.0633928927,502.9093481887,504.1973848027,504.8896631751,504.9515824352,504.3490418401,503.0526897411,501.0318971132,498.2595131392,494.7146520466,490.3732595136,485.2169651994,479.2368711718,472.4368516188,464.8506498944,457.8275177851,451.4033046421,445.6301080166,440.4429341307,435.6431017628,431.0675337226,426.638944347,422.3215543645,418.1011608273,413.9640055997,409.9070776047,405.9359630713,402.0277981265,398.1841747217,394.4105257132,390.7051280824,387.0636916528,383.4841598008,379.967721722,376.5095073423,373.1158574158,369.7854462039,366.5133491572,363.307232526,360.164997052,357.0765868096,354.0547987123,351.0937327575,348.1861133382,345.3474178498,342.5668775029,339.8551502344,337.2123393766,334.6244983207,332.1033002603,329.6511842628,327.2739449953,324.9615658333,322.716017693,320.5345515534,318.4218233443,316.3765746732,314.4029193233,312.4906956841,310.6518009081,308.887351102,307.1725138197,305.5254872783,303.9449656325,302.432370956,300.9702638074,299.5624312311,298.1991952733,296.9032700961,295.6618534509,294.4726003574,293.335712231,292.2618881175,291.23236554,290.2581435741,289.3205107215,288.416629565,287.5516428057,286.7288526738,285.9516669933,285.2067899261,284.4981836633,283.8280199587,283.1935482688,282.59234562,282.0236555698,281.4827012041,280.9718072679,280.4927016878,280.0357766455,279.6011348604,279.1888252773,278.7989951441,278.4274835092,278.0740369159,277.7375401827,277.4189567886,277.1157098423,276.8326401448,276.5680322938,276.3178566014,276.0814838151,277.5941875644,278.7094096553,279.6640765483,280.5069683679,281.2669918642,281.9638911314,282.6113553024,283.2189578722,283.7934639738,284.3397169001,284.8612404413,285.3606488757,285.8399265549,286.3006189243,286.7439632972,287.1709785787,287.5825269808,287.979356597,288.362130881,288.73144915,289.0878609286,289.4318760588,289.7639718917,290.0845984657,290.3941822884,290.6931291493,290.9818262538,291.260643882,291.5299367091,291.7900448847,292.0412949378,292.2840005527,292.5184632494,292.7449729902,292.9638087292,293.1752389163,293.3795219627,293.5769066761,293.767632668,297.8784882187
9563,419.7339707803,427.6466705871,433.4131509346,437.4155753938,441.3552044555,445.3765162397,449.3243690751,453.1078760209,456.6521341051,459.8911964085,462.7624385281,465.1994194186,467.1363774591,468.5081924603,469.2536527292,469.3158079599,468.6379586784,467.1682436,464.8577411091,461.6601458117,457.5307512726,452.4301514694,446.3204050666,439.1736887321,432.3135799789,425.6564413303,419.1453613558,412.7403268591,406.4129217693,400.1582738187,393.977863052,387.8812064155,381.9008192999,376.1264752541,370.7087698074,365.8134320552,361.4284466733,357.3673676123,353.4644437789,349.6468347694,345.8926138686,342.2049687291,338.5859354869,335.0454695948,331.5998786217,328.23235818,324.9486315042,321.7580187183,318.6609349509,315.6533853363,312.7326024867,309.8985506292,307.1441299156,304.4733061346,301.8817547953,299.3606594072,296.9141631248,294.536320549,292.2125235269,289.9521092163,287.7455673934,285.5818284653,283.4739145764,281.4084322064,279.3941507777,277.4297923702,275.5000239954,273.6161912004,271.7809365601,270.0005421251,268.2656782404,267.2063154273,269.4791598983,271.6855011178,273.3856518069,274.7791904832,275.9424666578,276.9279085267,277.7757503709,278.5173478235,279.1764857139,279.7711034615,280.3148020247,280.8178635622,281.2880444388,281.7311909483,282.1517125056,282.5529421829,282.9374095248,283.3070458351,283.6633379404,284.0074429186,284.3402734185,284.6625609285,284.9749025748,285.2777956578,285.5716630884,285.8568720857,286.1337478984,286.402583859,286.6636487402,286.9171921324,287.1634483715,287.4026394069,287.6349768976,287.8606637458,288.0798952234,288.2928598036,288.4997397794,288.7007117303,288.8959468791,289.0856113709,289.2698664975,289.4488688821,289.6227706375,289.7917195051,289.9558589802,290.1153284289,290.2702631981,290.420794721,290.5670506202,290.7091548069,290.8472275796,290.9813857201,291.1117425891,291.2384082188,291.3614894057,291.4810898004,291.5973099969,291.7102476199,291.81999741,291.9266513073,292.0302985337,292.1310256729,292.2289167481,292.3240532982,292.4165144523,292.506377002,292.5937154711,292.6786021846,292.7611073348,292.8412990461,292.9192434371,292.9950046822,293.0686450701,293.1402250611,293.209803343,293.2774368842,293.3431809865,293.4070893357,293.4692140501,293.5296057283,293.5883134953,293.6453850466,293.7008666922,293.7548033974,293.8072388242,293.85821537,293.9077742058,297.9652547488
9581,416.613440209,422.659197097,427.8504331665,433.284350428,438.8435996702,444.4802998752,450.1556106822,455.836585583,461.4872643016,467.0692981013,472.5497892011,477.8887061923,483.0470601791,487.9897089395,492.6766220546,497.0794316244,501.1594041772,504.8863843175,508.2291402586,511.1595679936,513.6490683034,515.6666514901,517.1857077334,518.1775173834,518.6200226656,518.4879563337,517.7527957848,516.396879602,514.4016713923,511.7451972294,508.4157440808,504.414253086,499.7662307478,494.5648157717,488.9877850273,483.2298806215,477.2676858971,471.1785034476,465.6211922279,460.3649496985,455.326487819,450.4639058703,445.7445902579,441.1519262033,436.6813656416,432.3044433619,428.018190323,423.8244783695,419.7195847446,415.6982108273,411.7576715691,407.8986585391,404.1163266633,400.4165929485,396.7980559684,393.255953643,389.7974112277,386.4201432672,383.1143020386,379.891702096,376.7461761635,373.6702802281,370.6781587767,367.7587631486,364.9215705274,362.1658130318,359.4772952044,356.8663802056,354.3345015279,351.8863569647,349.511410951,347.2107120254,344.9807624649,342.825257543,340.7421861172,338.7347656992,336.7924077293,334.9259632426,333.1358502002,331.3977766786,329.7289797882,328.1275182625,326.5942289717,325.1115713992,323.682799654,322.298034379,320.9791655646,319.7132998226,318.4978352786,317.3327186282,316.2282900995,315.165925544,314.1563586627,313.1810507717,312.2371339606,311.3296468692,310.4618328016,309.6370644416,308.8421712538,308.0811157611,307.3561214207,306.6645388436,306.0040538817,305.3740239396,304.7698043859,304.1938372106,303.647986722,303.1227875728,302.6184675767,302.1352055888,301.6732812727,301.2286537309,300.8011938663,300.389907647,299.995889979,299.6166778298,299.2572756673,298.9161028425,298.5892364127,298.2761674,297.9785276229,297.6950586858,297.4275080042,297.1714662786,296.9270315866,296.6953834806,296.473798309,296.2672872663,296.0717750189,295.8868823731,295.7121752598,295.5467448544,295.3875401666,295.2384280672,295.0964363659,294.9624064661,294.8360749568,294.7172224161,294.6050124963,294.4971104552,294.3948807671,294.2992900067,294.2093594028,294.1249737816,294.0460175128,293.9725015318,293.9043635552,293.841811911,293.7849964053,293.7341666546,293.6903415901,293.6549080293,293.6147787872,293.5734139382,293.5321801264,293.4919625118,293.45325544,293.4164340584,293.3816833827,298.1246610394
9877,420.302312762,428.0492746015,433.9112389986,438.0406919209,442.5173261063,447.0609646672,451.5440760771,455.8845591536,460.0115661352,463.8577781657,467.3600969336,470.4516687408,473.0667224907,475.1408820922,476.6091917295,477.4111152378,477.4845829301,476.7714393258,475.2150765331,472.7604853055,469.3529594228,464.9412287627,459.4746560777,452.9098414698,445.4694062341,438.3390838897,431.4262042988,424.6677310433,418.0199284033,411.464915738,404.9952220252,398.6149907925,392.3530469185,386.2969469041,380.5966711006,375.4189944013,370.7533281261,366.4132807758,362.2314850239,358.1329969697,354.0944612116,350.118764456,346.2085361329,342.3749678915,338.6360785492,334.976664354,331.4041269644,327.9296757035,324.5556576919,321.2799202687,318.1014824109,315.0221067557,312.0363495935,309.1498434764,306.3597254583,303.6582662145,301.0505864618,298.531320811,296.0858183797,293.7233472709,291.4337472331,289.20471393,287.0481097435,284.9486705725,282.9132801006,280.9384771852,279.0062723431,277.1257748513,275.2973426962,273.5250895696,271.7974089313,270.1155327639,268.4765687603,266.8856587149,265.3424301021,267.2488420639,269.5592485726,271.3043872163,272.7301263523,273.9174777983,274.9201838328,275.7797691241,276.5285396022,277.1913977995,277.7873782586,278.3309371601,278.8330022015,279.3018070217,279.7435430384,280.1628622822,280.5632616636,280.9473745322,281.3171906527,281.6742214255,282.0196235126,282.3542910459,282.6789242051,282.9940800888,283.3002103603,283.5976890381,283.8868329651,284.1679168487,284.4411842834,284.7068558087,284.9651347816,285.2162116436,285.4602670082,285.6974738868,285.9279992843,286.1520053364,286.3696501141,286.5810881874,286.7864710154,286.985947213,287.1796627284,287.3677609593,287.5503828247,287.7276668081,287.8997489798,288.0667630066,288.2288401543,288.3861092849,288.5386968528,288.6867269001,288.8303210537,288.9695985236,289.104676104,289.2356681763,289.3626867157,289.4858412994,289.6052391183,289.7209849912,289.8331813809,289.9419284129,290.047323897,290.1494633495,290.2484400185,290.3443449101,290.4372668167,290.5272923463,290.6145059529,290.6989899689,290.7808246375,290.8600881461,290.9368566612,291.0112043629,291.0832034808,291.1529243299,291.2204353465,291.2858031251,291.3490924553,291.4103663579,291.4696861225,291.5271113438,291.5826999587,291.6365082823,291.688591045,291.739001428,291.7877910993,295.7683026462
