,2023,2026,2029,2032,2035,2038,2041,2044,2047,2050,2053,2056,2059,2062,2065,2068,2071,2074,2077,2080,2083,2086,2089,2092,2095,2098,2101,2104,2107,2110,2113,2116,2119,2122,2125,2128,2131,2134,2137,2140,2143,2146,2149,2152,2155,2158,2161,2164,2167,2170,2173,2176,2179,2182,2185,2188,2191,2194,2197,2200,2203,2206,2209,2212,2215,2218,2221,2224,2227,2230,2233,2236,2239,2242,2245,2248,2251,2254,2257,2260,2263,2266,2269,2272,2275,2278,2281,2284,2287,2290,2293,2296,2299,2302,2305,2308,2311,2314,2317,2320,2323,2326,2329,2332,2335,2338,2341,2344,2347,2350,2353,2356,2359,2362,2365,2368,2371,2374,2377,2380,2383,2386,2389,2392,2395,2398,2401,2404,2407,2410,2413,2416,2419,2422,2425,2428,2431,2434,2437,2440,2443,2446,2449,2452,2455,2458,2461,2464,2467,2470,2473,2476,2479,2482,2485,2488,2491,2494,2497,2500
2786,36.6400000003,32.1000302747,32.6557043821,33.1240321985,33.4917714205,33.72405245,33.8265766999,33.782228105,33.573574086,33.2068427372,32.6593940689,31.93043239,31.0280031291,29.9289775995,28.6553139946,27.1821539279,25.5246586354,23.6809024375,21.6560144696,19.4482865042,17.0532716226,14.4768263482,11.7181007871,8.7846891674,5.6702157806,2.3824880007,-1.0717126974,-4.7103900132,-8.5260537261,-12.5125548596,-16.6663971915,-18.0756980423,-18.2075442053,-18.3506504041,-18.4828646242,-18.6046100687,-18.7142424972,-18.8113822897,-18.8902634727,-18.9655483102,-19.0272419369,-19.0918033001,-19.1365244687,-19.135655297,-19.1746401684,-19.1940862918,-19.1776028355,-19.1443149363,-19.1056857301,-19.0587304979,-18.994778002,-18.9325691008,-18.8409174965,-18.7397929049,-18.6436771789,-18.5166566416,-18.3843609988,-18.2760012223,-18.1257320399,-17.9829335689,-17.8591340689,-17.6855948914,-17.534758009,-17.3484370983,-17.1519124017,-16.9933785679,-16.8000786808,-16.5906431349,-16.3546595592,-16.1411641672,-15.9199708239,-15.7031678849,-15.468389479,-15.2310615674,-14.9753523965,-14.7454286389,-14.4765391413,-14.1933037946,-13.9829953072,-13.7210813822,-13.4529372275,-13.1736878173,-12.9456849518,-12.7109948351,-12.5071507247,-12.232022083,-11.9850776337,-11.7456528918,-11.5042992859,-11.2239897757,-10.9957593267,-10.7354575208,-10.5307067305,-10.3433114795,-10.1431243963,-9.9300747132,-9.7015764242,-9.5123807194,-9.31442647,-9.1070742633,-8.9054081143,-8.7106160356,-8.51786382,-8.3403316038,-8.1565870786,-7.9651338296,-7.8034283246,-7.6456174272,-7.4889177758,-7.3320109155,-7.1889985944,-7.0491851038,-6.9141735876,-6.7769389464,-6.6481532894,-6.5040608832,-0.6226548689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4474270062,13.2042357541
2901,36.6400000003,33.50952966,34.2138210673,34.8461239221,35.3943790729,35.8232412188,36.1402082391,36.328536873,36.3706615044,36.2748383807,36.0174385616,35.598417369,35.0286436375,34.2830342328,33.3886999726,32.3171676958,31.0869338931,29.6961566982,28.1522557216,26.4545684353,24.596424074,22.5870858778,20.4214208732,18.1140908324,15.659350706,13.0562386331,10.3238986068,7.4579469898,4.4562241202,1.3348153023,-1.8909601584,-5.1953908793,-8.4817011852,-11.6631469373,-14.690287981,-17.7890623413,-18.7343156412,-18.8259621897,-18.9012088333,-18.9742360352,-19.0346325478,-19.0985647881,-19.1430992556,-19.1423288649,-19.1816323385,-19.2015107211,-19.1855144771,-19.1527435717,-19.1146417381,-19.0682041567,-19.0047419689,-18.9429984092,-18.8517614112,-18.7510108994,-18.6552356745,-18.5284960951,-18.396441138,-18.288302198,-18.138185964,-17.9955122965,-17.8718179591,-17.6983134296,-17.5474997064,-17.3611465866,-17.1645580498,-17.0059672626,-16.8125611867,-16.6029887871,-16.3668329178,-16.1531704341,-15.9317927578,-15.7147997545,-15.4798104182,-15.2422651511,-14.9863224935,-14.756184322,-14.4870530446,-14.203570807,-13.9930763518,-13.730925796,-13.4625196516,-13.1829844036,-12.9547224893,-12.719764207,-12.5156732598,-12.2402527302,-11.9930410847,-11.7533601185,-11.5117556512,-11.2311773901,-11.0027178616,-10.7421732222,-10.537219526,-10.3496373542,-10.1492613342,-9.936020567,-9.7073270217,-9.5179629767,-9.3198397436,-9.1123173644,-8.9104878518,-8.7155395662,-8.5226353823,-8.3449623749,-8.161076694,-7.9694805007,-7.8076493664,-7.649716863,-7.4928978981,-7.3358727749,-7.1927497736,-7.052827484,-6.9177091752,-6.7803654239,-6.6514722594,-6.5072610055,-6.3656706681,-6.2369391578,-6.1120130259,-5.9827345146,-5.8572337496,-5.726378785,-5.6094788247,-5.4947028597,-5.3770398089,-5.2685607756,-5.1450151832,-5.0328604008,-4.9236152077,-4.8168011179,-4.7139745237,-4.622779128,-4.5214629693,-4.4293983135,-4.3364835922,-4.2450808158,-4.1552034255,-4.0689364896,-3.9917966889,-3.912552922,-3.8307367122,-3.752338954,-3.6753356701,-3.5995240062,-3.5244102661,-3.4501158557,-3.3756963275,-3.3011257276,-3.2259675515,-3.1474589563,-3.0636902322,-3.0229823938,-2.979153071,-2.9331543883,-2.8855828661,-2.8372609522,-2.788367372,-2.7393572665,13.4524334197,13.2091506088
5004,36.6400000003,32.0192262247,32.5671062466,33.0300446605,33.3951446679,33.6283672995,33.7361247711,33.7022610801,33.5104317345,33.1679485158,32.6533306344,31.9668274212,31.1178407076,30.0848341512,28.891290781,27.5135191211,25.9680456806,24.2541292466,22.3782232624,20.3397455981,18.1350043287,15.7713722518,13.2485446688,10.5765380045,7.7497807507,4.7755393688,1.6658052214,-1.5920797531,-4.9903814219,-8.5162804999,-12.1589186692,-15.8939210834,-18.2088852934,-18.3487541979,-18.478704916,-18.5990159557,-18.7078319681,-18.8046136905,-18.8834835419,-18.9590187158,-19.0211648141,-19.0863250558,-19.13175274,-19.1316664098,-19.171468932,-19.1917500563,-19.1761011445,-19.1436338295,-19.105801854,-19.059612663,-18.996388143,-18.9348671473,-18.8438543062,-18.7433210804,-18.6477512173,-18.5212203455,-18.3893660163,-18.2814087756,-18.1314811769,-17.9889830594,-17.8654478721,-17.6921110109,-17.5414467542,-17.3552459706,-17.1588031746,-17.0003360302,-16.8070564123,-16.5976069058,-16.3615740925,-16.1480193922,-15.9267444017,-15.7098454146,-15.4749487866,-15.2374902005,-14.9816331346,-14.7515657106,-14.4825096398,-14.199099195,-13.9886450153,-13.7265605611,-13.4582407746,-13.1788097765,-12.9506468286,-12.7157959078,-12.5118065722,-12.2365099045,-11.9894144873,-11.7498466792,-11.508353887,-11.2278960714,-10.9995408406,-10.7391069546,-10.5342472366,-10.3467516191,-10.1464622773,-9.9333086869,-9.704704049,-9.5154170179,-9.317370339,-9.1099245874,-8.9081685366,-8.7132903417,-8.5204541441,-8.3428439341,-8.1590208245,-7.9674878909,-7.8057123137,-7.6478331203,-7.4910659665,-7.3340917446,-7.1910157208,-7.0511387229,-6.916063736,-6.7787629874,-6.6499103336,-6.5057424203,-6.3641951397,-6.2355044829,-6.1106190429,-5.9813832935,-5.8559266549,-2.8477386685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4492164335,13.2059648004
5038,36.6400000003,31.424683597,31.5113814208,31.8813555293,32.1457062358,32.2706444384,32.2611926891,32.1005923124,31.7720981665,31.2812789582,30.6068759934,29.7485120895,28.7136214718,27.4813577924,26.0715560826,24.461883818,22.6659448623,20.6817986194,18.5132147229,16.1575457954,13.6108037969,10.8765972077,7.9550378357,4.8497414533,1.5543417208,-1.9189918452,-5.5668451778,-9.4091323696,-13.4291888855,-17.6157789627,-17.8942467713,-18.052174383,-18.1879863113,-18.3337535131,-18.4677009679,-18.5905726601,-18.7009653145,-18.798666118,-18.8780206611,-18.9537422767,-19.0158697007,-19.0808595355,-19.126015987,-19.1255977486,-19.1650005557,-19.1848610621,-19.168794234,-19.1359153519,-19.0976828742,-19.0511141234,-18.9875417271,-18.9256998433,-18.8344131116,-18.7336442343,-18.6378706852,-18.5111894987,-18.3792233351,-18.2711760021,-18.1212185725,-17.9787200259,-17.8552062268,-17.6819519705,-17.5313860135,-17.3453316774,-17.1490658363,-16.9907765905,-16.7977160042,-16.5885126219,-16.35275542,-16.1394767701,-15.9184930089,-15.701892074,-15.4673093303,-15.2301703517,-14.9746441776,-14.7448970868,-14.47617884,-14.1931115047,-13.9829702917,-13.7212041269,-13.4531838739,-13.1740387026,-12.9461290876,-12.7115206827,-12.5077512601,-12.2326835224,-11.9857961112,-11.7464220714,-11.5051121305,-11.2248368147,-10.9966413227,-10.7363663217,-10.5316449275,-10.344276214,-10.1441093546,-9.9310742463,-9.7025854333,-9.513401439,-9.3154546496,-9.1081066846,-8.9064445359,-8.7116571394,-8.5189107261,-8.3413886929,-5.3866025813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4488485354,13.205631158
5346,36.6400000003,31.4206941669,30.6478238086,30.9290677729,31.0967542804,31.117713436,30.9962543224,30.71588241,30.2605061613,29.6350395414,28.8190966764,27.8121559136,26.6208571465,25.2266547773,23.647922192,21.8655215028,19.8923775756,17.7276641288,15.3751398002,12.8324667128,10.0973099017,7.1716098852,4.0575893267,0.7553223269,-2.7454436646,-6.4325866292,-10.3111197859,-14.416406094,-17.547416177,-17.7173745386,-17.882118086,-18.043700374,-18.1820048778,-18.3293492545,-18.4641797571,-18.5874049541,-18.6977483501,-18.7950891426,-18.8738488558,-18.9488071308,-19.0100700737,-19.0741406769,-19.118372034,-19.117062646,-19.1555838149,-19.1746154261,-19.1577892701,-19.1242132043,-19.085339257,-19.0381859775,-18.9740906249,-18.9117712949,-18.8200748338,-18.7189447105,-18.622843794,-18.4958964778,-18.3636993228,-18.2554279107,-18.1053100714,-17.9626659454,-17.8390096859,-17.665678775,-17.5150301677,-17.3289427024,-17.1326653322,-16.9743377889,-16.7812841681,-16.5721123429,-16.3364211085,-16.123191354,-15.902270107,-15.685731703,-15.4512348332,-15.21418827,-14.9587775753,-14.7291208627,-14.4605372392,-14.1776203056,-13.9675478852,-13.7059286385,-13.4380883854,-13.1591548517,-12.9314121126,-12.6969878223,-12.4933747684,-12.2185521519,-11.9718850405,-11.732730432,-11.4916493709,-11.2116561498,-10.9836917765,-10.7236955538,-10.5192004668,-10.3320518192,-10.1321372143,-9.9193929644,-5.2350332687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4350120538,13.1920720284
6016,36.6400000003,31.4201833866,30.757594952,31.0581356841,31.2498565253,31.3004031008,31.21478547,30.9772257929,30.5723643573,30.0062254862,29.2591567132,28.3313779285,27.2305876423,25.9385633569,24.4745798961,22.8190338606,20.9859857106,18.9749830078,16.7905146399,14.4308980792,11.8941333024,9.1845426882,6.3046774854,3.2576019896,0.0361242895,-3.3469165382,-6.8906977751,-10.6200515198,-14.5225151626,-17.7291124302,-17.8912838447,-18.0512636564,-18.1888325537,-18.3360731984,-18.4712300342,-18.5950680002,-18.706199457,-18.8044201045,-18.8840872929,-18.9599471884,-19.0220720509,-19.0869588287,-19.1319339241,-19.1312712933,-19.1704092416,-19.1899792676,-19.1736008345,-19.1404020216,-19.1018491189,-19.0549618281,-18.9910734832,-18.928923818,-18.8373337997,-18.7362708962,-18.6402154605,-18.5132602503,-18.3810315453,-18.2727359066,-18.1225381366,-17.9798113922,-17.8560820048,-17.6826207552,-17.5318597919,-17.3456206209,-17.1491803735,-16.9907269488,-16.7975111397,-16.5881614,-16.3522674161,-16.1388596926,-15.9177543927,-15.7010380445,-15.4663469186,-15.2291056221,-14.9734841209,-14.7436449132,-14.4748422998,-14.1916961737,-13.9814723668,-13.7196407746,-13.4515688953,-13.1723825093,-12.9444311426,-12.7097853356,-12.5059770746,-12.2308834455,-11.9839703416,-11.7445738489,-11.5032457587,-11.2229628851,-10.9947562144,-10.7344798016,-10.5297518926,-10.342377509,-10.1422111419,-9.9291837394,-9.7007115312,-9.5115436877,-9.3136223199,-9.106310928,-2.5101539852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4453414812,13.2021990728
6120,36.6400000003,31.9747265686,32.5213759221,32.9826585333,33.3455929509,33.5758893052,33.6796213418,33.6402931774,33.4412029525,33.0892064711,32.5624586063,31.8609167781,30.993565631,29.9384863911,28.7186582149,27.3101595715,25.7290274189,23.9741832978,22.0516531861,19.9604213597,17.6963524991,15.265739207,12.6674117147,9.9097222771,6.9863826277,3.9043950691,0.673171362,-2.7228088932,-6.2769222583,-9.9801969145,-13.8270290241,-17.7985610349,-18.2043508001,-18.3459009012,-18.4771456908,-18.598364244,-18.7077920844,-18.8049577334,-18.884028514,-18.959612096,-19.0216777617,-19.0866499025,-19.1318032503,-19.1313773378,-19.1707903676,-19.1906536263,-19.1745754978,-19.1416783947,-19.1034248123,-19.056831011,-18.9932271607,-18.9313538513,-18.8400262926,-18.7392143149,-18.6434000261,-18.5166692949,-18.38465295,-18.276563274,-18.1265509207,-17.9839997559,-17.8604387477,-17.6871220172,-17.5364996013,-17.3503777595,-17.1540402522,-16.9956887367,-16.8025543649,-16.5932708282,-16.3574242945,-16.1440605152,-15.9229875684,-15.7062967276,-15.4716178535,-15.2343810921,-14.9787519254,-14.7489088379,-14.4800861228,-14.1969122966,-13.9866862819,-13.7248157776,-13.4566756126,-13.1773947895,-12.9493508345,-12.7145997955,-12.5106910447,-12.2354685482,-11.9884328128,-11.7489148832,-11.5074648176,-11.2270466573,-10.9987213032,-10.7383156546,-10.5334760741,-10.3459967302,-10.1457226933,-9.9325836681,-9.7039932858,-9.5147163495,-9.3166798256,-9.1092444541,-8.9074979783,-8.7126286615,-8.5198011807,-8.3421986221,-8.1583839004,-7.9668602815,-7.8050920799,-7.6472204932,-7.490461466,-7.3334960834,-7.1904285842,-7.0505607686,-6.9154956185,-6.7782060894,-6.6493653901,-6.5052123557,-6.3636818614,-6.2350096337,-6.1101457134,-0.0019205122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4488701965,13.205644411
9563,36.6400000003,31.3895203123,25.6769583882,24.3178767623,23.8828572519,23.2689959882,22.4788390616,21.5000538686,20.3233054791,18.9531646135,17.3798432587,15.6072146141,13.6397920831,11.4734560277,9.1172995249,6.5705018066,3.8426106282,0.939309198,-2.1358699967,-5.3820592178,-8.7904861656,-12.3635581099,-16.0838506927,-16.3754919723,-16.6138541398,-16.83354749,-17.0479717467,-17.2665387575,-17.4663015417,-17.6507763983,-17.8259724501,-17.9950953756,-18.1390567683,-18.2907815666,-18.429254686,-18.5557119516,-18.6690830425,-18.7693446214,-18.8509594992,-18.9287053448,-18.9927104001,-19.0594692634,-19.106348955,-19.1076489318,-19.1486982978,-19.1701864523,-19.1557292476,-19.1244217566,-19.0877103755,-19.0426067257,-18.9804391139,-18.9199303159,-18.8299061677,-18.7303228825,-18.6356552336,-18.5099988646,-18.3789787805,-18.2718028005,-18.1226321711,-17.9808495357,-17.8579843416,-17.6852931681,-17.5352313363,-17.3496026687,-17.1536972989,-16.9957197079,-16.8028840471,-16.5938240701,-16.3581181779,-16.1448078535,-13.8766432537,-2.439071403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.339936162,13.2001070295
9581,36.6400000003,34.4213516461,35.2180384088,35.9489899683,36.6021694857,37.1411823109,37.5739855978,37.8832548191,38.050404724,38.083861104,37.9582769309,37.672794764,37.2383144659,36.6268042588,35.8663984035,34.9248637209,33.8205474217,32.5496618063,31.1187486694,29.5255878439,27.7604224316,25.8316388962,23.7300504408,21.4709610433,19.0455833582,16.446664176,13.6946174051,10.7852988718,7.7097642333,4.4826969766,1.1191722753,-2.3563274084,-5.8519758946,-9.2765908353,-12.5814804344,-15.9849616629,-18.7321925537,-18.8216190319,-18.8951524779,-18.9668991527,-19.0263317761,-19.0895357512,-19.1335331512,-19.1323878445,-19.1714000346,-19.1910776353,-19.1749633103,-19.1421346604,-19.1040202445,-19.0576108329,-18.9942181481,-18.9325715029,-18.8414737577,-18.7408903978,-18.6453000712,-18.5187805829,-18.3869638728,-18.2790643907,-18.1292215528,-17.9868263516,-17.8634090676,-17.69021163,-17.5396969706,-17.3536607204,-17.1573913693,-16.9991003764,-16.8060054442,-16.5967445772,-16.360902295,-16.14753471,-15.9264447099,-15.7097269634,-15.475007711,-15.2377207988,-14.9820288986,-14.7521198031,-14.483215369,-14.1999479036,-13.9896329807,-13.7276715675,-13.4594519606,-13.1800986312,-12.9519977716,-12.7171941456,-12.5132429347,-12.2379687432,-11.9908867679,-11.7513244781,-11.5098299346,-11.2293593222,-11.0009886121,-10.7405304093,-10.5356457956,-10.3481244988,-10.1478068928,-9.9346221097,-9.7059822605,-9.51666152,-9.3185798823,-9.1110974445,-8.9093041703,-8.7143886864,-8.5215149397,-8.3438684781,-8.1600089742,-7.9684386642,-7.8066279151,-7.6487146256,-7.4919141865,-7.3349071619,-7.1917999111,-7.0518927909,-6.9167889299,-6.7794599967,-6.6505805495,-6.5063853572,-6.364810648,-6.2360929773,-6.1111803549,-5.9819161635,-5.8564294199,-5.7255894284,-5.6087025707,-5.4939396927,-5.3762904089,-5.2678240706,-5.1442936211,-5.032152494,-4.9229207396,-4.8161199158,-4.7133062085,-4.6221222151,-4.5208191774,-4.4287664783,-4.3358640213,-4.2444734295,-4.1546082069,-4.0683530513,-3.99122385,-3.911991176,-3.8301865986,-3.7518001299,-3.6748081002,-3.5990077145,-3.5239053253,-3.4496222864,-3.3752144018,-3.3006556497,-3.2255096559,-3.1470139501,-3.063259114,-3.0225571761,-2.9787350489,-2.9327444756,-2.8851817181,-2.8368689684,-2.7879848182,-2.7389842624,13.4506162586,13.2073811313
9877,36.6400000003,31.3974238512,25.7407488636,25.5846293383,25.2852516325,24.8146816064,24.175057029,23.3523690339,22.3346748892,21.1250477667,19.7098315154,18.0902740619,16.2697736315,14.2395464846,12.0085263642,9.5700511477,6.931898167,4.0956249005,1.0616226304,-2.1736416163,-5.6072375126,-9.2448017647,-13.0769663815,-16.4112034225,-16.6456008583,-16.8628939845,-17.0759816734,-17.2938897421,-17.4933959281,-17.6777357408,-17.8527372335,-18.0215288876,-18.1649488313,-18.3159398606,-18.4534506964,-18.5787285239,-18.6907276321,-18.789461195,-18.8694226031,-18.9454296609,-19.0076227161,-19.072527101,-19.1175172908,-19.1169040037,-19.1560700301,-19.17570347,-19.159436417,-19.1263813539,-19.0879950286,-19.0412970742,-18.9776235239,-18.9156974078,-18.824356887,-18.7235525456,-18.6277524216,-18.5010687137,-18.3691104322,-18.2610648411,-18.1111328127,-17.9686600682,-17.8451649136,-17.671954205,-17.5214238327,-17.3354249091,-17.1392256226,-16.9809899149,-16.7880007327,-16.5788806463,-16.3432271923,-16.1300502496,-15.9091763001,-15.6926847391,-15.4582184106,-15.221193432,-3.8358161915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4448231398,13.2017149261
