,2023,2026,2029,2032,2035,2038,2041,2044,2047,2050,2053,2056,2059,2062,2065,2068,2071,2074,2077,2080,2083,2086,2089,2092,2095,2098,2101,2104,2107,2110,2113,2116,2119,2122,2125,2128,2131,2134,2137,2140,2143,2146,2149,2152,2155,2158,2161,2164,2167,2170,2173,2176,2179,2182,2185,2188,2191,2194,2197,2200,2203,2206,2209,2212,2215,2218,2221,2224,2227,2230,2233,2236,2239,2242,2245,2248,2251,2254,2257,2260,2263,2266,2269,2272,2275,2278,2281,2284,2287,2290,2293,2296,2299,2302,2305,2308,2311,2314,2317,2320,2323,2326,2329,2332,2335,2338,2341,2344,2347,2350,2353,2356,2359,2362,2365,2368,2371,2374,2377,2380,2383,2386,2389,2392,2395,2398,2401,2404,2407,2410,2413,2416,2419,2422,2425,2428,2431,2434,2437,2440,2443,2446,2449,2452,2455,2458,2461,2464,2467,2470,2473,2476,2479,2482,2485,2488,2491,2494,2497,2500
2786,78.8719843638,83.9903553779,89.7685784845,96.1335162199,103.037300215,110.431270875,118.2963578827,126.6171365991,135.3723424066,144.5629801282,154.1724219676,164.1896282029,174.6286634946,185.463860087,196.7168872009,208.353344901,220.3656486889,232.73425623,245.4535241696,258.5211779931,271.9059641675,285.6066076357,299.5714444771,313.8116539918,328.3436854972,343.091786589,358.0666275168,373.3725839696,388.999405349,404.9746968443,421.3719239658,438.2938421396,455.6156765587,473.4249446525,491.6520309594,510.2506729365,529.1758568921,548.3817943605,567.7585993287,587.331640535,607.0342370385,626.9876127674,647.1227242188,667.0271194474,687.2090766574,707.6140539193,727.9926918568,748.2733490515,768.5071832479,788.7185468243,808.8094846127,828.9509210881,848.8911057413,868.6032680741,888.2954007894,907.6307131082,926.5711276578,945.601707884,964.1566686573,982.3996143523,1000.811266027,1018.6688432126,1036.5299888767,1053.9121897939,1070.6612405578,1087.6520239485,1104.4419871715,1120.9244347242,1136.6408352117,1152.1356127712,1167.3381217163,1182.4974628831,1197.3615042463,1212.0321484091,1226.1384607655,1240.4916090871,1254.2531238688,1266.9160464249,1280.539090718,1293.867787693,1306.7304398327,1318.5409367125,1330.646570373,1342.7410644639,1356.043887691,1368.3271755668,1380.4571919345,1392.705594605,1405.1216308192,1416.0388412968,1427.1772494916,1436.833059111,1446.7403112844,1457.4813484078,1468.5636967745,1479.4678534294,1489.2542843649,1499.5467992555,1509.9289424989,1519.8421257918,1529.3647824382,1538.6255647793,1547.4434575723,1556.4256276643,1565.0462549533,1572.4077890443,1579.7949938884,1587.1315836456,1594.2048523089,1600.6396217961,1607.0102696718,1613.29313651,1619.6736170931,1625.8693768704,1632.4720450417,1638.1425573965,1642.4923226193,1646.2748520365,1649.2598450694,1650.7015283624,1650.6972582564,1648.4913038168,1644.9816854781,1640.194234629,1633.667225578,1626.1789776203,1616.1279948211,1604.2314575581,1590.4313466745,1574.5844664284,1556.6257713301,1537.4659623742,1515.7947017001,1492.2439750092,1466.4608706759,1438.3030393471,1407.5777887253,1374.2322122032,1338.9354478585,1301.3325749031,1260.9794839206,1218.0543711955,1172.5844766346,1124.644518971,1074.3391369465,1021.8859362206,967.4936749844,911.3672968083,853.4576675691,789.7375705554,660.1927472304,589.0766178065,512.2198378878,430.0500911391,343.1577714417,252.6324220518,160.8564112705,72.9953355556,0.0,0.0
2901,52.4921960308,56.2481556469,60.4537599972,65.078288114,70.100250792,75.4935225352,81.2507012924,87.3658749353,93.8280241023,100.6415748979,107.7985107347,115.2939757845,123.1386556365,131.3127300547,139.8315951676,148.6701292026,157.8224776973,167.2731171936,177.0165544801,187.0502057823,197.3486933125,207.907034184,218.6805379682,229.6693146817,240.8749158865,252.2213571809,263.6888310451,275.3252807923,287.0821587245,298.9226747025,310.8401801338,322.8561811695,334.8783520135,347.010003403,359.2496143139,371.6123745105,384.1160968706,396.746536351,409.4167715592,422.1300045,434.8269832746,447.5862088599,460.3556225849,472.8263833381,485.3589386803,497.9172017994,510.3255169438,522.5329452814,534.5763078066,546.4756510055,558.1634133796,569.7658399034,581.1124599378,592.1866091019,603.1405910944,613.747553327,623.9792074368,634.1768792006,643.9589882838,653.4341641156,662.9399859389,671.9933559261,680.9793742291,689.5853996846,697.7030310782,705.9213400702,713.9639603595,721.7779079215,729.0663616457,736.1903037887,743.1114157309,750.0059874818,756.7266269114,763.3579537009,769.6703478884,776.2067537795,782.4556574956,788.0510861289,794.2763852068,800.3348471021,806.114210635,811.2221994057,816.4916099418,821.714585942,827.6806881279,833.0134994381,838.2399466077,843.5298843855,848.9393710088,853.4319645397,858.0681734087,861.784293801,865.6106952008,869.9054074876,874.385743817,878.7544803311,882.4239580369,886.366444197,890.3439410294,894.0235101542,897.4465589189,900.6866970832,903.6238158576,906.6190645405,909.3705884732,911.3221707277,913.2104138251,914.9819769508,916.5035719184,917.5288889556,918.3659140378,918.9728774161,919.4338001151,919.5563623202,919.693692176,919.1694974159,917.9122536051,916.3125044083,914.4606510632,912.0682306825,909.2255376789,905.4884851719,901.3375997166,896.779231481,891.5358445626,886.0529563926,879.4294074768,872.0457320097,863.8602230773,854.7814070295,844.7466471541,834.2660539843,822.6045967517,810.1016199065,796.5559053369,781.8786473839,765.9461532242,748.6973903832,730.4896377053,711.123019187,690.3327955188,668.1969100149,644.71121305,619.9004454536,593.8108508351,566.5645979286,538.297593325,509.1660075006,479.2094178223,445.6402756906,374.7039533799,336.6311251,295.1386187818,250.3427248844,202.3713618814,151.5126333211,98.6431052367,46.1854075452,0.0,0.0
5004,64.7647880898,69.4772580087,74.7807014378,80.6278876991,86.9902824341,93.835129675,101.1529873807,108.9361091756,117.1701863742,125.8597025956,134.9937800268,144.5668573159,154.5937807476,165.0511520429,175.9587358709,187.2857941401,199.0252861198,211.1581929343,223.6773035302,236.5785587471,249.8292497831,263.4220143218,277.2989726529,291.4579974953,305.9044372978,320.5484177417,335.366606966,350.4249401986,365.6719491031,381.0708088482,396.6204802969,412.3589550537,428.1878902463,444.2406842699,460.4798678358,476.8803131763,493.4102832148,510.0319704914,526.6418626009,543.2611597648,559.8208415029,576.4286238189,593.0242844541,609.2195535683,625.4778082143,641.7508925818,657.8148806201,673.6081357417,689.1810061349,704.5617169122,719.6647849254,734.6521795613,749.307731135,763.6121598899,777.7626609812,791.4752132053,804.7193445332,817.9362711629,830.6445531093,842.9873285864,855.3971845015,867.2549788426,879.0552903325,890.4048092847,901.1692956611,912.0969022593,922.8226727223,933.2773852969,943.0840879287,952.7068626473,962.089457717,971.446791174,980.576004517,989.5746169985,998.1292194279,1006.9175727219,1015.2772318033,1022.7840782043,1031.1191171398,1039.2679474944,1047.1155856781,1054.1866337229,1061.5695196322,1068.9915006006,1077.456396028,1085.1872186512,1092.8649691042,1100.6950600108,1108.74759945,1115.6913341355,1122.9245695763,1129.0983461347,1135.5626771316,1142.7693984091,1150.3348245685,1157.8755626568,1164.6365176176,1171.8843098821,1179.2987419005,1186.4442658706,1193.3803971609,1200.2098771764,1206.776508753,1213.5528143878,1220.1476589587,1225.846984994,1231.6436806284,1237.4725313126,1243.168189791,1248.4209434591,1253.6600679065,1258.8385881085,1264.0744115052,1269.1050307458,1274.4021800727,1279.0509682783,1282.9726822163,1286.7108535561,1290.3842747138,1293.5864333695,1296.4044624463,1298.2490507422,1299.7422323474,1300.6090774148,1300.2079541393,1299.0562343407,1295.808617351,1290.9832100106,1284.4939293283,1276.1921177549,1265.9656794705,1254.5387834218,1240.8031046769,1225.2443306965,1207.547021536,1187.5747552188,1165.1506209746,1140.1845067138,1113.2014127556,1083.892502798,1051.861975633,1017.2332866019,980.0030333334,940.207137481,897.9067551947,853.2763176993,806.5450135021,758.1276437333,708.6438529385,653.9368283318,545.0450562016,484.9854315914,420.958739732,353.6742072829,283.8911411596,212.4564866116,140.383676251,68.7915473088,0.0,0.0
5038,86.7834264621,92.362461939,98.6473990606,105.5702976709,113.0837036556,121.1370006414,129.7103493836,138.788308934,148.349329387,158.3962292438,168.9116288036,179.8829967748,191.3252101253,203.2098975917,215.5623209973,228.3485095084,241.5650783518,255.1963068651,269.2421404074,283.7066416325,298.5621697451,313.8133643195,329.4105492127,345.3714971945,361.7125222094,378.3465547475,395.2775241846,412.6035731717,430.2887096744,448.3243627423,466.7519712136,485.5643586489,504.5752193528,523.8725476637,543.3921176249,563.1073689631,582.994138127,603.0203626789,623.0764023229,643.1936477961,663.2988135491,683.5157846431,703.7620970051,723.5964224553,743.5631402301,763.5910004504,783.4060893739,802.9316469073,822.2219970997,841.3016503801,860.0658151611,878.6894654344,896.9060505277,914.6894875696,932.253842077,949.2534269489,965.6605907932,981.9774896091,997.6315097565,1012.8049589739,1027.9882704815,1042.4522553792,1056.7681836983,1070.4631312269,1083.4110837929,1096.4950257001,1109.2689255926,1121.6376018492,1133.1777423528,1144.457420633,1155.4293143401,1166.3534325323,1177.0000125903,1187.4900997019,1197.4904856193,1207.792050898,1217.6072602555,1226.4728962277,1236.3355173813,1245.9747378488,1255.2525816515,1263.6753558771,1272.5638133274,1281.641847787,1292.0329910224,1301.6512813486,1311.3355194126,1321.333331058,1331.6777067415,1340.8463266563,1350.4786349746,1359.0543250493,1368.2449862246,1378.5904953126,1389.6155575073,1400.8410677915,1411.4374439774,1422.9295107805,1434.9120145659,1446.8587451388,1458.8355540451,1470.9350410436,1482.9358569914,1495.2613123776,1507.2019423184,1518.0181491446,1529.1202949101,1540.0998697877,1550.5144154977,1559.8940514172,1568.6895131732,1576.784779634,1584.2655923494,1590.7798798869,1596.826436807,1601.2306694438,1603.9068552038,1605.5226534189,1606.1898987364,1605.3944007313,1603.2595412915,1599.0671966519,1593.6524529977,1586.9938163698,1578.6102578607,1569.18042745,1557.1640087982,1543.2368673253,1527.3324782415,1509.317681937,1489.1343131306,1467.6039047833,1443.4833377956,1417.3512493407,1388.860052471,1357.8741519915,1324.2318419557,1287.9088051502,1249.507905018,1208.681703636,1165.0312019036,1118.7279270548,1069.7974205201,1018.2986057433,964.3034003666,907.9680027596,849.4461972091,788.9768420857,727.0466859752,661.0161603386,541.4590345243,471.9584151012,399.5705696659,325.5760959232,251.5133897463,179.3023473491,111.4443941642,51.0595967654,0.0,0.0
5346,103.8059396501,110.2575729608,117.5290256136,125.541607768,134.234536729,143.5408402387,153.4327564324,163.8864037927,174.8707917254,186.3854044752,198.4077194207,210.9224522936,223.9439485613,237.433400755,251.4146721837,265.8426402864,280.7109462434,295.9998674483,311.709402813,327.8474628375,344.3890409489,361.3532041354,378.6976473966,396.4631316559,414.7150204931,433.4070103881,452.5975100815,472.5031162509,493.2182397421,514.7841091375,537.1565201545,560.3094142376,584.0329513845,608.4449073681,633.4726410328,659.0683077601,685.1823665813,711.7722769951,738.7192651399,766.0823699378,793.7938930803,822.0268741552,850.7158656401,879.331516862,908.5482159098,938.3058633505,968.289642833,998.4164871596,1028.7641958706,1059.3774377906,1090.1310657424,1121.264922141,1152.4516754372,1183.6587481831,1215.1795692065,1246.5714518452,1277.7822182708,1309.4906651147,1340.9309288391,1372.3236013607,1404.347160026,1435.9903983562,1468.039454835,1499.8296492504,1531.1303310337,1563.1736821181,1595.3221728134,1627.4312053298,1658.8355513471,1690.3184700822,1721.7649308419,1753.5308966395,1785.2331872321,1817.019050333,1848.309197667,1880.3018844919,1911.7454796613,1941.8212628291,1973.611229241,2005.1643717914,2036.2278133892,2065.8996877799,2096.2735011067,2126.831955652,2159.4861892449,2190.7159856846,2221.8666608535,2253.331605238,2285.2008683992,2314.7872981464,2344.9121535363,2372.8300718805,2401.3664719965,2431.4579781214,2462.2891943578,2493.0920488173,2522.0439489784,2551.7057170133,2581.1565262352,2608.996342035,2635.4233848335,2660.6495883979,2684.3293215216,2707.4659949551,2729.1449561137,2747.7881459731,2765.5793968068,2782.3362190832,2797.646647041,2810.7958562358,2822.7090170173,2833.2419515396,2842.6089003274,2850.1865831424,2856.9681114796,2860.8711627986,2861.7121170852,2860.6859289958,2858.0300858336,2852.8370796067,2845.3774103483,2834.3261788463,2821.1745485767,2805.9177194388,2787.6847086377,2767.8023609202,2743.5282500442,2716.0839269729,2685.3839246161,2651.206501989,2613.4120211735,2573.5605208994,2529.4507452651,2482.1572886436,2431.1174743167,2376.1409572197,2316.9628933013,2253.5021498753,2186.8793608927,2116.5603197363,2041.8602684594,1963.1104913725,1880.3903527498,1793.8509940793,1703.6871097927,1610.3011540801,1514.1879048699,1416.1635872987,1317.3422796064,1210.1439717723,1004.3416758425,890.1259476231,769.7856949431,644.5752256532,515.7880296248,384.8273588516,253.3740267555,123.457189151,0.0,0.0
6016,89.4287494756,95.3308587634,101.9758096807,109.3063816196,117.2725097787,125.8181521995,134.921086389,144.5629071269,154.7181471841,165.387217367,176.5510904336,188.1981375686,200.3426613913,212.9504112153,226.0465054734,239.5922772565,253.5801362751,267.9895886783,282.8173360873,298.0654033596,313.7006253913,329.7226963395,346.0736630652,362.7707937304,379.8412388606,397.2009050626,414.860195178,432.9444617373,451.4473054879,470.4068665723,489.8896358491,509.9041808315,530.2469398053,551.0160543222,572.1450927464,593.5960682138,615.3257490638,637.2883986508,659.3617329668,681.5820846455,703.8722125498,726.3733067693,749.0172322594,771.3200329493,793.8678464311,816.6004278414,839.2337966025,861.6877579492,884.0232157551,906.2734534732,928.3240385686,950.3781881304,972.152823165,993.6156331402,1015.0151289782,1035.9770633614,1056.4527346964,1077.0123243844,1097.0202342404,1116.6568021551,1136.4889472034,1155.6913080557,1174.9133910161,1193.6296696588,1211.6583168342,1229.999112214,1248.1591587646,1266.0440539575,1283.1440928471,1300.0896991309,1316.8079086127,1333.5960732227,1350.1812644709,1366.7046798274,1382.7442837242,1399.2371986714,1415.2777156318,1430.262891759,1446.5103071584,1462.5954871088,1478.3537981089,1493.1267654067,1508.4569744054,1523.9722603907,1541.0888833575,1557.2914926473,1573.5633026618,1590.2039201422,1607.3109029427,1622.9839174165,1639.2416502782,1654.1581844396,1669.7270945808,1686.6274017945,1704.3112193708,1722.2272864122,1739.3005912536,1757.4288742782,1776.1448419342,1794.7692087553,1813.3238737666,1831.9329363268,1849.8836511585,1867.6044628623,1884.4084604322,1899.169900113,1913.3896245609,1926.9430738785,1939.5502503782,1950.7130243029,1961.0785828204,1970.5518412441,1979.2930886244,1986.8691997165,1993.9877631828,1999.195981343,2002.3557027941,2004.3014268706,2005.2066477927,2004.4308533718,2002.1676920674,1997.4705816403,1991.3871227886,1983.9208194425,1974.4453482734,1963.9134368282,1950.3612270547,1934.6423134291,1916.6831815806,1896.313152736,1873.4080039651,1849.0889114804,1821.7529196103,1792.1574809544,1759.8758114606,1724.7442349895,1686.5422937571,1645.1750329443,1601.4371542859,1554.9147858211,1505.069098885,1452.1068787572,1396.0488394047,1336.966264494,1274.9552547351,1210.2507253633,1143.1189417778,1074.0039291928,1003.7006517843,926.2456794496,772.1612494424,687.1983805406,596.3995176963,500.6213531702,400.8873307885,298.5686723872,195.721372563,95.2429109858,0.0,0.0
6120,80.4142344045,85.5636480528,91.3405983361,97.6817779151,104.5376987831,111.8565102731,119.6152276773,127.7935254495,136.3647083068,145.3248457033,154.6523973944,164.3313610217,174.3694869335,184.7336349126,195.4395177447,206.4479271793,217.7477110981,229.3160047345,241.1443274404,253.2289539822,265.5386868708,278.073755566,290.7853666288,303.6863922753,316.7947296495,330.034107556,343.406990713,357.0101378851,370.825319351,384.8629837168,399.1827072854,413.8932258035,428.9383969485,444.4185337726,460.2600971814,476.4071985922,492.8049414885,509.402461845,526.0918530485,542.8945176394,559.7431710303,576.7461767121,593.8439567973,610.6483767043,627.6230817316,644.7188640149,661.708834669,678.5276640017,695.2220453316,711.8168151156,728.2215225412,744.5955002615,760.715206701,776.5552623367,792.3097749651,807.6835361982,822.6384908149,837.6193748933,852.1286643236,866.3084935323,880.6008778395,894.3662114767,908.110373602,921.424603689,934.1704341771,947.126852202,959.9186485308,972.4748302717,984.4046934685,996.1976290568,1007.8046113365,1019.4623026747,1030.9708601822,1042.446247271,1053.5766937303,1065.089752273,1076.2941239132,1086.6906159253,1098.017838968,1109.1759706251,1120.0196339401,1130.0312164773,1140.371123282,1150.7561407709,1162.2587875726,1172.964582225,1183.6091779707,1194.4161690987,1205.4485592304,1215.2563212919,1225.3387573097,1234.221597429,1243.3826904531,1253.3216554445,1263.618377944,1273.8419793889,1283.1663361846,1292.9868288496,1302.9489929306,1312.570182775,1321.9145517944,1331.0938740561,1339.9399553775,1348.9764829648,1357.7598510654,1365.4984452857,1373.300349975,1381.0959678902,1388.7014047431,1395.7786082702,1402.8178749431,1409.7835730796,1416.8270855398,1423.6844800764,1430.9051430577,1437.4838716746,1443.3579816535,1449.1543123458,1454.9430105545,1459.9922332103,1464.1894093959,1466.4779176181,1467.5241087176,1467.3110321154,1465.3892021193,1462.4566933955,1457.0668512113,1449.8589819056,1440.7802599412,1429.7016083543,1416.5431025934,1402.137313907,1385.2758448577,1366.5244053928,1345.549541242,1322.2129361483,1296.3313830074,1267.8320246944,1237.3152433344,1204.4451812112,1168.7944568726,1130.5097892968,1089.5941429767,1046.0881062498,1000.0491698926,951.6329042336,900.9986331789,848.397229799,794.1552295416,734.0916785318,612.7203492962,545.6016615832,473.2879565092,396.4639647709,316.0359696933,233.3453000588,150.5555618094,71.003222376,0.0,0.0
9563,158.0778992108,168.4111025317,180.2424733779,193.3450537838,207.6388894419,223.0043392026,239.3717691491,256.6803261116,274.851762398,293.8501984887,313.6051440839,334.061040622,355.2194696823,376.9949008072,399.3978640023,422.327329913,445.7377939334,469.559813817,493.7542463545,518.2923544906,543.1001423514,568.1837212184,593.4606873004,619.0290176389,644.795905467,670.5018151453,696.0332960418,721.4510668004,746.5892115434,771.3294556117,795.6141711288,819.4435485626,842.5219314109,865.041384342,886.9512779697,908.2836979411,929.0733944123,949.3236820406,968.8969418567,987.8795414707,1006.1935958978,1024.0793222669,1041.4743599007,1057.7682431919,1073.8398845637,1089.661692907,1104.9223616669,1119.6052884409,1133.8863182681,1147.9045232138,1161.6200568865,1175.3923652345,1188.9808882446,1202.4733084949,1216.2913096274,1230.112464553,1244.0294068105,1258.8399871439,1273.9385523547,1289.6882050301,1306.8609517614,1324.6534645277,1343.9286397871,1364.2091501511,1385.4339799696,1408.8282344338,1433.9081439984,1460.6134200296,1488.4246766091,1518.0173195814,1549.0682109259,1582.2532983559,1617.6491986589,1655.0408692991,1693.3808426507,1733.4822427345,1774.0476819902,1814.2961440389,1856.9248658223,1900.0457111002,1943.3319811106,1985.9221155079,2029.7361860598,2074.2663072902,2121.1987531209,2167.0903958515,2213.1935971111,2259.8267087784,2306.9480779006,2351.8768916683,2397.3251551479,2440.5481130407,2484.3913534374,2529.7351873955,2575.6341965239,2621.1067655071,2664.5031670998,2708.5540942925,2752.4130509536,2795.0009054683,2836.3804692861,2876.7054566584,2915.5708695555,2953.9825029542,2990.8752708132,3024.5490927204,3057.3540707826,3089.0485735806,3119.134417989,3146.8157710459,3173.0907845091,3197.7719246167,3221.0498692776,3242.1979750314,3262.2298430341,3278.7321630546,3291.482463115,3301.80059333,3309.879151376,3314.6188164839,3316.2419676017,3313.2068084695,3307.1872682099,3298.0941029878,3284.8720011356,3268.9184613677,3246.9902734595,3220.4664270546,3189.1880470789,3152.8543415129,3111.3052678961,3066.2658538559,3015.1266303836,2959.1100398882,2897.5168582408,2830.1076174187,2756.5926480002,2676.9543171066,2592.5189468255,2502.6647126003,2406.6700137444,2305.0196395266,2197.918362216,2085.6688921451,1968.6379430115,1847.4264010298,1722.7284916083,1595.6069300455,1467.6582845465,1332.4181346239,1091.2211912263,952.8061704865,810.3631506753,666.089276124,522.265001241,381.3129940528,245.8757432079,118.210757142,0.0,0.0
9581,67.5356201954,71.7379505346,76.4131514425,81.505160832,86.9699670504,92.7630857983,98.8635895697,105.2529672464,111.9073703903,118.82168001,125.9763521712,133.3564916452,140.9662211604,148.7770531943,156.8011004787,165.006778028,173.3860857257,181.9227911214,190.613049507,199.4575082747,208.4344437649,217.5466702643,226.7576338826,236.0782843218,245.526243782,255.0416868378,264.6222004516,274.336908754,284.1590020109,294.0775673809,304.1105589693,314.3074823196,324.6019136568,335.1098008496,345.8375857306,356.8092476751,368.0514544499,379.560515182,391.2501608803,403.1201770274,415.1048061235,427.2763626109,439.5960471353,451.7644915496,464.1227614852,476.6395946023,489.151163955,501.6108845036,514.055341637,526.5083870337,538.901974519,551.3624665008,563.7294389764,575.9818197638,588.2741868057,600.3934879173,612.3013236593,624.3432147979,636.1487398177,647.8106307408,659.6762277165,671.2538518857,682.9319585343,694.4090404366,705.5549082936,716.9606977036,728.3421974818,739.6542897651,750.5821387558,761.4913349494,772.3293204704,783.2732427339,794.1569905451,805.0684352252,815.7329359947,826.7200738503,837.503061483,847.6607910933,858.5885442802,869.4403583792,880.1207534233,890.1855250916,900.545459302,910.9344986405,922.249741934,932.950974027,943.6021843037,954.3686824479,965.3408264316,975.3099892658,985.5153402575,994.7244016901,1004.0934747739,1014.0245725504,1024.1822960683,1034.23751831,1043.4657603633,1052.9940786249,1062.5390076603,1071.6949934078,1080.498386981,1089.0331607127,1097.1298668083,1105.2158567634,1112.9439853603,1119.6157075549,1126.1214085596,1132.3914391571,1138.2682459969,1143.4366526313,1148.2734672689,1152.7149194126,1156.8617803409,1160.4418968573,1163.9040823826,1166.4001347879,1167.8245162235,1168.6557209757,1169.0060735361,1168.4943180076,1167.2503775962,1164.6903924077,1161.418008375,1157.4417769555,1152.3678643479,1146.7906625563,1139.5348651987,1131.0892374085,1121.4034614491,1110.3666314775,1097.8668540617,1084.5854767856,1069.5527903281,1053.2093934661,1035.2957939854,1015.7080557013,994.3034364314,970.9898224111,946.2314266689,919.7853606366,891.3152495174,860.9299205933,828.6286053502,794.4431326615,758.4232195686,720.7147453807,681.5087975941,641.1746678617,600.4710237063,555.1014979216,463.7886912131,413.9699216065,360.7593626113,304.6646617197,246.2226884862,186.0361804792,124.825866726,63.1126032968,0.0,0.0
9877,138.1797351358,147.8470726878,158.8297162082,171.046586713,184.438683517,198.9311707173,214.4964254253,231.113397559,248.7494622505,267.4128581106,287.079002896,307.7328904094,329.4055219298,352.0477018107,375.6997801244,400.2950959003,425.8176709794,452.2274239897,479.5094519351,507.6568270725,536.6091379122,566.3731827153,596.8695077873,628.1707751938,660.3866960432,693.2509297842,726.6448650713,760.6256134408,794.998092728,829.6025077648,864.3462797824,899.199722112,933.8152977418,968.3762586901,1002.8029651621,1037.1022832374,1071.2759690721,1105.2835502244,1138.9187648082,1172.225690696,1205.0547054406,1237.621091735,1269.7740402036,1300.7153156837,1331.4341270964,1361.8131358501,1391.3824489512,1420.0337983639,1447.8971732848,1475.0544147744,1501.3623755879,1527.1777710776,1552.0907959019,1576.115704714,1599.690372229,1622.2909974793,1643.9397459193,1665.5708067003,1686.2842663384,1706.4592888736,1727.0003518362,1746.7481896987,1766.7380980753,1786.2535738254,1805.1443023056,1824.9369576894,1844.9384720482,1865.0411327464,1884.5756738532,1904.4977032611,1924.7112747177,1945.5967686773,1966.6685739862,1987.6775884432,2008.8343647382,2033.1098516285,2058.8666144527,2084.3903151603,2112.4598319131,2140.7206855022,2168.7086545538,2195.3837611036,2222.8598270015,2250.5210088362,2280.2245435759,2308.2287911421,2335.9080791871,2363.6155240807,2391.3572277413,2416.3400923912,2441.4452307225,2463.8644837773,2486.5201843152,2510.3130668268,2534.3121590302,2557.5903545575,2578.5451081795,2599.8828728676,2620.8161833785,2640.3452706501,2658.5696100061,2675.6780150912,2691.3186921374,2706.4650700572,2720.1831098229,2730.9419135948,2740.9197735467,2749.9269394746,2757.5555024916,2763.1266216744,2767.561979877,2770.7283338148,2772.8364047852,2773.2851320813,2773.0065669625,2769.9872219729,2764.0868338536,2756.470563093,2747.3564736351,2735.8726389727,2722.2735038493,2705.3304855769,2686.4754235768,2665.7002631525,2642.1863183729,2617.1491324409,2588.0225524752,2555.9705882356,2520.9197184683,2482.6849245776,2441.1654372268,2397.789571151,2350.5320659972,2300.391190364,2246.849015292,2189.7402631543,2128.8529954878,2064.1599493055,1996.6864283046,1925.9441152373,1851.3397847294,1773.2004090817,1691.6210944322,1606.7557648364,1518.7852457745,1428.0460461799,1334.9059586712,1239.9433863727,1144.4057261996,1042.5539178555,857.0011871462,751.1405684074,641.192088295,528.741213166,415.5635565302,303.7496478625,195.9195960138,95.0634139336,0.0,0.0
