,2023,2026,2029,2032,2035,2038,2041,2044,2047,2050,2053,2056,2059,2062,2065,2068,2071,2074,2077,2080,2083,2086,2089,2092,2095,2098,2101,2104,2107,2110,2113,2116,2119,2122,2125,2128,2131,2134,2137,2140,2143,2146,2149,2152,2155,2158,2161,2164,2167,2170,2173,2176,2179,2182,2185,2188,2191,2194,2197,2200,2203,2206,2209,2212,2215,2218,2221,2224,2227,2230,2233,2236,2239,2242,2245,2248,2251,2254,2257,2260,2263,2266,2269,2272,2275,2278,2281,2284,2287,2290,2293,2296,2299,2302,2305,2308,2311,2314,2317,2320,2323,2326,2329,2332,2335,2338,2341,2344,2347,2350,2353,2356,2359,2362,2365,2368,2371,2374,2377,2380,2383,2386,2389,2392,2395,2398,2401,2404,2407,2410,2413,2416,2419,2422,2425,2428,2431,2434,2437,2440,2443,2446,2449,2452,2455,2458,2461,2464,2467,2470,2473,2476,2479,2482,2485,2488,2491,2494,2497,2500
2786,3.0491255558,2.6491440586,2.4855858378,2.3179749992,2.1456971381,1.9671344048,1.7825513287,1.5911537734,1.392132917,1.1857777254,0.9710377679,0.7478761266,0.5166660864,0.2763345425,0.0279002925,-0.2297900207,-0.4960329554,-0.7709178444,-1.0542066663,-1.3459785339,-1.6464393136,-1.9553158506,-2.2726431774,-2.5980555525,-2.9318083912,-3.2734185814,-3.6222123612,-3.9779641556,-4.3372164778,-4.6906640568,-5.0125281396,-5.1049049719,-4.8924053525,-4.203952387,-2.9729871553,-1.6515592796,-0.7551969282,-0.3096547333,-0.1209075496,-0.0462815259,-0.0175736036,-0.0066503154,-0.002512115,-0.00094771,-0.000357348,-0.0001346421,-5.06912e-05,-1.90728e-05,-7.1725e-06,-2.6959e-06,-1.0127e-06,-3.803e-07,-1.427e-07,-5.35e-08,-2.01e-08,-7.5e-09,-2.8e-09,-1.1e-09,-4e-10,-1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2901,3.0491255558,2.7145407923,2.5578779884,2.3978751219,2.2339726827,2.0645307502,1.8898972043,1.7092952058,1.5219097604,1.3281239344,1.1268414125,0.9180601219,0.7022843453,0.4783502971,0.2475158417,0.0084599065,-0.2379593216,-0.4918272901,-0.7527997159,-1.0209072226,-1.2964589398,-1.5790238925,-1.8688365389,-2.1652052705,-2.468362187,-2.778248238,-3.0936659493,-3.4139025349,-3.7363653371,-4.0524857614,-4.3393204179,-4.5356377632,-4.4949445661,-3.9771187979,-2.8850048094,-1.6413827841,-0.7553079462,-0.3096868152,-0.1209166836,-0.0462842237,-0.0175744515,-0.0066506012,-0.0025122173,-0.0009477482,-0.0003573627,-0.0001346478,-5.06935e-05,-1.90737e-05,-7.1728e-06,-2.696e-06,-1.0128e-06,-3.803e-07,-1.427e-07,-5.35e-08,-2.01e-08,-7.5e-09,-2.8e-09,-1.1e-09,-4e-10,-1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5004,3.0491255558,2.6453949822,2.4814751381,2.3136142467,2.1412139336,1.9626948879,1.7783546183,1.5874435325,1.3892032928,1.183973145,0.9707564419,0.7495647518,0.5208342927,0.2835658401,0.0388489394,-0.2144156251,-0.4754610669,-0.7443217636,-1.0206982509,-1.3046173983,-1.5962500567,-1.8952527649,-2.2016354018,-2.514920288,-2.8353269142,-3.1624015539,-3.4952419658,-3.8334153041,-4.1735770331,-4.5064893342,-4.8071555784,-5.0084776069,-4.892460158,-4.2038880695,-2.972890656,-1.6514894756,-0.7551614736,-0.3096398395,-0.1209018916,-0.0462794982,-0.0175729064,-0.0066500838,-0.0025120408,-0.0009476871,-0.0003573413,-0.0001346402,-5.06908e-05,-1.90727e-05,-7.1725e-06,-2.6959e-06,-1.0127e-06,-3.803e-07,-1.427e-07,-5.35e-08,-2.01e-08,-7.5e-09,-2.8e-09,-1.1e-09,-4e-10,-1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5038,3.0491255558,2.6178099074,2.4324925305,2.2603183617,2.0832435696,1.8997004367,1.709921995,1.51313069,1.308549595,1.0964370822,0.875806809,0.6466412752,0.4092854075,0.1627719953,-0.0919786727,-0.3560027603,-0.6286690831,-0.9100676642,-1.2000235549,-1.4986594291,-1.8061598263,-2.1223557916,-2.4472374455,-2.7806228048,-3.1227644874,-3.4729702972,-3.83070369,-4.1957737239,-4.5641454026,-4.9258543363,-5.0684721916,-5.1038653035,-4.8916060906,-4.203379261,-2.9726353801,-1.6513841193,-0.7551234964,-0.3096267523,-0.1208973328,-0.0462778598,-0.017572299,-0.0066498528,-0.0025119515,-0.0009476524,-0.0003573276,-0.0001346349,-5.06887e-05,-1.90719e-05,-7.1721e-06,-2.6957e-06,-1.0127e-06,-3.803e-07,-1.427e-07,-5.35e-08,-2.01e-08,-7.5e-09,-2.8e-09,-1.1e-09,-4e-10,-1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5346,3.0491255558,2.6176248093,2.3924259311,2.2161349378,2.0345752038,1.846207741,1.6512324784,1.4488841173,1.2384160563,1.0200562893,0.7928589702,0.5567998957,0.312187138,0.0581602345,-0.204428342,-0.4764665333,-0.7573546578,-1.0471310362,-1.3456212253,-1.6529335259,-1.9691757424,-2.2942562011,-2.6280667803,-2.9705889502,-3.322253155,-3.682362324,-4.0507506234,-4.427885222,-4.7547468975,-4.9305365316,-5.0679195768,-5.1034907802,-4.8913616506,-4.2032298728,-2.9725536931,-1.6513445923,-0.7551057044,-0.3096188814,-0.1208938514,-0.0462763272,-0.0175716336,-0.0066495688,-0.0025118326,-0.0009476035,-0.0003573078,-0.000134627,-5.06856e-05,-1.90707e-05,-7.1717e-06,-2.6956e-06,-1.0126e-06,-3.802e-07,-1.427e-07,-5.35e-08,-2.01e-08,-7.5e-09,-2.8e-09,-1.1e-09,-4e-10,-1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6016,3.0491255558,2.6176011106,2.3975189977,2.2221233191,2.0416787093,1.8546840181,1.6613716977,1.4610097016,1.2528853832,1.0372782538,0.8132764952,0.5808903098,0.3404768863,0.0911907532,-0.1660737927,-0.4322262916,-0.7066143739,-0.9892590158,-1.2799518948,-1.5787709123,-1.8858083533,-2.2008620966,-2.5238089675,-2.8544922811,-3.1932022292,-3.5392137372,-3.8921060599,-4.2519057178,-4.6147471805,-4.9310774912,-5.0683371929,-5.1038250524,-4.8916406735,-4.2034579424,-2.9727172494,-1.6514402126,-0.7551524447,-0.3096394135,-0.1209023955,-0.0462797866,-0.0175730105,-0.0066501106,-0.0025120436,-0.0009476849,-0.000357339,-0.0001346389,-5.06901e-05,-1.90724e-05,-7.1723e-06,-2.6958e-06,-1.0127e-06,-3.803e-07,-1.427e-07,-5.35e-08,-2.01e-08,-7.5e-09,-2.8e-09,-1.1e-09,-4e-10,-1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6120,3.0491255558,2.6433303256,2.479353382,2.3114156662,2.1389148758,1.9602600594,1.7757330211,1.5845683993,1.3859912756,1.1803197397,0.9665402401,0.7446508013,0.5150682851,0.2767757232,0.0308392829,-0.2238509255,-0.4865508294,-0.7573104532,-1.0358501653,-1.3222169509,-1.616602228,-1.9187126367,-2.2285981405,-2.5458581108,-2.8707447922,-3.2028151664,-3.5412818886,-3.8858301009,-4.233121247,-4.5739562735,-4.8831590677,-5.0926564278,-4.8922748493,-4.2037912885,-2.9728544842,-1.6514813435,-0.755161253,-0.3096405965,-0.1209023464,-0.0462796825,-0.0175729653,-0.0066500975,-0.0025120416,-0.0009476855,-0.0003573398,-0.0001346394,-5.06903e-05,-1.90725e-05,-7.1724e-06,-2.6958e-06,-1.0127e-06,-3.803e-07,-1.427e-07,-5.35e-08,-2.01e-08,-7.5e-09,-2.8e-09,-1.1e-09,-4e-10,-1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9563,3.0491255558,2.6161784317,2.1617920157,1.909394614,1.6998710473,1.4820497356,1.2560488102,1.0212960735,0.7773584117,0.524447893,0.2621103816,-0.009474417,-0.2900970939,-0.5799487882,-0.8786076065,-1.1861116276,-1.502017855,-1.8260625791,-2.1580818247,-2.4980350915,-2.8455146433,-3.200629985,-3.5625661562,-3.7653963844,-3.9656784607,-4.1648775652,-4.3632164347,-4.5600027373,-4.7509927165,-4.9274672494,-5.0653614342,-5.1013425991,-4.8896065133,-4.2019216945,-2.9717434815,-1.6509491234,-0.7549471659,-0.3095622326,-0.1208747501,-0.0462700851,-0.0175696421,-0.0066489486,-0.0025116455,-0.0009475496,-0.0003572933,-0.0001346235,-5.0685e-05,-1.90707e-05,-7.1718e-06,-2.6956e-06,-1.0126e-06,-3.803e-07,-1.427e-07,-5.35e-08,-2.01e-08,-7.5e-09,-2.8e-09,-1.1e-09,-4e-10,-1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9581,3.0491255558,2.7568467204,2.6044707963,2.4490449471,2.2900106979,2.1256794413,1.9564203664,1.7814296647,1.5998450338,1.4120574064,1.2168907529,1.0143052906,0.8048067417,0.587094512,0.3624739508,0.1294495312,-0.1111274868,-0.359432833,-0.6151629567,-0.8784207632,-1.149658602,-1.4284862673,-1.7153265484,-2.0094587103,-2.311257825,-2.6209616161,-2.9373266991,-3.2596635872,-3.5857836509,-3.9074105783,-4.2021708776,-4.4101604965,-4.3874769995,-3.8961691447,-2.8360834949,-1.6188710147,-0.7552962041,-0.3096772585,-0.1209116295,-0.0462819453,-0.0175734992,-0.0066502195,-0.0025120685,-0.0009476913,-0.0003573411,-0.0001346397,-5.06905e-05,-1.90726e-05,-7.1724e-06,-2.6958e-06,-1.0127e-06,-3.803e-07,-1.427e-07,-5.35e-08,-2.01e-08,-7.5e-09,-2.8e-09,-1.1e-09,-4e-10,-1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9877,3.0491255558,2.6165451333,2.164751711,1.9681683046,1.7649381291,1.5537651204,1.3347484647,1.1072381909,0.8706801904,0.6252170495,0.370215162,0.1057324281,-0.1680734842,-0.4516101151,-0.7444629639,-1.0469411317,-1.3586837653,-1.6796185785,-2.0097273433,-2.3491737514,-2.6978211477,-3.055928952,-3.4230561952,-3.7670532657,-3.9671513506,-4.1662389905,-4.3645155793,-4.5612705885,-4.7522467101,-4.928709714,-5.066580908,-5.1025108734,-4.8906646303,-4.2027750393,-2.9723047943,-1.6512363268,-0.7550668751,-0.3096064976,-0.1208901577,-0.0462752784,-0.0175713528,-0.0066495006,-0.0025118193,-0.0009476026,-0.0003573088,-0.0001346278,-5.0686e-05,-1.90709e-05,-7.1718e-06,-2.6956e-06,-1.0126e-06,-3.802e-07,-1.427e-07,-5.35e-08,-2.01e-08,-7.5e-09,-2.8e-09,-1.1e-09,-4e-10,-1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
