,2023,2026,2029,2032,2035,2038,2041,2044,2047,2050,2053,2056,2059,2062,2065,2068,2071,2074,2077,2080,2083,2086,2089,2092,2095,2098,2101,2104,2107,2110,2113,2116,2119,2122,2125,2128,2131,2134,2137,2140,2143,2146,2149,2152,2155,2158,2161,2164,2167,2170,2173,2176,2179,2182,2185,2188,2191,2194,2197,2200,2203,2206,2209,2212,2215,2218,2221,2224,2227,2230,2233,2236,2239,2242,2245,2248,2251,2254,2257,2260,2263,2266,2269,2272,2275,2278,2281,2284,2287,2290,2293,2296,2299,2302,2305,2308,2311,2314,2317,2320,2323,2326,2329,2332,2335,2338,2341,2344,2347,2350,2353,2356,2359,2362,2365,2368,2371,2374,2377,2380,2383,2386,2389,2392,2395,2398,2401,2404,2407,2410,2413,2416,2419,2422,2425,2428,2431,2434,2437,2440,2443,2446,2449,2452,2455,2458,2461,2464,2467,2470,2473,2476,2479,2482,2485,2488,2491,2494,2497,2500
2786,417.3621746899,424.0808672176,429.2475738691,432.7762198315,434.5310866414,434.3533302376,432.071912904,430.0252199474,428.0941693204,426.1353817653,424.0849148067,421.902253502,419.5556629969,417.0169152058,414.2660187202,411.2841957003,408.0593646454,404.5811401151,400.842704181,396.8384811389,392.5644699509,388.0213784723,383.208903554,378.1333086596,372.7959278415,367.6473967425,362.6165215705,357.6745365733,352.8015515105,347.9941067244,343.2501567227,338.5728868093,333.9841553773,329.5548824946,325.402582419,321.6542391368,318.2802892045,315.7890668758,313.5722749006,311.3128760341,308.9334273391,306.4472042052,303.8829012864,301.2820774889,298.7008226129,296.1469305291,293.6487196158,291.2378571473,288.9344237836,286.7503677681,284.6960293434,282.7845535197,281.0172789689,279.4086667077,277.9654830564,276.6865114526,275.5868470313,274.6764778071,273.9535470828,273.4453690399,273.1709900289,273.1488035934,273.4306527078,274.0610080949,275.1136431588,276.274119678,277.2293132802,278.0620590684,278.8051811298,279.4805271244,280.1033953973,280.6845859053,281.2317793928,281.7504897277,282.2447220879,282.7174282288,283.1708218449,283.6065973835,284.0260821333,284.4305009908,284.8208377739,285.1978438373,285.5621434779,285.9142789199,286.2547357619,286.5839582579,286.9023589609,287.2103250779,287.5082228131,287.7964004317,288.0751904814,288.3449114458,288.6058690079,288.8583570397,289.1026583997,289.339045591,289.5677813183,289.7891189718,290.003303054,290.2105695646,290.4111463526,290.6052534406,290.7931033287,290.9749012797,291.1508455885,291.3211278383,291.4859331448,291.645440389,291.79982244,291.9492463692,292.0938736549,292.2338603791,292.3693574171,292.5005106188,292.6274609841,292.7503448308,292.8692939567,292.9844357958,293.0958935681,293.2037864244,293.3082295856,293.4093344772,293.5072088581,293.6019569459,293.693679537,293.7824741221,293.8684349984,293.951653377,294.0322174873,294.1102126766,294.1857215076,294.258823851,294.329596976,294.398115637,294.4644521574,294.5286765108,294.5908563988,294.6510573268,294.7093426764,294.7657737761,294.8204099688,294.8733086778,294.9245254698,294.9741141163,295.0221266525,295.0686134343,295.1136231937,295.1572030921,295.1993987712,295.2402544035,295.2798127398,295.3181151559,295.3552016975,295.3911111233,295.4258809474,295.4595474793,295.4921458634,295.5237101169,295.5542731663,299.6170633666
2901,418.6824283305,425.5925432571,431.1906681767,435.1283703166,437.1984905458,437.2297068709,437.5573351862,438.0299640023,438.511512603,438.9349450351,439.2562447689,439.4387263612,439.4520899645,439.2705625566,438.8707068659,438.2333456765,437.3411886972,436.1807857978,434.7413262688,433.0142844494,430.9926448642,428.672457372,426.0510912027,423.1303283667,419.9116803991,416.3976081644,412.5986851981,408.5245633767,404.1807245443,399.583848882,394.7580909552,389.7440989981,384.627691471,379.6135483586,375.0470780129,371.2816076313,368.2620813918,365.573187455,362.8832471087,360.0672927385,357.1036131235,354.0139688244,350.8203311752,347.5544359864,344.2656044002,340.9554671949,337.6494147851,334.3792257523,331.1658276618,328.0221623162,324.9598793096,321.993930942,319.1253784846,316.3700343615,313.7333201414,311.2096779575,308.8115147534,306.5409243569,304.3812232204,302.3485747496,300.4377216433,298.6325317883,296.9501166667,295.3720496107,293.9056745836,292.5529038454,291.2910670395,290.1242332532,289.0477787669,288.0662257217,287.166048631,286.3454789475,285.5964617822,284.9191667279,284.3077081872,283.7656460586,283.2768391643,282.8466390026,282.4823650318,282.1535794026,281.8662453729,281.6160261364,281.4109603331,281.2399951804,281.1102289759,281.0053969246,280.9443301852,280.9224208306,280.9376743,280.9842709115,281.0785950961,281.2112689961,281.4076588516,281.6788920004,282.0429325776,282.5279739006,283.1721207199,283.8545094726,284.4517460662,284.995906472,285.4996973937,285.9714203171,286.4167062419,286.8394385873,287.2423519204,287.6274235237,287.9961294518,288.3496119634,288.6887890304,289.0144260135,289.3271826301,289.6276437944,289.9163399285,290.1937604013,290.4603624791,290.7165773466,290.9628142107,291.1994631513,291.4268971484,291.6454735689,291.8555352953,292.057411616,292.2514189561,292.4378614985,292.6170317293,292.7892109291,292.9546696245,293.1136680092,293.2664563415,293.4132753205,293.5543564473,293.6899223692,293.8201872117,293.9453568967,294.0656294496,294.181195295,294.2922375412,294.3989322554,294.5014487276,294.5999497264,294.6945917445,294.7855252362,294.8728948451,294.9568396251,295.0374932518,295.1149842276,295.1894360776,295.2609675403,295.3296927495,295.3957214106,295.4591589695,295.5201067765,295.5786622425,295.6349189906,295.6889670017,295.7408927542,295.7907793589,295.8387066891,295.8847515048,299.827044018
5004,419.5372576882,426.8373156351,432.6811828623,436.8554840699,439.1668953599,439.4252327038,438.2764763146,437.4558636286,436.6784784145,435.8304469316,434.8529071614,433.7072617656,432.3644824704,430.8001746542,428.9956963065,426.934602851,424.6053474266,421.9988009194,419.1091143242,415.9323149135,412.4660986496,408.7124782813,404.6736080349,400.3577209148,395.7704180941,390.918800885,385.8207632501,380.4903933446,374.9352707568,369.1794339824,363.5326767499,358.070393126,352.7874810536,347.7489987178,343.074555358,339.2428562023,336.7487179636,334.8861868874,333.1207615505,331.2402853428,329.196203606,327.0053305373,324.692230745,322.2917616924,319.8553063085,317.3899687201,314.9227086492,312.4849793891,310.0976491713,307.7735349437,305.5232398071,303.3598639901,301.2833864792,299.30604024,297.4314581165,295.6528440112,293.9786123193,292.4098544099,290.930215302,289.5516026839,288.2697121546,287.0689512139,285.9634575566,284.9369057381,283.9944713974,283.1404029232,282.3568609367,281.6482469999,281.0118810899,280.4560171812,279.9748437624,279.5743892321,279.2566184705,279.0332849411,278.9137462947,278.9227612067,279.0720341841,279.396608005,279.9485786252,280.7583199176,281.5943304693,282.3071740504,282.9440247145,283.5247585481,284.0624431539,284.5659462961,285.0413463569,285.4928635456,285.9234795943,286.3353496446,286.7300756909,287.1088879666,287.4727652113,287.8225144055,288.1588236509,288.4822972719,288.7934791541,289.092868304,289.3809292668,289.6580991454,289.9247923735,290.1814040039,290.4283120149,290.6658789656,290.8944532204,291.114369885,291.3259515504,291.5295089071,291.7253412697,291.9137370412,292.0949741326,292.2693203511,292.4370337642,292.5983630443,292.7535477986,292.9028188852,293.0463987173,293.1845015578,293.317333803,293.4450942574,293.5679743997,293.6861586404,293.799824571,293.9091432048,294.0142792109,294.1153911396,294.2126316415,294.3061476781,294.396080727,294.4825669789,294.5657375291,294.6457185618,294.7226315286,294.7965933207,294.8677164355,294.9361091373,295.0018756122,295.0651161183,295.1259271298,295.1844014772,295.240628481,295.2946940825,295.3466809685,295.3966686921,295.4447337896,295.4909498928,295.5353878368,295.5781157651,295.61919923,295.6587012895,295.6966826009,295.7332015109,295.7683141425,295.8020744786,295.8345344424,295.8657439752,295.8957511114,295.9246020499,295.9523412241,299.8880907967
5038,417.7855639851,424.4084144242,429.586492576,433.1423486532,434.9262877075,434.7729050103,432.5226868676,429.9957610093,427.6577920001,425.3054562185,422.8571223949,420.2656457074,417.4973484577,414.5242778265,411.3268217303,407.8860343134,404.1909801644,400.2319972502,396.0032301287,391.499910594,386.7191023044,381.6633632703,376.3343670103,371.1781616377,366.1295234827,361.1597413135,356.259883685,351.4187143613,346.6239548794,341.8770092753,337.179764034,332.5389501177,327.9796728154,323.5763624548,319.4506291341,315.73376189,312.3980714039,309.5731305698,307.1926831442,304.87038183,302.5044504738,300.0918344126,297.6479714913,295.2043571633,292.8091018227,290.4645408712,288.1952772436,286.0301446285,283.9870771109,282.0764621092,280.307444767,278.6922078001,277.232542438,275.9433945853,274.8338413021,273.9075287622,273.1850005484,272.6848257341,272.4184593456,272.4256838505,272.7427141517,273.4080512505,274.4852355159,275.6077143434,276.5374922855,277.3484267223,278.0712399974,278.7267951965,279.33005397,279.8918108569,280.4198838684,280.9199658163,281.3962328036,281.8517781649,282.2889214776,282.7094284393,283.1146672787,283.5057200299,283.8834617239,284.2486709624,284.6019934868,284.9439640754,285.2750503614,285.5956702023,285.906203873,286.2070026864,286.4983951082,286.7806911142,287.0541853122,287.3191591971,287.5758827961,287.8246158859,288.0656089075,288.2991036698,288.5253339018,288.7445256994,288.9568978961,289.162662379,289.362024366,289.5551826534,289.7423298423,289.9236525479,290.0993315968,290.2695422124,290.4344541932,290.5942320823,290.7490353313,290.8990184583,291.0443311996,291.1851186579,291.3215214442,291.4536758168,291.5817138144,291.7057633867,291.8259485198,291.9423893582,292.0552023233,292.1645002279,292.2703923877,292.3729847286,292.4723798918,292.5686773349,292.6619734299,292.752361559,292.8399322066,292.9247730487,293.00696904,293.0866024977,293.1637531835,293.2384983821,293.3109129781,293.3810695303,293.4490383435,293.5148875384,293.5786831191,293.6404890389,293.7003672634,293.7583778326,293.81457892,293.8690268907,293.9217763577,293.9728802358,294.0223897943,294.0703547083,294.1168231079,294.1618416262,294.2054554458,294.2477083435,294.2886427343,294.3282997136,294.3667190979,294.4039394647,294.439998191,294.4749314904,294.5087744493,294.5415610621,294.5733242647,294.6040959679,294.6339070886,298.7044838685
5346,415.8002312799,421.7524088233,426.1510705306,429.0210173233,430.2148419606,429.5896823354,427.0238995229,422.4185046746,415.7070505235,409.9220860655,404.5847556875,399.5645297535,394.7811368009,390.1717252022,385.6915756447,381.3022065116,376.9793881293,372.7026306841,368.4578327634,364.2337686296,360.0226041405,355.8212177396,351.6260255729,347.4382100395,343.2554793706,339.078003128,334.9125726101,330.7596197421,326.6169661793,322.4920723419,318.3924398055,314.3297469961,310.3312703784,306.4680032538,302.8519168887,299.6015521968,296.6887182995,293.9589870154,291.2912737893,288.6409914063,285.9982855973,283.3706956802,280.7622353895,278.5076053072,276.6772377685,275.2538623685,274.2676827128,273.765782729,273.8009459151,274.438086686,275.7662383154,277.3355366629,278.569237869,279.6181662982,280.5406415097,281.3726264667,282.1369545849,282.8483458766,283.5164706257,284.1478379923,284.7469656953,285.317106685,285.8607022205,286.3796654396,286.8755594886,287.3497099412,287.803276175,288.2372970567,288.6527204996,289.0504228683,289.4312219662,289.7958859453,290.1451396088,290.479669031,290.8001250778,291.1071261973,291.4012607153,291.6830887863,291.9531440967,292.2119073727,292.4598492864,292.6974340968,292.9251067772,293.1432925694,293.3523977083,293.5528102525,293.7449009138,293.929023864,294.1055175131,294.2747052548,294.4368961782,294.5923857441,294.7414564292,294.884378336,295.0214097731,295.1527978046,295.2787787719,295.3995787887,295.5154142108,295.6264920823,295.7330105592,295.8351593122,295.9331199088,296.027066178,296.1171645551,296.2035744123,296.2864483708,296.3659326,296.4421671015,296.5152859793,296.5854176986,296.6526853309,296.7172067889,296.7790950501,296.8384583701,296.8954004859,296.9500208104,297.0024146178,297.0526732209,297.1008841396,297.147131263,297.1914950035,297.234052444,297.2748774795,297.3140409511,297.3516107751,297.387652066,297.4222272547,297.4553962003,297.4872162986,297.5177425849,297.5470278323,297.5751226467,297.6020755565,297.6279330996,297.6527399054,297.676538775,297.6993707562,297.7212752165,297.7422899126,297.7624510572,297.7817933821,297.8003502004,297.8181534639,297.8352338201,297.8516206651,297.8673421959,297.882425459,297.8968963981,297.9107798992,297.9240998341,297.9368791018,297.9491396687,297.9609026064,297.9721881289,297.983015627,297.9934037025,298.0033702002,298.012932239,301.8967946205
6016,417.7714239986,424.4370152853,429.6538520917,433.2724774548,435.1137494666,435.001015691,432.7732318007,428.7724206532,425.192817373,421.6845844163,418.1335343985,414.486079596,410.7076694671,406.7702626663,402.6562511867,398.3475348616,393.8361720544,389.1146167531,384.179372577,379.1690332681,374.3024665088,369.5277374222,364.823099043,360.1784841218,355.581973026,351.025359058,346.5082912821,342.0249442684,337.5675747395,333.1403022186,328.7476240724,324.3988233215,320.1205397906,315.9864899145,312.1145232474,308.6299018081,305.5029102588,303.082500578,301.1407121595,299.2583696086,297.330009007,295.3561191203,293.3581217151,291.370394771,289.441322202,287.5760423392,285.7974165197,284.1309398675,282.5925584322,281.1920252678,279.9384865501,278.8451783922,277.9168748359,277.1711581216,276.6232868317,276.2854700432,276.1873564544,276.3637221748,276.848759953,277.7081687504,278.881556102,279.8220713107,280.6360395896,281.3606508001,282.0195579867,282.628411363,283.1976677445,283.734397951,284.2434617535,284.7282719136,285.191291077,285.6343550267,286.0588830838,286.4660151653,286.8567011752,287.2317594107,287.5919148239,287.937824185,288.2700927217,288.5892948528,288.8959662518,289.1906090067,289.4737005599,289.7456967544,290.0070338541,290.2581300288,290.4993865023,290.7311884806,290.9539059376,291.1678943033,291.3734950859,291.5710364446,291.7608337263,291.9431899724,292.1183964018,292.2867328721,292.448468321,292.6038611906,292.7531598349,292.8966029112,293.0344197565,293.1668307493,293.294047658,293.4162739751,293.5337052395,293.6465293455,293.7549268407,293.8590712119,293.9591291601,294.0552608648,294.1476202385,294.236355171,294.3216077639,294.4035145568,294.4822067442,294.5578103843,294.6304465991,294.7002317676,294.7672777108,294.8316918699,294.8935774772,294.953033721,295.0101559032,295.0650355914,295.1177607653,295.1684159563,295.217082383,295.2638380805,295.3087580248,295.3519142529,295.3933759775,295.4332096979,295.4714793056,295.508246187,295.5435693213,295.5775053745,295.6101087905,295.6414318774,295.6715248921,295.7004361197,295.7282119516,295.754896959,295.7805339646,295.8051641112,295.8288269272,295.85156039,295.8734009871,295.8943837741,295.9145424309,295.9339093159,295.9525155175,295.9703909041,295.9875641719,296.0040628907,296.0199135485,296.0351415933,296.0497714744,296.0638266814,296.0773297819,299.9876476915
6120,417.3564474295,423.8122808386,428.8575897299,432.2636074777,433.8775063264,433.5475909868,431.323211733,429.5483174984,427.8630049256,426.1590097427,424.3793628059,422.4826083812,420.4358707009,418.2111155386,415.7871331794,413.1447889855,410.2713750274,407.1563840914,403.7929151788,400.1756673335,396.3009778604,392.1696092553,387.7816584789,383.1432951193,378.2565097914,373.1244195885,367.8613725812,362.7762729502,357.7978726657,352.9091036037,348.1010356076,343.3723091637,338.7410581874,334.2743474431,330.0853708738,326.2968725706,323.1052008344,320.7731305573,318.6093863344,316.366355414,313.9880137795,311.4951467798,308.9190819045,306.3011412729,303.6960048346,301.1106843383,298.5720294087,296.1099632561,293.7429916218,291.4815803505,289.334446301,287.3130668195,285.4167597935,283.6576511547,282.0396524439,280.5577189646,279.2223138605,278.0371494332,276.991192216,276.101092287,275.3697870542,274.7929485713,274.3952626043,274.1796239413,274.1726187691,274.4082473095,274.9147641054,275.748814254,276.9358865056,277.8969100126,278.7354790105,279.4858592937,280.1700525757,280.803060979,281.3952330148,281.9537872667,282.4838294907,282.9890339249,283.4721006782,283.9351030121,284.3796350185,284.8069478719,285.2180654324,285.6138520624,285.9950576196,286.362347923,286.7163255401,287.057544078,287.3865180998,287.7037300869,288.0096353988,288.3046658718,288.5892324854,288.8637273886,289.1285254816,289.3839856866,289.6304519969,289.8682543679,290.0977094903,290.3191214762,290.5327824772,290.7389732493,290.9379636746,291.1300132468,291.3153715254,291.494278564,291.666965314,291.8336540066,291.9945585161,292.1498847039,292.2998307469,292.4445874494,292.5843385411,292.7192609602,292.8495251253,292.9752951931,293.0967293063,293.213979829,293.3271935734,293.4365120148,293.5420714989,293.6440034394,293.7424345072,293.8374868117,293.9292780748,294.017921797,294.1035274172,294.1862004655,294.2660427098,294.3431522968,294.4176238868,294.4895487831,294.5590150565,294.6261076649,294.6909085674,294.7534968351,294.8139487561,294.8723379378,294.9287354041,294.9832096896,295.0358269298,295.0866509476,295.1357433371,295.1831635436,295.228968941,295.2732149059,295.3159548893,295.3572404852,295.3971214968,295.4356460006,295.472860407,295.5088095202,295.5435365945,295.5770833895,295.6094902226,295.6407960199,295.6710383652,295.7002535473,295.728476605,299.7464748624
9563,419.7743693992,427.7737038848,433.8836847809,438.3993777646,441.1614106469,441.9155427995,440.369008833,436.3236966745,429.6187244263,423.6282629115,417.9837995568,412.5232794158,407.1685494026,401.8783884466,396.6337334761,391.4201146833,386.2348397793,381.074568735,375.9387815679,370.8260904509,365.736558258,360.673966152,355.6405779303,350.6433868467,345.6831588812,340.7622550271,335.8881570038,331.0630841655,326.2856396017,321.5698647277,316.9272731661,312.3712392277,307.9333376043,303.6959587715,299.789647749,296.3521759594,293.3510069383,292.6078449096,292.8725305374,293.2863635683,293.5763017028,293.6813685672,293.5975579153,293.3435828835,292.959697159,292.4592378092,291.8649449784,291.203309254,290.4948704923,289.7540826205,288.9924817888,288.2233033503,287.4487467293,286.6785978613,285.918669785,285.1647436026,284.4237524896,283.7022046691,282.9900422505,282.3003860931,281.6407310902,281.0062074343,280.422331477,279.8946010969,279.4525521817,279.1437769161,279.0084752758,279.1210750567,279.5743265471,280.3986717145,281.047125518,281.6046751113,282.09580107,282.5357731603,282.9357494089,283.3040262234,283.6467865271,283.9686471912,284.2730667776,284.5628279187,284.839998783,285.1060907676,285.3622650645,285.6094274054,285.8482942189,286.0794411656,286.3033388842,286.5203793329,286.7308952099,286.9351742827,287.1334699699,287.3260091659,287.5129980363,287.6946263194,287.8710705272,288.0424963364,288.2090603814,288.3709116074,288.5281922971,288.6810388586,288.8295824338,288.9739493759,289.1142616292,289.2506370346,289.3831895824,289.5120296224,289.6372640442,289.7589964333,289.8773272095,289.9923537512,290.104170508,290.212869106,290.3185384439,290.4212647854,290.5211318449,290.6182208697,290.7126107185,290.8043779367,290.8935968282,290.9803395249,291.0646760537,291.1466744009,291.2264005747,291.3039186652,291.3792909029,291.4525777149,291.5238377793,291.5931280782,291.6605039485,291.7260191315,291.7897258208,291.8516747083,291.9119150297,291.9704946075,292.0274598931,292.0828560078,292.1367267822,292.1891147947,292.240061408,292.2896068059,292.3377900272,292.384649,292.4302205743,292.4745405537,292.5176437258,292.5595638923,292.6003338977,292.6399856575,292.6785501847,292.7160576167,292.7525372405,292.7880175175,292.8225261072,292.8560898908,292.8887349933,292.9204868058,292.9513700064,292.9814085806,293.0106258417,297.1645770594
9581,416.6089774468,422.6478197424,427.3311811796,430.345090216,431.5507428121,431.1401837597,431.15477153,431.2734034477,431.4040727846,431.4882540697,431.4820455652,431.3475647817,431.0529406964,430.571349229,429.8796314435,428.9595181528,427.7945928428,426.3722438242,424.6822702891,422.7167746005,420.4688884835,417.9341962888,415.1090880797,411.9937073189,408.5874667503,404.8903704269,400.9099482682,396.6523769832,392.1194621177,387.3247862848,382.2894094809,377.0527603159,371.7049272724,366.467331497,361.7193047163,357.8485688959,354.7850655228,352.0573367846,349.2916481076,346.3482338069,343.2071300231,339.899110264,336.456333973,332.9188314411,329.3419427544,325.7388544672,322.2480220644,318.8521411068,315.5430401561,312.3122748429,309.1549975239,306.070653338,303.0527981654,300.1074574587,297.2324098327,294.4216519682,291.7375037591,289.2354031761,286.8875186082,284.7080777858,282.6898483108,280.8145531663,279.0997887329,277.5251766214,276.0970186084,274.81627982,273.6588546979,272.6289528546,271.721180961,270.9398955097,270.271647305,269.7160969579,269.2676105464,268.9300813107,268.7026430026,268.5967709258,268.607745467,268.7528186548,269.0564542487,269.5154475917,270.1615773663,271.0279005424,272.0724572115,272.9605466453,273.7575804497,274.4861345764,275.1609476272,275.7924778562,276.3882633191,276.9538010812,277.4931527881,278.0093655751,278.5047658395,278.9811649796,279.4400039398,279.8824550826,280.3094942163,280.7219516974,281.1205488271,281.5059238864,281.8786508551,282.2392529518,282.5882124986,282.9259781695,283.2529703724,283.5695852911,283.8761979663,284.1731646787,284.4608248263,284.7395024304,285.0095073673,285.2711363957,285.5246740296,285.7703932929,286.0085563829,286.2394152606,286.4632121842,286.680180194,286.8905435582,287.0945181858,287.2923120099,287.4841253459,287.6701512287,287.850575728,288.025578247,288.1953318047,288.3600033016,288.5197537735,288.6747386309,288.825107887,288.9710063741,289.1125739501,289.2499456943,289.3832520948,289.5126192262,289.63816892,289.7600189266,289.8782830702,289.9930713968,290.1044903157,290.2126427343,290.3176281877,290.4195429624,290.5184802146,290.6145300835,290.7077798001,290.7983137913,290.8862137795,290.9715588785,291.0544256851,291.1348883672,291.2130187485,291.2888863896,291.3625586657,291.4341008421,291.5035761454,291.5710458335,291.6365692614,291.7002039459,295.8627793078
9877,420.3072514065,428.0664711144,434.0041001441,438.3781699314,441.0081246086,441.6283743144,439.9678111319,435.8058724994,428.9648110942,422.8410307981,417.0721515458,411.4962150986,406.034877538,400.6463855868,395.3121963571,390.0180831305,384.760941908,379.5371810301,374.3459048461,369.1858258632,364.0567321536,358.9617871939,353.9021998582,348.8834274896,343.9059484632,338.9721211731,334.0911201692,329.265266242,324.493185054,319.7854503369,315.1521176361,310.6070656678,306.1820209267,301.9589768347,298.0673517828,294.6432585045,291.6531644081,288.913439943,286.2732935799,283.6677589004,281.072128036,278.4833342337,275.8979264108,273.8710982231,272.3703783089,271.3024408894,270.6298307173,270.3383891011,270.4263516869,270.9111898832,271.83649494,273.2703837608,274.6134410279,275.6735202228,276.5500139869,277.2918086834,277.9334514866,278.5000910066,279.0099753625,279.4762968557,279.9085735832,280.3136713906,280.6965508295,281.0608084887,281.4090671128,281.743255492,282.0648085753,282.3748101493,282.6740943336,282.9633176377,283.2430100272,283.5136110572,283.7754953993,284.0289908501,284.2743910192,284.5119642544,284.7419599147,284.9646127725,285.1801461013,285.388801,285.5907967244,285.7863312565,285.9755953179,286.158773573,286.3360453455,286.5075851019,286.6735627803,286.8341440177,286.9894903097,287.1397591266,287.2851040026,287.4256746073,287.5616168082,287.6930727273,287.8201807958,287.943075808,288.061888976,288.1767479857,288.2877770532,288.3950969845,288.4988252348,288.5990759704,288.6959601314,288.7895854948,288.8800567397,288.9674755114,289.0519404876,289.1335474434,289.2123893176,289.2885562782,289.3621357875,289.4332126681,289.5018691668,289.5681850198,289.6322375153,289.6941015573,289.7538497276,289.8115523468,289.8672775354,289.921091273,289.9730574569,290.0232379603,290.071692688,290.1184796328,290.1636549293,290.2072729078,290.2493861463,290.2900455217,290.3293002597,290.367197984,290.4037847639,290.4391051609,290.4732022746,290.5061177864,290.5378920037,290.5685639016,290.5981711639,290.6267502237,290.6543363021,290.6809634461,290.7066645657,290.7314714697,290.7554149007,290.7785245693,290.8008291865,290.8223564964,290.8431333068,290.8631855199,290.8825381612,290.9012154084,290.9192406187,290.9366363559,290.953424416,290.969625853,290.9852610027,291.0003495069,291.0149103362,291.0289618122,291.0425216292,295.0226982769
