,2023,2026,2029,2032,2035,2038,2041,2044,2047,2050,2053,2056,2059,2062,2065,2068,2071,2074,2077,2080,2083,2086,2089,2092,2095,2098,2101,2104,2107,2110,2113,2116,2119,2122,2125,2128,2131,2134,2137,2140,2143,2146,2149,2152,2155,2158,2161,2164,2167,2170,2173,2176,2179,2182,2185,2188,2191,2194,2197,2200,2203,2206,2209,2212,2215,2218,2221,2224,2227,2230,2233,2236,2239,2242,2245,2248,2251,2254,2257,2260,2263,2266,2269,2272,2275,2278,2281,2284,2287,2290,2293,2296,2299,2302,2305,2308,2311,2314,2317,2320,2323,2326,2329,2332,2335,2338,2341,2344,2347,2350,2353,2356,2359,2362,2365,2368,2371,2374,2377,2380,2383,2386,2389,2392,2395,2398,2401,2404,2407,2410,2413,2416,2419,2422,2425,2428,2431,2434,2437,2440,2443,2446,2449,2452,2455,2458,2461,2464,2467,2470,2473,2476,2479,2482,2485,2488,2491,2494,2497,2500
2786,2.4285318229,2.48837468,2.6031682272,2.7154020505,2.8297391735,2.942392803,3.0532423751,3.1652502557,3.2771041731,3.3875822158,3.4928703716,3.588572596,3.6828287856,3.7759617948,3.8699770587,3.9639522978,4.0573032071,4.1506263007,4.2427380623,4.3328684184,4.4202722051,4.5045565749,4.5878711822,4.667719269,4.7306218686,4.7879313589,4.8411059137,4.8756110196,4.8971915932,4.9120790472,4.9199789701,4.9207487155,4.9144371999,4.9015493149,4.8834188491,4.8615637099,4.8359075464,4.8045479615,4.7655800437,4.7178901106,4.6608229414,4.5939186607,4.5176397055,4.4450575967,4.3752580015,4.3074030664,4.2411342327,4.1763111955,4.1128214935,4.0505716278,3.9895122137,3.9296394417,3.8708936562,3.8133285736,3.7569237822,3.701613955,3.6474637888,3.5944390457,3.5424100481,3.4914919677,3.4416060438,3.3926451252,3.3447584381,3.2978105575,3.2518977164,3.207007623,3.1629573083,3.1198586584,3.0777321579,3.0366357165,2.996438758,2.9571485606,2.9187234004,2.8812124993,2.8445976692,2.8089267589,2.7740721626,2.7364944157,2.6991542634,2.663855689,2.6304242912,2.5985609045,2.5680706578,2.5385689674,2.5099842357,2.4821080025,2.4551814648,2.4290027571,2.4035054069,2.378673802,2.3546447498,2.3311611624,2.3083643811,2.286002188,2.2640286857,2.2425186364,2.2215260792,2.201107213,2.1810843009,2.1615176688,2.1424511381,2.1238572507,2.1057111841,2.0880123664,2.0707026742,2.0538244245,2.037413945,2.0213418212,2.0056151154,1.9902437376,1.9752381155,1.9605450443,1.9461671011,1.9320955432,1.91835178,1.9049054164,1.8918351657,1.879124652,1.8667201126,1.8546176848,1.8428459558,1.8313904093,1.8202799365,1.8094522412,1.7989102006,1.7886740211,1.7787052577,1.7690800579,1.7597402184,1.7506801336,1.7418944215,1.7333699444,1.7250608809,1.7170249396,1.7092182199,1.7016523897,1.6943235592,1.6872279173,1.6803521776,1.6736600788,1.6671709697,1.6608987437,1.6548273638,1.6489534096,1.6432735295,1.6377859209,1.632487289,1.6273779625,1.6224568504,1.6177235949,1.6131885233,1.6088660988,1.6045939048,1.6004128352,1.5963397825,1.5923843409,1.5885510091,1.5848431948,1.5812618823,1.6502661237
2901,3.1735740224,3.2079295793,3.3219140105,3.4345064348,3.5522882724,3.668933078,3.783850271,3.8974556516,4.0097128215,4.1205735994,4.2272413695,4.3267175811,4.4249004017,4.5217462506,4.6173775085,4.7122839615,4.8060314526,4.8989284805,4.9898846796,5.0781584295,5.1638910388,5.2474991518,5.3289169824,5.4071601227,5.478415837,5.5448801801,5.606543628,5.6577789665,5.7001270391,5.7355146508,5.7637091435,5.784599037,5.7982676441,5.8052380414,5.8069253608,5.8049396705,5.7993535817,5.7884057356,5.7702520515,5.7437888447,5.7084218987,5.6637882621,5.6095233894,5.5453157251,5.4712495789,5.3868038702,5.3053188455,5.2262970123,5.1493063557,5.0739820533,5.0000557124,4.9273567398,4.8557025916,4.7850645335,4.715372486,4.6465321459,4.5786017948,4.5115567587,4.445279967,4.3799138932,4.3154133058,4.2517002931,4.1889662033,4.1271143479,4.0662829279,4.0065022555,3.9476162817,3.8897702017,3.8330215205,3.7774646962,3.7229908918,3.6696256755,3.6173425185,3.5662080458,3.5162173746,3.467430976,3.4197194567,3.3736695676,3.3301247591,3.2888100827,3.2496316416,3.2123441988,3.1767840867,3.1425628503,3.1096049552,3.0776870938,3.047060284,3.0175090957,2.9889445219,2.9613312022,2.9347991945,2.9090585101,2.8842338634,2.8600377533,2.8363928623,2.8133581381,2.7909763875,2.769292796,2.7481002002,2.7274399981,2.7073442999,2.6877701766,2.6686758578,2.6500464039,2.6318069433,2.6139899957,2.5966258613,2.5795676559,2.5628106133,2.5463580203,2.530215319,2.5143202737,2.4986692246,2.4832487324,2.4680783594,2.4531235789,2.4384661687,2.4240896322,2.4099352606,2.3959971829,2.3823065587,2.3688498786,2.3556593576,2.3426707017,2.3298873686,2.3173335206,2.30497117,2.2928839719,2.2810144541,2.2693581675,2.2579123389,2.2466661581,2.2355734253,2.2246984794,2.2139990717,2.2034900478,2.1931708515,2.183040719,2.1730886198,2.1632784791,2.1536335394,2.144172656,2.1348821595,2.1257610797,2.1168088272,2.1080265127,2.0994136235,2.0909734714,2.0827078641,2.0746193103,2.0667218713,2.0590343447,2.0513835188,2.0438121376,2.0363419519,2.0289860236,2.0217512776,2.0146432596,2.0076649367,2.0797986621
5004,3.0812795634,3.1542022716,3.2955066375,3.4362109158,3.5846156302,3.7321967229,3.8780330409,4.023980208,4.168928428,4.3120702299,4.4483249052,4.5716119134,4.6924497238,4.8111046018,4.9284542215,5.0449650313,5.160159876,5.274341585,5.3860750323,5.4944666853,5.5994897897,5.7016878662,5.8017230647,5.8971532223,5.9754697602,6.0468943815,6.1127073815,6.1581209507,6.1889278711,6.2114721615,6.2254567651,6.2306938524,6.2272134505,6.215609361,6.1974861149,6.1747424782,6.1474219584,6.1133227901,6.0700900556,6.0162340718,5.9508214176,5.8731965036,5.7851974801,5.6999123271,5.6170834603,5.5361431263,5.4568206047,5.3789728857,5.302435763,5.2270458237,5.1526893933,5.0793171842,5.0068304178,4.9352767286,4.8646365063,4.7948465677,4.7260047264,4.6581071343,4.5910385198,4.5249731442,4.4598712982,4.39565347,4.3325445781,4.2704442125,4.2095172758,4.1498079642,4.0911484165,4.0337118706,3.9775747222,3.9228561611,3.8694448383,3.8173808343,3.7666458983,3.7173279949,3.6694348485,3.6230485049,3.57803525,3.5299056958,3.4822737954,3.437439213,3.3952136306,3.3552549652,3.3173333744,3.2809775359,3.2460807702,3.2123768157,3.1801440249,3.1491356268,3.1192476824,3.0904384929,3.0628557641,3.0361700051,3.0105213116,2.9855823889,2.9612629457,2.9376286852,2.9147278522,2.8926111773,2.8710419129,2.8500644307,2.8297135,2.809938622,2.7906901825,2.7719489916,2.7536279739,2.73576189,2.7183834675,2.701324472,2.6845774794,2.6681448355,2.6520315988,2.6361662706,2.6205437344,2.605148128,2.5900011164,2.5750633487,2.5604271467,2.5460739166,2.5319372266,2.518010486,2.5043292159,2.4908785891,2.4776954698,2.4647077854,2.4519200008,2.4393601139,2.4269860064,2.4148928715,2.4030166829,2.391353197,2.3799001287,2.368646148,2.3575400416,2.3466552441,2.3359450234,2.3254269879,2.3151013632,2.3049681204,2.2950156426,2.2852041212,2.2755604985,2.2661068262,2.2568282665,2.2477245289,2.2387955823,2.2300432909,2.2214676303,2.2130728812,2.2048615498,2.1968369723,2.1890153592,2.1814182015,2.1738512689,2.1663632663,2.1589789841,2.151713411,2.1445746475,2.1375692377,2.1307008053,2.2125310815
5038,2.7041191225,2.7354667511,2.8418298753,2.946520466,3.0607445945,3.1740232157,3.2851256042,3.3956202771,3.5048545848,3.6122399936,3.7141446935,3.8064707038,3.896839706,3.985117022,4.0708169979,4.1550419028,4.2374814239,4.3178269397,4.3952233531,4.469195307,4.5400583187,4.60858441,4.6744067921,4.7361290561,4.7877793513,4.8338608967,4.8746917414,4.901728327,4.9179537883,4.92667382,4.9276064259,4.9205820104,4.9056168835,4.8832429179,4.8548836514,4.822191587,4.7850278097,4.7411913998,4.6884589714,4.6254877147,4.5514309147,4.4741221259,4.3998224107,4.327579474,4.2571584516,4.1880769582,4.1201796957,4.0534412409,3.987808049,3.9232154617,3.8596302324,3.7970609098,3.7354527673,3.6748724453,3.615307268,3.5566958933,3.4991176685,3.4425462132,3.3868512086,3.3321665007,3.2784177229,3.225497977,3.1735771958,3.1225184725,3.0724332085,3.0233160609,2.9749748561,2.9275344852,2.8810223134,2.8355051337,2.790844341,2.7470480607,2.7040711564,2.6619660497,2.6207118621,2.5803580139,2.5407629615,2.5009595804,2.4626648159,2.4263937655,2.3920209988,2.3592646185,2.3279396779,2.2976455894,2.2683132924,2.2397231666,2.2121400682,2.1853495076,2.1592795107,2.1339130062,2.1093982512,2.0854569655,2.062240035,2.0394738941,2.0171061541,1.9952164418,1.9738629179,1.9531060522,1.9327527554,1.9128665622,1.8934947137,1.874607351,1.8561771023,1.8382029511,1.8206217863,1.8034790586,1.7868143884,1.7704879376,1.7545067702,1.7388818434,1.7236247933,1.7086783918,1.694045501,1.6797170757,1.6657167178,1.6520121516,1.6386889686,1.6257304523,1.6130790021,1.6007308426,1.5887175774,1.5770243293,1.5656829649,1.5546268991,1.5438596205,1.5334036516,1.5232181444,1.513385897,1.5038449178,1.494589501,1.4856144056,1.4769059953,1.4684152367,1.4602048565,1.4522281416,1.4444980191,1.437010819,1.4297628977,1.422740353,1.4159044391,1.4092763567,1.4028716365,1.3966734233,1.3906783692,1.3848832616,1.3792865425,1.3738850441,1.3686794893,1.363669069,1.3588537488,1.3542450258,1.3498588873,1.3455202974,1.3412731959,1.3371362214,1.3331199805,1.3292295404,1.3254688047,1.3218390877,1.3965260645
5346,2.6337582513,2.6790543807,2.8059260059,2.9298295128,3.0531488822,3.1734725713,3.2909366808,3.4092977255,3.52677702,3.641741738,3.7505628308,3.8490145719,3.9450761973,4.0395572935,4.1368246469,4.234114841,4.3305172033,4.4272496554,4.5227632593,4.6159768072,4.7049197339,4.7878694672,4.869687848,4.947243064,5.0027434793,5.0512823285,5.0950360206,5.1134458981,5.1151898473,5.1095637897,5.0963144952,5.0753416055,5.0467500485,5.0112045609,4.9702825475,4.9257563881,4.8774458177,4.8230698131,4.7604705596,4.688448655,4.6062485842,4.5294362526,4.4556763987,4.3842638124,4.3150799616,4.2476715308,4.1818582059,4.1175284466,4.0545201052,3.9926668022,3.9318476133,3.8719965508,3.8129958289,3.7548700701,3.6975683601,3.6410088807,3.5852655323,3.5303044687,3.4760032824,3.42251771,3.3697815349,3.3177153206,3.2665209996,3.21607818,3.1665361284,3.117912267,3.0700472075,3.0231085726,2.9771460595,2.9322544664,2.8883223077,2.8453951594,2.8034555461,2.7625848859,2.722785317,2.6841315981,2.6465042946,2.6060432969,2.5660047712,2.5283698907,2.4929693403,2.4594831946,2.4277139473,2.3972560601,2.3680487057,2.3398696412,2.3129851256,2.2871651266,2.2623443831,2.2385029242,2.2157802743,2.1938878224,2.1729789624,2.15276857,2.1332099107,2.114375628,2.0963115242,2.0790654472,2.0624345433,2.0464776168,2.031225782,2.0166356203,2.0026689805,1.9893130922,1.9764936944,1.9642455919,1.9525936261,1.9413879387,1.9306292632,1.9203169057,1.9104514368,1.9009664481,1.8918566203,1.8831030582,1.8747193757,1.8666638511,1.8590111172,1.8517322595,1.8447624418,1.8380907301,1.8317394881,1.8256856995,1.819953361,1.81447006,1.8092347771,1.8042631909,1.7995099115,1.7950508148,1.7908186808,1.7868052132,1.7830007449,1.779388531,1.775918604,1.7726498597,1.7695330856,1.7665795667,1.7637829711,1.7611376195,1.7586282055,1.7562161823,1.7539214946,1.7517573482,1.7497061568,1.7477639676,1.745926826,1.7441924789,1.7425573045,1.7410215294,1.7395841176,1.7382446441,1.7370140333,1.7359071261,1.7347566262,1.7336093724,1.7324838044,1.7313915858,1.7303385185,1.7293288044,1.7283639106,1.8019176661
6016,3.0070475914,3.0548448353,3.1639910294,3.2727035002,3.3953321174,3.5173930447,3.6370400766,3.7555046482,3.8720853339,3.9862845144,4.0931580657,4.1872523498,4.2788284313,4.367374557,4.4502187629,4.5310517261,4.6098641552,4.6855483778,4.75743933,4.8253063641,4.8903844068,4.9544346074,5.0151952782,5.0709983963,5.1146695542,5.1517659852,5.1827014133,5.2016423112,5.2100334095,5.2097450928,5.2004813755,5.1820553746,5.1544950064,5.1184586566,5.0756085618,5.0279148065,4.9752686904,4.9151457227,4.8449605188,4.7631370668,4.6821311381,4.6039000144,4.5275197652,4.4525581648,4.3790456463,4.3066619369,4.2353738356,4.165240486,4.0962591942,4.0283965418,3.9616421297,3.8960234896,3.8314924785,3.7681307419,3.7059281522,3.64481908,3.5848909958,3.5261117839,3.4683349982,3.4117043192,3.3561307353,3.3014913207,3.2479664874,3.1953963847,3.1438962933,3.093450509,3.0438411828,2.9952003317,2.947548727,2.900950972,2.8552483355,2.8104465439,2.7664921732,2.7234391425,2.6812607835,2.6400087712,2.5995276344,2.5574951877,2.5164458211,2.4775517172,2.440649896,2.4054235326,2.3716704729,2.3389592196,2.3072242852,2.2762332919,2.2462805032,2.2171339027,2.188725117,2.1610432632,2.1342540776,2.1080600438,2.082634674,2.0576859323,2.0331680691,2.009173407,1.9857679818,1.9630205362,1.9407268926,1.9189635759,1.8977840197,1.8771584257,1.8570609759,1.8374937747,1.8183913022,1.7998055162,1.7817797086,1.7641643553,1.7469708348,1.7302116144,1.7138995431,1.6979734887,1.6824378219,1.6672827518,1.6525334469,1.6381543994,1.6242371313,1.610761125,1.5976636969,1.5849402674,1.5726229619,1.5606935222,1.5491844948,1.5380222314,1.527209652,1.5167687483,1.5066535255,1.4969511782,1.4875920911,1.4785691682,1.4698747688,1.461492334,1.4533678048,1.4455669865,1.4380372341,1.4307913366,1.4238233659,1.4171276931,1.4106877685,1.4044607783,1.398468179,1.3927245404,1.387210146,1.3819201304,1.376849513,1.3719951203,1.3673520831,1.3629197445,1.3586958006,1.3546788334,1.3508796885,1.3473138289,1.3437940165,1.3403682135,1.3370546662,1.3338638978,1.3308006539,1.3278683266,1.3250674164,1.4052264083
6120,2.8134867039,2.8522980812,2.9678061687,3.0821029154,3.2020654095,3.3209120691,3.4378654699,3.5557068692,3.6729936159,3.7883873068,3.8980462587,3.997708918,4.0952201627,4.1907573127,4.2854803778,4.37883904,4.4702767171,4.5610197798,4.6495112624,4.7345556368,4.8152787232,4.8911575074,4.9641501333,5.0326721808,5.0894932048,5.1406174297,5.186659535,5.2157590048,5.2327881356,5.2428736553,5.2457794116,5.2413858769,5.2297774358,5.2115434752,5.1881773091,5.1613562464,5.1309993984,5.0950660501,5.0515773603,4.9994487989,4.9380975361,4.8671497824,4.7861406936,4.7041289344,4.6258359131,4.5499622737,4.4760187371,4.4038316644,4.3332673212,4.264205827,4.1965657932,4.1303068192,4.0653220851,4.0016275258,3.9391557988,3.8777945117,3.8175761941,3.758425592,3.700170538,3.642910017,3.5865301225,3.530895328,3.4761512322,3.4221325959,3.3689345197,3.3165322457,3.2647232113,3.2136293244,3.1632676867,3.1136994221,3.064784709,3.0165384414,2.9689201146,2.9219884304,2.8757280732,2.8301968339,2.7852632413,2.7428815324,2.7031915639,2.6652336971,2.6289547372,2.5941177996,2.560580699,2.5279821101,2.4962904803,2.4653121778,2.435333254,2.4061505717,2.3777143535,2.3500231348,2.3232347968,2.2970800347,2.2717243953,2.2469006903,2.222570964,2.1988207307,2.1757099869,2.1533013533,2.1314060515,2.1100945025,2.0894129784,2.0693313442,2.0498234769,2.0308885106,2.0124628876,1.9945915782,1.9773107596,1.9604790413,1.9441043482,1.9281944725,1.9127577754,1.8977344583,1.8831255239,1.8689185198,1.8551334536,1.8417342143,1.82880236,1.8163154339,1.8042126507,1.7924870706,1.7811655374,1.7702284181,1.7597034306,1.7495199771,1.7396787921,1.7301980511,1.7210331661,1.712263161,1.7038215616,1.6957004071,1.6878910365,1.6803766868,1.6731060097,1.6661388865,1.6594252242,1.6529759957,1.6467846559,1.6408450763,1.6351410596,1.629632137,1.6243375638,1.619270142,1.6144109716,1.6097550294,1.6052971805,1.601034029,1.596960657,1.5930761124,1.5893779532,1.5858646093,1.5825459452,1.579436143,1.5763610208,1.5733653077,1.5704658096,1.5676723246,1.5649892668,1.5624197652,1.5599642502,1.6347334846
9563,2.2736677652,2.3479701566,2.4755671748,2.6042216252,2.7462043574,2.8873803656,3.0257075942,3.1691031306,3.3133616481,3.4543606858,3.586335831,3.7030648781,3.8157900092,3.9241278409,4.0278392384,4.1278143868,4.2235176737,4.3155588986,4.4022865911,4.4824121395,4.5536888599,4.6140396675,4.6672613273,4.7088737013,4.7158094564,4.7082601753,4.688680317,4.6387472608,4.5652521083,4.4753882591,4.37353026,4.2737085479,4.1757112514,4.0802412454,3.9890226938,3.904252778,3.8260180708,3.7520041597,3.6798878556,3.6084255584,3.5370668689,3.4656730962,3.3941742644,3.3226848604,3.2515630704,3.1806507627,3.1100789153,3.0400549798,2.9706805381,2.9019970831,2.8340642702,2.7669880278,2.7007739863,2.6355975357,2.5715185023,2.50851933,2.446783145,2.3863397175,2.3270591508,2.2691911703,2.2126839158,2.1574271929,2.103709773,2.0513717883,2.0006031959,1.9514202334,1.9035556933,1.8571950043,1.8123795296,1.7691986002,1.7274347474,1.6870752114,1.6480264212,1.6103311024,1.5739220351,1.5388291588,1.5048051444,1.4677308808,1.4308789039,1.3961256309,1.3633829147,1.3323215808,1.3027341348,1.274094175,1.2463381333,1.2191800316,1.1930110395,1.1675376056,1.1426729226,1.118406287,1.0949553438,1.0719430046,1.0495983325,1.0275568309,1.0057721673,0.984376973,0.9634710072,0.9431576755,0.9231942793,0.9036957045,0.8847463791,0.866325037,0.848415394,0.8310356194,0.814117809,0.7977414718,0.7819730233,0.7666368307,0.7517588438,0.7373641646,0.723477401,0.71003034,0.6970352552,0.6844855258,0.6724167961,0.6607887506,0.6497165687,0.6391751819,0.6290878152,0.6194486783,0.6102959148,0.6016053147,0.593414493,0.5856306358,0.5782551657,0.6010105613,0.6619582714,0.6493910843,0.6429811061,0.6592902001,0.6716677782,0.682677849,0.7116750183,0.7755885175,0.7445177036,0.7267424449,0.7126627942,0.7257466907,0.7432206767,0.7485369436,0.7486394252,0.7568887176,0.7639040436,0.7704715617,0.7899588746,0.8123818033,0.8277713078,0.8084760175,0.8347530107,0.8177110425,0.8085604792,0.8856136088,0.9492834192,1.008504459,1.0642560495,1.1169432232,1.1522345986,1.197594163,1.2422569079,1.2872207885
9581,3.252807188,3.3078891809,3.4345583047,3.5572360145,3.6855965114,3.8118189249,3.9352436119,4.0573866162,4.1776148538,4.2954450075,4.4073883055,4.5094052502,4.6090997376,4.7066646332,4.8032189331,4.8989080351,4.9932618228,5.0860687924,5.1764317875,5.2639167217,5.3486462362,5.4312712844,5.5123361538,5.5901922707,5.6570359478,5.719306453,5.777660936,5.8218485539,5.8558862284,5.8840749447,5.9063138186,5.9226637283,5.9333440831,5.9388979422,5.9407052199,5.9401484389,5.9371780063,5.9302199123,5.9178298711,5.8992748564,5.8742701671,5.8426736476,5.8043732428,5.759248871,5.7074882995,5.6489565747,5.5834494106,5.5108555908,5.4310408267,5.3437828676,5.2598620119,5.1799922219,5.1030793614,5.0286685118,4.9563583626,4.8857917621,4.8168137411,4.7492189261,4.6827598062,4.6174776693,4.5532343171,4.4898987868,4.4276158241,4.3662435231,4.3058983809,4.24658128,4.188133304,4.1307024173,4.0743299596,4.0191007283,3.9649082175,3.9117923533,3.8597348196,3.8088095515,3.7590164368,3.7104227229,3.6629137762,3.6149807456,3.5688279361,3.5253385173,3.4843334387,3.445484406,3.4085773954,3.3732050982,3.3392861623,3.3065910756,3.2753518922,3.2453369628,3.216470386,3.1887210788,3.1622100325,3.1366559326,3.1121945351,3.088549407,3.0656688508,3.0436150744,3.0224255332,3.0021397978,2.9825602949,2.9637371613,2.9456953299,2.9283892396,2.9117783636,2.8958465489,2.8805194864,2.8658265947,2.8517882569,2.8382586837,2.8252351914,2.8127142301,2.8006935667,2.7891071617,2.7779472217,2.7671932469,2.7568558799,2.7468930634,2.7373740134,2.7282693154,2.7195150783,2.7110990411,2.70304106,2.6953176646,2.6879504617,2.6808687203,2.6740700863,2.6675684407,2.6613190854,2.6553938766,2.6497272447,2.6443099965,2.6391321653,2.6341767233,2.6293946346,2.6248416835,2.620469748,2.616288859,2.6122921627,2.6084735109,2.604817422,2.6012859683,2.5978976812,2.5946647149,2.591569487,2.5886076052,2.5857745812,2.5830677166,2.5804829693,2.5780201001,2.5756775013,2.5734544424,2.5713609507,2.5694110208,2.5674419184,2.5654982786,2.5635974554,2.5617502593,2.5599618653,2.5582359256,2.5565734563,2.6274432516
9877,2.7147640959,2.8026495651,2.9404579776,3.0786774121,3.2251232633,3.3700833754,3.5122052125,3.6545745417,3.7950868144,3.9319164683,4.0603230178,4.1751898461,4.2857281906,4.3919584417,4.4954687247,4.5951236456,4.6900530073,4.780673299,4.8653854394,4.9429484697,5.0119921408,5.0715337927,5.12360662,5.1656262903,5.1865097915,5.1950763252,5.1919147672,5.1624231083,5.1115969472,5.0447313411,4.9607139416,4.8584755826,4.7508517278,4.6462837722,4.5462248072,4.4526579784,4.3656006106,4.2827867162,4.2019292054,4.1217619192,4.0416806432,3.9614816565,3.8810358594,3.8004163587,3.7200364239,3.6397227556,3.559567495,3.4797433652,3.4003271901,3.3213410878,3.2428265592,3.164872188,3.0874719865,3.0107863303,2.9348683238,2.8596976467,2.7854510565,2.7121623224,2.6397105793,2.5683466692,2.4980368289,2.4286903896,2.3606118952,2.2936776499,2.2281085264,2.163965438,2.1010295785,2.0395273114,1.979556394,1.9212680429,1.8645096035,1.8093250739,1.7556801866,1.7036770325,1.6533097118,1.6046662,1.5575504518,1.5122651172,1.4699217882,1.4302262677,1.3931169948,1.3582932005,1.3255599241,1.294381673,1.264675144,1.2361313848,1.2091260304,1.1833416242,1.1586451419,1.1349785417,1.1125184858,1.090830447,1.0700856875,1.0498575576,1.0300322331,1.0106897822,0.9918836304,0.9736715507,0.95575655,0.9382059074,0.9210695388,0.9042926271,0.8878274221,0.8716669234,0.8557216116,0.8400562367,0.8247297173,0.8095554639,0.7945535063,0.7797507447,0.7651762565,0.7507659555,0.7365398163,0.7225017513,0.7087005322,0.6951085313,0.6818585757,0.6689424058,0.656297137,0.6439328843,0.63190598,0.6202086528,0.6088958275,0.597888523,0.5872026761,0.5768776539,0.5668668974,0.5572891738,0.5480668717,0.5391992576,0.530684372,0.5225084545,0.5146106053,0.5070780498,0.499850543,0.4929483374,0.4863679421,0.4801057297,0.4741441411,0.4684329513,0.4630007835,0.4578672398,0.4530094562,0.44842253,0.4441010592,0.4400415908,0.4362383489,0.4326904728,0.4293948537,0.4263492619,0.4235661597,0.4210633027,0.4186125304,0.4162723101,0.4140641628,0.4120004937,0.4100864111,0.4083250609,0.4067158572,0.5047181479
