,mixed_layer,mid_ocean,deep_ocean
2786,1.226849710007048,0.943066134907906,0.34362416119829897
2901,1.2349264764901478,1.0247082944781105,0.013210565626546877
5004,1.283381158933976,0.8890569404002288,0.21984247061530227
5038,1.3051641295404743,1.1160137248815918,0.28644435658079437
5346,1.2502019194714253,0.7427683470995383,0.3450238097890026
6016,1.3391906789041297,0.8097087473410705,0.19222098065008897
6120,1.295617142569336,0.879076679596205,0.2619738787067921
9563,1.4238680909125745,1.0934038984182743,0.18889326550506202
9581,1.2148569487446899,0.8050493444785614,0.21551665843423828
9877,1.3707976098078514,0.9993538867980857,0.3696180681912219
13194,1.2840479389905564,0.9687003236181819,0.4381063395728986
13585,1.2757277649809091,0.28464776890193766,0.07629898365623478
13769,1.3809155487963853,1.0716578918318362,0.2515425285753814
15776,1.366877674843556,1.1720619430901464,0.6783660507949427
19468,1.3207391205867225,1.061450715967529,0.1058143925315641
22019,1.3443686994853579,0.9300287967044877,0.5572791865010184
22567,1.4344904532823173,1.1147730074869124,0.6148841041094535
24094,1.4642398326639903,0.6485726123786362,-0.16871677571321764
25818,1.339356908106662,1.0036816996805193,0.20342721628643057
26647,1.2119031937365579,0.7960315175112401,0.3071258796495179
29956,1.3385556972078674,0.7919428000662951,0.14295801269991149
30535,1.309959344168934,0.7722606037634061,0.41064814911490677
33039,1.3230605530749124,0.94452095030992,0.3158856539277729
34871,1.4082304622463158,1.114838010613852,0.15366342511491227
36954,1.2307571885605901,1.0301385512216952,0.4511967245145392
38247,1.2182146806853704,1.0921502026017813,0.46575297029451235
41330,1.4103436768909094,1.0508115052775506,0.1764379715906994
42646,1.1974325276414586,0.8261493723383418,0.24965413783685275
42785,1.2362348708486595,0.7089221620895679,0.28091900970138617
43322,1.3458571784054807,1.0581988165247322,0.15155088799655014
44325,1.3872990956776095,1.082492320393818,0.6103640285107175
44652,1.1808279673380757,0.7265526022461213,0.2451102033661683
50056,1.2856589288588816,0.5499588874073775,-0.02194551600178607
51743,1.454261534148629,1.077901765032231,0.580024502251997
56868,1.386964766371317,1.0769049317909865,0.1664464921500649
57077,1.2098351126978795,0.9132270291618072,0.033403888253810354
57705,1.412160974175289,0.9475494296376636,-0.05883590259029048
58900,1.4459147298002317,1.1238443450312248,0.0034867986137312457
64361,1.2451543264144451,0.9734726348799154,0.24898761507877265
64612,1.2797205591909757,0.88300634433109,0.40415856295051444
64903,1.4321475834717847,1.1222164643318089,0.07621606627901056
64985,1.3065236151274169,1.0140610403335746,0.3650509061761933
67694,1.3708366364215019,1.0002787907962527,0.17140967114098238
68986,1.4092409816334548,1.1444062632079517,-0.030282496124629965
69541,1.3103569055529714,0.9604942860120155,0.4093643816789748
69979,1.2437308050201517,0.983084361055262,0.3275659018625996
70325,1.4726522153092012,0.7163864579635859,0.030785923519097702
72139,1.3090573676816049,1.003240520710539,-0.0720659470593974
72520,1.3486279284790865,1.0687072191029352,0.2753561034278248
