,0
2786,0.33800523541277144
2901,0.6857575215574307
5004,0.5124737390605935
5038,0.42934620330858586
5346,0.3687754843048699
6016,0.6275228043545279
6120,0.49946388094666005
9563,-0.0950557776823675
9581,0.579865170366375
9877,0.10522499233022556
13194,0.3643447312742157
13585,0.5299470119809658
13769,0.3832678704682585
15776,0.08602622267017485
19468,0.5027054623737814
22019,0.7867462458473797
22567,0.05687782419256046
24094,0.5936094551470359
25818,0.2006513565630208
26647,0.5056241700129402
29956,0.5629047009279096
30535,0.29228970985268354
33039,0.334890058386313
34871,0.1310328108427543
36954,0.48386732026874635
38247,0.2124699362456949
41330,0.4823676263758586
42646,0.4401226002058732
42785,0.15002002750995924
43322,0.3323492587746407
44325,-0.007164251509710777
44652,0.6822335752435639
50056,0.3441936772914415
51743,0.2954318158190668
56868,0.21796536083662163
57077,0.057380802972231484
57705,0.39536483353355056
58900,0.5127788070128646
64361,0.6273583400320654
64612,0.14710631578533598
64903,0.3590342473910301
64985,0.6118849152758785
67694,0.26681533048474304
68986,0.2781716318919416
69541,-0.044668106181764006
69979,0.45441279415671587
70325,0.21212382380685824
72139,0.2935675623573281
72520,0.17352776538678444
73922,0.813465792910644
75033,0.3924024804606463
76914,0.5335033419198912
77258,0.49973509566302365
77427,0.9339357282759948
79370,-0.008623273690514188
80563,0.35530075840805037
81278,0.666421288222766
81592,0.3808949230894072
81643,0.5486407414617082
85666,0.4682618742385083
89496,0.08150232367264867
89842,0.42142032399088575
90327,0.3361328443942913
92069,0.3740595469461472
92864,1.1924855995412154
95235,0.5797251384785869
95869,0.5969332383299272
96826,0.24507527318604225
97396,0.49232522288741265
98202,0.6162917994590774
99476,0.5267595287473672
101793,0.160247130813314
106903,0.41857030013664526
107117,0.46891742027318606
112839,0.24367338803136462
113685,0.3317550053128013
113888,0.49166300021036563
118835,0.29304118198138634
119039,0.5662251665587545
119139,-0.17418568300506884
119893,0.49578409105958415
120965,0.522711570939749
121182,0.49550811185578103
121795,0.7647727282177952
121884,0.652871099424383
123143,0.4718031391491514
125469,0.47722010369078094
127215,0.438449948722624
128486,0.951396591342942
129818,0.8263289251966979
130496,1.0841439495668665
132384,0.29232285948184655
134380,0.06660202532159187
134950,0.6288171732102192
139975,0.3311970155833868
140404,0.6072041079965337
140668,0.39648407306819294
141139,0.3627255981768145
141353,0.8941653097911122
142364,0.9472474955869266
145453,0.8044367346932932
148002,0.8197943900128754
148401,-0.08124425342709585
149343,0.7540241469978876
149569,0.609115319059061
151295,0.08573175205063953
152689,0.4129382889783803
154985,0.3227035815131771
156501,0.6905362955959243
157828,-0.2560256724707709
158489,0.6983341741063108
158660,0.7736615119798983
161775,0.3488868775023398
163837,0.16556396997842093
167743,0.5436487442182322
167904,0.20817935355939343
169111,0.40978895133349114
172703,1.0047100598453758
174227,0.5247989862590611
174262,0.3228469418464496
176865,0.4862480348982046
183750,0.4419698276854609
188286,0.5151264975372806
189506,0.9323570290219888
190269,0.21316147676333796
195129,0.6619189572152462
195453,0.35722489599592566
199945,0.6533529727939547
200780,0.3571196297731392
205068,0.4711491892585741
207641,0.17349938367419232
208398,0.1904504715058435
208882,0.9800710379599697
209601,0.303676801033663
209931,0.2958673882294929
212953,0.22619912459000113
213060,0.38093340565119677
215331,1.6463119625641722
217003,0.6333246085813694
217159,0.10577698705230143
217226,0.43621921807587705
220051,1.0720133803767333
221808,0.2170631157130713
221853,0.5516584616623676
223384,0.3332305877266138
224808,0.6843278561945503
230253,0.7687934566544387
232172,0.5895076020506919
232506,0.5782863567752107
234254,0.2277900660588195
234865,0.6931982072329474
235078,-0.23736922351090936
238195,0.5960693378107638
238267,0.8525505172480778
239841,0.7142349009542702
241555,0.4603296391095846
242404,0.08260323027699273
247612,0.4927680848637094
249664,0.4775403574846409
249827,0.7542198090760799
255375,0.40470346921533484
256899,0.23024493760513362
258265,0.9576219482710482
260903,0.15003094263984995
261475,-0.040763329308900004
262649,0.7062865411254172
263424,0.04791156888095599
264288,0.7569735076217989
265211,0.7547118221014093
266589,0.5640863075248328
267831,0.5434717243642601
268229,1.1643419318818466
270829,0.5037292301681444
271462,0.6626363880726123
271492,0.4542869166224274
273300,0.5429636552151021
277306,0.6001949053299819
277740,0.27198682331224555
280031,0.6893277455602683
280461,0.013488083229880432
281734,0.049752636258447364
283101,0.3804595670966657
283136,0.749044413123039
283202,0.47285514847161303
283257,0.30232142665231015
283499,0.4897953517673222
284692,0.5020207903617643
285130,0.517158699223528
286718,0.6152674990562594
288714,0.8965556286920884
289571,0.48901899110880787
290137,0.39445022099586624
291909,0.9891670860990375
292672,0.4910499275484258
293167,0.3842763469052972
294400,0.3667923000774145
295550,0.5753651784405456
296225,0.6841902595559015
300443,0.355736745461478
303392,0.037647024164981266
310505,0.33831626318903235
314455,0.4472713533797458
314978,1.088292459138159
315323,0.44967462983686
315351,0.03936761580456452
