,geological,slow,mid,fast,co2_2023
95235,154.80698820711413,103.18178752090964,36.588085625137495,5.358728166734666,419.4288994115347
95869,154.80699023023521,100.93949530229598,28.119932924779583,3.5137890019867455,416.53093262717147
96826,154.8069953990934,106.37250938272113,32.03132159840843,4.11375273960327,416.4439248964162
97396,154.8069867652163,102.52521087779792,37.07668068581508,5.551672140521302,419.2783846359581
98202,154.80698917291534,102.30417688316582,33.41624508009457,4.638506940395129,417.26476526022805
99476,154.8069901420773,103.20061300664291,34.03281047026858,4.717371496573955,416.771363999816
101793,154.80699432996545,106.96146162414543,35.7381336312076,4.928768428392308,417.6444407914528
106903,154.80699468592405,105.1676392398473,29.99613423731382,3.727044330919452,416.30032621132557
107117,154.8069856266625,101.93868587505325,36.476974738127616,5.380889371477321,418.10113622099243
112839,154.80699474365306,105.53659329419771,30.97557057056951,3.917605463130432,416.18132000931416
113685,154.8069933731177,104.10691330299039,30.150956102793433,3.8022367075508083,415.67922147504623
113888,154.8069822966129,97.03844574428206,30.933714867663927,4.2942206636748415,416.74676524564677
118835,154.80698908899038,102.7990635262606,35.05746263014197,5.017310207242815,417.371307912587
119039,154.8069748940155,96.73776046745392,37.93527188721399,6.237088268951537,420.1883737732747
119139,154.8069969791063,107.42309858178878,30.287775124213017,3.6700585174883984,415.2211954982221
119893,154.80699259445342,104.96284905800411,34.685955743680545,4.8306865386478215,417.6188643802725
120965,154.80699021791403,104.94336182911229,37.880765843207,5.58245845918017,418.7662531078362
121182,154.80699015176384,102.74382729312221,32.759422379355144,4.4411012345404,417.42768484684666
121795,154.8069963441361,107.48532728542982,32.500500982721114,4.140738878140917,416.3752546112951
121884,154.8069902502701,103.97398767398398,35.27324532077143,4.972295503741053,418.3784653000707
123143,154.80699516313402,105.41795409187185,29.525850904273177,3.621157456085459,415.10610192042657
125469,154.8069819147443,99.71241060499156,36.52867175130677,5.596112682441984,419.6159534649909
127215,154.806994190522,105.59843530776823,32.62301932721882,4.268950211944231,416.91028708698684
128486,154.8069877481965,102.44797481542291,35.30259049534719,5.053681436803357,417.2449524221357
129818,154.80698950600706,102.53592989484551,32.982960265076905,4.4874310289065225,417.0783268985714
130496,154.80699144724198,104.46670851882187,34.940140893527236,4.858050058096642,418.60856264645463
132384,154.80698740951036,104.18128362634393,41.60211466810966,6.962705551848007,421.163125491909
134380,154.8069971936483,109.0606190753126,35.60823576002349,4.777421211505779,418.408538298198
134950,154.80699002363178,102.22189589888679,31.5335630149179,4.184991386956474,417.10932841198286
139975,154.80699516818285,107.61440248044362,36.63452600840859,5.127549796262168,418.02708737549057
140404,154.8069835511281,101.83502154597114,39.09975118929211,6.17098704398061,420.49591488951853
140668,154.8069963835723,108.7093060537809,37.125000952462116,5.222588585159799,417.189579135059
141139,154.80699244669108,102.71718697173281,28.394309663184554,3.5112174384347785,415.07937482821006
141353,154.80698875291358,101.54933374331974,32.01142909144869,4.3004641992707064,417.117183709227
142364,154.80698899534485,104.08257378987093,37.43754657187267,5.4932997406008495,418.83075964844807
145453,154.80699195387862,106.29848792998801,39.16258731821276,5.880037174326029,419.2909755751447
148002,154.8069873407059,102.93906790535804,37.657602372845126,5.6573748161871675,420.19296783721603
148401,154.80698700335094,99.66734648911986,31.499406576140363,4.355069347717133,416.5802216916651
149343,154.8069840319772,100.18539110101389,35.849221634072826,5.409653672139439,418.29723537994107
149569,154.8069852079012,99.92931732834458,34.55631669193011,5.089595671977488,418.83305765483215
151295,154.80698945812668,102.80039387482489,34.91894411565475,5.00986000851804,418.9321456156855
152689,154.8069907731014,106.09557354773023,40.54018165285847,6.303216203027575,419.9453880679156
154985,154.80698581564806,99.52200319988214,31.69161854740164,4.355003369745037,416.6202153907556
156501,154.80698598170767,99.50811280355364,31.49915819496109,4.319785321236586,416.88656646886545
157828,154.80699039016707,102.38435660957614,31.424321267086256,4.145651246440979,416.1285583731726
158489,154.80699297839317,104.61009560111381,32.33929411755261,4.256155705396147,416.3400146234102
158660,154.80699083870903,105.1814624343477,38.31355689732023,5.728872702958264,419.1901172281604
161775,154.8069901725191,103.90413037327856,35.71256183688613,5.118125263222983,418.5068127777265
163837,154.80698882236715,101.42613776107352,31.85303601838302,4.309280535265662,416.7649506831736
167743,154.80699423865138,105.11604553491335,30.850947281270177,3.89535975935568,416.3233374161811
167904,154.80699267794745,103.60138957871764,30.381047972749528,3.880414793878392,416.05195807667866
169111,154.80699102050224,106.78875768006037,42.19315699606544,6.783740480034786,421.56148113449876
172703,154.8069883387879,102.68856823915137,35.19839137165376,4.986410791069677,418.0209619974412
174227,154.80698938241963,99.21350648058194,25.844689854199004,3.1425988462320333,415.31193792141886
174262,154.8069968218789,108.25856129884745,33.74835026003254,4.3619576213413325,416.19898565597975
176865,154.8069915645945,105.7602222915751,38.04902701279901,5.569220778070611,418.95000661201215
183750,154.80699214331767,103.27847665251352,30.509442695727547,3.921733953875848,417.1236447602839
188286,154.80699137088126,102.68855784950213,30.42190750482377,3.9170486350243445,416.44123518814
189506,154.80699304871234,106.21232681986615,36.58444308942579,5.166592089187056,418.14291605772894
190269,154.8069857635286,101.76926662995687,37.07372307868759,5.642495401547013,419.38737149511996
195129,154.80699046002428,104.6638460912978,37.01440535432107,5.382569866194009,418.16158606738713
195453,154.80698360914698,100.08062136153032,35.00807320318682,5.135255379166768,419.06591852631254
199945,154.80698838919452,99.54958558883312,28.132351460571407,3.5749200747092855,416.65703198215397
200780,154.80699186611375,105.45113898650138,36.706929707212964,5.235444486670587,418.4013686347339
205068,154.80698924549003,105.37205764655384,40.39238552247344,6.27473613023746,420.3396320294626
207641,154.80699023916318,103.40251325100533,35.342456039337556,5.131059402902521,417.7427658961473
208398,154.80699911138387,111.41571102812874,37.028478327600595,4.936831016103712,417.7573290259086
208882,154.80698415481328,99.57194007562009,33.11304757235946,4.656500095760815,418.0191309631556
209601,154.8069865222909,101.29128867488245,34.372113530098694,4.899983114228487,417.85819425939326
209931,154.80699476512433,105.86036342883509,31.36414667097893,3.963308779852279,416.4413419150781
212953,154.8069921582983,104.11195985591685,32.46626353189622,4.287813703001152,416.9696756514737
213060,154.80698564828802,101.00126705808403,35.208810910464535,5.143199431162827,417.8761301183571
215331,154.80698999292616,105.29811139244738,38.566431039080065,5.682036989040736,417.88231647597246
217003,154.8069880216765,102.40813734307989,35.06799383338618,5.003171255875871,417.8822384648494
217159,154.80698747349936,102.13132703738661,35.09326474341736,5.05389037905203,419.03495729434167
217226,154.80698491499183,101.67405901580395,38.206494513165914,6.0443519932417455,419.78366055270135
220051,154.80699026092222,105.1458488266425,38.68666467589401,5.802872376946421,420.3619037642959
221808,154.80698520753992,99.87194667025625,33.508421618739646,4.811570094192869,418.64451270130473
221853,154.8069910718479,106.23464441504228,40.000991122223496,6.075644277378263,419.128175649579
223384,154.8069908357134,103.90861962638023,34.11678345598077,4.68681550577373,417.73625217366344
224808,154.80699712657838,108.61071729155755,34.22404343103264,4.4541097335075115,417.1350290998482
230253,154.80698881676892,102.38484441444258,34.56720184578518,4.9285602496930085,418.111724414723
232172,154.80698869544509,103.06252485845536,35.62409785873668,5.127786196565744,418.5954924970804
232506,154.80699014155869,102.35210783372132,32.54962611121764,4.420040486061997,418.01151603685946
234254,154.80699269112037,104.03951524710793,31.394274011141203,4.095950117081231,416.5289962412728
234865,154.80699092591925,103.4335696257637,33.2566352823101,4.5349746494756955,417.2315328666624
235078,154.80699587332268,106.69288859585983,31.624850055661007,3.985820032626396,416.7424948803161
238195,154.80699028910524,102.2836784878141,31.64871155494465,4.235015914398312,416.9787088015236
238267,154.8069855899203,99.0729326960437,30.951517118410525,4.19628063216602,416.8121279775256
239841,154.80699360954273,104.63783721126292,30.602533688630817,3.866808182472763,415.91162037946987
241555,154.80698842123664,103.03825188739366,36.61112156763366,5.409029884062258,418.29070989432626
242404,154.80699734640987,108.59617296988718,33.0842993941157,4.201659981815763,415.4851171011314
247612,154.8069881830269,101.61134767026155,33.19559642563236,4.618908542447418,417.69135924527654
249664,154.80699062951635,104.41370400024216,36.777095834697676,5.394558483579037,419.30504582068477
249827,154.80699110171346,103.8613374404852,34.00077749677843,4.6831617022183005,417.6218795716335
255375,154.80698896021704,104.6291173751802,40.34566696593086,6.395716623894586,419.98537329788326
256899,154.8069911300213,104.64534374986867,36.7649115843931,5.414890485831581,418.34248567439556
258265,154.80699128665043,105.94369438850774,38.77062515942321,5.738932889831817,419.3474108903846
260903,154.80699401927532,105.40061650232549,33.075076960667104,4.419469566633769,417.3441260071496
261475,154.80699789126515,108.09244688842892,29.75524801164894,3.5324649962146206,414.93691633615447
262649,154.8069911255732,105.84953028242393,38.75205616853669,5.748096437180039,419.7498967317744
263424,154.80699014598403,101.59521316675638,31.045869691984162,4.159218968560355,417.4684130265028
264288,154.80698654552722,102.06862526865662,36.49182404376491,5.4094766494584645,418.8904653154715
265211,154.8069889314556,102.59356743368751,35.33295792596478,5.133249394953131,419.1138907340848
266589,154.80699663465813,107.89409862340534,32.812226984668854,4.187020523378235,416.3532350840435
267831,154.8069950977568,107.84248368561639,37.014479061686494,5.199237530260156,417.9808304016919
268229,154.80699050108865,104.43698446340342,36.78851269703873,5.35349959516387,419.0100027642438
270829,154.80698983064633,104.43813121201553,37.309825553495685,5.483504210615472,418.73074103891315
271462,154.80698560864388,101.05201889995664,34.80564720926144,5.009361145621617,418.2075459284407
271492,154.80699395477123,106.60040716345425,36.79563915679814,5.259846676922943,418.77359408855153
273300,154.80698640035476,100.78816142935842,34.75566452226877,5.091395997421101,418.33831819578734
277306,154.80698626311718,102.06925947119332,36.83784668042549,5.511543594262322,419.4448387198032
277740,154.80698641509167,100.86633008644945,34.19916127202029,4.919942021920817,417.8722884783733
280031,154.8069877471665,102.63847948476072,36.32600382837923,5.3633065088439675,417.9354059807464
280461,154.80698706723737,101.15133993821486,33.96413910714499,4.883144008550383,416.2013207521268
281734,154.80699003848335,103.63871122565432,35.29016209253448,5.015368757310459,418.261073833724
283101,154.80698618790518,101.75565774706268,36.56108990586797,5.4739608954923495,420.1459804101397
283136,154.80699058637114,104.21552196670743,35.989678867465635,5.159077695856507,418.64200463687075
283202,154.80699343459838,105.36387515150466,33.79771368012894,4.55943417651874,417.5745292556861
283257,154.80699510011564,105.95987949947103,31.56679407620332,4.0511478720433525,416.11408703292864
283499,154.8069925982339,102.73535777163086,28.112685163891367,3.44824563992953,415.43943245198216
284692,154.80698472438732,102.07367887653203,38.37581802312649,5.944236977566988,419.4950271143849
285130,154.80699153548713,102.98015184148127,31.20616868443752,4.117716153560877,416.76288531808717
286718,154.80699515685313,106.69489964392464,33.52767227382583,4.420175786836611,417.05829468144634
288714,154.80698543289876,101.79195491172662,36.73383934668512,5.506614818548883,419.53808671146686
289571,154.8069885147382,100.97814289673939,31.169104567366286,4.1640529207843295,416.18326650580275
290137,154.80698475192565,102.35926318457255,39.02240512533113,6.138664772876984,420.9325773554673
291909,154.80699154014098,103.88282108303304,32.956361576030396,4.418674534661111,417.00632853955926
292672,154.80699041996178,104.54781048634095,36.61038382383568,5.282039111376786,418.92898065601366
293167,154.80699073591495,103.94093409040133,34.86894142745233,4.871626369106465,417.69880658963314
294400,154.8069909710659,103.37521394971137,32.866925632159806,4.434997588699308,417.6523189509089
295550,154.80699522203736,106.32328800019921,32.15135340020493,4.126571308159438,416.9736408838183
296225,154.8069960856465,107.28551219432498,32.588093759605,4.1615668871378055,417.06379730820356
300443,154.80698862159116,103.97996166241428,38.07622227293557,5.722351523132105,419.51002883304506
303392,154.8069937482519,104.48612625798138,30.621454291709735,3.9290562129505866,416.084904840729
310505,154.80698610722084,103.38286923749017,40.603361129458285,6.593668515062864,420.2793885598044
314455,154.80698692942053,100.86879285796257,32.99320228491819,4.581825618150296,417.8590640769436
314978,154.80699642401567,109.83080469417361,40.056863240899844,5.8416918207855115,419.6041886863767
315323,154.80699160944528,105.74810868823458,37.92252655083028,5.564604542208691,419.30827995287484
315351,154.80699281190633,104.16203796446015,31.805763558755036,4.188358020846749,417.0693751869961
315442,154.8069935504425,105.60212998917996,33.72325384294243,4.5301234127348415,416.7389645205142
317511,154.80698957749067,104.50829380480013,39.028217915251155,6.032509945974793,420.9776858886978
320469,154.80699185043082,105.51455169080731,36.9380956046762,5.2914334186757515,418.21167515734487
321115,154.80697943331435,99.18211867515821,37.780883863807865,5.97962440661171,419.65992566820825
321475,154.8069932233218,103.38160426973866,28.890021261674878,3.5937545921853165,415.1533483797692
324049,154.80699308755496,105.85227488040147,35.63097398466853,4.967027433276067,417.6597601275316
328259,154.80699029104298,103.51184153691744,34.19652571290606,4.734533170959357,418.25053759440766
329230,154.80699109253655,104.36418535254842,35.6006331323353,4.99364276421077,418.304917132695
330317,154.80698806585144,101.23393463428499,32.68965701956505,4.513781095874359,416.90793583726145
333081,154.80699094368617,104.20590644261952,35.90753318405825,5.168583726172183,418.4201609002638
334804,154.80699221432215,104.18289056985782,33.23551894253593,4.523550058400347,417.9904000687759
335624,154.80698919598748,102.70840165734224,35.05148897472692,5.070778763939369,418.30609949851464
337938,154.8069963528166,107.30380817559005,31.94074327329299,4.030300067443756,416.5997929893721
338665,154.80699228284223,105.37216202475028,35.43848219278896,4.949471182993439,417.6040239322367
338700,154.80698907160948,100.48318042530425,29.06034361926061,3.726055645715037,415.941640744926
339708,154.80699293980615,106.6506293973212,38.312812657600034,5.622732789585055,419.3981992060668
343585,154.80699282925366,103.34265948853209,29.264873716474753,3.6522843919636565,415.1675852167625
346813,154.80699526586218,106.82866617406701,33.79074972948831,4.48920015098459,416.88844656976516
347117,154.80699089950608,105.0709418378067,37.353326041903074,5.445807754731067,418.9461796352103
347221,154.80698658093218,101.11546041853626,33.9691014405359,4.794363629459726,417.786545811931
347511,154.8069928022912,102.70887731388694,27.713835798116886,3.38003237511284,415.329620617739
347749,154.80698665546495,102.33032967456694,36.973294417067116,5.538197132810581,418.66269759409266
348894,154.80699324553703,107.26691008835662,39.2294330568617,5.825621263598551,419.5346640895672
351224,154.80699149755992,103.64750067098417,32.426625334108216,4.314293470098813,416.81233703127015
352498,154.80698344031697,99.60364904154356,34.66430620708677,5.095961344294428,418.7633197962939
353144,154.80699135154697,105.19540391370343,37.06959087540684,5.379863388512631,419.2698422156237
353206,154.80699685337902,107.23697941888166,30.18324249233928,3.669031083897202,414.98470471275004
354277,154.80699341287573,106.42510176402982,37.153381631689584,5.343004774834655,419.38706592503405
355875,154.80697843161053,96.72970834906093,33.63879762020557,4.986152419432432,417.6099294982058
357912,154.80698634323963,102.47295160117501,37.68361337238465,5.764060601962558,419.4646941038577
360047,154.8069942135178,105.24957277716783,32.002007426750986,4.191848429393252,417.09056611426354
361594,154.8069868502811,101.34756303430457,34.56289739101564,4.983193134294044,419.2068594155644
361852,154.80699505262112,106.17290614718155,32.13016114320257,4.125830671747737,416.8644586194333
361918,154.8069918064286,102.91194661132845,30.378258390029487,3.920256601998895,415.84187597917605
362405,154.80699174322066,102.22378290017244,28.53480529108546,3.553407644229297,415.04341480308597
363700,154.8069929617536,106.3109497466779,36.97494140470612,5.293542832945319,418.08849130422345
364025,154.80699450262998,105.80306942352745,32.04172222146081,4.1334631074373895,415.615454713237
367454,154.80698715025756,101.90248264551956,34.76699531535086,4.937693850240332,418.60444736280914
371681,154.80698721821915,103.65856502608708,38.83281001790292,5.897320531177842,420.046185023615
374920,154.80699839096073,110.88685529251009,38.14447929765209,5.256106833053159,417.9241092451264
377508,154.8069835422136,99.20406783409292,33.44287967546522,4.768317255463801,417.6561014688259
379373,154.80698726372447,103.33916972659898,38.69277586037324,5.955912970167716,419.80661618291174
379581,154.806987073097,100.95548895592603,32.96365429620211,4.557045014664765,417.76094543885654
379765,154.80698184008676,97.76388562554983,32.414317464127585,4.659708087283878,417.80288676770357
385243,154.80699203073846,104.28109892307673,33.49765338925233,4.5537819870947205,416.82370377640586
387518,154.80698352376453,98.74291108078933,32.29141279477173,4.503581327211852,417.193562174009
389937,154.80699385193157,104.85289945110128,31.10688562796105,3.9743902265622215,416.7785186961459
390157,154.80698438915186,99.58796159834624,33.003137094126686,4.643472749383247,418.18023078125987
391343,154.8069923305512,105.04726790733471,34.87364047586673,4.8472675632200595,417.43542905362045
394166,154.80699138434917,101.76302912194572,28.22563275959075,3.5171734920542748,415.67007214166915
394446,154.806988221311,101.88753991095949,33.55373519826401,4.664780549487855,417.4793898402552
394806,154.80698720192285,99.85552249711392,30.502689439189922,4.05635699680352,417.26432162873675
396340,154.80698706045868,100.32740990623167,32.1566758655991,4.432789371940164,417.65807627039214
396680,154.80699111721776,101.89795493958786,28.89472023255321,3.6385952982406367,415.4143710050341
396896,154.80698962556346,100.7157740651796,28.54394190038822,3.6118312020761185,415.43979408243956
398055,154.80699274139278,107.27567724933392,40.52196119073088,6.229534573607541,419.58925760159184
398715,154.80698978621123,102.34825221340002,32.093044529136414,4.297287862100234,416.02273427613216
399547,154.80698823793813,104.64586284666976,40.371149685253044,6.3547876828864815,420.27968435137905
399764,154.8069912077609,104.95956616524462,36.42096725973946,5.2018670039697374,417.75853664462704
405816,154.8069914227851,103.73655101746635,33.14839433604393,4.480623222034872,417.74306097247904
405855,154.80698682620164,100.86010082338544,33.105388874512016,4.6046439891689435,417.79562433650017
406964,154.80699014769107,104.65171748586437,37.36835160519213,5.457750388610941,418.83557187529743
407780,154.8069839386526,98.63013757424984,32.33178551664089,4.562162409956733,417.80954623095795
407806,154.80698600949782,102.33518951735886,37.90742736712071,5.812372424870282,418.9603281161978
408895,154.80699068730905,104.68742079600871,37.18829796778054,5.50120807060945,418.60044472486027
409525,154.80699079904886,104.19594389446577,35.16520898639926,4.935069446394239,417.79188327761915
410186,154.8069857876617,101.78591375913352,37.87169593215122,5.894873012219989,419.6102935712835
412708,154.8069904906273,103.78803580741356,34.584846579338496,4.820920220270179,418.2586796629952
413058,154.80699314028934,103.97140445307242,30.30891959720806,3.8602451578512125,415.9735051761585
414746,154.80699600693032,106.43402432541986,29.984421077327315,3.6710722385250554,416.21199324922765
416683,154.8069896202248,104.88683414295211,39.116613290549566,5.969540276933389,419.62368796525755
416730,154.80699091441977,103.6374005616403,34.24509123430481,4.780326563198934,418.42584115650243
417517,154.80699021651978,103.72478688335572,35.641356872248664,5.1290054850183235,418.71775909161784
417901,154.80699153646083,104.25707599602305,34.244503540525905,4.717674372876474,417.01274678061793
420257,154.80698156060234,97.50388308552286,33.434544194941125,4.971144499005535,418.07037511431884
420627,154.8069913303942,103.66837645753702,33.00761740420071,4.451234785390729,417.0898519146001
421180,154.80698534732252,102.0064172889764,37.42772763568259,5.626272249937513,419.5685376889
422370,154.80698714812436,101.05870033004759,32.819661955393265,4.523393897248303,417.157995393638
423249,154.80699250038066,106.45074755126781,38.715272832986074,5.723328411783379,419.19977594750605
423735,154.80698581178865,103.23105646606278,39.264520110971915,6.087909973856775,419.58870725513617
424853,154.80698488864624,100.35221126808037,34.2792752819803,4.938444709703697,418.0369544514776
425483,154.8069892328324,101.87259708713633,32.04298556335143,4.308696757159868,416.88576004550373
428230,154.80698235678207,99.05537881278981,34.18563682172679,4.975711324273317,418.18687873768636
428681,154.8069878539869,102.74666300718086,36.11414798752944,5.2419296999580665,418.6745680191915
431107,154.80698956910817,103.72656415051769,35.82631301068398,5.124152873493625,418.57127727651704
436141,154.8069895603758,103.56285884032863,35.261216832979976,4.980293242622908,418.2676004346746
436273,154.806993406104,103.65008592179511,28.36981761020135,3.452144591808655,415.7789905363581
437095,154.80699182914597,105.62716075551292,37.603467194698396,5.538522040126575,419.42840289027765
437733,154.8069892422992,101.19880399118279,30.783974696761156,4.067220258488018,416.9894064728769
438499,154.80698972702237,104.30805250963459,37.69544511808829,5.625540724625851,419.7847683373843
438806,154.80699696184553,108.40417273480541,34.84910587674306,4.678945700669848,417.69077370237017
440432,154.8069914600994,104.13922166970791,34.59741225192144,4.838817076832248,417.8475748032445
441224,154.80699746450506,109.56983069532465,35.77382923582842,4.757582705719083,417.8786817635363
441266,154.80698656892395,103.60597070635134,39.56555011146397,6.160007055350314,419.34026413931525
441514,154.80698999275472,103.14387826554247,33.95362598787737,4.697317254168732,417.165384044702
441872,154.80699141266544,104.74845843191316,36.00676190591914,5.142613174059447,417.87625156620004
442224,154.80698921094,103.42479089929355,35.6672667642549,5.1077175757079,417.5550737514766
442360,154.80699549210925,109.00677823197931,40.65714585772403,6.169828596841805,419.33857971921805
444587,154.8069897033756,103.67404114242694,35.5953294161918,5.051305721028206,418.4350322198422
445905,154.8069889173307,103.1315840587542,35.521916981321034,5.0939750313674255,417.57426936828574
446825,154.806993176531,106.18051828638501,36.43704438086652,5.139424936303927,418.7282897623121
448690,154.80699416629398,106.04626519751645,33.905249469583445,4.54355737278573,416.9145012472436
451538,154.80698801937518,101.45496965043445,33.57713047037818,4.752221612460265,418.9557922524241
456834,154.8069908247002,104.97173584180733,37.753385593905996,5.663556537575989,418.27982608541583
457587,154.80699006516988,104.9950489114914,38.24720632389223,5.665632286300364,418.81940619089744
458579,154.8069869817241,103.50347636313529,39.45006357626531,6.156275284890605,420.93504937336945
459365,154.80699083804328,105.32550435874684,38.17246355023549,5.658270165267646,419.6950649024051
459766,154.80699234414428,104.9160843531291,34.87713183055373,4.872215260184661,418.2207212888459
462420,154.80699201336978,105.18172854671994,35.95677606284913,5.0825820827442145,418.7239929781799
462997,154.8069892416154,103.34213434875431,35.28718483929494,5.001808790512873,418.65412059468883
469553,154.80699327456998,105.86590766325209,35.166885586388496,4.841337049537151,417.36456998545236
469815,154.8069917115348,105.46886827786379,36.984987792054696,5.32088157066941,418.5060186360166
471649,154.80699245411327,106.14137498888266,37.8234776899888,5.4731897615072445,419.12510203388536
472575,154.8069857427486,102.08445624758814,37.866547555766175,5.84137194181737,420.3310773435111
474168,154.80699402151086,105.4215196260449,32.19984209825489,4.187071686700609,416.21096289977464
474733,154.80699356210752,106.15924198626172,35.0251203575633,4.787740856255948,418.1437772879983
475218,154.80698944602062,101.84930353232004,32.76317370766913,4.556593644939717,416.7645146749885
476467,154.80699332902913,108.37273960115515,41.35591361494329,6.283920557908833,419.6573630079995
