,geological,slow,mid,fast,co2_2023
58900,154.80698556485882,101.93733102212308,38.81516767294671,6.245493493271526,419.97110714574535
64361,154.80699255469625,106.31437098397856,37.878047767474925,5.502642171059444,418.6645118180999
64612,154.8069891057618,104.07552779719111,37.65874665932146,5.619422629745156,418.13239180708456
64903,154.80699365121149,106.02938244246123,35.35028706367293,4.935869811362426,418.1796248984633
64985,154.80699333149576,104.87856208854123,32.41770896513124,4.262095531399494,416.06366745398236
67694,154.8069931986576,106.55171645009793,37.38254516351738,5.419139318806783,419.76640190392783
68986,154.80699563039133,107.86134929324584,36.20616957210374,5.005645347679002,417.87763225912863
69541,154.8069872514859,100.50258522823619,32.819418515558674,4.661180310753256,417.4900525062866
69979,154.80698443579675,102.91587918259563,40.67013708212158,6.513231225575468,420.49221186714874
70325,154.80699015466934,102.0697535303185,31.18043358525246,4.129491338876852,416.6630565161878
72139,154.80699667422542,107.9784700716592,33.50267750491253,4.37434007490436,417.98286645166735
72520,154.80698832658535,102.94669788150588,36.266219322638804,5.306982271103265,418.6553639886258
73922,154.80699061816296,105.00691976514734,38.072585085794756,5.6241553060551555,418.76552543036235
75033,154.80699153319236,108.08380146665527,44.444613221523866,7.3515983939531795,421.2283743258938
76914,154.8069870196379,101.59857753639905,35.25277771395883,5.161606695980077,418.9019738772281
77258,154.80698547312946,100.57959265474638,34.208422983047136,4.912382775541792,418.37000607267703
77427,154.8069910155818,102.20172845620613,29.953727003767966,3.840969024317777,416.0608716137731
79370,154.8069900624471,103.12868650665574,33.34142487601345,4.541325320816402,417.22942038060194
80563,154.80698780025222,101.24351640301414,33.35881724853259,4.695982835167909,418.0604377778892
81278,154.80698818839085,102.4747703276831,35.53642236264007,5.186966650788885,417.6241525742864
81592,154.80699415815553,105.17536623556613,31.266486551653948,3.9927338413281244,415.78509526946874
81643,154.80699134859594,103.61649364906096,33.216205379917824,4.521666866101112,416.80177556637716
85666,154.80699086110036,106.3222634366965,42.058529754566266,6.807284127692025,420.80344355548743
89496,154.80698685983492,103.36641376907681,38.84241254942051,6.005051478877449,420.0397937553788
89842,154.80698353297987,100.53181927436638,37.59406815648083,5.956566885339212,419.6154716172563
90327,154.80698909076844,102.26150360457126,33.14269089476643,4.564255718767233,417.24472120957057
92069,154.8069886716865,104.24872635070295,39.21533181619239,6.068277428874557,421.05036588985104
92864,154.8069920768685,105.4041884417156,35.79273952043075,4.97105782116262,418.8522283299104
95235,154.80698814815617,103.18195326838524,36.5886655839292,5.359122198487667,419.4294347081967
95869,154.80699023093393,100.9387992498779,28.11808426737293,3.512959803966005,416.5293479343458
96826,154.80699541306257,106.37222436900164,32.030489263729706,4.113328778005339,416.44320096399895
97396,154.8069867746574,102.52374527800986,37.071442273789145,5.547964754285305,419.27349450350454
98202,154.8069891686371,102.30684677382342,33.424757343043964,4.643568166409143,417.27239462264106
99476,154.80699013957715,103.20281730039397,34.03992103011072,4.721632053093255,416.7777402425853
101793,154.8069942779506,106.96026726665114,35.7342105713033,4.92637799339592,417.640914398539
106903,154.80699473142667,105.16740759743662,29.99549896992414,3.726750505915451,416.2997810463494
107117,154.80698568431484,101.93855831193224,36.47652432497645,5.3805803535390515,418.1007196351353
112839,154.80699472147683,105.53603399000455,30.97398535646,3.9168345035636065,416.1799506260429
113685,154.80699335849903,104.10628297820976,30.14919928771169,3.801400432579569,415.67770746019494
113888,154.80698223451682,97.04287733461918,30.947382656855318,4.3020097893816205,416.75892480675094
118835,154.80698904474693,102.79673076073608,35.04965351658358,5.012312645040927,417.364197036959
119039,154.8069749344241,96.74803329502608,37.975280914261596,6.2703103404517275,420.22759481016675
119139,154.8069969826071,107.42553724367983,30.29439404021312,3.673009021623756,415.22683558437666
119893,154.80699258708114,104.96236873393057,34.68440042290972,4.829738837574567,417.6174631269631
120965,154.80699026129375,104.9432562600494,37.88038846206516,5.582195093000392,418.7659025903426
121182,154.80699010266036,102.74571121811668,32.765270068397875,4.444408173432427,417.43286952948847
121795,154.80699640196542,107.48568859267286,32.50156238717647,4.141276959963894,416.376175604948
121884,154.80699022529103,103.97339483691258,35.27126986598748,4.971056777846564,418.3766771674881
123143,154.8069952149409,105.41775443313225,29.525314418720914,3.620917281572176,415.10564337689215
125469,154.80698190780936,99.71982340499554,36.555495740899005,5.6157103809568305,419.6412390203968
127215,154.80699416029285,105.59824767559607,32.62245571857668,4.268650704087343,416.9097935459045
128486,154.80698773405905,102.45151531331578,35.314582149375056,5.061404399300188,417.25587512657637
129818,154.80698949707744,102.53719307639113,32.986919640850466,4.489691311933507,417.0818415149333
130496,154.8069913552907,104.47114428260743,34.95469818650834,4.866946409182142,418.62166199889634
132384,154.80698736940053,104.1809248389016,41.60068120514048,6.9614393880370455,421.16168896433805
134380,154.80699724526633,109.05957285553302,35.604880539519364,4.775470032179769,418.4055545560607
134950,154.80699004548958,102.22176187406728,31.533162537188684,4.184777702991319,417.10897700599827
139975,154.8069952221042,107.61242228309955,36.62788095320309,5.123350527698735,418.02106384245667
140404,154.8069835383301,101.83778698721608,39.11031374354402,6.17931657519855,420.5060872224942
140668,154.8069963444588,108.71234273383656,37.13523878004592,5.22916448154516,417.1989026669446
141139,154.80699245938706,102.71794911529192,28.396320493819225,3.5121086800412,415.0810958822749
141353,154.8069887730591,101.55321877293952,32.023320613298196,4.3070054434989995,417.12766617987984
142364,154.80698903817046,104.08616900802963,37.45034136763074,5.502129987800323,418.8426053907816
145453,154.80699190931134,106.30222648556075,39.17627623866649,5.890044244410483,419.3038613055105
148002,154.80698744068727,102.94488212357905,37.678668589205266,5.672513543766769,420.2127038940666
148401,154.80698706875756,99.66740601575448,31.499588856399473,4.355173438368636,416.5803841872478
149343,154.80698413164447,100.18795395526,35.85825585062007,5.416027385365945,418.30567613696593
149569,154.80698521594647,99.93663040109709,34.58112417503526,5.106146291260793,418.85591805716615
151295,154.80698946005282,102.7970287152591,34.90773028092145,5.002671963676715,418.921921840635
152689,154.80699077072083,106.09421797732975,40.53501531300967,6.299175342282466,419.94042683144454
154985,154.80698579627793,99.5196439945803,31.68433310049877,4.350873756666345,416.6137457372887
156501,154.8069860152137,99.51089526891283,31.50769467960726,4.324599098312033,416.8941438765558
157828,154.80699039380872,102.38663746872979,31.431099831214016,4.14922713666476,416.1344930641886
158489,154.80699298592236,104.61206501490985,32.34520878070369,4.259315257567014,416.34520171689053
158660,154.8069908920879,105.18490075345554,38.325976792053325,5.737797058642407,419.2017573957788
161775,154.80699019697767,103.90476694498322,35.714714140472644,5.119520751356353,418.5087781458205
163837,154.80698876105137,101.42536141423399,31.85067091979953,4.307969975199583,416.76285958877827
167743,154.80699423535555,105.11604684798563,30.85095100126241,3.895361559325009,416.32334062404556
167904,154.806992685255,103.60080834046946,30.37940581388693,3.879612026829759,416.05053671893404
169111,154.8069910608477,106.79165712137194,42.20463153710588,6.793358714598285,421.5727500747213
172703,154.806988290706,102.69444037732048,35.21817014959013,4.998928086458655,418.0388892290152
174227,154.80698936379102,99.21276840197213,25.842879954445447,3.1418668146989965,415.3103973225093
174262,154.8069968048349,108.25759762988498,33.74541808704805,4.360401589601076,416.1964249535798
176865,154.8069915595155,105.76039933086635,38.049657992396796,5.569657492022842,418.9505912490721
183750,154.80699220908514,103.27912513720635,30.511289631844722,3.922649405653489,417.125246846324
188286,154.80699132351663,102.68818793285104,30.42085124143251,3.916524611111522,416.4403191732231
189506,154.80699308842185,106.21311856573317,36.58713229122112,5.168316627430469,418.14536104472404
190269,154.8069857485057,101.77026321573588,37.0773121376299,5.645102763243449,419.39074997631775
195129,154.8069904160899,104.66401496420444,37.014995255282855,5.382968442465877,418.1621296433546
195453,154.8069836340732,100.08042935366959,35.00741347189997,5.134816042759165,419.0653121318327
199945,154.8069883789191,99.54947532458797,28.13205428933099,3.574782732038032,416.6567761000913
200780,154.80699185073652,105.45112665727402,36.706887363973465,5.23541686139959,418.40132997302885
205068,154.80698923927292,105.37258183866733,40.394389538206845,6.276299723924858,420.3415539076891
207641,154.80699020895503,103.39987907465225,35.33361207613345,5.125243971516239,417.73464325243395
208398,154.80699919897899,111.41557554520027,37.028034169057726,4.936569820275205,417.7569341335872
208882,154.8069841625632,99.57413389773889,33.120165851877026,4.6608022368388795,418.0255254500514
209601,154.80698652903433,101.29194503472407,34.374295777200906,4.901358191743073,417.8601733909836
209931,154.80699479022854,105.859283950709,31.361053090021677,3.96179531360551,416.4386710187792
212953,154.80699209693262,104.11224163658846,32.467117688961416,4.288273507813198,416.97042512809327
213060,154.80698566123112,101.00090672340988,35.207576524204434,5.142380500153766,417.874996454554
215331,154.80699004973218,105.30324068572097,38.5850785277979,5.695185208900858,417.89965983279797
217003,154.8069880486708,102.41005773051654,35.07445166434824,5.007290750977497,417.8881085373907
217159,154.8069874986606,102.1315123832726,35.093890169220785,5.05429531553702,419.03552831298884
217226,154.80698489494247,101.67198362398423,38.19875949564309,6.03830689494192,419.77621335872493
220051,154.80699030748653,105.15446449062799,38.7181438609774,5.8257575260573,420.3914849058998
221808,154.80698523944795,99.87077044043784,33.50456686306411,4.809146988790121,418.6410115990848
221853,154.8069910285949,106.2339959906918,39.99855926562218,6.073819561729066,419.1258717979529
223384,154.8069908299402,103.90862106438368,34.11678807474911,4.686818234297123,417.73625629732334
224808,154.80699711958715,108.61400990902216,34.23418899713429,4.459606382134639,417.1439226112426
230253,154.80698882251525,102.3887578282007,34.580153729553075,4.936756543770978,418.1234956140458
232172,154.80698866979202,103.06244440612339,35.62382432753527,5.127607864804833,418.59524246148555
232506,154.80699014887333,102.35535211753582,32.55966303942818,4.425713641879231,418.02041873068583
234254,154.80699267005738,104.03274285973865,31.37450584333336,4.085749689888301,416.5117393334755
234865,154.8069909405786,103.4361649575271,33.26477344910821,4.539661745722777,417.2387757835918
235078,154.80699583922913,106.69652766365903,31.63529557538297,3.990939806341543,416.7515149742669
238195,154.80699022897267,102.28001556224737,31.637730643076726,4.229069034120699,416.96903750456534
238267,154.80698555217407,99.07568979854295,30.95984664371933,4.200842167470301,416.8194777565576
239841,154.80699368078928,104.63612321879195,30.597700287839288,3.8644791619170205,415.9074512438714
241555,154.80698842358197,103.03734606294,36.607945639194156,5.406842549661873,418.28776536339853
242404,154.80699735218204,108.59700785079797,33.08677580958514,4.2029219766215595,415.4872651362029
247612,154.80698815918456,101.6136300186021,33.20286926270817,4.623233805108394,417.6978787515183
249664,154.80699067585311,104.41462666329365,36.780303418597455,5.396748716401836,419.3080145130484
249827,154.80699106268668,103.86352441246511,34.00777865913783,4.687310662162884,417.62814386251705
255375,154.80698896462073,104.63629276105283,40.37326979552801,6.417969337845693,420.0121601973865
256899,154.80699119030848,104.63709393985768,36.736321609786124,5.3953095666372635,418.31598542257314
258265,154.80699127588318,105.9469393737019,38.782415798054636,5.747323427339236,419.3584139355545
260903,154.806993990304,105.40068863388875,33.075297421528475,4.419591842245967,417.3443208532027
261475,154.80699790952013,108.09285007429504,29.756313648549778,3.5329178994913395,414.9378189615886
262649,154.80699107410396,105.85141890856312,38.758920546923285,5.752992721677929,419.7563076517813
263424,154.80699010191015,101.59785440045854,31.053672046331485,4.163413226499618,417.4752882660008
264288,154.8069865626646,102.0752252841408,36.515114606980035,5.425623240438235,418.91208855419404
265211,154.80698898567127,102.59663162425275,35.34332928552941,5.140087635766537,419.1234131707064
266589,154.8069966080568,107.89409312531865,32.812210721359506,4.187012210919356,416.35322094613906
267831,154.8069950925834,107.84340742830705,37.01760852573513,5.201239102499385,417.9836742726678
268229,154.80699051797112,104.44239726325497,36.807337608127234,5.366215892663983,419.0273597264427
270829,154.80698978996332,104.44011572245354,37.31683557735343,5.488342985803533,418.7372383966858
271462,154.80698568732993,101.0538844412386,34.81195356778043,5.013425104526583,418.2132930344982
271492,154.8069939076584,106.60454540794105,36.80973335029746,5.269094878324934,418.7865014673055
273300,154.80698638377515,100.79597798903197,34.78211949039862,5.108953138655427,418.36266163208904
277306,154.8069863094531,102.07524736670764,36.85920021954282,5.526630372671127,419.46476687885297
277740,154.8069864199086,100.86252175191169,34.18652059095193,4.9118929310199775,417.8607819477244
280031,154.80698767464324,102.63984652625885,36.33077456118056,5.3665785224061295,417.9398256365756
280461,154.80698705157772,101.14832398114568,33.954235092511475,4.876865717590161,416.19230349925056
281734,154.80699003702694,103.63604817111565,35.28125528861052,5.009712411570346,418.2529828450471
283101,154.80698611564188,101.75773567942989,36.568459447828346,5.479146381942988,420.15285334185944
283136,154.80699063157778,104.2178436064634,35.99757335117829,5.16422152631257,418.6492190856884
283202,154.80699342589418,105.36546104207639,33.80268276890904,4.562270135222949,417.5789400879121
283257,154.80699507524332,105.95676949535007,31.55782704454542,4.0466294105218354,416.10629227042284
283499,154.80699259057374,102.7352444031729,28.11238950823719,3.4481173124487663,415.43918005933585
284692,154.80698470711684,102.07517646864368,38.381406477760784,5.948479540358627,419.5003480488712
285130,154.80699151372488,102.97984076094228,31.20525712771238,4.11723749645756,416.76208622571517
286718,154.8069952165558,106.6955554190618,33.52968255375763,4.42127478907129,417.06006312190675
288714,154.806985476335,101.79288686562572,36.73716072219151,5.508960775965979,419.5411863555473
289571,154.80698852514334,100.97869202712553,31.170744335865777,4.164931867245679,416.18470744913327
290137,154.80698481429263,102.36007861002403,39.02549600177253,6.141085520898729,420.93554914129413
291909,154.80699162455832,103.88606740149123,32.96639375914141,4.424265174633104,417.01519123959866
292672,154.80699041294204,104.54801556711534,36.611092283224174,5.28250925868388,418.9296305578596
293167,154.80699078144667,103.93964195003385,34.864689831422574,4.869015159376103,417.69497630862475
294400,154.80699096407085,103.37285251586083,32.859616033218366,4.430894098038863,417.6458491819948
295550,154.80699521006997,106.32339823113348,32.151676850151276,4.126736278963654,416.9739220593291
296225,154.80699612677628,107.2828964176381,32.580372292325734,4.157633981141668,417.05709477072844
300443,154.80698853994005,103.97911707732109,38.073157098155264,5.720140994482425,419.50715415206423
303392,154.80699373352778,104.47632163598972,30.593760957470774,3.9153841430921896,416.06087074819504
310505,154.80698612786668,103.38518076830397,40.6124248623243,6.601252775206569,420.2882936816088
314455,154.80698684611332,100.86888439980241,32.99349415413555,4.5819979527631105,417.85932506639045
314978,154.8069964814513,109.83502423634187,40.07218430166842,5.852513145475536,419.6184494285397
315323,154.80699160332895,105.74929691987522,37.92674629861409,5.56753210813218,419.3121950781714
315351,154.80699285619957,104.1610940622523,31.802970062349928,4.18688013161938,417.06692563557885
315442,154.80699360516456,105.60433994775225,33.73014542105084,4.534024933173833,416.7450719612797
317511,154.80698952512913,104.50589821417607,39.01932950880233,6.025740303362619,420.9692062373563
320469,154.80699187090232,105.51558380973368,36.94166320996882,5.293785497191049,418.21494036408603
321115,154.80697945250125,99.18459236460085,37.790227663116916,5.986905431174602,419.66889607139944
321475,154.80699319228736,103.3838364661103,28.895989376071157,3.596457776444538,415.1584696354567
324049,154.80699309079301,105.85144955097073,35.62824315155031,4.965336776555366,417.65729574681177
328259,154.80699034242758,103.51218723303288,34.19764335235946,4.735202825035437,418.2515394639521
329230,154.80699101770705,104.37571459882817,35.639327440737674,5.017927976515392,418.3399131728277
330317,154.8069880887304,101.24058439676,32.71056657699542,4.525975077797879,416.92660760436144
333081,154.80699088931962,104.21070614956801,35.92381492468577,5.179259822642652,418.4350770979741
334804,154.80699219280694,104.17714065696325,33.21764293382327,4.513318309640009,417.97449742561275
335624,154.80698923614943,102.71013511918922,35.05729656128778,5.074564905519834,418.3114197932273
337938,154.80699641444534,107.30390889114454,31.94103388716124,4.030443497230567,416.6000441897486
338665,154.8069922114701,105.36538913073402,35.416110317011274,4.935646357295272,417.5838414791224
338700,154.8069890645165,100.48325278991672,29.060544125719506,3.72615169249578,415.94181401888045
339708,154.80699297959526,106.65585735548385,38.33143177075097,5.635734708101834,419.4155068527598
343585,154.8069927991015,103.34239062882784,29.264143953156655,3.6519494487674256,415.1669588389432
346813,154.8069953035486,106.8276322629363,33.787556731347834,4.4874253578866705,416.8856276436503
347117,154.8069909084485,105.07120418224861,37.35424815346509,5.4464361783010045,418.94703113209516
347221,154.8069866038508,101.11925868606673,33.981587845629114,4.802065770300187,417.79781220601745
347511,154.80699286005017,102.70971256255902,27.715979181749983,3.3809451170890843,415.33144838719676
347749,154.8069867112899,102.32711855649654,36.961831484779104,5.530095536948788,418.65200011098773
348894,154.8069932532159,107.26777940632914,39.23259222580117,5.827891042329952,419.53762233000293
351224,154.80699148882962,103.64815736941324,32.4286222872173,4.315381135863711,416.81409428913054
352498,154.8069834654966,99.60476986108361,34.66813362302549,5.098507624799883,418.7668399126153
353144,154.8069913810012,105.19479302187668,37.067464581523346,5.378430594982338,419.2678836289697
353206,154.80699686968453,107.23658518414834,30.18217498295181,3.668553981471384,414.9837940622076
354277,154.8069933610314,106.43315247587087,37.18115184971562,5.361523417349456,419.4125886927336
355875,154.80697848155768,96.73056579592726,33.64171464213506,4.9880883226289185,417.6126116303112
357912,154.8069863033134,102.46683749588716,37.661355144001426,5.747675654156779,419.44367200602306
360047,154.80699425238313,105.2469001295935,31.99412726976908,4.187703364868538,417.08366268003056
361594,154.80698682528677,101.3462663813828,34.5585626230205,4.980405139129222,419.2029048823513
361852,154.8069949820779,106.17249963367179,32.128967497725064,4.12522172771736,416.8634209911464
361918,154.8069918342784,102.91314827382237,30.38167641318113,3.921958080076418,415.8448449841011
362405,154.80699173291654,102.2232736007835,28.533447350297955,3.5527965757907327,415.04225075972613
363700,154.80699301059474,106.31138605284036,36.97643947760966,5.294529759153507,418.0898634370968
364025,154.8069945215082,105.80378993824962,32.043838849027125,4.134549931962653,415.6172977728422
367454,154.80698713368076,101.90632531406877,34.779859651021,4.94580933858113,418.6161062490485
371681,154.8069872264145,103.66447482662005,38.85481155718156,5.913639519018115,420.0669596012325
374920,154.80699831112466,110.88725231107433,38.14583116484613,5.256958348195665,417.9253305917599
377508,154.80698351597061,99.20990956613836,33.46212343744977,4.780292401886727,417.67350849483444
379373,154.80698735300243,103.33851251539241,38.6903322448971,5.9540701516999155,419.8042942406697
379581,154.80698709631602,100.95896235893248,32.974710071529515,4.563528953967964,417.7708151157952
379765,154.80698180771122,97.74785130787596,32.36262526474006,4.627884150712802,417.7561288297677
385243,154.8069920565447,104.28118980024576,33.49793825603581,4.553945737478129,416.82395718400176
387518,154.80698356371994,98.74455580654893,32.29664440070912,4.50665747952932,417.1982367820069
389937,154.80699382985398,104.8514197624881,31.10264377356798,3.9722861405121934,416.7748430605494
390157,154.80698439928244,99.59023415676359,33.01048176598117,4.647907743294558,418.1868309850987
391343,154.80699232518316,105.0493803046282,34.880517694960815,4.85146076100939,417.4416208963811
394166,154.8069914097412,101.7651071666403,28.231130361553692,3.5196347325273365,415.6747863861858
394446,154.80698822256826,101.88882080328538,33.55785514424025,4.667241022173337,417.48308222554414
394806,154.80698722942165,99.85782367417579,30.50947207987146,4.05992101181543,417.2702622111336
396340,154.80698702001368,100.33197268940822,32.170887472852336,4.440969876506099,417.67073671502374
396680,154.80699108801468,101.89667349062069,28.891242967160707,3.636987455487043,415.41138067862005
396896,154.80698963874627,100.7148471865357,28.541431973992268,3.6106695510581637,415.4376342365646
398055,154.806992765004,107.27718809451669,40.527652105773186,6.233912423686919,419.59469644800697
398715,154.80698974743717,102.34724964550196,32.089992385626864,4.295618430407149,416.0200456811131
399547,154.8069882564622,104.64597565313693,40.37158374829188,6.35513315015325,420.2801034823674
399764,154.8069911901345,104.96402526972376,36.436224044383714,5.211819181406612,417.77247145144077
405816,154.80699135887565,103.73750125388419,33.15135405240797,4.482299213555915,417.7456846085779
405855,154.80698687891012,100.86203816240432,33.111590722213634,4.608324259450826,417.80117585034657
406964,154.8069901493909,104.6562032690884,37.3841941152763,5.46859460594488,418.8502133145896
407780,154.8069840113078,98.63033718497009,32.33242196853149,4.562543904382629,417.81011814030614
407806,154.80698594257456,102.33539155632955,37.908169032966484,5.812923170835948,418.9610300144057
408895,154.80699067803334,104.67886353614655,37.15827236291854,5.480386118516163,418.5725428302243
409525,154.80699088400598,104.19612029045945,35.1657934957463,4.935432845653097,417.79241139294254
410186,154.8069857567124,101.78559354237606,37.87051529201911,5.893976064368955,419.60916733014835
412708,154.80699052985833,103.78798839392837,34.58469176070644,4.8208258656527185,418.2585403773892
413058,154.80699312593777,103.97319998683854,30.313960777265066,3.8626957316738357,415.9778673220977
414746,154.80699605793873,106.4337075701531,29.983563288588282,3.670685651107373,416.21126002426723
416683,154.80698956018642,104.88840382210384,39.12243188630788,5.973895726365048,419.6292038552211
416730,154.8069908441412,103.64189781749343,34.25963756610033,4.7891769858169155,418.438942680835
417517,154.80699031448157,103.72556477263534,35.643985673513335,5.130719267559555,418.72016417624206
417901,154.8069915166987,104.25674056323157,34.24342538009092,4.7170332864371645,417.0117817073956
420257,154.80698149757148,97.5056428605851,33.44044059836562,4.975064254033483,418.07581219308497
420627,154.80699133893447,103.66871359224292,33.00866312465704,4.451823140065174,417.09077777754885
421180,154.8069853539648,102.01215955151127,37.4485863372113,5.641230790359829,419.5880578049728
422370,154.8069871044287,101.05854024969464,32.81915556515671,4.523099500633354,417.1575440627201
423249,154.8069923980338,106.45034717516023,38.71382779312087,5.722304413502616,419.1984281622316
423735,154.80698581104542,103.22591861907367,39.24508489185632,6.073009995364943,419.5701671326501
424853,154.80698492035717,100.35237872950249,34.279835662952365,4.938803316806982,418.0374647616021
425483,154.8069892098568,101.87187647701097,32.040785178057085,4.307485600542393,416.8838192013096
428230,154.80698238086495,99.05633973951129,34.18888578727269,4.977822876175666,418.1898478725653
428681,154.8069878578993,102.75004037432761,36.1258472392655,5.249723618066526,418.6853100996676
431107,154.80698956918155,103.72551042202765,35.82273133763787,5.121835568431773,418.56801165488923
436141,154.80698952752863,103.56311578772691,35.26207624337188,4.98083389069174,418.26837869949645
436273,154.80699345381262,103.64612238648739,28.359467566136612,3.4476934368293137,415.77017693746336
437095,154.80699188057042,105.62593266764824,37.59914255131294,5.535518945840775,419.4243843227051
437733,154.80698921936195,101.20183846259513,30.792890063332322,4.071880135453988,416.9972078908246
438499,154.80698964481297,104.31019275310793,37.70310195481692,5.630982013976842,419.7919256193066
438806,154.8069969593095,108.3979242346784,34.82943078440623,4.667644752876888,417.6732896806301
440432,154.80699148494884,104.14047039578642,34.60147723177132,4.841309528929156,417.8512412947807
441224,154.8069975227373,109.56925667939657,35.77198740915601,4.756524044848451,417.8770498489032
441266,154.80698665095218,103.60621657885157,39.56648485375931,6.160732118714271,419.341159257161
441514,154.80698999990366,103.14533555418417,33.958317071239286,4.700114659086092,417.1695857963268
441872,154.8069913425393,104.75158808459557,36.017354264797945,5.149476767758072,417.8859204007056
442224,154.80698924319202,103.42461454157261,35.66666849564396,5.107330511989417,417.5545281316065
442360,154.80699543549972,108.99783853948986,40.62391563694692,6.144823785688333,419.3070283489717
444587,154.8069897075643,103.67416621568569,35.59575173421786,5.051574776356171,418.43541569919455
445905,154.8069888804917,103.1310949907202,35.5202606980775,5.0929034968678675,417.57275840963496
446825,154.80699311037046,106.18044098727032,36.436782947355105,5.139258018320354,418.72805223184594
448690,154.8069941358557,106.04432449558512,33.89918790896354,4.540133633314907,416.90913454600434
451538,154.80698797766092,101.45375119277406,33.57319217287718,4.749801393461072,418.9522333984976
456834,154.8069908213523,104.95794397356168,37.7043225709232,5.628586092096985,418.2338784324983
457587,154.8069901093483,104.99997563505538,38.265003516168235,5.6782348845783375,418.8359987469617
458579,154.8069870488307,103.50753147980863,39.46544812645864,6.168252107219026,420.94980543784106
459365,154.80699088446107,105.3285907421276,38.18355110181712,5.666115373860271,419.7054071112624
459766,154.80699241579748,104.91522143403411,34.874319058104355,4.8704878824544995,418.2181835510851
462420,154.80699203477877,105.18080029522788,35.95365295561734,5.080595488263873,418.72115701773953
462997,154.80698925830734,103.34193385190179,35.28651223424473,5.001383119926446,418.653510581163
469553,154.8069932815727,105.86592277497316,35.16693485494364,4.8413667392998985,417.36461417256436
469815,154.80699168004003,105.46880210400559,36.984758648141415,5.320729425195217,418.50580845189654
471649,154.80699248157734,106.14922311824749,37.85117248005685,5.4920102993727085,419.15063605735855
472575,154.80698571267897,102.08631505047747,37.873380352135605,5.846494061714847,420.337565504874
474168,154.80699399217895,105.42158174312884,32.20002626752101,4.187167796831061,416.211123706442
474733,154.8069935328847,106.15950916267393,35.025985057416705,4.788254877034053,418.1445503368151
475218,154.80698940401277,101.8502586693426,32.76616478734091,4.558357502666014,416.7671966241369
476467,154.80699343214562,108.37260057642094,41.355383546352016,6.283516406943274,419.6568589635649
480239,154.80699317289216,106.57942653778751,37.34147502610368,5.3236024573936875,418.5794836655152
