,co2_forcing_2023,effective_f2x
391343,2.4885028843657824,4.195923006858461
394166,2.0437768383974113,3.593711208388073
394446,2.0384239897492993,3.5046408287268305
394806,2.3728401388527853,4.17583041865821
396340,2.408020176247186,4.198084856677487
396680,2.397907226451481,4.19664298867502
396896,2.099705285937664,3.6995138454851797
398055,2.6087350956474102,4.262724042361344
398715,2.1634758673601224,3.724885080341243
399547,2.195673305321185,3.6339140379276196
399764,2.2074350690665807,3.697851057016648
405816,2.7220321694274374,4.659077617837551
405855,2.087160288387433,3.614983270392117
406964,2.2562021936696457,3.7777090066473753
407780,2.164510502246723,3.797485465842815
407806,2.414806167578535,4.068473689517719
408895,2.3814388028488422,3.986252843144313
409525,2.091076618646935,3.5363720993539194
410186,2.4438566556570693,4.1339925042082095
412708,2.3594206373394386,4.013963898908426
413058,2.1764243818972195,3.756118891982452
414746,2.2286973502146603,3.8176925858175896
416683,2.1994363044904417,3.653797858144667
416730,2.1343910042060403,3.6410029455520885
417517,2.499485243694771,4.235267127340987
417901,2.3166350301526046,3.926290635315972
420257,2.2068755863938616,3.868554703713152
420627,2.3773495170097547,4.065283382851103
421180,2.419575925950149,4.100595834112464
422370,2.518418799610469,4.356733830009194
423249,2.4345359424941186,4.024302689069237
423735,2.380923852844524,3.977356748921938
424853,2.453598686890417,4.234847542540282
425483,2.24139451902127,3.877236096400547
428230,2.2415540313579037,3.8925885798009454
428681,2.4954638727992564,4.234733682642288
431107,2.417149660462311,4.090812310049326
436141,2.518433702654486,4.273783405921429
436273,2.1834337579647567,3.808553174403994
437095,2.376038952537115,3.964303235240416
437733,2.302541328896466,4.020970130543755
438499,2.326612352060217,3.904127025730349
438806,2.5211387385214152,4.199179793173444
440432,2.4243177953969655,4.113013982502469
441224,2.162183814690144,3.5714592053376113
441266,2.0858475441869126,3.4712334032878145
441514,2.4881921440732353,4.2439799872382435
441872,2.075278065324741,3.4874879855321224
442224,2.554923097379885,4.31951044860717
442360,2.511900988587467,4.071734958321794
444587,2.225424438635518,3.7704011581984602
445905,2.41317055070669,4.0877584069298845
446825,2.2431365804849643,3.750283797097771
448690,2.367988120716974,3.991005114566724
451538,2.0778831861421723,3.592916980067076
456834,2.569869518933249,4.279806970558102
457587,2.1238526140682765,3.535203861001267
458579,2.3616156108194857,3.9523696640009507
459365,2.2498488326496284,3.7508194169017033
459766,2.1488689890446273,3.6332488904656457
462420,2.1308630513708047,3.585057049652629
462997,2.260688717575474,3.8435261346074565
469553,2.1248479223880925,3.565653939597371
469815,2.4527694599239305,4.0977592942960355
471649,2.4709309317953765,4.107822284397592
472575,2.316975477421548,3.9236847365392635
474168,2.3176938547162678,3.9418017977313378
474733,2.37464119055722,3.9924307057176853
475218,2.2525586979370176,3.879856348750094
476467,2.2887562022420687,3.7108073669730004
480239,2.133246775951318,3.5436878683218107
487670,2.483839683568877,4.193036774482344
488277,2.2785274208840343,4.105579057973889
488721,2.4385126625634754,4.04570438016584
488957,2.4436426318617728,4.100666314030704
489665,2.4926394711859374,4.353407281895712
489714,2.4419835466175406,4.241753864821718
491206,2.4167937297266433,4.099303239677592
492084,2.4589586860790122,4.302181265069307
492097,2.3283745717318847,3.920582906397798
496271,2.237824690644586,3.7980969667130378
497167,2.2562692716095882,3.7992089380563097
497324,2.3396453762500244,4.031930175259445
497541,2.2516389252732845,3.7622438348990466
498616,2.3143613528168565,3.960486103518505
501024,2.2086797564061347,3.8560847557639986
502546,2.423593274129038,4.145874709790784
502717,2.442711504140123,4.160019592024742
504263,2.282852839754067,3.8666334648522196
504421,2.494483841494547,4.247823819301208
510187,2.424388713706905,4.166624935340799
510554,2.4851090765267125,4.276624542552413
512404,2.4923695892994924,4.205443668836365
515320,2.072257429295141,3.665618336315909
515341,2.3423880317837873,3.9927879131617408
515767,2.4932123806658724,4.160643959090901
516569,2.3299744361220465,4.001816003390601
516750,2.3317546307959813,3.950944288915222
517571,2.222395830007004,3.777265534885512
521544,2.1841222170289796,3.6956973600559673
522134,2.3534331430792297,4.010042760613325
523961,2.5471447212753677,4.27320520799977
524070,2.125575146031447,3.612734039834352
528578,2.5795733930564206,4.421414611073365
529197,2.542002192779222,4.30474807262181
532901,2.370905668427961,3.9206508920642062
534247,2.3357216449877174,3.927393466927864
538355,2.2863661619825297,3.9429296878400266
539932,2.3966295976866467,4.261134565592981
541441,2.082977477864057,3.5093600754544245
542868,2.190702755095929,3.708898365779066
544115,2.427511355104493,4.011607300533104
544746,2.283230703705071,3.8952056152941985
547380,2.492145277471201,4.1946026943225965
551395,2.3077928360598787,3.963979991037922
552886,2.4273345801084427,4.177841873757999
552968,2.4931565866058873,4.184616504734726
553448,2.5851658676509555,4.486610047298165
555049,2.2151266554873947,3.7224337822237104
555853,2.6079757909491064,4.361460085931024
558382,2.2695362704079414,3.865448143602166
561347,2.246500181620027,3.784626845557793
561728,2.393097644989674,4.0054291750505335
562175,2.2155370858897716,3.862665851497839
564444,2.3975303540911135,4.053050749772295
567031,2.2608922973656043,3.834016369052063
567405,2.4504865895512777,4.118043945129923
568036,2.529350622381569,4.230012826070825
574842,2.145770282185474,3.663655029407929
575816,2.548815955434091,4.313432365953284
578176,2.223317109600719,3.90933327756421
578730,2.4719049100544694,4.202124312056537
579854,2.290938930211701,3.8471406895346556
580622,2.544934286970334,4.183605834804852
581368,2.208171154529334,3.7843236728852374
583958,2.136213772199676,3.571847951769931
585306,2.086907100353421,3.65130157084235
585721,2.18687948438384,3.822196371239409
586952,2.446565360905336,4.213605683256878
589413,2.1191128643401944,3.5434739605607164
590859,2.352636748406823,4.001347329579828
592041,2.5510586129603086,4.449193715727225
593989,2.21181690973424,3.7555252201727383
595578,2.2156107801113114,3.773349133881029
596053,2.5515111747541015,4.402322032167635
599045,2.2125689030985063,3.799521443320527
601402,2.5234566837043126,4.378273779401291
602246,2.1288972605355014,3.674897654460361
605491,2.341967469748257,3.9227210107642936
608093,2.5095957085595253,4.277240007439726
608158,2.5043012204853046,4.179083345151419
608335,2.3309025639252843,3.908876251542501
609394,2.4784493927424758,4.276426614524945
610638,2.484926881999111,4.272028806342248
613054,2.5827483449356117,4.449140025324388
614842,2.2234279848928162,3.697374437526066
615956,2.3448223300367936,4.082602706105573
616387,2.1893799856126592,3.7547753881425936
618619,2.2286866775645247,3.8252030159684023
619951,2.220741442591098,3.773540025433024
620357,2.533582898214722,4.27489628410979
622126,2.376307517841591,4.102534114863382
625784,2.4593190882851914,4.12709355775716
627297,2.1455447772650316,3.6543014951125206
631067,2.248749019947727,3.9291869993321886
634354,2.364861900616245,3.9025707539253
634963,2.3660256822865953,4.034769970461904
635627,2.4968431883676327,4.118406378949032
635645,2.360326120980765,3.8472651802629363
641153,2.353651495531539,4.018470830925981
644677,2.1450054848072684,3.643853017139111
644711,2.448458761953166,4.148191336957864
645916,2.3790874595224927,3.9579034854221486
646996,2.2174490012554604,3.8015147482355154
648534,2.50049161129108,4.222749431181966
649611,2.0702336268993102,3.622943845716748
649922,2.1859746327592497,3.7992736689246605
650138,2.3587878899234176,4.02236239742642
657517,2.4680469936036302,4.232536262368753
659426,2.2364513529101244,3.800104568705026
659953,2.585895047618642,4.427340862311269
660337,2.0891893071231675,3.5847758399561513
662347,2.237633911708169,3.8582651350421995
662929,2.36778230504264,4.062226964194122
665298,2.2951338582081604,3.959066632694172
665722,2.5097068623547587,4.337815233865754
666955,2.2824871261455133,3.887938760737985
667362,2.357309130274073,3.9555715767639614
667519,2.2974805922977493,3.8002325331402824
668227,2.483197022259048,4.0969037896123845
668467,2.0165629840316197,3.423950905352317
669803,2.3192291202212783,4.0239937457108566
670493,2.3972293025159654,4.1098100473464445
671644,2.227463508839329,3.7311512730323884
674421,2.33451715336903,3.8595208460229946
675582,2.2216011391972303,3.7754675033817513
675845,2.383886529720512,4.1285831100512995
675920,2.3669375346026924,4.075534822015949
677450,2.4262464034875686,4.093381772167354
678200,2.397201360204274,4.089785088569
678279,2.2638963467795605,3.6225551654735746
678337,2.3651373507702984,3.9864815088721532
679727,2.2114074169415954,3.741038780660095
684225,2.510159411679041,4.277839740657489
688179,2.294638304789797,3.9182862979740913
690329,2.405200703776283,4.164241661643323
697412,2.288231149749525,4.134116822985416
697436,2.3118060929852335,3.975671228951556
698534,2.3448762319188723,3.962221909687198
703628,2.472389620297208,4.196485398450704
704893,2.499266010299537,4.275351787653073
707646,2.436402310393204,4.164418750856681
709178,2.2865964543896378,3.889424312047788
713386,2.596941091821824,4.192815505597629
714275,2.4694600736966255,4.259756276673619
714327,2.4413886625730967,4.097233465893522
717039,2.3143808473100003,3.9438800342857316
718527,2.5565960656294533,4.296216985215504
720138,2.413063089400839,4.022865265256424
721530,2.2434741764312673,3.747551081455049
722827,2.144988210176035,3.684414924300521
722976,2.1946368795024696,3.645033302738299
725776,2.3871855772050465,4.062764645720987
726030,2.3552127185437257,4.082716620912165
730441,2.364249123039427,3.9421563110049442
737284,2.414202124918143,4.165488449642711
737587,2.271242763916347,3.710019215733838
739753,2.3861390304360937,4.236857241091226
741749,2.3763394751255262,3.9416880724476857
743557,2.222693104091159,3.8044271928671685
744115,2.2900188951472265,3.941055708807238
746422,2.0710153534870708,3.5873585603402165
746788,1.9891028171652645,3.4996768118746058
747734,1.9678613441696131,3.445497844306181
747946,2.3829492843872657,4.162301532418469
749409,2.1239016217186384,3.5811457403224347
750378,2.458290750743827,4.11866301825249
751423,2.3207359841720976,3.9065669262683733
753631,2.2975139880895705,4.010026720537283
753863,2.409505078432927,4.096710956326951
754115,2.352143913249829,4.060513948236747
755528,2.187239019013066,3.6750970201317
758142,2.3409149734151313,3.9311659676949073
758366,2.5385260848730367,4.328445707881448
759122,2.158496101879777,3.626160748235744
761740,2.2244117808383312,3.6743544861612345
762439,2.266159372427805,3.8591628693300577
762543,2.394333570583343,4.057954181345866
764149,2.2119897535018667,3.7823013875402114
766253,2.472294621429993,4.24678597651479
769835,2.181442979071678,3.8120823532937096
771812,2.076978831432882,3.6239332898088294
772795,2.3278669381948243,3.9700287951453204
774092,2.352022864663502,3.9566741719181473
774099,2.1189352667931085,3.5751381892103913
774391,2.151672553745317,3.720663232830265
775100,2.2768554346311562,3.9737593560926228
775102,2.230864075558574,3.8725607657036254
775138,2.271487425021149,3.871723620334288
777522,2.416887735532004,4.1161963066798295
782648,2.165410801799974,3.7024137512758846
783197,2.1491286527179945,3.714382511293111
785535,2.1418755420422992,3.705086796355208
785687,2.36758867810655,3.8878142996459677
788158,2.266440581945544,3.889473269499087
789138,2.167674538489037,3.6521812677483965
791495,2.3909734654439623,3.9793591501422934
791911,2.3066184798606564,3.867643517411818
792138,2.4892588320816826,4.314850071174429
801055,2.207822851008541,3.8803273100579814
802100,2.349189556570107,3.922523700119943
804013,2.330082357897189,3.9705997209964354
805573,2.2613156025683554,3.8749918365208846
806399,2.0443285435844425,3.5432543758352737
808953,2.6339384948070346,4.5627021851942535
809077,2.536194147024838,4.182727830167715
809275,2.1063713428208146,3.7979682073656593
809979,2.4503234015102238,4.3620033403251455
810040,2.108336566921655,3.638282335523757
810079,2.577998711656178,4.3075780529718095
812314,2.3544803442595263,3.9749113723978167
812898,2.226581006801209,3.7959460993740692
813290,2.6524512178976125,4.367826648118715
815290,2.430008873405916,4.155867547941143
815420,2.278014220513373,3.7848898711616874
815595,2.3539514416802727,4.030333495640832
816037,2.6279405289360382,4.473126333368279
818239,2.0758445938551575,3.556201066434217
819294,2.3315846456982303,3.940386191018375
819755,2.4149031305884385,3.972701384002545
822172,2.328740517965371,3.937679712945323
822600,2.5344683537167394,4.252286847956831
823622,1.9349643934623364,3.2755128037082035
825223,2.30498989263432,3.9993976568698812
826343,2.2875090935201516,3.955569860510811
828524,2.4366581577313995,4.161607122293301
828742,2.428804499759283,4.131855004706538
832006,2.4553475702206353,4.186294106036887
832271,2.4254695938802135,4.11982279622361
833565,2.4440204257845766,4.123471492236629
835717,2.2053925038514564,3.631289694352871
838316,2.6435588486424346,4.424515699158314
839186,1.961576582114577,3.3785314805289985
841347,2.2653473813161535,3.9076026445179286
845628,2.352872907427288,4.010106387825721
845904,2.3199925659228327,3.904887660334171
848077,2.1611305762605455,3.6840680049532453
849324,2.4538316205242907,4.1532861295273
849719,2.5364215680711606,4.256529016555118
850574,2.417145492575015,4.148749582755095
850949,2.4688418304354522,4.238520685949474
851280,2.5787057391262382,4.236090547903898
852550,2.4989149353916265,4.1997025404913595
852685,2.2934329396787225,3.9461006659898774
852969,2.4473815790648485,4.0936558551604225
853138,2.1619211109755736,3.665571767216419
857056,2.1745295273866967,3.5589561224782713
857229,2.2025369296020556,3.6680188855293934
861121,2.5811486746176913,4.3852393152493985
861227,2.45925984340438,4.104296857637398
866225,2.5059215515537323,4.175627329650656
866805,2.2790018495426074,3.8554942660563944
867317,2.288630183957738,3.818606478111461
868976,2.706682566545064,4.477766076130339
871519,2.5630711450338515,4.339943505106087
872692,2.3904903205820713,3.9681619154855983
877112,2.437354961639812,4.198276407623656
877941,2.2751260548009604,3.8791773650104187
878138,2.1693052389800114,3.68512338124038
878761,2.221674351739435,3.7311166615533136
879323,2.3548235659160617,4.024386000977876
880191,2.1204057652796227,3.7355649028983464
882560,2.304758056675208,3.9626237182406445
882882,2.5302454464467825,4.2934330000702055
883138,2.5432199075258657,4.274795696865029
883483,2.343986793564134,4.112549175478448
885883,2.2055937449582492,3.77380353526811
887607,2.05314775499947,3.5167679596115144
888493,2.2132392551142224,3.6950101539739357
889185,2.1840923544832203,3.7039522335046744
891929,2.3289838215963234,3.983462107990439
899202,2.3605797117767477,3.9396010677858095
899394,2.2495123367333156,3.859133111295317
900764,2.1735301173302335,3.7824290032036765
905120,2.1959725196731643,3.6607771029445297
908471,2.3358964206510864,3.9948931647351142
911121,2.3676715129443244,4.054284006558601
911283,2.371138923070821,4.163807864863519
915188,2.473184988470759,4.263877452449786
915871,2.3616873646399026,4.013854512010184
918463,2.0674317928415618,3.5227181488757195
921583,2.438614447781793,4.2493606680375775
924745,2.3929279125016616,4.082919186710336
924991,1.9880940230692878,3.3605389228041846
925864,2.451514723783198,4.138723481703487
925899,2.2539418175911665,3.8618077055277817
926206,2.3409745534018644,4.024919225550618
932039,2.2085991027850573,3.636264259566425
932217,2.235447476374991,3.751857114929068
932602,2.3697474691705143,3.9744864427593782
937186,2.429858030638783,4.08210168122562
940417,2.4044405062905154,4.146970060315931
941666,2.515773368507047,4.22849511425465
942110,1.9915158978719718,3.4834263938804333
942413,2.1392256166011605,3.639686769567939
944638,2.3706522621359625,3.918594128214666
944719,2.1970949729253113,3.6831418930282913
945546,2.3497824107846537,3.9516037478472317
952511,2.1028308270159624,3.6459673157372143
953662,2.3076119932541364,3.9821140061265274
953757,2.1907713113090677,3.7910204535837857
954721,2.358135559943793,4.01176506922315
954901,2.312438973181156,4.020552250602852
955388,2.242496643072414,3.736503222772512
957932,2.1148732001470107,3.6786060555547957
959413,2.421770892423049,4.106765917727672
960753,2.5183306982370386,4.283019335570715
961090,2.420640139573597,4.076193738829823
961331,2.426023734358375,4.20471853793376
962020,2.312076064865056,3.8015988898924933
964835,1.9043930389340689,3.322822369565251
964893,2.256761773702012,3.82250871216778
965555,2.1678667724619607,3.7466464680970817
967636,2.343757451819143,3.992201097127893
967926,2.1185798536953286,3.6422896887246043
968364,2.3918063506161875,4.1061193091006345
969660,2.305393927511848,3.9089123214934585
969855,2.6713507369646297,4.365337610938938
971093,2.2674022611495723,3.8168406619062125
973617,2.2938831043002152,3.8388194529515514
973831,2.1091496094326647,3.675945488782216
974620,2.138960498410368,3.7144027307652694
974964,2.4516128245148723,4.17620805405437
975757,2.2955797107884424,3.778402183347747
978467,2.227921967071564,3.7993268468697083
978613,2.3559800565406026,4.022720025881962
978862,2.469186343784062,4.259883452444467
980698,2.2785496265832608,3.8187118270582854
983330,2.416277386902712,4.012603503935407
983454,2.1020684404892953,3.6016674659190193
986106,2.165293492872306,3.6992766074966625
990387,2.190931609053631,3.8191586040830443
993236,2.1349712257022695,3.671098119830673
993837,2.366650578617572,4.037273544291502
994890,2.1849042862623516,3.8108812935931486
995111,2.4251528953220487,4.014950000379281
995807,2.304531653595648,3.8635676681227777
996455,2.4445094893456893,4.10250539415659
998161,2.329388764709788,3.9898383902625314
1000720,2.178025166710463,3.614166413463474
1000994,2.6854580942707016,4.502988035990882
1002969,2.1910393571900233,3.669209147044121
1005821,2.240517703489355,3.7729008363892444
1008028,2.508081448582359,4.328642576821127
1008630,2.1434433284373338,3.758120558919323
1008935,2.372852285826467,4.083455237269589
1009409,2.1924829537335846,3.712691224578081
1010205,2.171136656847243,3.7864621935712117
1011649,2.107941403736186,3.6138871473183856
1011808,2.1839056021835503,3.8062525450694866
1012553,2.4639362918865353,4.263587490483338
1013908,2.22446708167406,3.72397647212751
1015492,2.1451100082029164,3.689407501421315
1015904,2.3507833120651616,3.974847655090703
1016943,2.688729580252453,4.627883533033081
1017758,2.4407146758398945,4.167548408866166
1021390,2.41556443538478,4.212531673261577
1022339,2.517170880638214,4.44527962368108
1023315,2.031287854944165,3.5618147463161858
1023906,2.170618685004924,3.644879122176127
1024440,2.204031960665925,3.738114190040053
1024521,2.337970608062429,4.065707246629613
1024751,2.4527670511202833,4.057194085983047
1024817,2.382487860516559,3.9918906146017847
1025403,2.171498987662528,3.5886448062523177
1025785,2.3547118902652486,4.067544388239497
1027344,2.567279616670781,4.348273469969365
1029923,2.2906874666780452,3.948571379679543
1030940,2.5078475799972773,4.3169232206528285
1034569,2.2835153613004144,3.8618520021054654
1037162,2.2589282631012133,3.885199295205606
1037196,2.3920920539655164,4.16597440282226
1037763,2.273547972101353,3.855741070237887
1038924,2.3291136540146478,3.9810930871355588
1039973,2.4558522955286515,4.056923569205945
1040084,2.1878174375518737,3.730570604737881
