,co2_forcing_2023,effective_f2x
347117,2.2492385161832824,3.7612593190386097
347221,2.4969797276859667,4.300729761228073
347511,2.2685819346775964,3.979962842588822
347749,2.4429981792616715,4.134153614448144
348894,2.254984562804286,3.709767288252999
351224,2.2111845894124715,3.7896360851356636
352498,2.2317142347613466,3.8640294949406373
353144,2.1524224015012847,3.6064201943739893
353206,2.5996551045237775,4.418402102357233
354277,2.3823006942698695,3.9715039025204764
355875,2.39204068120612,4.197967095966254
357912,2.3227999446611927,3.9229584316536275
360047,2.434424487401773,4.15840797974081
361594,2.656322740226822,4.575903536486589
361852,2.277764742440227,3.871316860164801
361918,2.273249600395182,3.937119493081161
362405,2.066430074385969,3.6142987437337
363700,2.1436840065686176,3.5655101447226762
364025,2.229145211908583,3.7818457872340376
367454,2.0378678979208296,3.4930761667369263
371681,2.0575204529503366,3.4439830906883566
374920,2.6635926297250783,4.326228824242854
377508,2.3090310925612556,4.01658547691137
379373,2.5024830226957233,4.193946132396495
379581,2.05812442749874,3.565410886350929
379765,2.4266367814446594,4.27296375676166
385243,2.4410826929469955,4.150439429486438
387518,2.1069886970559843,3.6899019821238577
389937,2.0529783892862112,3.5252408064489718
390157,2.1237697149812194,3.703145175947341
391343,2.4883000314329156,4.195870422188938
394166,2.0437559434765173,3.5936705218080234
394446,2.038435000483567,3.504602784416084
394806,2.372820081341268,4.175782838654175
396340,2.4079219741661473,4.198034478357347
396680,2.3978769222494276,4.196595544955773
396896,2.099587653743115,3.699468391746081
398055,2.608373529818055,4.262665806442954
398715,2.1634200854478327,3.7248424387862222
399547,2.1955218048028375,3.633869481674877
399764,2.207619303879275,3.6978182307792844
405816,2.7219872427757146,4.659025000316922
405855,2.087064484299881,3.6149397087053177
406964,2.2563417164136306,3.7776734756515102
407780,2.164123259485069,3.797428541910274
407806,2.414340077239916,4.068412413080566
408895,2.380207276936855,3.9861647049861046
409525,2.0910569148419103,3.5363331445601704
410186,2.442689870602958,4.133904260331533
412708,2.359360009903582,4.013917899883032
413058,2.1763421487521657,3.75607485196345
414746,2.228632136923599,3.8176487548397655
416683,2.1993781971230244,3.6537565256292472
416730,2.134392080382899,3.640963143249828
417517,2.4991097326227374,4.2352071740147155
417901,2.3165022818073813,3.926243407692952
420257,2.2060050781080305,3.8684790568771783
420627,2.377308540416464,4.065237611234664
421180,2.4197741324020785,4.100558298387165
422370,2.5183563262758133,4.356683517737737
423249,2.4341604831021604,4.024246038225926
423735,2.3802293962207224,3.977288261705503
424853,2.4535301207257243,4.234798224060683
425483,2.2414549040493634,3.8771956629966966
428230,2.241543749453115,3.8925448950360515
428681,2.4956275883979395,4.234693559356416
431107,2.4169887103791816,4.090761931879587
436141,2.5184119382151007,4.27373612081409
436273,2.1833829756981658,3.808509314669345
437095,2.37570763864881,3.964248369323266
437733,2.3025331853970794,4.0209251442752
438499,2.3264574225689905,3.9040789705854837
438806,2.520131815455132,4.199098193220415
440432,2.4236978859362894,4.112946551748753
441224,2.1621416144982626,3.5714199314478274
441266,2.0857926669016673,3.4711941402671
441514,2.4882208960378316,4.243934933150713
441872,2.0751820691053497,3.487446977998088
442224,2.554851319815172,4.31946118958236
442360,2.5101572305735993,4.071628567641289
444587,2.225368777645588,3.770358128412835
445905,2.4129264436313584,4.0877052222842405
446825,2.2430735342169683,3.75024118982931
448690,2.367793250369343,3.9909551792218374
451538,2.0774675129826097,3.592861623995435
456834,2.5680609539926573,4.279694885003658
457587,2.124065017972309,3.535173841361778
458579,2.361557041189894,3.9523244830501483
459365,2.2498211771367744,3.750778005755218
459766,2.1485181221986327,3.633196613710567
462420,2.13070095188956,3.5850123250934263
462997,2.2606073568998974,3.843481162868576
469553,2.124812168514229,3.5656144703420014
469815,2.452769727934789,4.097715369150015
471649,2.471266486669353,4.107790652868693
472575,2.3166661481807482,3.923630220397862
474168,2.3175226146702483,3.9417530404275074
474733,2.37462052972116,3.9923869545722637
475218,2.252361823983421,3.8798066293012154
476467,2.288682789868607,3.7107658214062704
480239,2.13340370783818,3.5436558415166766
487670,2.483800316414578,4.192990373751761
488277,2.278516496401647,4.105532305524958
488721,2.4385360605684756,4.045662757397581
488957,2.4433683735371567,4.100611959456274
489665,2.4920419429331155,4.353336479732916
489714,2.441868860342191,4.241702714796776
491206,2.4165258908242677,4.099248972869522
492084,2.4588813914754786,4.302130747636423
492097,2.328294306331967,3.9205376745557916
496271,2.2377958655949612,3.798054696829475
497167,2.256202999758743,3.799165480090073
497324,2.3366192775762364,4.03177372755292
497541,2.251642837714928,3.76220360053977
498616,2.3145616559276774,3.960450125346494
501024,2.2079657526086724,3.8560153874239504
502546,2.4230877034316456,4.145810899435647
502717,2.4426742798664365,4.159972824541626
504263,2.2819784332136037,3.866558868978875
504421,2.49427255932528,4.2477699922230565
510187,2.4242611106779464,4.166574408401565
510554,2.484808679661717,4.276567170372982
512404,2.49281273677305,4.205414986380507
515320,2.0726812808222164,3.6655932180781745
515341,2.3418981626583233,3.9927261477934515
515767,2.4930457077410306,4.160593370146723
516569,2.3297352959188764,4.00176292558534
516750,2.3316148983835285,3.9508961544458328
517571,2.2223594613939546,3.777223572879062
521544,2.1840708723767883,3.6956556169028687
522134,2.3536111772013335,4.010005574188459
523961,2.5476811487423876,4.273179684865789
524070,2.125580953053122,3.6126947026791814
528578,2.579359700942113,4.421358280131697
529197,2.542662303046462,4.304725919088516
532901,2.3709145471382636,3.920609410351804
534247,2.335316930092968,3.927335746524955
538355,2.2852317156611313,3.942844634088897
539932,2.3964396944066007,4.261080026086963
541441,2.082954171504887,3.509321129557083
542868,2.1906715492852955,3.7088568221476814
544115,2.4272505590966076,4.011555319815444
544746,2.2832275227056593,3.8951629632076035
547380,2.4918010432562925,4.194544631884957
551395,2.3078896108039704,3.9639405293732133
552886,2.427359383250563,4.177797410215346
552968,2.492690026436529,4.184554317310681
553448,2.585189479109248,4.4865613380507465
555049,2.2151580582035817,3.7223948016530204
555853,2.608009094903566,4.361414138758077
558382,2.269523103351623,3.8654058394372464
561347,2.246511599341137,3.784586035980515
561728,2.39190728321606,4.005342250257866
562175,2.2154942243567235,3.8626214907582153
564444,2.397258684061144,4.052996999898095
567031,2.260859895911735,3.8339731697890005
567405,2.4499730783690934,4.117980727252153
568036,2.5285248353545153,4.229936689086991
574842,2.1457113074731526,3.663613065451084
575816,2.5487384725590014,4.313382851579197
578176,2.2233000895824,3.9092892993027775
578730,2.4722449047419417,4.202091025898928
579854,2.2909207179866544,3.847098704743618
580622,2.5448457513629337,4.18355806340373
581368,2.207992499974281,3.784275389274813
583958,2.1361977690334797,3.5718088399639596
585306,2.0870058661873894,3.651265270666091
585721,2.1863143866943466,3.822132714995813
586952,2.4460989386793344,4.2135427107889045
589413,2.118960900273418,3.54343025604668
590859,2.3523428870819076,4.001292956633207
592041,2.5511448806695824,4.449147449812212
593989,2.211721300034051,3.7554804765623624
595578,2.2146275151210055,3.7732717220045435
596053,2.5515853467042557,4.402276712345725
599045,2.2124976217337142,3.799477064958765
601402,2.5229400992475397,4.378206542304166
602246,2.1287842990391237,3.6748530292170405
605491,2.3415612448281844,3.9226639539138253
608093,2.509596396298337,4.277193555592341
608158,2.5040787056081397,4.179030380671511
608335,2.3309214844281954,3.908834600192785
609394,2.47801154908843,4.276363564544493
610638,2.4842165992529175,4.271956012678356
613054,2.5820865752142432,4.449066183433706
614842,2.2233287070563716,3.697331082537654
615956,2.344819831024912,4.082557647860271
616387,2.1892128708176095,3.75472770313614
618619,2.2285855402480497,3.8251575784495997
619951,2.220713682761991,3.773498160079681
620357,2.5333400241211828,4.274841118349251
622126,2.376436180542296,4.102493889790484
625784,2.4576153526225575,4.1269865930349985
627297,2.145449048346126,3.6542583131605495
631067,2.2487391439037214,3.9291433120441646
634354,2.3645880278231424,3.9025196270025675
634963,2.365400930058035,4.03470255815088
635627,2.496786442701958,4.118360633561277
635645,2.3599302391076304,3.847210246415988
641153,2.3536328019295594,4.0184265416604985
644677,2.1447614617318034,3.643804505590771
644711,2.448290398017576,4.148139807678385
645916,2.378935876050583,3.95785585570466
646996,2.217563496088755,3.8014773628453455
648534,2.500362132782111,4.222698854431133
649611,2.070197523973376,3.622902329337475
649922,2.1859253744203,3.799230002494653
650138,2.3587588871305556,4.02231766071098
657517,2.467752632182708,4.232479286718538
659426,2.2362338098390926,3.800055047315822
659953,2.585669097797469,4.427284271998382
660337,2.089235318123024,3.5847385723444756
662347,2.237546822401337,3.85821918041737
662929,2.3678270541899686,4.062183836028761
665298,2.295055776300708,3.9590197880853215
665722,2.509267510209939,4.337750979845869
666955,2.2825076860001143,3.8878972801782696
667362,2.3572558820197416,3.955527399314708
667519,2.296678757171317,3.8001624209912
668227,2.4827069246019704,4.096841957424244
668467,2.016861616119474,3.423924738530826
669803,2.3190438238811284,4.023942679643994
670493,2.397455694333569,4.109773901478936
671644,2.2276523569384907,3.7311181752672455
674421,2.334454258433332,3.8594778103274803
675582,2.22155388110776,3.775424987251705
675845,2.38351639758565,4.128523407273616
675920,2.36685608052098,4.075487279656703
677450,2.426020868150958,4.093329101055715
678200,2.397208051748148,4.089741114926969
678279,2.2638693654431337,3.6225167585057547
678337,2.364911525529764,3.9864302418783826
679727,2.2114213467193045,3.7409986834935154
684225,2.5100134105772507,4.277787393138295
688179,2.294640014480604,3.9182437965188672
690329,2.4054096270534235,4.164203883550036
697412,2.2881894156596667,4.134068300915812
697436,2.311750756877201,3.975625172993211
698534,2.344884775707985,3.962179044084876
703628,2.47222226817158,4.196433800216249
704893,2.4980821968977702,4.27526158033355
707646,2.436336150188571,4.164370974041911
709178,2.2866395032550275,3.889383523562277
713386,2.5963489336421364,4.19275013921462
714275,2.46917083973941,4.259698945540644
714327,2.441575715946974,4.097195618358642
717039,2.3145426819099213,3.943842708542074
718527,2.5564940315861664,4.296167081694872
720138,2.4127903400892565,4.022812021973057
721530,2.243840567840007,3.7475245080833326
722827,2.1449466461968543,3.6843729913531296
722976,2.194746699121371,3.6449984570710883
725776,2.3871251800001625,4.062718610888921
726030,2.3550573492879776,4.08266559052784
730441,2.363876843301897,3.9421007076213663
737284,2.413523462247201,4.165417935094507
737587,2.271663202097346,3.7099953341802747
739753,2.386363021672773,4.2368185693298095
741749,2.376359104438041,3.941646600477527
743557,2.222749608759172,3.804387729680924
744115,2.2896670834218984,3.9409995659992334
746422,2.0708686800977567,3.587313615062611
746788,1.9890907828043416,3.4996373382619854
747734,1.9677957693715744,3.4454571521338266
747946,2.38291989530048,4.162254061289164
749409,2.123760767762004,3.5811022351859285
750378,2.4578534300456822,4.118602483677404
751423,2.3206455731846,3.906521794760734
753631,2.2966868570763745,4.009951699817627
753863,2.4097952953681383,4.096676860026333
754115,2.3521308487267056,4.060468637016134
755528,2.187219121865382,3.6750569837115923
758142,2.340890514005902,3.931122656836193
758366,2.5381870896334937,4.328386371143177
759122,2.157867015751264,3.6260982571759444
761740,2.2244993209561055,3.674318762886729
762439,2.2660219339385117,3.8591159916146114
762543,2.394385122578976,4.0579120707529155
764149,2.2118303167327054,3.7822542228455576
766253,2.4722715947403255,4.246738186958108
769835,2.181335774340241,3.8120358270960533
771812,2.0768701337453876,3.6238892083331162
772795,2.32768292263155,3.969978577014467
774092,2.3520859364578643,3.9566337518084613
774099,2.118762459902151,3.5750931775635824
774391,2.1513627416118397,3.7206109462889976
775100,2.2768178073687704,3.9737135480868497
775102,2.230967253664491,3.872521957262965
775138,2.2714218729870663,3.87167878220735
777522,2.416873535905833,4.116150925918715
782648,2.165558884984346,3.7023794373367007
783197,2.1491237198206306,3.7143412267152356
785535,2.141736859875645,3.70504086911687
785687,2.3675820737174647,3.887773098023246
788158,2.266528315847483,3.8894338470231027
789138,2.167469301693043,3.652134723426622
791495,2.390949915306628,3.979315485597526
791911,2.3064031097614515,3.8675941332675414
792138,2.4889366921708485,4.3147903424665515
801055,2.207838489794162,3.8802850776520494
802100,2.349062848354769,3.9224768983416554
804013,2.3299486746607077,3.970551443394306
805573,2.261119630458096,3.8749422834842147
806399,2.0441980875781423,3.5432102800957277
808953,2.6339253815788153,4.562651781786498
809077,2.536072130956598,4.182678938520395
809275,2.1063738903491136,3.797925291331251
809979,2.449282591721547,4.361915669428855
810040,2.108280203888848,3.63824011623658
810079,2.5773762747792017,4.307509202945717
812314,2.3549832230200693,3.974886568594058
812898,2.2263254912491726,3.7958956005490796
813290,2.6523299950349473,4.367775863734652
815290,2.4288240410334954,4.155778055445519
815420,2.2779334538781844,3.7848464882001727
815595,2.3538686396220667,4.0302861285863525
816037,2.627238069884451,4.473051851225967
818239,2.075763843880815,3.556158983054646
819294,2.330958299587266,3.940320394252645
819755,2.4143739814446037,3.9726397763306704
822172,2.3286231378618982,3.9376328311774222
822600,2.5341187002361165,4.25222796663465
823622,1.935202233320762,3.2754862360076906
825223,2.304960299655257,3.999352631865861
826343,2.2874042252780407,3.9555225664454303
828524,2.4364637575042987,4.161554456858539
828742,2.4288496443481784,4.131811489938223
832006,2.4552824010575476,4.186246245854569
832271,2.424740732749595,4.119751043572743
833565,2.4431087581712783,4.123393594692618
835717,2.205642941751746,3.6312605413919976
838316,2.643534679707076,4.424467488534008
839186,1.961493161920592,3.378491186200692
841347,2.2653660326188665,3.90756021860261
845628,2.3528235987562227,4.0100611308838
845904,2.3199375640433817,3.9048433313418
848077,2.1612363526476197,3.6840318553516322
849324,2.4536890657531236,4.153235926565973
849719,2.5352120489094383,4.256438533627365
850574,2.4172800116422675,4.148709094382998
850949,2.4687709029306917,4.238471353841148
851280,2.5787809600578813,4.236048595581962
852550,2.4987349200663616,4.199650482218683
852685,2.2931748908748415,3.946047755734045
852969,2.4466767326756744,4.093586094788437
853138,2.1619879547223473,3.6655342457260205
857056,2.1746338312587294,3.5589226046089455
857229,2.202517080684663,3.6679788959787945
861121,2.5810780775248494,4.385189092509266
861227,2.459266381124375,4.104252911852901
866225,2.5059029423231887,4.175582195831711
866805,2.278985811319314,3.855452431409119
867317,2.288598452543587,3.8185648395679928
868976,2.7054657477118687,4.4776738080757985
871519,2.561949586083476,4.339855450047027
872692,2.390394133973737,3.9681160225712886
877112,2.4374577140697236,4.198234304794183
877941,2.2744591645108825,3.8791100377526715
878138,2.1691132171488516,3.6850762181180348
878761,2.221540317736729,3.7310712117783975
879323,2.3549033777873,4.024345173797233
880191,2.120320748640653,3.7355202700658645
882560,2.304598249144977,3.9625744022023657
882882,2.5299313730626385,4.293375081852024
883138,2.5431763187069674,4.274747874959798
883483,2.343959463156134,4.112502818750451
885883,2.205600118961985,3.7737625962739982
887607,2.0532717828993854,3.516734095556437
888493,2.2131831845166063,3.6949683513995195
889185,2.184190696091583,3.703915493728117
891929,2.3289922236331533,3.9834187739033204
899202,2.3606817615928453,3.9395625883699177
899394,2.248800841227919,3.85906476554601
900764,2.1735064104113873,3.782386214220244
905120,2.1957106305443013,3.660728319817861
908471,2.335320476635472,3.994828671244216
911121,2.367334940811457,4.054227454330823
911283,2.3710436026534865,4.163757959984271
915188,2.472616417775067,4.26381012945985
915871,2.361038814551322,4.013786692971397
918463,2.068007118527105,3.522700657625251
921583,2.4386141290611367,4.249314411788975
924745,2.3928061619458587,4.082870328170492
924991,1.9880883217119605,3.3605025139398204
925864,2.4514147783028757,4.138674819202054
925899,2.253743228680386,3.861758080557315
926206,2.340020029328436,4.024839675854679
932039,2.208357031235706,3.6362168193372995
932217,2.235426948246567,3.7518161179707126
932602,2.3698860050067005,3.9744487908151984
937186,2.4299140362288925,4.082060364858285
940417,2.403617197590602,4.146894101207743
941666,2.515589358596978,4.228442311863174
942110,1.9914264840608442,3.4833842000707937
942413,2.139211165307871,3.639647017364711
944638,2.370795188059845,3.9185573920823944
944719,2.196675516705117,3.6830867008530466
945546,2.3491711456569293,3.9515385704954418
952511,2.1026412284046887,3.645920277122782
953662,2.307025957203604,3.9820485764014624
953757,2.1904371397869027,3.790966146475823
954721,2.3583858086922955,4.0117306506317565
954901,2.312168574032462,4.020498157108323
955388,2.242742344930126,3.7364720390357196
957932,2.114835061023076,3.678563724949663
959413,2.4217210535566376,4.106719463848463
960753,2.5182703022517643,4.282970570813407
961090,2.420495796005642,4.076144405183752
961331,2.425812782356957,4.204664702291709
962020,2.3116859821135365,3.801544058158034
964835,1.9044566934692442,3.3227880116225212
964893,2.256461815171318,3.822456201472995
965555,2.16784019981784,3.746604377227745
967636,2.3436689572653093,3.9921541926770425
967926,2.1185517818242374,3.642248940719152
968364,2.3916275733950747,4.106067984040764
969660,2.3053777134591513,3.9088693551297444
969855,2.67117656507697,4.365284871187151
971093,2.267431926200023,3.8168010732226323
973617,2.29324776692945,3.8387546591242705
973831,2.1091014130363126,3.6759032686794364
974620,2.1389509826908704,3.714361229172496
974964,2.4512807991265664,4.1761504107266605
975757,2.295593555021551,3.778363314326783
978467,2.227808632334368,3.799281285835321
978613,2.3559670535623085,4.022676056960568
978862,2.4690056868647834,4.259830192229483
980698,2.27834778214979,3.818663108025055
983330,2.415998000714942,4.012550599242957
983454,2.102173232797961,3.6016323626364755
986106,2.1649252241425887,3.6992227920387095
990387,2.1911467022116424,3.819124659511763
993236,2.1350953673894315,3.6710622589752213
993837,2.3665895158985983,4.037227789170629
994890,2.1847848257047975,3.8108344714679205
995111,2.4238919787713096,4.0148602844535
995807,2.3045892335399096,3.8635287384951935
996455,2.4444844425348795,4.102460423610294
998161,2.3292043530390973,3.9897883143657613
1000720,2.177625226196356,3.6141131297036613
1000994,2.685417896649354,4.502938074860046
1002969,2.19065472818846,3.6691555462985046
1005821,2.240370237976985,3.7728545203694077
1008028,2.508088736856577,4.328595457805532
1008630,2.1434441956358805,3.7580786457472
1008935,2.3726892443039733,4.083404288576736
1009409,2.1924454257609716,3.712649844742409
1010205,2.1709984025091114,3.7864150422029823
1011649,2.1080128847303756,3.613850218292404
1011808,2.18392954356471,3.8062113882834994
1012553,2.4639295851003236,4.263540086600617
1013908,2.2244090428535896,3.7239342732723113
1015492,2.145088935040813,3.6893663894758593
1015904,2.3497205106540884,3.974765379692157
1016943,2.688754562841092,4.627834228965865
1017758,2.4405512376696072,4.16749692143777
1021390,2.4152162344608965,4.212471907190477
1022339,2.516910691084653,4.445220081972253
1023315,2.0312462217526432,3.561773474646066
1023906,2.170264465150195,3.644826703040891
1024440,2.2041088144196586,3.738076360224294
1024521,2.337958813444904,4.0656617099238055
1024751,2.4527240155735153,4.057149397472046
1024817,2.381808613091289,3.991822284940375
1025403,2.1714528173164647,3.588605345680993
1025785,2.354394539999705,4.067487855854874
1027344,2.566904774388136,4.348212337711203
1029923,2.291015609377538,3.948539866632175
1030940,2.5077666624555794,4.316872390569523
1034569,2.2834791391264413,3.8618084406416817
1037162,2.2588314797196647,3.885152879135849
1037196,2.392055756514198,4.1659267240255184
1037763,2.2734395950658786,3.8556953206051725
1038924,2.3290472619845572,3.981046810410646
1039973,2.455566186953683,4.056869916728177
