,a11,a12,a13,a21,a22,a23,a31,a32,a33,b1,b2,b3
327783,0.10889540613397719,0.41155699886648767,0.011631719093989015,0.12132909246525146,0.7190859333753309,0.029570057389347704,0.0004731396420665254,0.004080023283383282,0.9951825740319151,0.26762092502516,0.0743610424111768,0.0001511432365551534
328703,0.1541827095155725,0.5577221599419415,0.1134894126361168,0.13850970380253974,0.6223333824569852,0.18490947683480233,0.0047649306407710175,0.03126065726448553,0.963021829886114,0.20823531838423387,0.06469566077806806,0.0011360524837314887
334027,0.12449251019614574,0.5187643664049001,0.19658234261538862,0.12893638275709843,0.5393215804589434,0.24606564002574843,0.013188344708321455,0.06641885933767637,0.9163731853781707,0.2030013762160735,0.10859354185251123,0.005094795834251496
334804,0.1985967417075077,0.5488216885712309,0.06355776989656947,0.19613050607228652,0.6228181521541944,0.10401868774671676,0.010075378771273456,0.04614134170661003,0.9417426196106039,0.24507617560766018,0.09987561494005515,0.002645789193179169
338665,0.1145270836241763,0.4496041625271679,0.1355963183193601,0.11456793876775836,0.5518684924461768,0.2400903323663306,0.007956102890739288,0.05528335478618047,0.9335814436815815,0.26759882544706903,0.0833021127382726,0.002833170686965681
338700,0.09499139267004962,0.35045649056990114,0.0508408761193458,0.06309069351743943,0.7125909119070111,0.1563025019678442,0.0024149756050862708,0.04124150053772309,0.9549619042500578,0.26602552453773026,0.035921301825331035,0.0007296761538051669
340775,0.18635236366933308,0.40946915696294495,0.08681846073153007,0.1597647291356754,0.5546238790237643,0.19120067212734096,0.003075729283314978,0.01736063983815835,0.9786236495007605,0.27755491685702594,0.0825691893169875,0.0008220835575758566
341644,0.14818197834975613,0.36185183838198637,0.0014351812427029545,0.16091144319078068,0.6822960796122098,0.004161002022615974,3.347559366409919e-05,0.00021825455601955494,0.9997314831815071,0.2935906336204631,0.09172636193215847,1.0088221037306514e-05
346382,0.17968010571994275,0.34758709479284855,0.02893568080235304,0.04480407935335608,0.816405368382486,0.11015274451859292,0.001242486555417735,0.036694367085485166,0.9616096111557885,0.3104006848789201,0.02002986221270658,0.0003172116983104266
346813,0.17435306795240715,0.4630036821463313,0.11552369382369972,0.17163411823932126,0.5332083853513755,0.19867212499543052,0.0027562596905197335,0.012786945835824255,0.9836915159302744,0.2141110663529186,0.08359753509106205,0.0006630580257641116
347221,0.0940196307291695,0.39729950420146765,0.047956898220723077,0.07595138108106504,0.7172919864697331,0.12831740696096713,0.002696773707652761,0.037745166203789884,0.9580905756277512,0.2058791126653129,0.03505135244457062,0.0006557601088297061
347511,0.13524683735389212,0.2966009392900447,0.2643541646689089,0.13017642565347698,0.3139913356317942,0.4301584015617066,0.012826525407177278,0.04755448229876808,0.9342773706157391,0.2891220851899963,0.11960274535173081,0.005083576914891556
347749,0.11085147407151674,0.48198622690517234,0.09300815016381624,0.1255801198185937,0.5972684126105456,0.1565458244997254,0.0027170536801214324,0.017552235421942543,0.9784702254566697,0.2664248484589368,0.10228208124951717,0.0010689804476343321
348894,0.08947578521034645,0.46086027905485577,0.07564836041838455,0.10880649439313286,0.6204005684187335,0.13655657770065013,0.0023187531637302054,0.017728912002569184,0.978571528181971,0.25824815609991136,0.09268676121276542,0.0009534115562912901
352498,0.09420911251419566,0.4808390906587262,0.026068936292690466,0.11835760263700658,0.6893363748121077,0.050248782162048096,0.000691296184867284,0.005413398487657176,0.9934824641276956,0.2267499262004399,0.08075420621295426,0.0002346847178570643
357912,0.13137155447059878,0.4600587160376023,0.031949616062099936,0.07872300286206751,0.7840830035805504,0.0833546403404289,0.001146567309638959,0.01748136355635725,0.9809425090414675,0.3157636576407232,0.0451396791902074,0.00036014928879065457
358099,0.13821187584388828,0.48519955786265495,0.028832773536311775,0.06488373880647401,0.821619961623795,0.07491713116591851,0.0020973795196397786,0.0407526889347113,0.9564540482349937,0.2932482485701121,0.03253223613045612,0.0005868099577604794
360047,0.2671934891130766,0.3826229736568291,0.08272050296371186,0.15804978640533274,0.5651422452614673,0.21830653806651673,0.006526966117588646,0.041700576957449685,0.9504465358974956,0.27422685472283465,0.059980861515396916,0.0013594519854680423
361594,0.26697471162720604,0.3859319075809619,0.05945867531322944,0.10209313699533032,0.6778213516154993,0.18302498483769086,0.005103744676907583,0.059387935452749244,0.9344506281224565,0.2743990101947084,0.03535516267447572,0.0010090213843583608
361852,0.2698014927569227,0.3260608227844236,0.03771918594129851,0.059451875453614085,0.7626719067161076,0.15207146199379298,0.003959604973061197,0.08755285890194951,0.9074797146299488,0.30949963057615054,0.0217962860249033,0.000851268103721862
361918,0.11494249288977493,0.5229145334014583,0.17713439980812903,0.11960728170624886,0.5592505706744181,0.24242696759994192,0.013012756793544761,0.07786108009643272,0.9050762185176587,0.2572695616390997,0.10945989924125216,0.005631779370936021
362405,0.038586697677882836,0.5109397579530408,0.01666104010530719,0.032172545958988476,0.8876060979240218,0.03839079590921976,0.0011889995294827515,0.043510187703331184,0.9544828156788423,0.3177187739363507,0.03063617155259012,0.000599090688806449
363700,0.10807094810317884,0.5085475923922069,0.10546910808104007,0.08538754275161216,0.6586894933749131,0.20087632116663742,0.006486089540888778,0.07357385286035208,0.91776730965643,0.3578511143002018,0.0708802697333294,0.0027977175835226095
364025,0.07237027680161043,0.553359409030897,0.00036500236464956094,0.050199922905949414,0.9055612897334628,0.0008347808269569946,2.1828811005224167e-05,0.0005503147041828795,0.9994176168687857,0.22038867457993475,0.02558335270842501,6.035472974000202e-06
364734,0.19737057050844153,0.4368002954514537,0.025485721021810813,0.08778977201069461,0.7942231028475679,0.07507459227845253,0.0021136997278781945,0.030979781562568434,0.9663196617823399,0.3015914168002515,0.038026449432208176,0.0005200365435827629
367454,0.049573736666177606,0.5311537781681687,0.04399314007856272,0.06368420242394272,0.7626869380105177,0.08008325564359185,0.0011144297466962653,0.016919908712880478,0.9811539340150501,0.21605660462012335,0.05385626953656259,0.00046732945818892284
371925,0.17425572985107451,0.5095159354422174,0.030408547204636906,0.0822253517103899,0.8054167824230031,0.07598180624858465,0.0013556305376632013,0.020989752450685798,0.9773174770710037,0.2637560212340723,0.033568021433622294,0.0003111145317168626
372143,0.08093130484405252,0.43002337268797286,0.004783349483546494,0.08916972743678282,0.7910770338972135,0.012366191156818978,0.00032051940991280917,0.003996067350458133,0.9954808040841436,0.3460417097723994,0.07673614613692305,0.00014477952531985952
374920,0.1375037453642417,0.46019706845301805,0.05122089874806334,0.09091622790206492,0.7250821456170131,0.12467702110269746,0.002375841752070646,0.029272456679943715,0.967513749735309,0.26042543899151527,0.0440062429138321,0.0006215820849337023
376133,0.41302042744466194,0.2520174539187812,0.06326712280438425,0.08289699166579939,0.5953822686361345,0.2996788700956024,0.002188162573032265,0.03151007761380225,0.9659612204656745,0.324976069950237,0.02636441696625452,0.00040732122603898287
377551,0.0519927092870315,0.44822010854846783,0.010652391814009128,0.022936911533449792,0.9194764789486034,0.030304913316180345,0.0004585748406587813,0.02549368026152722,0.9737512763497257,0.3855658867538351,0.02150509756348739,0.0002336945988994887
377945,0.17798436239619284,0.2300375267165484,0.15768254679244414,0.19245225315233852,0.24880588056292655,0.2148769413466257,0.0024936510545641145,0.00406179086223669,0.9917543695922653,0.27804513685566284,0.22014954334971165,0.0010820941522925913
378065,0.0874585783370265,0.5346864772686609,0.1519710531629798,0.0875994016303392,0.6155375953787394,0.2337099965061321,0.013608125561309008,0.12773584476614894,0.8537848590534133,0.2028035583268427,0.056700167348529056,0.004373444823317573
379373,0.13653948516283443,0.2831967301496888,0.15120554125920646,0.13956530939782832,0.37509096459237357,0.3280357144295647,0.005086529117991902,0.022391630000432646,0.9698872368682211,0.3007726278079089,0.11027394239107309,0.0018468746014498577
380729,0.061149971897162536,0.47718224882904364,0.028195043606392002,0.05063568853064226,0.8247457459195611,0.06758541841341441,0.0014599371600796628,0.03297933990939206,0.9646906010679663,0.27105827517250536,0.035663849692057825,0.000544102804741846
385243,0.1487454673440708,0.5022451477790499,0.05031253889782598,0.09212588410105702,0.7437577136470008,0.11522230781366104,0.003221674928702827,0.04022315518394879,0.9556204772591959,0.2767584160826665,0.04530296290267416,0.0008660421252307668
385745,0.10777504211979838,0.3387208809973073,0.014289671112065076,0.029293885389652094,0.88643608110006,0.05611716084275771,0.0011741511607705809,0.05331660178074689,0.944874187260791,0.2607142155119654,0.013612125405720162,0.0003070561824506214
385846,0.2060800373603855,0.33917021109729445,0.02939608916262318,0.11483547034270356,0.7111124544168529,0.10312331928849408,0.0017349153348572394,0.017975760014794513,0.9796909129779271,0.3576458983069599,0.05963832189973132,0.0005031565472903241
387414,0.09085957629006038,0.4039740459513859,0.09614297938144611,0.08285882402687614,0.6143113561013219,0.2165543686207611,0.003356969831446184,0.03686476840998848,0.9580164216946836,0.2963152547084235,0.06250188232255247,0.0012763575124458836
387518,0.03126689977036033,0.4056408018258687,0.007523505263570496,0.027772017587090452,0.9023506629818707,0.0221209534650998,0.00029324616137278025,0.01259360738601479,0.9868473888103522,0.3272598035109511,0.028131059799225974,0.0001565454987069033
389937,0.09607516531160756,0.1391981081868382,0.4768772836826425,0.08750833050242106,0.13025324993324544,0.6269329545179575,0.021219514646568807,0.04437453800293562,0.9224028546990254,0.2762648135750792,0.1490551273195277,0.01152002283280081
390157,0.09318360720376252,0.446384782692545,0.033300966386384495,0.05391403538171638,0.8093031898569284,0.08899531540795613,0.0013754412154142438,0.030434059505084734,0.9675293482252217,0.30838543343072894,0.03450222217023824,0.00047734658572525646
391683,0.07680790019094945,0.5319340835174142,0.05280351303550856,0.0902021739375053,0.7169191578787732,0.09400578553694888,0.0015388811109733123,0.016156141513326276,0.9814639199573051,0.26991507407040555,0.07885042505391802,0.0006707373463790409
394166,0.15419846568446605,0.3846862149218299,0.2525765924885678,0.15159648322108377,0.3904188833450142,0.3573738829328223,0.009975982765291325,0.03581812918130415,0.9512737935815415,0.2616144017314347,0.12621742585042237,0.003678348633178519
394806,0.0715457260611456,0.5215179121750227,0.08047621148193881,0.07796056180766822,0.6972633440606977,0.14438997779429177,0.004219209904584838,0.05064014349136205,0.9429604233258695,0.23012853806980174,0.05666584242471271,0.001536884655726315
394829,0.14666032091299303,0.43856995758816497,0.07614741307357141,0.1381928399061088,0.6025102876580151,0.15948768875237157,0.005166916651030857,0.03434446879244871,0.958571442109763,0.33183640633121514,0.09780903386551494,0.0018787528146257991
398055,0.19708020773538215,0.3328908509925892,0.03209612909951637,0.060253529926958115,0.7785846276753245,0.12419781748230752,0.0015240488693537661,0.03258213684747067,0.9653613055345414,0.2689017489449152,0.02269683995243023,0.00032697374998224134
400370,0.2847260577488402,0.2297499061676864,0.07639652694081187,0.11818664967185954,0.4955623148752023,0.32356766448839175,0.0036059467272203335,0.029689147413781057,0.9656558974108471,0.29685495922545724,0.04548183418609013,0.0007611401168199736
405816,0.12097314737072151,0.30589653523100674,0.02047531192403048,0.038170029761446844,0.8389927571622338,0.08644123799466796,0.0009776274869224336,0.033076223250822774,0.9654247834806222,0.2917916257829736,0.0192164019792393,0.0002752714940484541
406964,0.18797492229699211,0.36029548945187373,0.161111865049414,0.15814842366368667,0.42567714813227214,0.32187306906532753,0.004896431303627758,0.022285928839060543,0.9713864870466616,0.2720933736833064,0.08829046855192675,0.00133992927966172
407333,0.2941535203946264,0.2827516536121929,0.11392294464239743,0.21577727089526344,0.3805317955933569,0.30449075773261597,0.003042617228266233,0.010656379799544374,0.9855808388031944,0.2756924029350424,0.08845802765936661,0.0006421793255925682
408303,0.10673887114489543,0.3465461200032017,0.19674440880423127,0.1189191782149922,0.4067374183137666,0.32071919996600406,0.00808952156769833,0.0384285979170256,0.9489077727412054,0.32434843824925547,0.14237701817644735,0.004239226702762049
408895,0.23572292898406844,0.3969453340677874,0.06419716031336915,0.15083588698276412,0.6118476532519127,0.17029257462046288,0.003320811604812759,0.023181959965433156,0.9726903246357868,0.2886261494824356,0.0638160321645566,0.0007682842968327903
410877,0.22679389265597194,0.2512868311202781,0.06681911159181052,0.10365746796249775,0.556984015025725,0.2714750730567343,0.00159654258078782,0.015724574448614973,0.9821100398646834,0.3164863322699272,0.04720759047968695,0.00039558559240084935
412075,0.1520786237539238,0.547658653200006,0.050043976483610815,0.1422935059000651,0.6904997231779619,0.09247775030265314,0.0025093687789551717,0.017847393919864674,0.9789534346951946,0.32060084259645444,0.0957489688766439,0.0008838318461048567
412530,0.09150032811568665,0.4782659508442866,0.07289153187285295,0.08276184863303239,0.6916595615748954,0.15202141680340325,0.002500300445499908,0.030134166050820463,0.9662214872159418,0.3129972388606262,0.0644289779986654,0.001002074034485602
412708,0.28941891154865923,0.23532787336779643,0.18439193314634206,0.17057366490469178,0.27592078244676344,0.4753617148045467,0.010440624482046353,0.037133864547024636,0.9500449710839028,0.3183475273340533,0.08552839136355407,0.0026054997134976918
413058,0.13971713359341922,0.48676002179714684,0.016792096251067673,0.10686727384640922,0.7818877062802081,0.04079990537700919,0.0003537479320171209,0.003914878803196122,0.9956044464223799,0.292009702031788,0.05766437849370927,0.00010389872362094795
414746,0.12098654151180128,0.3049106106326893,0.2954640311042892,0.1224075828715029,0.3151922420639578,0.42530997114198926,0.006535466029713805,0.02343374625493797,0.9670554471229166,0.30232323408529155,0.1487429292677538,0.0032282458018482174
416683,0.09163923072700306,0.6184794275242502,0.048884448715388454,0.10491119147770235,0.7305580465512681,0.0719387981320591,0.0022152594297519417,0.019218544285950795,0.977602856934079,0.15806821884659059,0.060730437721900704,0.0006318477110520595
416730,0.12135847191589609,0.4820116666411324,0.01925945364788562,0.08862831519361081,0.7989796885267623,0.04766982024576643,0.0006024438103840793,0.008109632139044993,0.9910488227265671,0.2496663073065801,0.04281985645253549,0.0001581881975984272
417517,0.18708227039260625,0.3346578976456895,0.10054280602447976,0.19390478101043424,0.4350007805548377,0.2123706245164098,0.0034506257104804047,0.012579224194848741,0.9826031066963549,0.3030287750485524,0.12733840308987315,0.001096729715590829
417901,0.18764670034087083,0.2857933345220628,0.08297762819542223,0.09814636610136292,0.5506518214323183,0.28044489308660414,0.004920147481307597,0.04842197634078502,0.9447592405425536,0.2832155039323189,0.04517640787275233,0.0012122282685060434
421180,0.23252961269231792,0.2384536603687633,0.021913656963954094,0.028477020286471266,0.8263190386742203,0.1272991550084513,0.0013005509352228548,0.06326266404649826,0.9349575812776574,0.296309810253574,0.010462101425842212,0.0002800077101944869
421420,0.13523227966288714,0.37167799620722025,0.1076179703414255,0.13563133924840973,0.511265738496426,0.22870074725071105,0.00591547693151621,0.034449216795690865,0.9569641039509885,0.24108170129389633,0.07780359442677241,0.0016706230583996176
422370,0.3061661965072584,0.33078617961820095,0.008649957857806282,0.06446795383643585,0.8718975947352096,0.03920971372264741,0.00031388756756963186,0.0073005783198070336,0.9923145562567812,0.3424996873117123,0.023604740744766168,6.859495917446818e-05
423249,0.08826172952967139,0.46177635042429527,0.10219949293200968,0.0767528908101023,0.6470417112244796,0.20763529846132828,0.004785470144866302,0.058494361123778274,0.9345410643845268,0.2205185113772453,0.043480764708010405,0.001381784831346365
423735,0.1430781620656387,0.33422028445271945,0.23295021526235635,0.14765407695335156,0.35606750134050474,0.3513760627601853,0.00706296920055337,0.024114803643556667,0.9658466619860961,0.26747324543854606,0.13376126045583522,0.002746783079139071
424179,0.13101429072110854,0.5783464723032519,0.08117041358604449,0.09889516668076298,0.7103537971757382,0.14765482530018134,0.004293226187644751,0.04567164761749287,0.9490426177226261,0.23432210482307683,0.04820953625124047,0.00111026868106652
425483,0.2686614574350586,0.2614161896229087,0.06280517126828047,0.117546246967134,0.5661109991608338,0.25392312182055476,0.0028899891742287997,0.02598524244131475,0.9702733848341826,0.29443612906462396,0.04514325522523123,0.0006157393698325296
428302,0.12884642154527082,0.5330501593379995,0.07436917134952885,0.1396304584866715,0.6375886950116807,0.12159276913916162,0.0013989474947909383,0.008731807143757212,0.9893675278734637,0.24034640809840468,0.09221476217955749,0.00045722539692473864
429382,0.12090266473980171,0.6928699673898483,0.0639334321229998,0.07518986730077282,0.7991189086894696,0.10712051125278939,0.004735918626647806,0.07312085619067682,0.9215056320117038,0.23406715721901167,0.03554382247975488,0.0012203354163028046
430487,0.1497976403785669,0.1916369947032316,0.15412834982300871,0.1716344203124663,0.22075952437569524,0.25224717519442524,0.0036400135904083152,0.006651533028430674,0.9868989242071211,0.35400025165526366,0.24938124924428418,0.0019716515736958474
435350,0.07457917187159648,0.474832950199282,0.005333498294948361,0.061282244576053434,0.8610692348565475,0.013616518084951656,0.00013281249355180682,0.00262723560974478,0.9971654286065434,0.3176625304418628,0.04568302720468725,5.316793727837506e-05
436141,0.1397371801778171,0.49723711526752973,0.09925006618631525,0.10926183173348444,0.6365462267651474,0.19454814309326937,0.0032091889796986147,0.0286277119195469,0.967250932551168,0.23578032148438738,0.05331361929479658,0.000815355518194006
436273,0.11653406351713329,0.5236312464184943,0.1321331185981301,0.1200689476780138,0.5943522759617705,0.20483353690458322,0.0049039444467255545,0.033153529533284154,0.9603382715968894,0.25417897970676046,0.0901343914706071,0.0017907990262346705
437095,0.14972432996492335,0.5251113522570514,0.06475651028180948,0.12104648901119025,0.6883050179254105,0.12867179388476313,0.0024842481071938676,0.021413817489833325,0.9754280755985025,0.3396700998762894,0.08084101549188671,0.0008789663014230933
437733,0.2046538894908806,0.3436478497526162,0.13510124779263075,0.15508265945068755,0.4465787973584704,0.3093008202290823,0.0051580356676321016,0.026167151168553504,0.9671742982562808,0.304830450241012,0.0857285699722154,0.0014447471584609585
438499,0.16307447882274329,0.4088091191360323,0.13266122268270406,0.12246026326939913,0.5288892027527111,0.2772333188811689,0.011370147804072247,0.07932186647705852,0.9058829880061341,0.27695742530527434,0.06694595118828303,0.0032105666594008176
438806,0.13620254079933436,0.5180022366815741,0.17269486498507333,0.13664227822869354,0.5458032488002579,0.2458968814652594,0.0028016689119000453,0.015122965049231727,0.98137964122538,0.3181226241772267,0.13169181957097675,0.001278598187346993
441266,0.3099392394329572,0.3101388129283854,0.0002771871842989322,0.04128317059308701,0.9410672154729894,0.0014271782904811618,4.687575060267848e-05,0.0018131611081924272,0.9981288367062303,0.24693806108034158,0.010551803214663319,7.237134725995573e-06
441514,0.12491902659077636,0.41526403463986106,0.08080232802394566,0.06216466585719856,0.6849788523308928,0.20816311080607275,0.004857588781215727,0.08359520329463423,0.9096595796851054,0.24936763969266834,0.029405411088809102,0.0012419399813161707
442224,0.1546263285038868,0.36093195146220114,0.049438600714927165,0.054550889485874006,0.743584926772995,0.16355284241864346,0.0030301383367671046,0.06632509417295758,0.9294576604952272,0.30858996779040665,0.027177955880459438,0.0008421303045805186
442360,0.12464747073413769,0.32614905411423956,0.1390526629283794,0.14055763354148906,0.4222387047236404,0.2672867325941037,0.012526658890356687,0.055872104494916065,0.9246164580128713,0.28986792353990654,0.12008623646831376,0.004936387322338488
447201,0.2059720488241974,0.33757843613852795,0.03931430908503952,0.06223800377753872,0.7547844865785412,0.14709924132551974,0.0019998326946835242,0.040585648678878226,0.9567583489684987,0.34977728529164076,0.030084737788380063,0.0005502130684958033
451538,0.3662896680411627,0.2430753146933923,0.001124354955354968,0.08189904813235298,0.8802295674104016,0.007183972393387388,7.859767212897575e-05,0.0014905031644191049,0.9984130613684524,0.3245359283459131,0.025568408586333226,1.4862251331939221e-05
453419,0.23306694137727713,0.325641910140134,0.01935232389879962,0.04261223792695156,0.8509886268754604,0.08411256629394892,0.0012329788202997097,0.040953339929459896,0.9574357793813569,0.26775994445674534,0.014142928083606085,0.00023981434636198307
456296,0.1951414389412014,0.38229220723300084,0.12259554572898312,0.12107699582711881,0.5252948827514814,0.2917170928796597,0.00383264359702913,0.02879515561066689,0.9663444933270635,0.2693970738420446,0.05560091008026726,0.0009229610896407865
456834,0.36027498862634544,0.3045595497128756,0.016154133092500876,0.07217091061061531,0.8272886144594982,0.07782021650393009,0.0024951460638187304,0.05072415123044396,0.9463067675741662,0.31866073199695993,0.022695288639650375,0.0004734142722247195
457587,0.19306115819385875,0.4191274081641969,0.0020948362205107686,0.06485001401791404,0.8935853574276347,0.007128872210534556,0.0001375833965693717,0.003026026797376386,0.9967941571111605,0.23450801582080516,0.020936254616695404,2.5676638102986346e-05
459365,0.25267505781175414,0.2638439846358589,0.13735963445144486,0.18984913466456185,0.34728963041913785,0.3524604655191172,0.011658792779615791,0.041576070730059526,0.9433646371298628,0.24577889637560357,0.07839499461737537,0.002414676369697568
460070,0.12424825954900617,0.48740282533021334,0.0945754698524386,0.14140804657295739,0.5765752115171271,0.14751916431487638,0.0015030675591174607,0.00808094883115462,0.9897389252499397,0.29855348947382093,0.13668601353705143,0.0006880749065235315
462420,0.1703257210906124,0.472369535237332,0.09163449471448497,0.16486320686716208,0.5731425850812617,0.16769825653567982,0.003119271349648188,0.016356141221821358,0.9796228836329911,0.25846370542633357,0.09173808934621375,0.0008772442722003637
465185,0.0935827196079253,0.5135512263526308,0.042488045590464305,0.104695901725626,0.7129174157676756,0.08083726019952191,0.0028602012602187005,0.02669288490009571,0.9690359467846572,0.2573337375925257,0.07458257014573172,0.00103627915318674
465222,0.13701817400217015,0.5370912596466998,0.038095996410234506,0.11028388537062768,0.7480442802540889,0.07906666640694053,0.001953431424443279,0.019744597640685466,0.9777070347558943,0.25864812018013955,0.05626481768540453,0.0005346839043951835
465534,0.08914084652243348,0.44043570242715413,0.04078549103991125,0.0972563516268689,0.7020949453804561,0.09231773051362152,0.001197555851525286,0.012275515633175688,0.9858448263345101,0.24462143239681688,0.06168001928907406,0.00038836608502043775
469815,0.1444412880140017,0.4326180651443683,0.06982907945036773,0.11229384690514368,0.6469813512253684,0.16363241192228256,0.0018253329996052354,0.016478732774317356,0.9810361980925675,0.30798000356590544,0.0672391298485449,0.0005754145587803414
471649,0.18466214598818023,0.23744850266366654,0.07683785387599687,0.1465209255907745,0.4550929141997192,0.26678182911713766,0.002771611248818842,0.015594918758908557,0.9803639332414341,0.27905786518074593,0.07329630560622619,0.0007070614841882992
474168,0.11645623893796173,0.47396315682378776,0.10783286892881178,0.1047094598511924,0.6127629341937235,0.20682799396117246,0.0030783377168105454,0.026725946053755913,0.9690696866663471,0.24244078975954741,0.06082124758111195,0.0009047143180288065
474733,0.16291493194605663,0.43440336271692787,0.042541101630733075,0.08004540485937746,0.7554968709247614,0.1178047573510843,0.0024841825067484754,0.03733312712348502,0.9593782691975249,0.2801585129643797,0.03629200842033316,0.0006257707048103001
476467,0.21458816951488446,0.2852975007023906,0.21186033835759915,0.15641240637634407,0.3126811465969178,0.44187466890042143,0.007889921427788866,0.030015728744851887,0.959951915380378,0.25082047216110503,0.07746984704905953,0.0018642115479794448
478294,0.1028355391729896,0.35989895851587544,0.051680790976512986,0.06546580719218045,0.7141654590464458,0.15483705996788857,0.005843201265806637,0.09624156418402925,0.8947657339367613,0.25229111831190243,0.034047734371142446,0.0016363592455277934
479438,0.28001373298580495,0.3917143806735714,0.004297206694079232,0.07029321389687782,0.8876785327669896,0.016400934842354133,0.00026542100525687025,0.00564512762358465,0.9940320145393552,0.2172546305567616,0.01718545911551006,3.851664484166834e-05
480239,0.06794221144707004,0.5220949453241925,0.07013205289016308,0.08523053742173659,0.6798030962566688,0.11366800628406336,0.004637872088344203,0.04604629795217691,0.9461363272459107,0.1912548662609548,0.06826603794064129,0.0017894063267607397
482079,0.185558316839174,0.43767148073817147,0.061008350662982595,0.14432493064884858,0.6343445633864874,0.1424477647946559,0.003245522250415117,0.022980413370634712,0.9728262536656782,0.30318106415911,0.07573984405789798,0.0009100474267861219
482154,0.08218267608548523,0.623180436265155,0.04381209824434942,0.09169587467522913,0.7637249712711848,0.06923866376803423,0.0016907616843240547,0.018159380796722753,0.9794496366603315,0.27777386513147767,0.08343521083845579,0.0007754538728268812
482984,0.0918818605518244,0.5267519528103078,0.05938295615590222,0.0959583645995931,0.7092887188439042,0.1106413158033959,0.00235167915896482,0.024052316246234773,0.9725461740307403,0.22241909587272404,0.058102486157152154,0.0007252003917354783
484828,0.2836953845101584,0.318022475982787,0.029926059476836575,0.07923074907719942,0.7617316618250745,0.1252061284486192,0.0024223599942702757,0.040679798212310485,0.9562935780236164,0.30581019968158696,0.028086968825855204,0.0005016613926623646
488721,0.16211782728116597,0.29067785232696325,0.08135317065090922,0.1985874640294738,0.36841131049787085,0.14855911891945628,0.0020146617952161994,0.005385017201814984,0.9913405847456868,0.3196528246941318,0.19517548228063245,0.0008643925280286197
489665,0.08880684752698277,0.4855361814445769,0.008858420378521316,0.050684229372236024,0.8824598818229533,0.023304647512131408,0.0003533176283717374,0.008904310789915729,0.9905758597579795,0.2955643686378252,0.03088349303516702,0.00011807853452426909
489714,0.12827750191917425,0.479794895933099,0.04963631378999069,0.07828207322723263,0.7523902325872522,0.11892633560176637,0.0022998222402627567,0.03377272394317754,0.9631232607169811,0.25788343826446647,0.03797255754634705,0.0006058818573589941
492097,0.1409429126865402,0.430672030129671,0.15030492810445978,0.13260491175506986,0.5101475851053158,0.267053430249632,0.011632532101220483,0.06712530266854672,0.9173440689834141,0.2933042097296471,0.09513193682295686,0.00411150571207151
497324,0.07336857231830302,0.37640409634423005,0.25420171241772055,0.08155261584481309,0.42639692071242197,0.371230302295329,0.0036822261201190747,0.024819432487842002,0.9692014513868541,0.3186172944195726,0.13004074781300937,0.0024721808933359096
497541,0.09426449196009967,0.43314562873714246,0.05802239397529163,0.11198876937514346,0.6360691716157905,0.11938836903162812,0.0007436254073135177,0.005918069473651443,0.9929033404522634,0.24133605181542017,0.0771647206424094,0.00025321005402763113
500403,0.24581552646731644,0.3357107857189963,0.02553081141799354,0.10748357607818068,0.7417322677791396,0.09647304564349664,0.0018610679826518734,0.021964776900927446,0.9756363266708625,0.264236697124881,0.03652181860916894,0.0003616658313738912
501024,0.06809326715902031,0.6117757444173978,0.10539711223817394,0.0765296284288597,0.6880074701626966,0.13452229614895925,0.0030797189020595906,0.03142239529565543,0.9636004056504126,0.19527399957220443,0.09179304196623088,0.0017255243790456495
501378,0.10710104603590856,0.4539247568038309,0.08549696586333351,0.08757831240561326,0.6572895765857317,0.18458134726962702,0.004534200828972262,0.050737043663978555,0.9428334283412415,0.22224172412285423,0.044357378589894844,0.0011916489657917233
501695,0.14363778371383576,0.44530690729242867,0.023902847037644018,0.1066884273688949,0.7560654923422299,0.06239366775241726,0.0009709830849363336,0.01057900119434286,0.9880794860539036,0.2614709987446986,0.05055304301946405,0.0002502444684389162
502106,0.1525434820542398,0.3546894642351277,0.22939641966341048,0.15416507428484605,0.3765720102326553,0.343460980249388,0.0243021813281719,0.083714043325114,0.883053286818675,0.24142884715223464,0.11532119479730756,0.008186476664837182
502546,0.15481622366380454,0.2637266598451159,0.06303534105664856,0.19482795607974446,0.39637434383438064,0.151166367585118,0.0021107410155556546,0.00685186471885116,0.9897470274235859,0.30136749107314403,0.14976552293259895,0.0007501124300067116
502717,0.08110781564089009,0.5557147509582169,0.04397485014831301,0.06371804259108414,0.7980686009257625,0.08908118037645336,0.001979760704779422,0.034977099607418245,0.9622335733218632,0.27160705115039463,0.041806195090795126,0.0006888538655396279
504263,0.16212651655124197,0.45665565004492675,0.047265566017746896,0.07157152759422572,0.7641484750596351,0.1258375741166791,0.002305383680544308,0.03916131238409911,0.9578433870287572,0.3150179027441084,0.036262821740765026,0.0006508001238795392
504421,0.09535117875404464,0.5374294862615994,0.019484839275831105,0.06639414839971941,0.8405677096826448,0.04392562286201554,0.001336616846300452,0.024390444598186154,0.9737363868513198,0.2791041200123807,0.03941946105945105,0.00043065555211843284
506081,0.20125188133276697,0.4307566744754642,0.19712345226395742,0.1903236730479542,0.43609868865005913,0.2949617339656713,0.006277571927081447,0.021259756383049534,0.971239211752645,0.2907599242075912,0.13377786049007662,0.00208191782793676
