,gamma,c1,c2,c3,kappa1,kappa2,kappa3,epsilon,sigma_eta,sigma_xi,F_4xCO2,r0,rU,rT,rA,ari BC,ari CH4,ari N2O,ari NH3,ari NOx,ari OC,ari Sulfur,ari VOC,ari Equivalent effective stratospheric chlorine,shape Sulfur,shape BC,shape OC,beta,o3 CH4,o3 N2O,o3 Equivalent effective stratospheric chlorine,o3 CO,o3 VOC,o3 NOx,scale CH4,scale N2O,scale minorGHG,scale Stratospheric water vapour,scale Contrails,scale Light absorbing particles on snow and ice,scale Land use,scale Volcanic,solar_amplitude,solar_trend,scale CO2,co2_concentration_1750,seed
18462,5.9652040598549085,4.474786309637373,40.60669516181097,122.23243504390337,1.5646820227291351,1.9720787347500648,1.2069461242610444,1.046864314508265,1.102988911996331,0.5296033130968651,7.8698278629839,35.83825010386356,-0.0022809107290288,1.7200492368172022,0.0041791677817792,0.0281911262621605,-1.4173489567193488e-06,-7.061917705236914e-05,-0.0007928249159412,-3.21651504926347e-05,-0.0058326606498912,-0.0031825614066258,-1.597759195223653e-05,-9.155951203112993e-06,0.0228868580482643,0.0933031538443123,0.0275538645693916,-0.5905168760319734,0.0001710606189425,0.0006722595724095,-0.000209401448017,2.947391617267483e-05,0.0003557468486908,0.0023904270437464,1.1548129030622931,0.9490887125165824,1.0785086886201052,0.2392139800430276,1.0242065043680946,0.5402561438775006,1.144634036260311,0.6854871684998423,1.1878361291765591,-0.0263276197225068,1.0063534307131374,278.3788368509842,8722101
19468,3.0333609543340083,3.878880688977523,13.143079403003789,156.9717842658268,1.3790948881283402,3.595891635436604,0.6798232425944342,0.9915298539076228,0.8059005321974806,0.3070762500425582,6.943831919692943,36.52837953888764,-0.0040101690863907,3.7601666079375047,0.0027353817938324,0.0261043783778951,-1.5166315469228065e-06,-1.0868085467768908e-06,-0.0004894740313572,-9.647118270190812e-05,-0.0019756251575581,-0.0030588160682835,-1.9111977233896557e-05,-5.665354478955689e-06,0.0237731374763222,0.0280294386539722,0.0304055987859501,-0.7177147798256734,0.0001307379943621,0.0004225178078365,-0.0002064358234797,0.0001335055115095,0.000168876894362,0.0010469281216381,1.0597075072875104,0.8655803244362676,0.9845619894566822,0.8939612950868089,1.8621240494445557,1.130319996919816,0.8442116073097559,0.8074838036402032,1.0851560831194509,0.0058077614637697,1.0718507292539248,279.2889878136919,9123495
20095,2.7869549244449727,6.18413763579411,9.960662823505094,93.85234864064722,0.7940037236146701,1.6949272809955185,1.2679149943792725,1.6347411720233305,0.4584997820531754,0.4938150265357185,6.10048877024187,33.306535964804965,0.000346934216915,3.748101762004594,0.0024020205450376,0.0037614582429074,-3.867425439614833e-06,-6.432614447875073e-05,-0.0007959858428426,-8.657440247111579e-05,-0.0046540615604453,-0.0033587663468507,-2.69339884633168e-05,-8.353083874261306e-06,0.027871246028941,0.3221918250885434,0.0059454600838048,-0.7386057823412552,0.0001459370519573,0.0004417596211107,-0.0001262211043722,0.00010249988178,5.829848490319971e-05,0.0005483617821311,1.1260396583535,1.0075039446284382,0.8537294029332265,1.3308580157769798,0.3117005926173554,0.9774642768414568,0.7306739769468675,1.0798207881005968,0.70261213342891,-0.0179663038859454,1.1315018523847835,276.750919574405,9373668
21130,2.7308150862420444,5.389273555650384,30.144051420417696,54.91783368241439,1.4753052392953665,0.7779144819039567,0.9051375063979374,1.3009673807655897,0.6990772130713128,0.5424846286714812,8.107550240092708,30.74603224545796,0.0034575804996643,6.372264564696717,-0.0018328942894502,0.0304784570764004,-3.836628334323817e-06,-2.301029410223997e-05,-0.0010251349868908,-0.0001231707755062,-0.001230224809053,-0.002783802889755,-5.678646701867115e-07,-5.918565002302224e-06,0.0040888959499669,0.019905745429798,0.0204758907242876,-1.1950894008541226,0.0002096699991631,0.0003817453408916,-0.0001098184756261,0.0002817023338249,0.0002240011407902,0.000874485813658,0.7655228221580352,0.9598740516843842,0.9272522933990324,0.811124399421142,1.1837843042353695,0.7954599066691088,1.2713090863966328,1.09661558287726,0.871478472364264,0.0063880046237909,0.9895389148222952,277.9505046583475,9786633
21807,18.252180258581717,2.77752274017498,17.151525810903976,87.6508223088747,0.8797652224893638,4.991851500397898,1.0478389147055325,1.3162295051566844,1.0285099607352313,0.3929285166344963,7.609228370370753,26.46068480215557,0.0063903664845449,3.0996464799352776,0.0029079350125366,0.0098869151621405,-2.0138091787653893e-06,-4.942385304161589e-05,-0.0007470026766625,-2.2036073954476973e-05,-0.0019026758884748,-0.004980926354204,-1.0721670696216018e-05,-2.2255427489363515e-06,0.0001291339260746,0.0709510490610659,0.0087617455774397,-2.69356005771698,0.0001588611172166,0.0007111947588948,-8.20284736272e-05,0.0001221974271392,0.000265716316227,0.0009215239357923,0.9487064168958582,0.9147387546229802,1.1367087380565355,1.333088451028683,0.9746041273534064,1.5448295370645828,0.853457970450083,1.0304290941899266,0.5828163286290476,0.0023935518539366,1.0247860846474517,281.7327879755682,10056756
24094,10.214776178891402,3.478930011327721,19.714637603880583,121.07803195277752,1.274980004268253,1.0524057663901525,0.4617511349495067,1.118770150233104,1.3996550449458045,0.340290571773427,5.951010503564083,28.10114853209012,0.005277679113605,3.944203814860245,0.0003839678526307,0.0261760662584642,-4.193522695515313e-06,-1.0645047332893414e-05,-0.0004372774756302,-1.01767470832026e-05,-0.0072340205250315,-0.0015279224783556,-1.9618414397361963e-05,-1.4302061255112754e-06,0.0105550434620568,0.0101329243240613,0.0075177236154052,-1.308995499349655,0.0002274582564353,0.0013691197728011,-0.0001534852352214,9.14137231957058e-05,0.0004422860246797,0.0012375681943519,0.8420073268870775,1.0678557540986309,0.8849856453298244,0.9855553291447122,1.903810683057242,0.7231209998967862,0.6554685788826886,0.8812327457808864,0.565858644490844,-0.0004388073346343,1.1420747093491024,280.13753373518267,10969269
25818,1.685114000857657,3.803720690701108,15.730804727680349,90.19783759768444,1.1623643918549726,2.9261533604763925,0.6006580983604615,1.3149523187005645,0.9351244486478928,0.5400042985387293,6.52975235545896,28.276941758598102,0.0079475300696869,2.503761804617753,-0.0002295862069981,0.004665186320875,-2.005657817241366e-06,-4.550871985130124e-05,-0.0004585720745318,-6.624039923599237e-05,-0.0049055589966141,-0.0023492045306691,-5.890186808232785e-06,-8.797335348125351e-06,0.0252676635680303,0.4231674205746551,0.0069954162627143,-0.6751756260402797,0.0001416108124277,0.0007517139195834,-0.0001873606495123,-7.0623315040915465e-06,-9.451539096612432e-05,0.0019513140740777,0.8447955885139867,0.9693003041313144,0.8581807004050475,1.427208673863669,1.7497300087615617,1.0384778839748303,0.922682375446189,0.9218514511553964,1.489474590726842,-0.011718785263852,1.1011392947544223,278.3648947906337,11657145
26647,4.002415934472504,5.641926968368948,12.838204866954392,84.39112387858529,1.2497862345561352,3.0702024480616026,1.3091072052293269,1.7161911365086728,0.7617815845274127,0.815645326832174,7.354557770765577,35.87946024828613,0.0008624553689285,-0.9945600441099696,0.0055645584556008,0.0096525244779083,-4.058361427061064e-06,-2.669465334836081e-05,-0.0006957016796576,-2.939589163966753e-05,-0.0063029224547672,-0.0018132757139643,-6.282472856257759e-06,-1.4636805354287252e-05,0.0146115793265173,0.4909816075397528,0.0150649031311841,-0.6948001213418606,0.0001619466259397,0.0006319242960424,-0.0001508971224281,6.835113274214656e-05,0.0001616829167539,0.0030471722563291,0.8544638795938507,0.8761687804573131,0.8469058320493908,1.2590239480973922,0.4589439577577329,0.4477334157079249,0.6752471072718453,0.86987649460301,0.8256680667782204,-0.0183807153959861,1.042799377699925,273.45424817823084,11987916
27724,20.421880961134164,3.0465347680910315,36.55216738117518,44.23308598199027,0.7606454127936958,3.226581688983668,0.3243587944400163,0.6134794535546282,2.120021847047044,0.4765649477350016,5.174063689829515,33.44279844643493,0.0005024566041045,3.0379138156890995,0.001408755321115,0.0061652131206699,-2.9817943854078187e-06,-5.284180066118832e-05,-0.0010688202894089,-3.775286177988355e-05,-0.0012823152178903,-0.0043385007604777,-3.886388054675409e-06,-1.7181272029431364e-06,0.0221444419403558,0.0798291531694749,0.0141464746279631,-1.113054478194492,0.0001647021911414,0.0006014201338732,-0.0001481443165894,0.0001630854056461,0.000221783896196,0.0013843775279684,1.2016517834937748,0.9064258884780662,1.095897952388639,1.07693376711234,1.1853111632558284,0.3816432157107639,1.109691240053138,0.900581886838242,1.2422011481490784,0.0365233222128602,1.1970295045381965,279.3893072129597,12417639
29956,8.27804914987653,4.838825749738995,6.976323232304578,87.73339301291335,1.4818890285350488,1.3557880886244833,0.7838473850839405,1.2317116974625393,1.020931939544135,0.3304310223349207,7.531721243477161,30.147894801919037,0.0027980410341052,5.292090442277448,0.000584800109039,0.0124474744583452,-1.6090739228650854e-06,-4.614667999295863e-05,-0.0001818379789557,-0.00013057388487,-0.002308161580371,-0.0032943641703711,-2.1462248340927848e-05,-7.732131906541808e-06,0.0268375502073452,0.1189666452023888,0.0397416167838727,-0.7537344544505241,0.0002078529217505,0.0008579509179285,-0.0002239061524666,0.0002392010485713,0.0004736600527171,0.0013595655508225,1.015947119483901,0.9015269320553126,0.9206117843418944,1.5379294766499634,0.7710799841078317,1.8665926701586275,0.742663362411691,1.2484045428824642,0.8913786638304789,-0.0453372453338499,1.0302682981128222,279.4121874105535,13308207
33039,5.656440397168188,4.196232038646596,34.13441987503898,70.11147932087019,0.72682937590674,3.637456072961578,0.8987496011074384,1.1167593065401171,0.919343835082578,0.4946379152343261,8.546022646082783,34.69908928850024,-0.001691772849588,0.9388673297200414,0.0048581957300454,0.0046079801558581,-2.980390002288917e-06,-7.852423493429322e-07,-5.293013678175831e-05,-5.9203312299981566e-05,-0.0002471334482094,-0.0025325177212836,-2.930405731086544e-05,-1.1537323103961903e-06,0.0215776371086153,0.0202402338751018,0.0512013337722528,-0.8994832484237776,0.0001693570032975,0.0006578326757651,-9.088375415962652e-05,0.0001622607265233,0.00011154998218,0.0017943541645465,0.8427551191947384,0.9321654779683084,1.021883796285873,0.2452919491190881,0.5672071908920386,-0.0840430862387298,1.2661107866454289,0.8567680069905563,0.432096884385068,0.0273801027496918,0.9585250013326057,279.93465352436965,14538324
34871,10.077639421630511,3.37633142391314,18.38120379097869,106.39529612236404,1.030114936246369,3.969673802316199,0.503921998527989,1.4420632950273324,0.9199395530036202,0.2765452528950667,5.391094903732486,35.72426066537747,-0.0005470180375171,-0.2281606445483095,0.0051963144403667,0.0286831792988259,-3.6964845188990654e-06,-7.541968187534852e-06,-0.0008608173001441,-3.100894507919386e-05,-0.0069567575637058,-0.0022459690991287,-2.934598387512691e-05,-1.2829384524954752e-05,0.0136066623525661,0.1470395396221649,0.0062807016990129,-1.795060050608099,0.0002300195797399,0.0006067209103897,2.586476252325261e-06,-7.370095620345339e-05,9.493538028052982e-05,0.0024136005668611,1.16294249845261,1.0221483697055196,0.9163019121075524,1.0802918026427042,1.4509830074530334,1.5046359740222928,0.9150093134776828,1.0598741654007469,1.1429585776355098,-0.0067061253960361,1.181678510494796,276.4654049037184,15269292
37257,6.051868434433382,3.35949700200197,22.257101891686617,88.50917867341191,1.3368310261101757,1.6332407798906172,0.5095835471082137,0.9814614056421304,0.7898539717763423,0.2404392689944605,6.547884281613027,31.86038027365472,-0.000132229086395,3.0439116985724817,0.002792090247921,0.0339750225142535,-4.417526090649115e-06,-7.095498798060866e-05,-0.0008646358311357,-4.498866966837921e-05,-0.0016224993588665,-0.0040793983611265,-2.844876918898229e-05,-1.123787942471748e-05,0.01224727515765,0.0561079043141799,0.0084842057346675,-1.039069095366853,0.0002117405846604,0.0008022315720495,-3.670190206636544e-05,3.43334124397765e-05,0.0003767371002654,0.0024836105134346,0.8622701359916447,1.007807898139483,1.1637779107094683,1.8524944657699989,1.503391904137442,0.9082023942792274,1.4226670670147823,0.9341395585948395,1.1816730552524624,0.0243721052625187,1.0998567921808025,281.1627122730369,16221306
37278,17.023678968089634,2.228379514436736,29.86496601627401,151.90935281777632,1.7616296923662182,3.130885593202166,0.5604091335172843,0.993778360049254,1.773541876352577,0.4580582733058029,9.23780982343313,28.79315444573108,0.0046667120530027,6.290067970654968,-1.3717612614636e-05,0.029230582925491,-1.5003353102946711e-06,-9.73325058741506e-06,-0.0004186871689109,-9.377391392298944e-06,-0.0032982099989341,-0.0036187905796981,-1.7936628646998274e-05,-1.3101038985380708e-07,0.0007782543814902,0.2348404184245068,0.012287072253368,-0.0111814503429983,0.0002308810023033,0.0009194964788581,-0.0001797631251469,0.0001990298410529,0.0003302755317994,0.0015683068695886,0.864574591716444,0.9868895507934649,1.129418493701265,0.7504559685784944,0.9256580049637566,0.4328184144131058,1.0767923601428613,1.1030184413453086,1.0188289473266523,0.0030485125032528,0.9095936948729104,276.9028168202381,16229685
37748,10.236684919875549,2.550119296763759,11.71378878967359,41.30429129488753,0.7433162129489206,3.405880127071992,0.8804912259579395,1.392495217020138,0.8092341248763719,0.4413031087452267,8.501143139991987,31.72970377518798,0.0058699231415902,1.6329356444037786,0.0017746492572877,0.0298805773534719,-1.720751255345949e-06,-3.957388100581455e-05,-0.0005882613785983,-3.386129492393795e-05,-0.0055842743137192,-0.0044976355992855,-4.330560185359055e-06,-2.4051398165685587e-06,0.0032688757123844,0.1171346195696334,0.0005544629975767,-2.4181085258947608,0.0001683333628904,0.0004610040598131,-3.454336903121841e-05,0.0001973700143255,0.0003004090767557,0.0008463983533014,1.097054375312871,0.9025664312631444,1.055586205926703,1.313611772932081,0.9550369631622718,1.0146087773789871,1.1523777993808677,0.833211784919067,1.0746301669365943,0.1075894107858044,0.9616994066095284,274.0509891374677,16417215
39876,13.465800529321506,4.003921704584159,13.779898718631484,16.16237720442306,0.8564241604029125,2.316266805100021,0.5556110176089835,1.381294625525634,1.0445700898137362,0.3823635922055933,7.260409503507202,33.3191920236094,-0.0001077402493227,0.9718303350529164,0.0044563664177058,0.0019920356734899,-1.026110697499245e-06,-6.47312401511957e-05,-0.0008286567869885,-9.155145724371376e-05,-0.0034292891424223,-0.0041402887613281,-1.4082839248677567e-05,-8.861583820725519e-06,0.0281591261971213,0.700855662401281,0.0072559497486204,-0.7844823356990405,0.0001515804218263,0.0001978890882821,-8.156732091595405e-05,0.0002648217449595,0.0003847696896645,0.0012611561834399,0.9435468674239776,1.02766257353881,0.8724537571139599,1.5855715938212267,0.127714184893675,2.119850569464746,0.8359282530218426,1.2160686593686527,1.1907711289759952,0.0242018973089608,1.0494586478753474,279.3334774703115,17266287
41172,2.7163189287402143,5.437371730302271,28.579237114244407,106.34762004082988,1.3101497168925749,1.4435831208418777,1.6826681529515752,1.19259920018951,1.2212012640185672,0.5348625623657424,7.999524834685437,31.07203328535861,0.0075829153442515,1.9009100538339272,3.134294099852472e-05,0.0051743860501933,-1.3156569607332672e-06,-4.471923131898017e-05,-0.0002711700853645,-8.93916044467274e-05,-0.0049720163131524,-0.0045563929949836,-2.3949544035343055e-05,-7.913141363863324e-06,0.0297632531434333,0.4184832439528508,0.0055949167283775,-0.5726703247726237,0.0002214208944768,0.0005166075937947,-7.070266045612187e-05,6.082896528027768e-05,0.0002651823084369,0.0021066225106936,1.1368608446442172,0.8824930578502694,0.963726380748109,1.2814586872252467,1.0453166320229912,1.2368546794904365,0.961370917457848,0.854121414461187,0.9996482879271196,0.0594461270285424,0.9971797390388722,273.7235415314092,17783391
