,a11,a12,a21,a22,b1,b2,f2x
21,0.20636474608881067,0.41757438178039474,0.012415597981711593,0.9817071481221313,0.31976698600925685,0.004997466909377496,3.746247693827275
22,0.1292075533964223,0.4049297703863463,0.01151049637203149,0.9800549228540155,0.3120290733886535,0.005649378148704026,3.9239535884999595
23,0.3246114066488891,0.3400017721248876,0.012155944515094535,0.9837979843028719,0.3639268128874736,0.0043903746265574455,3.7844144760216274
24,0.20203164762019693,0.32478058503599344,0.019133805371628853,0.9692956888062815,0.41099068636659286,0.010049647217473487,4.472956567353255
25,0.36775447649901666,0.1988986556312886,0.009576124533971823,0.9865867906778233,0.31374125128767755,0.0027780327308386836,4.265244471372421
26,0.28928287817680925,0.16300100002527354,0.01021637915435986,0.9838862615988319,0.2763629032524618,0.0029756497172672407,4.139573394874935
27,0.26085997084468715,0.34583693673911653,0.024890669788017097,0.9640942919368752,0.34071824672711776,0.00954232143375903,3.9294668784872946
28,0.2545592422454561,0.11675205305493003,0.006505333638927394,0.9888954311014755,0.35281228872120374,0.002581033675610586,3.8385066212096786
29,0.35470275608093615,0.23835962826742116,0.00991360686369294,0.986279353110779,0.3737495113191114,0.003496554003332596,3.852966133776031
30,0.32176545314394867,0.19767800706504793,0.011288780018207415,0.9833079864206056,0.3256209188083215,0.0036611839212402145,3.8352934544771355
31,0.3474286824510772,0.2864677318534202,0.013035878756438045,0.9824006103990311,0.3582576604363498,0.004465710750774256,3.940331434187573
32,0.3703259967206387,0.10837706464020089,0.012783025890919213,0.9810733916157988,0.36525024797762873,0.004304542886823867,4.539456381180425
33,0.31861992748054613,0.3000105042502821,0.017571829128926825,0.9756914967597399,0.3617256473106916,0.006389675544125589,3.7364291777810266
34,0.44576810882334283,0.054884426607853386,0.022861408524642475,0.9676376395856626,0.4047318881315738,0.007700726388355707,4.178613837862431
35,0.10612554910271164,0.49550002991218656,0.02146571223784388,0.9635516062170064,0.339386594554578,0.012764176109324949,4.592728771316731
36,0.4247182909419872,0.0689355936135507,0.04173999549396943,0.9400458517363891,0.4756344280235409,0.017109399816205496,3.9670837761263793
37,0.26723524837552126,0.3171575717685094,0.023234024360204775,0.9660558681319207,0.3608645737442918,0.009299402339305018,3.948548929247385
38,0.35361341242884925,0.22625065030774083,0.015007242877119329,0.9790188459586359,0.3284473616924231,0.00467019168524716,3.352574437338091
39,0.17082472950193583,0.5207677105302848,0.023092192804619188,0.9669322603020134,0.3060726498645724,0.009900023435937563,3.7864877392802905
40,0.3251671451402302,0.2779322254509991,0.01923042151412905,0.9731764700083649,0.34506094527507425,0.006601363149076773,4.388037549251901
41,0.38665122025704796,0.14564381639111074,0.008658741766935131,0.987702327278993,0.3704656254861642,0.0028823701641736347,3.6690930643591706
42,0.13565127049633133,0.6113190443961074,0.015168853892965507,0.9788734035406687,0.3688023684646085,0.008683682976739202,3.705811639484315
43,0.4302446334928954,0.18598368723408285,0.014089865860034417,0.9813276984653758,0.41761558437709495,0.004986549699913858,4.165734145945005
44,0.3051943530194514,0.06840362151206011,0.02156879517948413,0.9645302895397256,0.4032436025868467,0.008948654265426412,3.9175235112584708
45,0.06918313687688596,0.22004937679005926,0.013442535751900029,0.9669552500742389,0.31240834756197167,0.008615891211070833,3.9280423191274894
46,0.3026751887584878,0.21139986751828505,0.015242202849861466,0.9771166757059537,0.3301385177976956,0.005191395380049051,3.8885269306686467
47,0.39669493064822564,0.11148215111125813,0.008204802043493092,0.9882222577520708,0.36141206258066927,0.0026255459859053326,4.263230235562022
48,0.2941067799265821,0.28825746599695895,0.009148255375273058,0.9868602328112482,0.3088892400819705,0.0029521779177411494,3.763075305387096
49,0.12001477715100854,0.31077702153106185,0.012417646602369322,0.9760937779232267,0.2808136304409483,0.005667783036316795,4.068516065063666
50,0.380918961289805,0.16020578240585953,0.013015119345999535,0.9815632947782159,0.32598622721770365,0.003851509317407538,4.288730313228963
51,0.45034496422425724,0.06405935292824337,0.0034043554570234325,0.9952366625177147,0.3135673532975992,0.0008775456864475186,4.547498084649633
52,0.318034407653145,0.15013809781425214,0.0049748152953545365,0.9923816577268945,0.3442514450558304,0.0017111525663687085,3.9129423904985257
53,0.26927175320130786,0.16275423754861973,0.007508211849211275,0.9878308125091685,0.32962604131838047,0.0027050162937159875,3.9059985469030964
54,0.29632711558068625,0.275406461901231,0.009807626829302554,0.9858205021729225,0.3327138098572636,0.003396441512555768,3.797497453866874
55,0.27958970887202717,0.1689738584295875,0.008214861181201552,0.9869288487442347,0.28732797199531346,0.002530387721604605,4.179901524859094
56,0.16963426488062638,0.3840145659485357,0.016624219362231973,0.9730516049716414,0.3239576679555796,0.007493193931977778,3.814930415694966
57,0.3639868096803999,0.11643813082799327,0.012005299423556598,0.982189904321625,0.33378212545830727,0.003729080517608924,4.334661931564798
58,0.1938326281633632,0.32896346178923547,0.009941380406903582,0.9839165043952277,0.324356401961413,0.004174807339309719,4.5308526330361305
59,0.3286550788616365,0.3535572262733232,0.02864644178298602,0.9622964106738215,0.3524574489921692,0.01004525716319811,3.400264093070099
60,0.23500800234855843,0.3033012769198045,0.023117695086922598,0.9642212404492206,0.3021182491604473,0.00828506715982141,4.272965810567765
61,0.3491956197725412,0.1547317332688661,0.014354124341997555,0.9788568814654054,0.3227456969794665,0.004416931019907999,4.173725564788187
62,0.37787428275953794,0.14372881957446784,0.010931293561702278,0.9843043918609132,0.37511508431303076,0.0037357396611654788,3.9613760858297797
63,0.5023953379229248,0.22627101725533333,0.016419412292699616,0.9801289330816514,0.33124319125440266,0.004213768233788692,4.159164764546292
64,0.27619351120454844,0.16687734071465718,0.012559172480067958,0.979876741928073,0.3606069136177053,0.004897681453772437,4.165146998914935
65,0.2670673269633269,0.39748751591672027,0.015334059328112352,0.978983813992491,0.3389228960742482,0.005741036318951061,4.395457244430643
66,0.28487029868084934,0.328916659124281,0.022080233967328035,0.9687843877748666,0.3165284439826542,0.00748707772451929,4.097332632145499
67,0.3754532348152238,0.21386240346350066,0.010825790245427994,0.9851081460497849,0.31607308647482196,0.003129345611283804,3.812146307989412
68,0.3106073984566108,0.05111089527313437,0.0034591664955358247,0.9943084430317459,0.31524603899322406,0.0011025731226467618,4.042656136774586
69,0.26496974419248526,0.28842823339158535,0.015843612250312045,0.9763126934260953,0.30413822852965444,0.0053415953734395364,3.836813745976988
70,0.45810805575378116,0.1369342374117758,0.0152952361699654,0.9796419913836021,0.32020083710325203,0.004003143903799895,3.608258160263836
71,0.09518230954332729,0.4487884677159993,0.018821671247995234,0.9654913295633122,0.39174536182869385,0.013475691615218029,4.272059481307228
72,0.258220082941036,0.3204936767809584,0.020937537433819604,0.9691143829140977,0.3412155671313943,0.00805732377614271,4.137659900315912
73,0.14780626437211183,0.41154628590622877,0.026048385847221408,0.956685219361962,0.25840781277083863,0.01012548992431718,3.8882854872717787
74,0.286302020935487,0.20309543598653845,0.015074109992536722,0.9767462740364976,0.399689445360386,0.006402839576529178,3.575442413970386
75,0.48405411592908487,0.23129998311457456,0.010106295458098886,0.9876204202927159,0.3618300426362657,0.0028897044856203893,4.091332923413567
76,0.3840970659048897,0.29057544943577246,0.020189548934510262,0.973852605372785,0.3200993535811972,0.005862100944124901,4.354962328889784
77,0.2707893163858622,0.43797999054017356,0.02181012723878852,0.9711898153945612,0.3372573770571689,0.008106360500012937,3.646359635091964
78,0.11744543399247155,0.42374886037366866,0.012012575592635362,0.9789260271670578,0.297275224999733,0.005871175685800694,3.861277061469876
79,0.2051266626534213,0.2126493535249199,0.00498365316846321,0.991379405664194,0.33595068340637535,0.0020985615581439877,3.7845038313912953
80,0.3043616742526645,0.25272978577476024,0.01067895223856864,0.9844664279836096,0.36832504777942604,0.004037127082101071,4.181490789185416
81,0.24029305366302334,0.22395389994684262,0.015898658753115247,0.9741720062348418,0.36914597991719694,0.006841536651342714,3.519799177893792
82,0.30657405104104385,0.254731089533349,0.004793271240530447,0.9930634853658823,0.3383840104562565,0.0016531748191795325,4.17476343662926
83,0.19723016156145326,0.3787769458339105,0.012577313983370074,0.9805586618616041,0.2984638355477793,0.004831833297998147,4.316690485771525
84,0.1973911417731924,0.2708522067443278,0.007776718597057063,0.9869285301858811,0.3103199437888812,0.0030898849980983793,3.916142384499551
85,0.26555528839808423,0.3139396139380339,0.017694159692711535,0.9740556750065456,0.34565486740901363,0.006781629542598762,4.192815332566869
86,0.2716536986024363,0.2132217771682514,0.02167222382656282,0.9660814702031629,0.31861318780555864,0.0075745463485144444,3.9955941537174633
87,0.19732125383790408,0.38148655998747555,0.014261893610241142,0.9779962256868965,0.3248330143672797,0.005970714861600622,3.7043270227029343
88,0.4081858106394338,0.23245630577005533,0.009322012473852448,0.9877572212711248,0.35323086578351093,0.0028709674675971597,3.9130820048766695
89,0.433927042331251,0.20433918506301535,0.011636411426169016,0.9848169584159583,0.3350157380391216,0.0032846723471033484,3.371583775647711
90,0.2749103019452388,0.2925915977197179,0.025046711433965307,0.9631088794411226,0.34453656704388436,0.009435491289786603,4.088624449003988
91,0.32070631211725986,0.2194353291248666,0.011911924052611229,0.9826200666831345,0.3503935590953603,0.004166402960345509,4.030879820516679
92,0.23073537301099922,0.20906722290054286,0.015427136650672572,0.9742911067626959,0.3465908767839926,0.006361263019486587,3.690161638354216
93,0.33906770786966794,0.18217780357221144,0.011319055911478547,0.9834361735483463,0.3503211037866436,0.0038377787543578705,4.324844665866642
94,0.3287721383109123,0.16116236588886917,0.014468707165662214,0.9782572153946222,0.3594696106649376,0.00512641965930052,4.275289751083921
95,0.24267831613300528,0.24054511935867537,0.011050127272308117,0.9823461765109123,0.32706402529355866,0.004179429979628925,4.047035932645883
96,0.25541825366222565,0.5915098302236498,0.012734487272305264,0.9850617694526654,0.3846480210788985,0.005537694380685936,4.079623186358114
97,0.3020180730389095,0.3722757641414761,0.011886586650481559,0.9841177670941205,0.37240523693089356,0.004568533728536576,3.69607654671027
98,0.3557369328815328,0.4453415858852407,0.012586743739357321,0.9850489303673451,0.39528697422879755,0.0046982720149600955,3.951306712149658
99,0.32106018156929517,0.4364818216949124,0.023670630137488623,0.9705562406543535,0.40656124677867317,0.009680565872367281,4.099305332124581
100,0.5537539113071905,0.29442296644849075,0.012879743911239343,0.9856924504561441,0.40583077284785574,0.0038165956199266,4.022291778255795
101,0.23913717761606496,0.3279421504386305,0.014046880836251156,0.9788478185162577,0.33487396685885473,0.005496111338039028,4.070161774267418
102,0.07117459349145135,0.5983938349696961,0.011932405358565688,0.9799788745709958,0.3217143527854181,0.007875329013522014,4.246909811773527
103,0.2956917047745747,0.21262201730929323,0.009159441551736548,0.9861506728062883,0.33426702576017464,0.003188362570016132,3.4082106825489356
104,0.235880884618665,0.3793336046730528,0.00948846806946728,0.9862278919658923,0.3012576759491036,0.0033537630301485153,3.9726545376782716
105,0.332265969502372,0.33152593012362075,0.020603524259345793,0.9725784399950183,0.3912930264246316,0.007935114704891232,4.005202134560682
106,0.3783446663273269,0.13690150152121414,0.0038712529417233616,0.994425128395976,0.40556904346351963,0.0014253316744899333,3.665958532800499
107,0.22863832822763572,0.394695572263736,0.01925811131514193,0.9720271485735884,0.29799402211670506,0.006894542569259081,3.517047037276763
108,0.2645430939559119,0.21213924497928652,0.013537329151475057,0.9786189818428823,0.2719032727935572,0.004075392194999842,4.420820323201916
109,0.3168774708135927,0.183371896629729,0.0069011287331588525,0.9896426918579663,0.35948432345090836,0.0024861245500945746,4.078790351354957
110,0.4093357649942413,0.10922063658378368,0.009186173193064535,0.9869655889697634,0.30798165450818055,0.002461735206196447,3.9083847333797466
111,0.25225471462228,0.171721610659186,0.008981488199200879,0.9851637363638606,0.3432116025111273,0.003488444916845256,4.226039166326971
112,0.19226302580876875,0.24962508205962539,0.01518030462004931,0.9737698048656768,0.2975858774844901,0.005891813830088227,3.8283824550320387
113,0.4304595147622568,0.07242986174942478,0.01704657966369699,0.9757702279223799,0.3369487455778596,0.004868871351272967,4.264874649812608
114,0.33066699963164614,0.3083249516811005,0.012083798015740178,0.9836313267345225,0.4077793114945864,0.004840012530279684,3.759088812890194
115,0.47932495447350426,0.15080443251041817,0.007395759105381401,0.9904325046871364,0.38462046706256003,0.002258341606669333,4.177126229917451
116,0.11932912973900092,0.4335084611140801,0.01621763456328835,0.9718692773236557,0.3023982171912883,0.008056349399994474,3.9694485500939907
117,0.1831375164305261,0.2986062799822862,0.024793757583219726,0.9578850540815655,0.40110723709805424,0.013405828909145554,3.7942402985274595
118,0.2872735629581638,0.05318372732580006,0.012546359500848193,0.9786962443782896,0.30357777227875415,0.004030900146676924,3.875706897027474
119,0.28477878533746503,0.1265483360313231,0.009599044756003679,0.9843988052595711,0.3321415208378142,0.0033865382566272907,4.0693963693006765
120,0.23721807583167587,0.2124245703215634,0.009366528923398716,0.9846097619896932,0.303089765448813,0.003317343834004825,4.217923715518668
121,0.22890995586485882,0.3280668713074305,0.015132390695384294,0.9768505042073387,0.31199233042942975,0.005645924312789435,3.9132413947253557
122,0.20856184272348724,0.33162560773520655,0.013189122049489044,0.9792193426083093,0.32598220965520797,0.005381987655611357,3.926938357109457
123,0.28350721775014465,0.14146135506011362,0.013696867145736157,0.9778992965243806,0.34165768251815387,0.004993179692389736,4.108869195486932
124,0.27316461365209693,0.23837855439978256,0.01062333987219194,0.9837358024268368,0.32511727547819647,0.0037545595990247254,4.076891429160209
125,0.2042227998605007,0.2965987956564664,0.03032918014656264,0.9502613873906233,0.35623576247261196,0.01385142848820141,4.034975350558109
126,0.22830261251065015,0.2070513012380969,0.015624261657656905,0.9738218605485941,0.31652238561294677,0.005916163519210905,4.250962704287391
127,0.20362246921767382,0.27413081293356756,0.020023383376736405,0.9666671537290357,0.3349860650335469,0.008537123260463813,3.6851615661315162
128,0.20198094780139986,0.4602878574081308,0.03564218519086439,0.9486860880960325,0.2900612825833027,0.013459701741551937,3.883973472919722
129,0.28023549272356824,0.15317294219984048,0.011488105975522182,0.9815312060615126,0.2891014019317235,0.0035618720802318227,3.825894373124959
130,0.5047371177594785,0.13283790961024064,0.005053412705928079,0.9935371976380962,0.38119797115761855,0.0014823936483440321,4.192478499158971
131,0.40209677763205903,0.00939583959635261,0.004874312464673156,0.9926087012922082,0.32968626494434633,0.0014100346362727766,3.518664861444631
132,0.21044401063424426,0.2878957447397234,0.013912267146762842,0.9773897538351706,0.27471055487613366,0.004763037669319872,4.420779162031075
133,0.26772808274046955,0.22440831942431083,0.007690483462696623,0.9880262149635906,0.29401549460196064,0.0024797150969130505,3.718254677961161
134,0.37070349442901257,0.15480903372775418,0.01070219721564604,0.9846218184568539,0.29529148224110363,0.002910041729109772,4.027007915469916
135,0.2617520214012223,0.22937326226292412,0.00870481783260616,0.9863767138043653,0.3365885462685295,0.0032532567703497895,3.9125493274330267
136,0.12916457281526256,0.2980563787396359,0.012388816826506508,0.976457092510286,0.3183433189607865,0.006199301897222409,3.691022348510587
137,0.25840319819380175,0.3460593352214376,0.02124037620488823,0.9692828793486908,0.37369391694845927,0.008953391401023763,3.799721189982908
138,0.24629725028491906,0.24155216552537892,0.014628753783865349,0.9767535452858618,0.3261246079792574,0.005487535159242609,3.8742853568337887
139,0.2710233840593216,0.24699045513808873,0.026571897897502864,0.9593141504983693,0.307697128930314,0.009010263654084846,3.8229902925459562
140,0.1796767197358946,0.26865368620372393,0.019678447712741583,0.9656248527670873,0.3568431897689911,0.009506445873252608,4.008869143216171
141,0.29168882190052653,0.26305163822101096,0.011226429474909554,0.9835228464650129,0.3384855676424225,0.003991591768014967,4.2633392636279055
142,0.3413080902920244,0.21749636541001138,0.011997862654240543,0.9828950002893918,0.35849753205752577,0.004149851589051459,3.631948877695618
143,0.3128463552273674,0.180289386647871,0.00914710044716679,0.9861694517578932,0.330460256518502,0.0030534671460815117,3.912503757316671
144,0.17254240520751427,0.48925218839232637,0.019872826976683702,0.9708014269183909,0.30380699145106554,0.008377237068237824,3.8577799263742807
145,0.27644260306010643,0.0939785336963887,0.007684349440732945,0.9871013433952078,0.3571178575354228,0.0029577266831466043,4.58073120933272
146,0.362129753027189,0.18415131344409355,0.008008479778961838,0.988605252513205,0.2682220772199012,0.002001837903377204,4.398465938200035
147,0.4435318783967139,0.07381899969024713,0.012939569160526052,0.9818644397253818,0.3268461059753882,0.0035186834186962967,3.5767892108632062
148,0.32620770731731846,0.2244479025628723,0.004455031603438904,0.9935722645366833,0.3450225894746367,0.0015147121205189326,3.731281802888584
149,0.24738865100232002,0.26615564495318994,0.028901317218198858,0.9548080021597457,0.3085808880161592,0.010333916636080225,4.362300397309739
150,0.3160003632458433,0.29240542630950217,0.011769010612028999,0.9835919536707809,0.33491437525075946,0.003967575892464248,3.83561463316806
151,0.013079031959233444,0.7023334654361825,0.0042666031226414325,0.9912980792672773,0.23656830902949144,0.0036869348703743687,4.0394394324072085
152,0.07878935570604506,0.5246492548102429,0.018092127151356212,0.9676287166830396,0.34754057604567684,0.012514042695132397,3.8375520381523898
153,0.31326484146592876,0.2695550749962774,0.010110109562941557,0.9856285836815448,0.326833646658352,0.00333845857315035,3.8996048624294954
154,0.22634639576643162,0.2262029105556693,0.015887146579782782,0.9736583672886512,0.3337082833054644,0.0063727175069729575,4.160865425622138
155,0.2760974332453806,0.33501197808317484,0.01840783950845775,0.9738114067685083,0.3298822428116219,0.006600140408869075,4.147467298508099
156,0.23490853390685237,0.31315305218760764,0.01565603620149552,0.9759922738512143,0.30050361824020927,0.0055532191342020564,3.9991119739513388
157,0.22429501245937208,0.407312417707398,0.013958234049316658,0.9798285403319996,0.38516315553707453,0.006496074517570557,4.279600003968272
158,0.24820858071875454,0.3617517063392488,0.01414497009742211,0.9795293928949408,0.3592940092943707,0.005827005318693876,4.205355720721187
159,0.24731676820960774,0.37503921721313505,0.01398709947320028,0.9799452626264791,0.3947882335217172,0.006343095496954765,3.7436525404938084
160,0.18145484896315753,0.34842346417549,0.013524467030446697,0.9779447169326421,0.274290707470292,0.004977272122214087,3.8521130489949065
161,0.30212953443917684,0.13992101860920728,0.009478111940739808,0.9850788615077869,0.36250911909909656,0.0035364256944565883,3.6152056590163246
162,0.3075264520334679,0.2818169769085729,0.011075474323745746,0.9842805201304953,0.31142404282910846,0.0035218113721036982,3.849363435837133
163,0.28755106655451995,0.22432439017036795,0.02437431481366102,0.9629437286418415,0.3549107881751398,0.009220931942104198,4.330801011458608
164,0.2472386700392813,0.24283411700874377,0.019744423437109186,0.968659863744706,0.33635808664817385,0.00764876177968105,3.838662794947322
165,0.1599662763445649,0.34384126890888195,0.010114275553408329,0.9827550353493336,0.30353071515861896,0.004361983219535291,4.544627989295381
166,0.3098576677021994,0.3727342191705167,0.026014282700539085,0.9655099993769652,0.3786696918103278,0.010111579889880661,3.5918056167657197
167,0.2855087962575395,0.30189971538000193,0.013245975535790164,0.9809391426787982,0.294170905186237,0.004145914510148045,4.087524743490946
168,0.3222742687275433,0.11040995187445558,0.006231405605788531,0.990259960106109,0.31819495294700645,0.001967915864063834,4.146421655635397
169,0.23590033497252383,0.3663678940455643,0.03037264390327105,0.9552302609333319,0.3865969910537883,0.013994038385073976,3.933631383612496
170,0.11427949048565895,0.29684787096840304,0.013524501367246507,0.9732299140029045,0.3151235012043428,0.007088111640511995,4.434469624827507
171,0.35264915962145094,0.24292749922156986,0.01471538336181669,0.9796376108097254,0.3526434175215213,0.0049239972856520734,4.229521304494913
172,0.2134293581987345,0.3307631487185583,0.026020020076763083,0.9591543060557994,0.38217454400295786,0.012430675747571358,4.533574978693659
173,0.12616858308328377,0.37282549113784275,0.010850751079855246,0.9805172455272143,0.29562955484083836,0.005093503268388638,4.376663338821388
174,0.38455657849609715,0.23035703618860495,0.009459426684765473,0.987255403706952,0.3795268847055547,0.003237741542433286,3.632955191412636
175,0.19325587473558342,0.5145874668302186,0.02779182577542097,0.961464874941651,0.30755514243555593,0.011309538378817992,3.9018212082876533
176,0.35551166994215266,0.1358543057779019,0.003895874893791941,0.9942419420664488,0.3649855914999449,0.0013362652630444477,3.8913790376484436
177,0.40391487602758486,0.17551866641237462,0.045008537089472535,0.9381482653837109,0.33294893207611037,0.013334217526132619,4.49964234585362
178,0.3071675789164428,0.2005285345058776,0.010198843602200854,0.984675737852366,0.3252005695697979,0.0033856913904243935,3.9708310854778257
179,0.13370948840601374,0.44570561979676,0.02252285764423808,0.9625781001783927,0.2649428120950619,0.009385487232143075,3.590837334563134
180,0.1935338586643402,0.23705458653676081,0.013379163871075236,0.9767323779096776,0.3136732298972875,0.005447280797508556,4.87727640023205
181,0.24953251747453473,0.41997080682196897,0.01232016184970492,0.9830280609752067,0.3433372942884127,0.004832510298410178,4.014121450152701
182,0.27804284623471187,0.12073562462373305,0.005211299642110046,0.9914257567434327,0.33773217974566416,0.00188911112164283,4.5853295435613335
183,0.34778065738004893,0.12294825791445127,0.004118812801333582,0.9938074643501182,0.3387213917936364,0.0013271352049117162,4.408157677192858
184,0.20645121221023008,0.3161055595506446,0.010278775721914761,0.9835617598969028,0.27798078019886474,0.0035862121672626352,4.324774178087857
185,0.05489419482506556,0.5812750518468,0.018334809317340186,0.9660758898436359,0.27563485482660566,0.011810311894490033,3.856411453445411
186,0.208848606787391,0.28380564728740965,0.020762639816093165,0.9659906662108879,0.3020678734038904,0.007886930579786297,4.0612206387352865
187,0.17107526509944512,0.5419847322526612,0.023113729690578146,0.9675979502629855,0.4257527708976906,0.013781724263826258,3.6881238716588696
188,0.18237291128765348,0.38109215441979,0.016130789484857053,0.9744172685993905,0.380190251976174,0.00823195555800749,4.213229423302874
189,0.3557784143551205,0.2543210207275465,0.02118477562856373,0.9709913491483149,0.40312075162799443,0.008089155914039123,3.8284572619792407
190,0.24225563253892404,0.43801319706229014,0.03500859955464496,0.9517663723573296,0.36437562852019995,0.015071655089996926,3.839499696791946
191,0.29809297314883665,0.13117171363090419,0.019276759334483525,0.9692639362206446,0.35401285134573907,0.007107920163689722,4.525748335587977
192,0.26140269300212066,0.271893598584629,0.012966722753263094,0.980290063539753,0.3023118132875592,0.004367981497457348,3.9108104284797953
193,0.46492622181744603,0.20570776912671387,0.01348719917450753,0.9829143487677882,0.3489956827474062,0.0038129138957363634,4.017777633863182
194,0.3753272137958365,0.28421175002816523,0.015052423612170709,0.9802493916886792,0.3884324629079469,0.005360165363956206,3.9153524377339313
195,0.38857655385672996,0.24418028118647553,0.008347801127347043,0.9889047523315244,0.37591431953555815,0.002812317819693519,3.5450763325742076
196,0.3969671939095741,0.23113649256844337,0.01895554985759802,0.9747746569096388,0.3511431877962818,0.005919916660980656,3.6021912861020327
197,0.33839845081447084,0.158961684228461,0.00434492421382478,0.9935458793774153,0.3358887501331063,0.001409469075008841,3.980259717734048
198,0.2542855895434778,0.4007969414674848,0.020305781276780954,0.9717262844057989,0.39192292709885096,0.009053806841873522,4.110045941407698
199,0.34118927248073033,0.2510377991750259,0.010494620735433616,0.9853780644499134,0.3420998013638758,0.0034625976373474404,4.355091586669687
200,0.2774016466129314,0.42666260052213506,0.0192324643278636,0.9745874696780691,0.3965353990275524,0.008280901889176856,4.119049837782475
201,0.31078335460871137,0.16903316069527988,0.010245869253189545,0.984348394094291,0.3193352858543198,0.0033185260777636666,4.1387454191320865
202,0.4490562683014929,0.2610596490375056,0.026692874285441474,0.9668762019376889,0.3523233934735799,0.007816106587978024,4.067849006384072
203,0.22379179409539848,0.37638704098510506,0.013612701002346867,0.9798072963342863,0.32102932653349164,0.00528329665598012,4.111056361284488
204,0.3709644158588738,0.21334564076839355,0.013959352215248575,0.9806905587039116,0.3629020532368993,0.004670688678884082,4.01933290705858
205,0.31203837912239457,0.14705440557516722,0.012629221554070884,0.9804501326210798,0.3185803089241573,0.004076080744462549,4.00339224663054
206,0.27937742969433843,0.3128289851527573,0.017347820262631573,0.9750180433225696,0.32835685704103906,0.006147034015863647,4.179289788980179
207,0.09677273289851356,0.7122820293067971,0.008508887177965857,0.9885839673003888,0.29446828857784924,0.00448328628821892,4.1515348257133
208,0.30048658562557423,0.17561210430903262,0.019870562877103645,0.9693251139737515,0.3362316905632335,0.006934046103787912,4.1576737829377235
209,0.2889609398812588,0.3792916981353202,0.014161925837527598,0.980865668486458,0.3372789075852113,0.005055315419691183,3.7742412897097424
210,0.2439205860552233,0.3503241830152833,0.012936917090027878,0.9809957761913676,0.3162450160581461,0.004728849721196015,3.9748206177284873
211,0.25146372606106804,0.4296248381751966,0.01717985408395987,0.9765628014552925,0.40590876960542466,0.007964314559547804,4.031664085301045
212,0.144685862583581,0.3516617643991196,0.0134256167630732,0.9764660087043856,0.3082710243809297,0.006187043164920287,4.416174516717924
213,0.20383095396494044,0.2445918816230081,0.011641471637321084,0.9802447861121775,0.28490962916693263,0.004191042423249248,4.303445319028502
214,0.17013722747316293,0.32347146064032045,0.019250691493991907,0.9671860239836108,0.2704978505849494,0.0072450676464269085,4.184181502759098
215,0.2276501744819862,0.31579420137069913,0.015089581913153535,0.9766498867619005,0.3199848772784747,0.0057895357377414,3.8525087916997443
