,box1,box2,box3,box4
0,129.42857947030825,94.84097332099554,37.362952742142554,6.097117346248084
1,129.42931454255245,94.85049192661417,35.3366353140492,5.4772914531809835
2,129.42987980039854,96.67165287609801,40.30617279205891,6.847570883624252
3,129.43045719784033,95.62867189182678,34.9155311028381,5.311702993417155
4,129.42788290244002,93.41621977863826,34.56833132585147,5.442602182388352
5,129.42855029189428,93.47978903231437,33.05633328948501,4.984615562486757
6,129.42722029753438,92.14039238949479,32.36366831840641,4.940160594778433
7,129.4241800710356,89.69301413472068,31.284582419010516,4.784709596046059
8,129.429929272672,94.92696200172188,33.90417819742197,5.082700982736978
9,129.42292764497535,90.41490574178897,35.42272854794249,5.996067205620774
10,129.4302808700213,96.05322798627333,37.16619622368399,5.936462711513771
11,129.42640772943605,91.11139603597493,30.968182652511665,4.6043451100605095
12,129.42464923699816,91.42116281702026,35.3567512496741,5.862040279585575
13,129.43094778494788,97.74787698504674,41.38604518515613,7.123872572084578
14,129.42645622216435,91.8746853934334,33.327149591249345,5.218665486838772
15,129.42978221859076,95.42764563753661,36.23741629852059,5.708645890563521
16,129.4289795743805,94.24642441305873,34.36849582598115,5.274930058309633
17,129.42279695207745,89.51105890364408,33.1149061118578,5.32254227886099
18,129.42309325823192,89.72304925431271,33.23020115410894,5.346094644138567
19,129.43254300137204,98.99149899834994,40.95437762439275,6.777621066876839
20,129.43457877441548,101.12000194887213,41.44978642455812,6.6190547378374465
21,129.42474523890652,91.1676475428164,34.30730849443831,5.544659013109478
22,129.4301657209399,96.99686833213765,40.75581268830055,6.970636983864788
23,129.42822375231677,93.51609829967944,33.854294508031046,5.183226011544036
24,129.42605808544613,89.20302317261577,26.663312456774293,3.690807094900913
25,129.4285656292914,94.38589260985468,35.799010656792255,5.663396463058111
26,129.42371726816359,89.07086973712586,30.38521139284443,4.58357247696865
27,129.42440978085128,90.49554067865445,33.27478429259399,5.2933748742472195
28,129.42376389549415,91.77121362345792,37.74720749127846,6.608610154012184
29,129.42501049264297,90.51716325861325,32.62093085181394,5.161044197109362
30,129.42934106477017,95.5990033169671,38.41502826965127,6.406865499061656
31,129.4270299893605,92.49968355254444,33.76668248965809,5.272926241232181
32,129.43411168121384,99.95109880340979,37.898198642281734,5.672366592891939
33,129.42883077843848,94.98508971746722,37.50760867462897,6.217000481381984
34,129.43177492104797,96.9282714091748,35.47482039789606,5.408923270474012
35,129.42071421361683,88.05251237892891,32.487122198914825,5.27160830085439
36,129.4310376657814,95.5936154948297,32.690829139454884,4.709947881757532
37,129.4331828056383,99.40974637285674,39.77010800832799,6.294522779437025
38,129.42417888038358,90.70029399135463,33.877648220959756,5.4379228509720585
39,129.42336168608824,88.56119013541452,30.060864745922334,4.5390889578181906
40,129.42934999533966,95.15321995974361,36.5964598858585,5.8506296691661275
41,129.42755233426075,92.90468912440937,33.66333047089993,5.1994536901547495
42,129.42596784450166,92.37967084969374,35.397106238399765,5.738330090951047
43,129.43147439987447,97.47629732672475,38.249525119725426,6.060036322522482
44,129.42458166759695,89.93125581854825,31.247285937075592,4.765388760002276
45,129.42464189859572,90.53694516708687,32.690269207619814,5.108389058145386
46,129.4283632439671,95.22483653656917,39.39103398080227,6.735267069542333
47,129.42087395976336,86.11187479173356,28.311483411945876,4.264103580611814
48,129.42919026482414,93.90561218844577,32.7307350866401,4.8619598446750505
49,129.4275791063421,94.69438828331013,39.14178706776868,6.6848284072804
50,129.42762679550947,92.44121507572977,32.178569317570116,4.837092112711712
51,129.42546642296304,89.64886975217081,29.096277329315587,4.252327937682854
52,129.43061933363145,97.4105890771387,41.02425623204591,7.038268647501989
53,129.4240933793749,91.55227801290043,36.22482287689606,6.0674761557018755
54,129.42967444149951,95.29479315458548,36.4604969631711,5.81960680223918
55,129.43161322425829,97.56513723185688,38.213382244628015,6.055551613599917
56,129.42396992529106,90.1055773941863,32.673572893864836,5.132580361455775
57,129.42363533911742,89.97948640303724,32.89089665108168,5.208207793724759
58,129.42778007666598,94.09677483094059,36.838517816701035,6.017524150150431
59,129.4299687833464,95.20157423245033,34.939568642482406,5.379415525946379
60,129.41973328511975,86.96198546043982,31.259712630223717,4.9988144687428315
61,129.42728261477853,92.41409894454269,33.09163797665226,5.123413965384916
62,129.43496487509248,101.18970343169171,39.45612570761025,5.965416058192274
63,129.42998353747262,95.31184874861603,35.19156571597321,5.4337520529847945
64,129.4286168619318,94.58452516909156,36.30148342721754,5.788684671240103
65,129.4333449331185,98.9692066554589,37.02538747467864,5.529593123054648
66,129.4293877043436,96.7158233782541,41.96172247674336,7.452360613349549
67,129.4260890240851,92.4738194322868,35.42022046128803,5.742122161784887
68,129.42550735243992,91.14619370863024,33.206473562017905,5.245512428759454
69,129.42653565125707,91.8762213992625,32.80838547426675,5.044052217709779
70,129.4275593370654,94.26432457846462,38.06039415103778,6.430805608921761
71,129.4245836426272,91.75345159922988,36.06882696051721,6.0033661248731836
72,129.42369362990357,91.98781855323519,38.95837756851655,7.068564345418378
73,129.4305323357705,97.75170765214459,42.328152918609405,7.363174805123681
74,129.4254468806504,93.51075273594792,39.995471801618336,7.212323299833988
75,129.4201210453912,86.253612673929,29.494750464478614,4.600017945945629
76,129.43046156886908,96.2468597860064,37.13911981970175,5.903000581930788
77,129.42325859371502,88.68592955286209,30.720881580018013,4.7316235367702015
78,129.43139800294466,97.32439436183853,38.198787117279146,6.088260031383471
79,129.42934896335743,95.19659255299786,37.06201333798464,6.062294387827774
80,129.4300058994587,95.61232627787679,36.18836345998797,5.692080421051707
81,129.43054522340242,96.68663839247566,38.63336015532687,6.329262473174294
82,129.43059468459077,96.44630104529948,37.36626418121675,5.950279619867643
83,129.4248978457304,92.91310872063164,38.81153305739422,6.783242647449897
84,129.4291946533458,94.45588331044873,34.48977708790734,5.283360671636855
85,129.4283476185165,93.9617648373632,35.19240492318237,5.551643768349118
86,129.4252745980859,92.03994248589275,35.86911064522342,5.938183002498432
87,129.42791333600272,93.77183253549686,35.71840432042437,5.7324963952216565
88,129.42680700867064,93.51997347046316,37.21241865875813,6.234449243378733
89,129.42902746407898,94.30165292023881,34.53747613736313,5.359716131157487
90,129.4313551824984,97.69701317001211,39.6814132713537,6.511913169640417
91,129.43106216196796,95.90746572651243,33.8131357885895,4.979201037519854
92,129.42689780236734,92.3349798039735,33.29688346303188,5.128317295943686
93,129.4309877999997,96.62309119307979,37.02947442008071,5.874896801390636
94,129.42673904887099,93.48263273441053,37.441188475799265,6.3175496809677645
95,129.42410801117796,90.6781590149914,33.81938774427789,5.410609874864463
96,129.4324774759644,97.43832389532369,34.26939176789215,4.948664216254474
97,129.4268606976024,91.03685981738995,30.08632075041601,4.411421576899129
98,129.4215423203594,88.57135978886818,32.53548106009914,5.2157102269814635
99,129.4208221561003,87.75582265539497,31.918419470613635,5.14947362197245
100,129.4226940289015,87.8851920184639,29.348347435064763,4.425915529282114
101,129.42516400095275,91.07404072460541,33.20123238582789,5.211025547728464
102,129.4319157964213,96.83781862842301,34.101216091703925,4.953804505607627
103,129.42629780678428,93.96083220979263,39.51694855223354,6.9398596998769415
104,129.4273428232049,92.68679700959689,33.61300523297245,5.2060891767326
105,129.42716613716962,92.37930563998769,32.96191719180945,5.049061345754464
106,129.43189433952486,97.79699890143947,38.070165897235086,5.972264119975112
107,129.42543600359332,92.82465238825984,37.482525302996116,6.329269032190187
108,129.42897020864214,94.69141359280975,36.12719136501423,5.780306554116014
109,129.42317275245088,90.55630716158042,35.51089000214914,5.982381071472119
110,129.4277907288859,92.7827630152342,32.96040830801576,5.03854048754228
111,129.43233848087996,97.43872180626943,34.878769815323984,5.10408086525661
112,129.4239529155747,90.83203483757394,34.77295070950626,5.719076137926003
113,129.4260883098281,92.55875097420542,35.93180097863899,5.913966156776912
114,129.42958859704663,95.35508599331983,36.646808723392716,5.8617937016724575
115,129.42859542143742,93.43510070516402,32.9151889578635,4.964481965583044
116,129.42867107634623,94.5849661605387,36.241539492403,5.769023356189983
117,129.43050637434058,95.48463170800599,34.37631771218274,5.155710923177437
118,129.42760606817978,95.45907896045726,41.863124721388516,7.667796288265933
119,129.43238715345635,98.20479044955134,38.0554350321034,5.963696789151946
