,r0,rc,rt,C_pi
0,32.24447331474452,0.03312960083181234,1.1682016706767093,275.6170104512573
1,33.92529387697928,0.026734538222958223,0.20062454515860573,276.94947648226156
2,32.31795751999384,0.03305809380986734,2.3587860879296656,273.90608028208675
3,36.002901296311876,0.015242502830911947,2.0706866611214316,275.8694454309058
4,33.20559496383094,0.01828595028630057,4.098966781001114,277.6584473424856
5,34.5943068705854,0.017767801127220838,1.9126740339172832,277.36631508740567
6,33.78901469153799,0.013977057597408136,3.565531619768672,279.6102018276461
7,31.08185202293803,0.028115756131024586,0.8600890495200145,280.9246272887301
8,35.57674415267954,0.014568818434343265,1.597864000749707,276.86957581689785
9,28.30349049213731,0.03967278005425148,3.2787040647765737,277.1112374886118
10,34.777239449011454,0.018042894864066288,3.2929445571308733,275.2637270560486
11,33.50276646761189,0.017083592775432428,1.781723203621034,279.6615234795186
12,29.954621930078083,0.03144003241335633,4.108247531642693,277.67593559168137
13,33.25865168366407,0.03190898618907011,3.2788219720440708,271.5275011638412
14,32.644545821217456,0.020981418440850497,3.133261159585735,278.9933714229718
15,34.30895295101931,0.0230550990749148,1.8772372666230672,275.0247099512986
16,34.283134954987815,0.015950836554881852,2.9486726568395163,276.9409444570805
17,29.159885766508538,0.030974747913466896,2.6458803709301666,280.70078434122655
18,29.330290416809117,0.03346881915083219,2.272472156163057,279.9851999798528
19,35.604486419580915,0.015530729631079888,4.36139764828265,272.1640234542276
20,38.26413727354095,0.007729897321456758,3.8626824640066397,270.2378637317624
21,30.148493743317157,0.02947410392734663,2.679159448688008,279.24567401599194
22,32.52222205333623,0.027028657028077982,3.609224665129327,273.75890611215846
23,33.57096305364395,0.025219941388086843,0.4116806790627919,278.1382033222191
24,36.119076573168684,-0.0013697866588247279,3.354203267336752,281.57441746379544
25,32.885509520536324,0.031126682296795133,0.28581653969715115,276.2907025521429
26,31.04852454115651,0.028260055203634754,0.19029743364822965,281.7440945642141
27,30.7061978602113,0.024342028597119425,4.176576468248402,279.01377437339045
28,28.08246770432033,0.03967873016324934,4.234693800117422,275.8085783889065
29,31.766009792654643,0.020864532814680523,3.874726460478832,278.5105000236592
30,33.086428106032635,0.02746482470089747,3.157017810647086,274.4555481709154
31,32.71007796788883,0.023825024252194293,2.227355024307238,277.6219647920786
32,39.080506573627375,0.012229488358252409,0.5111564715089443,272.81246376258787
33,32.77665428264634,0.023407429718037727,4.320951469793686,273.94083398879707
34,37.69778286541556,0.007357156691407121,3.994843019615818,272.867928089739
35,28.057294685195867,0.03172072284194394,4.257669242337516,280.208412051335
36,37.89127774270066,0.004848449784730818,2.4157430172581025,275.23308734271944
37,36.59142002708334,0.024714945721231604,0.19289403883441958,271.92074900969084
38,29.72078095084416,0.035667018700439986,1.0065653882119343,279.0735512041948
39,31.410171358410484,0.014839173029012989,3.7810289492009552,282.6580018674553
40,33.67706037172054,0.026422239145051665,1.61995483695911,275.11657501231514
41,33.02179396210423,0.02519845731218165,0.9070551452175326,278.17154738614664
42,30.602782866323285,0.036203322730858335,0.9969115553905656,277.6089394641038
43,35.00930880648077,0.028543261702470117,-0.01746945038801577,274.0475282541455
44,31.555674548238816,0.02453795393683033,1.6307921462677688,280.358597220183
45,30.742695955632968,0.029753174620200537,1.321004067457298,280.4704642813584
46,31.226045023751116,0.03774185154066998,2.143239581114404,274.5446492335832
47,30.832249973871384,0.015597716516950863,4.149927501049215,282.27623549931735
48,35.621635112653,0.013201497740763837,1.8609034542206104,278.74748397841154
49,30.316623983396852,0.04132230983757603,1.4282719338880925,275.192289512279
50,34.16863036579715,0.016610835887706177,1.986937482709261,278.55740455455896
51,33.85349910449847,0.009046295989503699,3.7705564497034976,280.55792293779666
52,32.90710867681204,0.035451873274494235,2.111543514396745,271.8384878463435
53,28.43424629635513,0.04606833816404199,0.5215735122427606,278.033406425301
54,34.38350213099444,0.01384576677567957,4.086665410426593,274.88662964837164
55,35.32762636857831,0.017646004602978403,2.6909100380365647,274.14640970374256
56,30.206657273347286,0.028880681909883674,1.7801480071037261,280.48348101077477
57,29.740622238041382,0.03504794388012407,1.0741123053287411,279.85482386969744
58,31.637880401235538,0.03355171649529151,1.4501237401952112,275.79265874053294
59,35.231108423360546,0.016928077998134047,1.9925352955813873,276.3730254511293
60,27.867670834239707,0.028972717971698522,3.9588060426309486,281.8815133170781
61,33.41719787184511,0.017086296022944134,3.566648720598149,278.11084456058586
62,39.652512876390574,0.012386500192036262,0.638682698746592,271.45872519903816
63,35.095517419217636,0.019284126837422776,2.09763575107758,275.4020559799277
64,32.66214161187248,0.03296262923605433,0.18022755688858405,276.062292674999
65,38.331593735128635,0.013980706533111455,0.2690011428916609,274.0420472066447
66,31.106464286796832,0.04242857814860518,2.127694689726421,271.92220219915436
67,30.710032270041783,0.035820520340734636,1.2040388015995813,277.59685251177314
68,31.780470639618603,0.021294546876864724,3.7820549745687755,278.86318600743095
69,32.57179198832496,0.020490123408171336,2.995232278182339,279.89723606628144
70,31.24107622642518,0.028798621548605928,4.079873599871662,274.0033693393476
71,28.99810987464933,0.042711636732874564,0.9992312922313538,277.2463058343438
72,27.79694861877937,0.04247476672878511,4.5134209385943675,274.33819115914224
73,31.963565145448776,0.04394337623695902,0.5682361315511935,271.92456944893013
74,28.34711004450328,0.045359469444521745,3.2747741052372232,274.32027602520577
75,29.283427618930673,0.024059439710180187,4.339956946114029,281.2566695034501
76,34.56652761057461,0.023321005629646778,1.7757216907036335,273.8798337441737
77,31.33310082575667,0.020872765401564096,3.2300612460923954,281.42279015879797
78,35.281252146346645,0.02030697130575864,2.0569169727113836,274.5666114287604
79,33.651218615710704,0.01875558056646029,4.380771631536828,275.9918653684485
80,34.62976857380422,0.019698744399889875,3.117238695639246,274.98299623425004
81,33.97972381119175,0.026096695552532342,2.148488215396953,274.2501954942645
82,34.62816026507173,0.02240928267908726,2.4867469967665885,274.1990917348053
83,28.223368506688036,0.04346169196179718,2.784383263694723,275.69981664391304
84,34.41418960066657,0.015260166300007262,2.286472341801196,277.56864838141604
85,33.20035437755055,0.02171241412517582,2.617142187215814,276.5339155992893
86,29.94104312399776,0.035538660482849184,2.2799998802020065,277.420556832409
87,32.58693854385392,0.01922707146060091,3.599002072283266,277.99300221796767
88,30.623402366707843,0.03688753651896778,2.5772671457195866,275.39160382309893
89,34.49236606339044,0.01602779721768552,2.9110932194075447,276.52262679142945
90,34.369141999615515,0.03081251611856984,1.0458339627118693,273.04921810464896
91,37.31966830943013,0.007689270210852623,2.152813212164265,276.0806080562362
92,32.450968627546544,0.02750553818477216,0.4574620389143924,278.77330584710336
93,35.501915380676735,0.014667041945654576,3.7529821786844284,272.71292858573776
94,30.557366554817662,0.03504782601621387,2.8424571713540825,275.43717451824085
95,29.53119795972929,0.03968388553814861,0.01803635422312609,279.4796855947431
96,38.773057279552816,0.004575673443361667,2.0211668127578983,275.1889783476318
97,35.00663371269215,0.00790533422798274,3.4740472143830425,280.1705565010841
98,28.502562954845743,0.032403099855403975,3.6288520701917344,279.32704270297336
99,28.751546592491536,0.030863153457516355,3.74622710429089,279.9606017555743
100,31.124325759960534,0.022835937083927116,2.803777043378693,281.0399625972753
101,30.93315991215608,0.03207567059846163,0.818284304413325,279.3792082483752
102,37.99547777382706,0.008019004262015855,1.0785705179762337,276.1654462663524
103,29.094838532275382,0.04591722896104422,1.8935586262325417,274.72242790901066
104,33.01234955604872,0.022504877332392377,1.9402147852568141,279.0697445485734
105,33.041544440940655,0.023188824878115293,1.4104882498919298,278.22793993402166
106,35.7431578070622,0.024676989877270815,0.3935958724104968,273.778444743093
107,28.93974005135233,0.0478819736118239,0.07076736398243158,276.5855842137322
108,33.65672407697518,0.019643336170446578,3.814772501950288,276.0746632841807
109,28.55770085949712,0.0338605744834957,4.357025809998892,277.1271145454853
110,34.072468952343364,0.011978721613537016,4.498901567501758,277.98784556287325
111,38.206331536771486,0.009318727207003186,0.8783145244603019,275.69510901059226
112,29.358397096836516,0.030602939283164994,3.304547106067985,279.95558024307275
113,30.739925324777236,0.03339892550346043,2.3969446460302555,276.62009298253605
114,33.97338286471504,0.023714597735331223,2.348753731704651,274.96609373677205
115,34.78900442863669,0.015367025133018452,2.3074064196113007,276.5077479452133
116,32.90754757572813,0.02581712188410585,1.776460876348993,276.9672295241492
117,36.60461087956373,0.007002501093893885,3.3328202583233386,276.3967425992381
118,29.553498733448333,0.03778002767278549,4.432834838974531,273.20797292542636
119,36.69151294396819,0.011875210025495386,3.3375629009812746,273.313803942031
120,30.06706251546846,0.0342372885833942,2.2577708477291143,278.0213459559953
121,32.582540248665104,0.03418089399008765,0.27031025520474866,275.69585081016635
122,36.2964544228263,0.01520075981469929,2.088271789418264,274.6328352584563
123,32.43423326007886,0.029189760643232684,1.6008229794386601,276.4782682159781
124,33.16542152251376,0.01912714167234475,4.004021875254163,277.0839346839578
125,30.136627183971385,0.04356367116794622,0.2317189166404124,275.90943401517757
126,34.084520820704114,0.02896952975897272,0.34006078159159,275.22507321165
127,34.1713507946357,0.02472226813430896,2.3353857082190297,273.2123323506581
128,37.909929918330626,0.01865981305212578,0.006011318115891909,272.6983422057269
129,27.961673361277548,0.03320290053123305,3.6983017458517127,281.03246397103146
130,35.815027080517375,0.013392608506919064,1.5795899190637404,277.50086081428157
131,35.04958997978581,0.01759409739080668,1.104805201236585,277.87016668644134
132,30.27930668776993,0.034069434831283746,0.23665166378241242,280.59311756741556
133,33.21364080957078,0.035048958384102956,1.269547823865199,273.04053619350674
134,32.01571244128421,0.025401853320339403,0.966684787133028,280.4660813598173
135,29.278170236474303,0.032718805648992544,1.8945585064506891,280.5299362654095
136,29.565600705790533,0.038753755888435645,2.8679368762373674,275.63488521326326
137,30.514606448224256,0.04199988496221866,-0.021015067662133666,276.27604961422
138,30.404146932519318,0.02171426172943798,3.3481948941533703,281.75120222255805
139,33.91199902394732,0.022895221219976995,-0.06704874315040876,279.2134981111587
