

"Period",1.0000000000,2.0000000000,3.0000000000,4.0000000000,5.0000000000,6.0000000000,7.0000000000,8.0000000000,9.0000000000,10.0000000000,11.0000000000,12.0000000000,13.0000000000,14.0000000000,15.0000000000,16.0000000000,17.0000000000,18.0000000000,19.0000000000,20.0000000000,21.0000000000,22.0000000000,23.0000000000,24.0000000000,25.0000000000,26.0000000000,27.0000000000,28.0000000000,29.0000000000,30.0000000000,31.0000000000,32.0000000000,33.0000000000,34.0000000000,35.0000000000,36.0000000000,37.0000000000,38.0000000000,39.0000000000,40.0000000000,41.0000000000,42.0000000000,43.0000000000,44.0000000000,45.0000000000,46.0000000000,47.0000000000,48.0000000000,49.0000000000,50.0000000000,51.0000000000,52.0000000000,53.0000000000,54.0000000000,55.0000000000,56.0000000000,57.0000000000,58.0000000000,59.0000000000,60.0000000000,61.0000000000,62.0000000000,63.0000000000,64.0000000000,65.0000000000,66.0000000000,67.0000000000,68.0000000000,69.0000000000,70.0000000000,71.0000000000,72.0000000000,73.0000000000,74.0000000000,75.0000000000,76.0000000000,77.0000000000,78.0000000000,79.0000000000,80.0000000000,81.0000000000,82.0000000000,83.0000000000,84.0000000000,85.0000000000,86.0000000000,87.0000000000,88.0000000000,89.0000000000,90.0000000000,91.0000000000,92.0000000000,93.0000000000,94.0000000000,95.0000000000,96.0000000000,97.0000000000,98.0000000000,99.0000000000,100.0000000000,101.0000000000,102.0000000000,103.0000000000,104.0000000000,105.0000000000,106.0000000000,107.0000000000,108.0000000000,109.0000000000,110.0000000000,111.0000000000,112.0000000000,113.0000000000,114.0000000000,115.0000000000,116.0000000000,117.0000000000,118.0000000000,119.0000000000,120.0000000000,121.0000000000,122.0000000000,123.0000000000,124.0000000000,125.0000000000,126.0000000000,127.0000000000,128.0000000000,129.0000000000,130.0000000000,131.0000000000,132.0000000000,133.0000000000,134.0000000000,135.0000000000,136.0000000000,137.0000000000,138.0000000000,139.0000000000,140.0000000000,141.0000000000,142.0000000000,143.0000000000,144.0000000000,145.0000000000,146.0000000000,147.0000000000,148.0000000000,149.0000000000,150.0000000000,151.0000000000,152.0000000000,153.0000000000,154.0000000000,155.0000000000,156.0000000000,157.0000000000,158.0000000000,159.0000000000,160.0000000000
"Year",2023.0000000000,2026.0000000000,2029.0000000000,2032.0000000000,2035.0000000000,2038.0000000000,2041.0000000000,2044.0000000000,2047.0000000000,2050.0000000000,2053.0000000000,2056.0000000000,2059.0000000000,2062.0000000000,2065.0000000000,2068.0000000000,2071.0000000000,2074.0000000000,2077.0000000000,2080.0000000000,2083.0000000000,2086.0000000000,2089.0000000000,2092.0000000000,2095.0000000000,2098.0000000000,2101.0000000000,2104.0000000000,2107.0000000000,2110.0000000000,2113.0000000000,2116.0000000000,2119.0000000000,2122.0000000000,2125.0000000000,2128.0000000000,2131.0000000000,2134.0000000000,2137.0000000000,2140.0000000000,2143.0000000000,2146.0000000000,2149.0000000000,2152.0000000000,2155.0000000000,2158.0000000000,2161.0000000000,2164.0000000000,2167.0000000000,2170.0000000000,2173.0000000000,2176.0000000000,2179.0000000000,2182.0000000000,2185.0000000000,2188.0000000000,2191.0000000000,2194.0000000000,2197.0000000000,2200.0000000000,2203.0000000000,2206.0000000000,2209.0000000000,2212.0000000000,2215.0000000000,2218.0000000000,2221.0000000000,2224.0000000000,2227.0000000000,2230.0000000000,2233.0000000000,2236.0000000000,2239.0000000000,2242.0000000000,2245.0000000000,2248.0000000000,2251.0000000000,2254.0000000000,2257.0000000000,2260.0000000000,2263.0000000000,2266.0000000000,2269.0000000000,2272.0000000000,2275.0000000000,2278.0000000000,2281.0000000000,2284.0000000000,2287.0000000000,2290.0000000000,2293.0000000000,2296.0000000000,2299.0000000000,2302.0000000000,2305.0000000000,2308.0000000000,2311.0000000000,2314.0000000000,2317.0000000000,2320.0000000000,2323.0000000000,2326.0000000000,2329.0000000000,2332.0000000000,2335.0000000000,2338.0000000000,2341.0000000000,2344.0000000000,2347.0000000000,2350.0000000000,2353.0000000000,2356.0000000000,2359.0000000000,2362.0000000000,2365.0000000000,2368.0000000000,2371.0000000000,2374.0000000000,2377.0000000000,2380.0000000000,2383.0000000000,2386.0000000000,2389.0000000000,2392.0000000000,2395.0000000000,2398.0000000000,2401.0000000000,2404.0000000000,2407.0000000000,2410.0000000000,2413.0000000000,2416.0000000000,2419.0000000000,2422.0000000000,2425.0000000000,2428.0000000000,2431.0000000000,2434.0000000000,2437.0000000000,2440.0000000000,2443.0000000000,2446.0000000000,2449.0000000000,2452.0000000000,2455.0000000000,2458.0000000000,2461.0000000000,2464.0000000000,2467.0000000000,2470.0000000000,2473.0000000000,2476.0000000000,2479.0000000000,2482.0000000000,2485.0000000000,2488.0000000000,2491.0000000000,2494.0000000000,2497.0000000000,2500.0000000000
"Industrial Emissions GTCO2 per year",36.6400000003,32.6885709221,27.3417691112,20.9742602993,13.7445875123,7.2387378968,6.4444267050,5.5495579114,4.5577696299,3.4722519608,2.2959861249,1.0349475707,-0.3093493212,-1.7277839271,-3.2217630608,-4.7791856424,-6.3973956441,-8.0694981588,-9.7938686323,-11.5688137714,-13.3828788036,-15.2397760807,-17.1229251353,-18.0720785024,-18.3386590510,-18.5784778624,-18.8082717767,-19.0405081102,-19.2488340431,-19.4373182366,-19.6135617484,-19.7815828858,-19.9193079205,-20.0656053597,-20.1963982868,-20.3133744600,-20.1986339742,-18.9886866852,-18.8064898864,-19.0345085188,-19.3470680145,-19.6467240129,-19.8584588826,-19.8960036268,-19.8928050610,-19.7783614012,-19.5196301050,-19.1391020621,-18.6581694918,-18.0799159063,-17.3899034277,-16.6248761828,-15.7418144009,-14.7579310881,-13.7004103735,-12.5152653913,-11.2044612105,-9.8004691470,-8.2026727473,-6.4034160855,-4.3816023264,-1.9998654797,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,13.7055803551,13.4651282210
"Atmospheric concentrations ppm",415.5847654260,421.2585045422,425.5090925854,428.1631796415,429.0853827051,428.1786897082,425.8410834883,423.9315615474,422.1329410385,420.3425871749,418.4898875636,416.5193531003,414.3880084349,412.0614065249,409.5142064207,406.7250270162,403.6799253424,400.3678487006,396.7815769117,392.9153373830,388.7646857283,384.3292398528,379.6072059092,374.6021601287,369.6078035617,364.7755317026,360.0495911285,355.4024313938,350.8128258951,346.2750284525,341.7871094643,337.3538909504,332.9976736875,328.7858665388,324.8283119302,321.2430721018,318.0027004361,315.0154743708,312.4539120698,309.8971492838,307.2541034391,304.5349764904,301.7669085712,298.9888797701,296.2543399735,293.5676065783,290.9557453519,288.4499385867,286.0705433727,283.8309396203,281.7439657536,279.8265389835,278.0840779727,276.5361384767,275.1951837254,274.0663505701,273.1718442360,272.5304883825,272.1510981056,272.0727480114,272.3308236533,272.9642570282,274.0485673551,275.4370381974,276.5608157058,277.5384995163,278.4118457962,279.2074342188,279.9430476144,280.6307641330,281.2789160454,281.8933589372,282.4782999157,283.0368408781,283.5713364796,284.0836309927,284.5752156912,285.0473338975,285.5010514545,285.9372971639,286.3569061189,286.7606421234,287.1492094570,287.5232633394,287.8834175127,288.2302498281,288.5643064555,288.8861051329,289.1961377423,289.4948724034,289.7827552202,290.0602117703,290.3276484018,290.5854533807,290.8339979225,291.0736371279,291.3047108408,291.5275444403,291.7424495749,291.9497248477,292.1496564564,292.3425187937,292.5285750110,292.7080775495,292.8812686403,293.0483807767,293.2096371597,293.3652521201,293.5154315172,293.6603731166,293.8002669485,293.9352956464,294.0656347701,294.1914531106,294.3129129809,294.4301704918,294.5433758144,294.6526734295,294.7582023651,294.8600964225,294.9584843919,295.0534902577,295.1452333937,295.2338287504,295.3193870324,295.4020148689,295.4818149759,295.5588863108,295.6333242210,295.7052205853,295.7746639492,295.8417396544,295.9065299628,295.9691141749,296.0295687436,296.0879673825,296.1443811702,296.1988786503,296.2515259266,296.3023867552,296.3515226321,296.3989928777,296.4448547174,296.4891633598,296.5319720706,296.5733322445,296.6132934737,296.6519036140,296.6892088482,296.7252537468,296.7600813267,296.7937331073,296.8262491648,296.8576681837,296.8880275077,296.9173631866,296.9457100235,296.9731016191,296.9995704142,301.0215871582
"Atmospheric Temperature rel. 1850-1900",1.3454300974,1.4605428727,1.5412043221,1.6247563077,1.6964371384,1.7409565704,1.7681402074,1.7823450229,1.7885743820,1.7892025968,1.7868109825,1.7817924910,1.7741722003,1.7651510592,1.7548960525,1.7438064131,1.7314531363,1.7175676496,1.7023103272,1.6853002423,1.6661215344,1.6445012889,1.6202420371,1.5933697858,1.5638446640,1.5333813395,1.5026116311,1.4715415173,1.4386561106,1.4043978304,1.3694811945,1.3339979969,1.2980191274,1.2616825167,1.2253714405,1.1897762034,1.1557719591,1.1236069973,1.0930637806,1.0651250923,1.0379009221,1.0105261295,0.9826615014,0.9541888946,0.9251778213,0.8958892786,0.8664066860,0.8369331946,0.8077310038,0.7790348101,0.7510479517,0.7239674258,0.6980125486,0.6733414280,0.6501820165,0.6287342213,0.6091516225,0.5916761266,0.5765477146,0.5639567103,0.5542597705,0.5478240679,0.5450503919,0.5465667797,0.5517251668,0.5570668770,0.5623822726,0.5674904324,0.5723151734,0.5768396219,0.5810761831,0.5850497482,0.5887887617,0.5923207851,0.5956705609,0.5988594109,0.6019053008,0.6048232007,0.6070615717,0.6088601922,0.6105324845,0.6121326710,0.6136885471,0.6152137266,0.6167138294,0.6181902047,0.6196421297,0.6210680647,0.6224663346,0.6238354678,0.6251743392,0.6264822024,0.6277586670,0.6290036504,0.6302173215,0.6314000469,0.6325523420,0.6336748300,0.6347682084,0.6358332225,0.6368706446,0.6378812585,0.6388658476,0.6398251867,0.6407600359,0.6416711365,0.6425592081,0.6434249474,0.6442690272,0.6450920959,0.6458947783,0.6466776754,0.6474413653,0.6481864043,0.6489133272,0.6496226485,0.6503148633,0.6509904481,0.6516498616,0.6522935458,0.6529219265,0.6535354143,0.6541344053,0.6547192817,0.6552904125,0.6558481542,0.6563928513,0.6569248369,0.6574444332,0.6579519521,0.6584476955,0.6589319558,0.6594050164,0.6598671520,0.6603186290,0.6607597060,0.6611906336,0.6616116555,0.6620230081,0.6624249212,0.6628176180,0.6632013158,0.6635762254,0.6639425522,0.6643004959,0.6646502510,0.6649920067,0.6653259472,0.6656522520,0.6659710958,0.6662826490,0.6665870775,0.6668845432,0.6671752038,0.6674592131,0.6677367210,0.6680078739,0.6682728145,0.6685316820,0.6687846125
"Mid-ocean Temperature rel. 1850-1900",1.0416045536,1.1288420611,1.2096230608,1.2860259369,1.3567107282,1.4143738965,1.4579965558,1.4894166038,1.5115206959,1.5267864502,1.5373858295,1.5446041828,1.5490348377,1.5513615808,1.5520385050,1.5514198548,1.5495409277,1.5462868074,1.5416425803,1.5354787154,1.5275578824,1.5176424987,1.5055323843,1.4911289170,1.4743724174,1.4558420733,1.4361570987,1.4156450811,1.3939123105,1.3708217183,1.3466056742,1.3214593927,1.2955042368,1.2688519590,1.2417037559,1.2144308244,1.1875719174,1.1615328488,1.1364449674,1.1127104820,1.0899232522,1.0674509767,1.0448304348,1.0217919689,0.9982344314,0.9742137894,0.9498073463,0.9251303584,0.9003461774,0.8756350097,0.8511718025,0.8271251125,0.8036688404,0.7809598596,0.7591680982,0.7384655145,0.7190066888,0.7009668408,0.6845373554,0.6698994191,0.6572856923,0.6469695913,0.6392562594,0.6345498575,0.6328619076,0.6329217047,0.6338202842,0.6350787416,0.6364439541,0.6377902990,0.6390628284,0.6402442850,0.6413362742,0.6423487885,0.6432945967,0.6441864157,0.6450356372,0.6458518879,0.6464413710,0.6467566537,0.6469055426,0.6469779830,0.6470259770,0.6470780064,0.6471484337,0.6472433780,0.6473643338,0.6475103594,0.6476793666,0.6478688570,0.6480763190,0.6482994247,0.6485361103,0.6487845926,0.6490433528,0.6493111054,0.6495867628,0.6498694016,0.6501582313,0.6504525687,0.6507518163,0.6510554446,0.6513629788,0.6516739875,0.6519880748,0.6523048740,0.6526240421,0.6529452569,0.6532682136,0.6535926230,0.6539182097,0.6542447112,0.6545718767,0.6548994664,0.6552272509,0.6555550110,0.6558825370,0.6562096286,0.6565360944,0.6568617518,0.6571864268,0.6575099536,0.6578321744,0.6581529395,0.6584721066,0.6587895409,0.6591051147,0.6594187076,0.6597302057,0.6600395019,0.6603464953,0.6606510915,0.6609532017,0.6612527432,0.6615496387,0.6618438165,0.6621352099,0.6624237574,0.6627094022,0.6629920923,0.6632717800,0.6635484221,0.6638219794,0.6640924167,0.6643597027,0.6646238097,0.6648847135,0.6651423932,0.6653968311,0.6656480127,0.6658959264,0.6661405632,0.6663819170,0.6666199841,0.6668547632,0.6670862555,0.6673144641,0.6675393945,0.6677610538,0.6679794514
"Deep-ocean temperature rel. 1850-1900",0.3088635803,0.3425494763,0.3784644603,0.4162104906,0.4555141915,0.4959099423,0.5367417250,0.5774189004,0.6174806890,0.6566064412,0.6945888531,0.7313061523,0.7666812092,0.8006658914,0.8332401429,0.8644015442,0.8941568853,0.9225101752,0.9494618975,0.9750100980,0.9991447029,1.0218455034,1.0430836442,1.0628249125,1.0810333925,1.0976844694,1.1127827978,1.1263536994,1.1384207776,1.1489920590,1.1580778600,1.1656984198,1.1718797815,1.1766517519,1.1800494164,1.1821186535,1.1829232126,1.1825453764,1.1810755910,1.1786104132,1.1752453188,1.1710464664,1.1660528847,1.1602861748,1.1537591028,1.1464829978,1.1384719965,1.1297436755,1.1203209158,1.1102331563,1.0995163020,1.0882121393,1.0763680375,1.0640365495,1.0512749357,1.0381454446,1.0247147415,1.0110536391,0.9972378778,0.9833480557,0.9694700754,0.9556971852,0.9421311590,0.9288845836,0.9160754912,0.9037911622,0.8920626008,0.8808906181,0.8702605956,0.8601506055,0.8505359111,0.8413913712,0.8326926445,0.8244167230,0.8165421026,0.8090487706,0.8019181064,0.7951327526,0.7886726106,0.7825121185,0.7766284508,0.7710045091,0.7656269504,0.7604847120,0.7555681124,0.7508683174,0.7463770308,0.7420863224,0.7379885369,0.7340762498,0.7303422491,0.7267795302,0.7233812972,0.7201409655,0.7170521646,0.7141087399,0.7113047522,0.7086344765,0.7060923990,0.7036732132,0.7013718151,0.6991832976,0.6971029448,0.6951262256,0.6932487875,0.6914664504,0.6897751999,0.6881711814,0.6866506938,0.6852101839,0.6838462400,0.6825555870,0.6813350804,0.6801817018,0.6790925532,0.6780648528,0.6770959299,0.6761832211,0.6753242652,0.6745167001,0.6737582581,0.6730467627,0.6723801244,0.6717563382,0.6711734792,0.6706297003,0.6701232287,0.6696523632,0.6692154711,0.6688109859,0.6684374045,0.6680932846,0.6677772428,0.6674879516,0.6672241378,0.6669845802,0.6667681076,0.6665735967,0.6663999704,0.6662461959,0.6661112831,0.6659942829,0.6658942855,0.6658104189,0.6657418477,0.6656877712,0.6656474224,0.6656200666,0.6656050001,0.6656015490,0.6656090682,0.6656269399,0.6656545731,0.6656914017,0.6657368846,0.6657905039,0.6658517641,0.6659201917,0.6659953338,0.6660767577
"Output Net Net ",132.4438480791,149.6320876863,165.6440283260,181.0696061731,196.0927026653,211.2685845740,229.6866657716,249.3913967160,270.2801472537,292.4857625919,315.8744148405,340.4957976711,366.5492979190,393.7964085867,422.6428910362,452.7391623800,484.3675931276,517.5347795644,552.4372341971,589.1639299076,627.5456415167,667.8589815830,709.7698982047,754.3132181871,801.3517218376,849.7436149746,900.2456422962,953.5445247055,1008.4194667007,1065.0576998509,1123.8791496522,1185.1664258133,1247.6099007690,1313.6394707269,1381.8201036006,1452.2722097952,1525.0296979753,1600.4039848481,1677.1978032785,1756.9829535570,1839.0016924975,1925.0426805175,2012.7062593615,2098.9135462609,2193.6929654343,2290.2387499982,2386.0265400980,2483.2751332167,2583.6063950855,2686.6503399583,2791.0286200648,2899.5596498065,3007.0488389349,3116.5596127951,3230.7059411936,3342.7490491472,3457.3102005452,3580.5357494534,3698.7131002641,3822.0918027180,3953.7344571338,4077.2019536171,4209.4557119424,4335.5699741985,4461.9261127331,4602.4495978413,4736.2902715410,4867.6398127334,4992.7492329057,5127.6042259081,5262.5920728505,5401.5651979210,5535.9311696578,5670.8159054842,5799.6323889419,5940.3235609192,6064.7800567646,6182.7320449940,6336.0112125288,6465.0633958979,6589.6918781463,6707.6599078272,6854.2210211431,6998.5069706581,7161.5737525975,7279.5723344465,7413.2172072078,7550.8893909063,7685.2144782593,7788.1004103801,7926.7880804954,8038.9329180188,8194.8967326085,8366.4629664945,8526.0918651783,8671.0757446594,8798.0470093963,8961.2522691270,9114.0830227641,9253.5008754132,9395.3311360488,9541.6750105152,9687.2646429316,9848.3550170062,9997.8030093948,10132.4676463251,10304.8340552908,10481.0933703662,10656.2237489281,10828.0294106762,11019.7651568082,11215.4221923247,11417.5838899439,11613.6752515608,11822.5630065617,11998.1094332357,12174.0747092820,12373.6594410088,12579.0268490977,12770.9906015465,12966.9160016824,13145.4009800919,13354.5479488696,13566.1950000690,13765.8829225833,13985.7479752337,14156.0941402026,14353.2331630908,14554.3092576833,14757.9492229031,14970.1797899396,15218.3523777458,15425.7114642154,15661.0372503711,15888.0472794708,16115.0961006019,16342.8714899425,16581.6821955801,16857.8519963565,17121.2532421449,17367.4079921747,17625.7396921923,17888.0418732611,18154.0945602354,18422.0893196719,18693.1847665327,18960.6953878243,19217.3077261282,19435.0926998768,19512.6087086648,19133.2791949465,19618.5839230366,20074.1881435469,20506.9703026963,20921.3967031098,21323.6549372671,21715.3543392827,22100.1904396564,22480.5155490509,22857.0095893357
"Climate Damages fraction output",0.0042720299,0.0050343177,0.0056057334,0.0062300060,0.0067918416,0.0071529943,0.0073781147,0.0074971389,0.0075496360,0.0075549404,0.0075347566,0.0074924914,0.0074285413,0.0073531895,0.0072679980,0.0071764315,0.0070751147,0.0069620912,0.0068389507,0.0067029591,0.0065512679,0.0063823474,0.0061954349,0.0059916324,0.0057716399,0.0055489697,0.0053285064,0.0051104253,0.0048845661,0.0046547065,0.0044261298,0.0041997395,0.0039762546,0.0037567489,0.0035436230,0.0033407391,0.0031525088,0.0029794827,0.0028197007,0.0026773999,0.0025422824,0.0024099448,0.0022788718,0.0021487244,0.0020200514,0.0018941775,0.0017715589,0.0016530789,0.0015397333,0.0014322728,0.0013312123,0.0012369440,0.0011498428,0.0010699973,0.0009976585,0.0009329239,0.0008757151,0.0008261903,0.0007844812,0.0007505913,0.0007250012,0.0007082625,0.0007011086,0.0007050152,0.0007183856,0.0007323635,0.0007464062,0.0007600271,0.0007730054,0.0007852757,0.0007968529,0.0008077884,0.0008181464,0.0008279916,0.0008373833,0.0008463729,0.0008550044,0.0008633142,0.0008697161,0.0008748773,0.0008796898,0.0008843071,0.0008888082,0.0008932315,0.0008975928,0.0009018955,0.0009061370,0.0009103123,0.0009144158,0.0009184428,0.0009223894,0.0009262527,0.0009300310,0.0009337236,0.0009373303,0.0009408518,0.0009442890,0.0009476433,0.0009509164,0.0009541100,0.0009572260,0.0009602663,0.0009632330,0.0009661280,0.0009689533,0.0009717108,0.0009744023,0.0009770298,0.0009795949,0.0009820994,0.0009845450,0.0009869332,0.0009892656,0.0009915437,0.0009937689,0.0009959426,0.0009980662,0.0010001410,0.0010021682,0.0010041490,0.0010060846,0.0010079761,0.0010098247,0.0010116313,0.0010133970,0.0010151229,0.0010168097,0.0010184586,0.0010200703,0.0010216458,0.0010231859,0.0010246915,0.0010261633,0.0010276022,0.0010290088,0.0010303840,0.0010317284,0.0010330428,0.0010343277,0.0010355840,0.0010368122,0.0010380129,0.0010391868,0.0010403345,0.0010414566,0.0010425535,0.0010436259,0.0010446743,0.0010456993,0.0010467013,0.0010476809,0.0010486385,0.0010495746,0.0010504897,0.0010513843,0.0010522587,0.0010531135,0.0010539490,0.0010547657,0.0010555639
"Consumption Per Capita ",9.5965232287,10.9757723070,12.0182914351,12.9130483334,13.7498911198,14.5835330165,15.5411409012,16.5887085988,17.7072094359,18.9021149469,20.1665308812,21.4977673514,22.9112707472,24.3919536035,25.9649195587,27.6139623514,29.3476840920,31.1651993697,33.0764246378,35.0944968027,37.2122540499,39.4500309023,41.7927157190,44.2846951117,46.9470261262,49.7125138053,52.5869298979,55.6390185582,58.8291528763,62.1433138472,65.5980541886,69.2355293177,72.9549435069,76.8709251010,80.9471085578,85.1850574393,89.6011656233,94.2139307439,98.9499983090,103.8750724118,108.9527149247,114.3325891777,119.9768948787,125.5075084114,131.4798553658,137.8182484165,144.3052512170,150.9316742258,157.7924208418,164.9323274464,172.2589876934,180.0036137197,187.8975107118,195.9671891248,204.5054715212,213.1177790953,221.8086556386,231.2173094441,240.5718444120,250.1461365580,260.5839084752,270.8518175378,281.8511406625,292.8565996765,303.6888466785,315.6629761681,328.0057899341,340.6688254770,352.9845796993,365.8935006025,379.1472751565,393.1364476522,407.3822704805,422.1251855842,436.6815391051,452.6743143287,468.3972272903,482.8529947375,500.1808306875,517.4493222424,534.6074407352,550.4324412220,567.8273574006,585.6108102217,606.6371677571,625.5224540011,644.9311737343,665.4901182212,687.4435716894,706.6363565006,728.1176182348,746.6755126405,767.0806519070,790.2678483543,814.6437740993,839.0652997955,860.9779819337,885.6646050021,911.4081718237,936.6120316976,961.8450442263,987.5801034407,1013.1245962833,1040.7518698019,1068.5989982619,1093.5800545672,1120.7041179726,1149.1448567756,1178.0391060454,1205.9228420075,1235.1146388630,1265.0914142062,1296.4609621463,1327.9137030265,1362.5395253964,1395.2266969463,1426.2241329415,1458.9133699833,1493.7237100947,1528.2770761951,1563.8704444180,1596.7312781473,1631.7759067555,1668.6461669562,1704.8820413225,1745.5491247114,1781.6400411601,1818.6094916320,1856.0337327020,1893.0825973162,1929.4809982757,1971.4660735541,2010.0256591564,2050.9325007624,2091.9362286480,2132.7774862326,2172.5293395327,2211.1773560663,2254.5329100249,2299.2904449544,2342.1582742873,2385.5576541440,2429.5626519669,2474.4614629362,2520.6914358154,2570.4310080097,2628.4094186743,2709.1037142984,2854.7427352261,3199.7257039479,2662.0661223911,2733.7400722464,2801.1092632406,2865.0922049575,2926.4716461223,2985.6944673669,3043.3523209117,3099.7412429053,3155.1676097233,3209.9160357864
