"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1200f_COV_NDCp","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,36716.20538669252,"","","","",34690.91010201859,35016.21461757152,31191.04619829708,28223.242539081268,25210.54778572161,21378.39224804514,17161.913319282143,13231.555788690559,"",8160.65934011102,"",3101.926628724903,"",-855.1740862115671,"",-3135.1207939636824
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1200f_COV_NDCp","World","Emissions|CO2|AFOLU","Mt CO2/yr",5811.8709,5837.5441666666675,6249.066633333334,5862.131366666667,5470.465733333333,"","","","",4992.158599999999,4545.610776305041,3151.765422603798,1801.037929443854,627.5644219833888,-462.49786775351936,-1338.843499483276,-2133.996279404608,"",-3427.2118469355682,"",-4839.315824650448,"",-5651.258586136829,"",-5717.880899167609
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1200f_COV_NDCp","World","Price|Carbon","US$2010/t CO2",0,0,0,0,4.853723575725106,"","","","",25.653253146407966,111.77123832967571,53.58988547906072,68.3957827734117,87.29227650646048,111.40952305384741,142.18992016054418,181.4743734742496,"",295.60263185000804,"",481.50553868174836,"",784.3217847222778,"",1277.577540798612
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1200f_NDCp","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,38495.450684429336,"","","","",38516.61310428818,38354.19624952519,33059.86643553811,29397.2303031706,24937.64463893167,20579.83000223422,16330.46146452652,12505.02348649667,"",6927.065596004966,"",2060.783119265985,"",-1894.1381419306301,"",-3449.6043667349013
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1200f_NDCp","World","Emissions|CO2|AFOLU","Mt CO2/yr",5811.8709,5837.5441666666675,6249.066633333334,5862.131366666667,5470.969166666667,"","","","",4941.32484636382,4432.917657994682,3062.824533782174,1731.292011164162,546.2362054277833,-529.8116004556315,-1395.796174087509,-2213.636979514099,"",-3512.528041229878,"",-4875.523955759037,"",-5466.81203987,"",-5682.899166968944
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1200f_NDCp","World","Price|Carbon","US$2010/t CO2",0,0,0,0,15.10965687578087,"","","","",56.52936721633229,131.3071542497711,61.32473864600131,78.26763325902272,99.89153726900247,127.48972726620951,162.7127883180167,207.6673317132502,"",338.268200784922,"",551.0032546682323,"",897.5262408659662,"",1461.975671138328
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,38495.450684429336,"","","","",39046.76242286275,39206.953099810285,33893.818483444506,30345.105628624,26091.49492183495,21642.841563783317,17277.63096864667,13490.577353367109,"",8329.305633707549,"",4753.207499321803,"",5511.106227952194,"",5788.631777684434
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400","World","Emissions|CO2|AFOLU","Mt CO2/yr",5811.8709,5837.5441666666675,6249.066633333334,5862.131366666667,5470.969166666667,"","","","",4721.92268673187,4095.69775902226,2695.672430906968,1364.219769262076,289.7451095307412,-723.9421072707652,-1536.7729599108152,-2269.274212776242,"",-3444.651618400718,"",-4753.206675598186,"",-5510.870285507873,"",-5788.632902110105
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400","World","Price|Carbon","US$2010/t CO2",0,0,0,0,15.10965687578087,"","","","",40.17678785808114,102.384093271716,57.8709903987065,74.46518226337773,94.11340747244115,121.9113058556002,153.9574805405034,202.7093991629609,"",292.4928312931479,"",422.5328892352018,"",212.40551123227607,"",253.53413043348394
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400_COV","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,36716.20538669252,"","","","",35598.48679770033,36285.53306696749,32135.027611563037,29190.099472186317,26512.98214802395,22347.7099792779,18217.8957439109,14407.126666425633,"",9710.460999190112,"",5874.438221076031,"",5397.15096754678,"",5700.296234115553
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400_COV","World","Emissions|CO2|AFOLU","Mt CO2/yr",5811.8709,5837.5441666666675,6249.066633333334,5862.131366666667,5470.465733333333,"","","","",4937.149152031125,4426.772665497241,3022.593992864784,1671.3551101051721,566.8287752432939,-488.0109616833728,-1370.0131636373649,-2147.892538184523,"",-3412.528408355216,"",-4715.3970856439255,"",-5397.153566749752,"",-5700.294636369633
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400_COV","World","Price|Carbon","US$2010/t CO2",0,0,0,0,4.853723575725106,"","","","",24.963666750070576,78.40113310867055,46.6940783416198,64.05724871601004,81.39253685490004,103.0542121657298,125.4511723275512,177.94269089694708,"",251.66446058359568,"",356.2230327220207,"",238.3848184219161,"",200.29255547928952
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400_COV_NDCp","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,36716.20538669252,"","","","",34690.91010201859,35016.21461757152,31591.515849796964,28877.50133099373,26531.68481267727,22795.55026869294,18738.56057987583,14806.12686514449,"",9998.07756370437,"",5916.746155297838,"",5381.151728494633,"",5691.054110443742
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400_COV_NDCp","World","Emissions|CO2|AFOLU","Mt CO2/yr",5811.8709,5837.5441666666675,6249.066633333334,5862.131366666667,5470.465733333333,"","","","",4992.158599999999,4545.610776305041,3151.937039925246,1799.550550557871,668.8317074878192,-406.913959817858,-1309.0883225371601,-2097.139355983807,"",-3387.007253833429,"",-4702.477057879389,"",-5381.154432476272,"",-5691.052624740097
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400_COV_NDCp","World","Price|Carbon","US$2010/t CO2",0,0,0,0,4.853723575725106,"","","","",25.653253146407966,111.77123832967571,45.494298042013064,62.271500408214436,80.86520233425391,99.1627673956596,124.87151138333022,171.3742139123748,"",252.1853932293152,"",365.4292270361074,"",238.9064870018001,"",201.71815369084942
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400_NDCp","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,38495.450684429336,"","","","",38516.61310428818,38354.19624952519,33313.36505485474,29841.18353672174,25857.74313901169,21529.66983497041,17303.2350835523,13588.139341919521,"",8436.857963930608,"",4799.3763844143205,"",5477.600833055014,"",5767.002538359385
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400_NDCp","World","Emissions|CO2|AFOLU","Mt CO2/yr",5811.8709,5837.5441666666675,6249.066633333334,5862.131366666667,5470.969166666667,"","","","",4941.32484636382,4432.917657994682,3062.6267815993547,1730.064049095904,589.2950026706952,-491.5162586562673,-1365.4576882928238,-2145.8659065127717,"",-3372.444697358001,"",-4705.9502906111,"",-5477.440744187338,"",-5767.0034188440295
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400_NDCp","World","Price|Carbon","US$2010/t CO2",0,0,0,0,15.10965687578087,"","","","",56.52936721633229,131.3071542497711,56.43239899279344,75.27831118057442,93.67313284600729,121.28449462081758,148.5115006853472,203.89103949836849,"",289.43488331995087,"",413.8708252690805,"",216.3611835232893,"",253.89420698789903
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400f","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,38495.450684429336,"","","","",39046.76242286275,39206.953099810285,34752.53409432264,31947.531806923536,29275.37026158083,24795.2692093043,20671.89829084171,17060.69846480259,"",10025.06275678225,"",4408.6027309117435,"",-1.7600384830100209,"",-2227.826712948336
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400f","World","Emissions|CO2|AFOLU","Mt CO2/yr",5811.8709,5837.5441666666675,6249.066633333334,5862.131366666667,5470.969166666667,"","","","",4721.92268673187,4095.69775902226,2695.3134852026833,1363.792367844919,313.15211970513786,-706.523586580566,-1525.86440582245,-2264.865029664323,"",-3466.553866782455,"",-4862.631727733722,"",-5664.424198551827,"",-5680.889975949168
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400f","World","Price|Carbon","US$2010/t CO2",0,0,0,0,15.10965687578087,"","","","",40.17678785808114,102.384093271716,46.085357875663135,58.81789255792305,75.06819181678317,95.80814914597376,122.27817429225651,156.0613793453684,"",254.2075422631467,"",414.07729967873934,"",674.4882885172111,"",1098.670348989998
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400f_COV","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,36716.20538669252,"","","","",35598.48679770033,36285.53306696749,32856.79931985556,30524.092540543934,28338.568978438252,24837.131985567987,21011.80623931157,17335.023130488258,"",11531.92477229807,"",5501.223784013023,"",1128.2943267454539,"",-1716.6203683906451
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400f_COV","World","Emissions|CO2|AFOLU","Mt CO2/yr",5811.8709,5837.5441666666675,6249.066633333334,5862.131366666667,5470.465733333333,"","","","",4937.149152031125,4426.772665497241,3162.380655901065,1773.399446729896,639.3695188269818,-444.1736250024877,-1315.335975498432,-2095.047830324971,"",-3375.710726349305,"",-4788.439908295532,"",-5583.616361429838,"",-5748.576226442633
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400f_COV","World","Price|Carbon","US$2010/t CO2",0,0,0,0,4.853723575725106,"","","","",24.963666750070576,78.40113310867055,40.22069912677143,51.33293672635824,65.51528069283015,83.61594481027136,106.7174886923669,136.2015632143701,"",221.8579944785756,"",361.3832951137713,"",588.6553076179488,"",958.8574676028993
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400f_COV_NDCp","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,36716.20538669252,"","","","",34690.91010201859,35016.21461757152,32641.788239839352,30183.34923219681,28238.53996182305,25090.443853543842,21372.29940596066,17600.85400387024,"",11708.90507733444,"",5687.77696592201,"",1272.607266428558,"",-1642.1716047962118
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400f_COV_NDCp","World","Emissions|CO2|AFOLU","Mt CO2/yr",5811.8709,5837.5441666666675,6249.066633333334,5862.131366666667,5470.465733333333,"","","","",4992.158599999999,4545.610776305041,3291.723702961527,1903.155696762829,758.5364712913846,-349.6930203352917,-1246.039464966316,-2047.47673185996,"",-3353.406993830752,"",-4779.791475836311,"",-5578.815960012435,"",-5746.333363155529
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400f_COV_NDCp","World","Price|Carbon","US$2010/t CO2",0,0,0,0,4.853723575725106,"","","","",25.653253146407966,111.77123832967571,39.59379453579558,50.53282995544915,64.49411917308747,82.31265519028932,105.0541241797862,134.0786417552466,"",218.3999791207387,"",355.7505524780769,"",579.480163404646,"",943.912124493942
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400f_NDCp","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,38495.450684429336,"","","","",38516.61310428818,38354.19624952519,34197.59954835963,31491.648686913537,29023.319653660983,24746.85666024402,20673.90567936854,16955.41306662935,"",10075.15419426907,"",4425.067142320764,"",59.78503826764381,"",-2184.957980261135
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400f_NDCp","World","Emissions|CO2|AFOLU","Mt CO2/yr",5811.8709,5837.5441666666675,6249.066633333334,5862.131366666667,5470.969166666667,"","","","",4941.32484636382,4432.917657994682,3063.499885167017,1731.3315478194781,601.5322467296794,-479.69373503568266,-1355.543274506327,-2136.924358106325,"",-3387.0157028015865,"",-4814.709700384263,"",-5631.1357115827095,"",-5660.577911126468
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400f_NDCp","World","Price|Carbon","US$2010/t CO2",0,0,0,0,15.10965687578087,"","","","",56.52936721633229,131.3071542497711,45.56802678718147,58.15763242798585,74.22551398649045,94.73265496804365,120.90554090238821,154.3095126578077,"",251.3539360289486,"",409.4290758169154,"",666.9168216446274,"",1086.337227284423
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,38495.450684429336,"","","","",39046.76242286275,39206.953099810285,35247.74989066397,33040.615122197,30527.300525950228,26654.41377480679,22528.032174318912,18927.20507046931,"",12122.8186518396,"",7272.88137286707,"",5385.241382148795,"",5688.165127752414
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600","World","Emissions|CO2|AFOLU","Mt CO2/yr",5811.8709,5837.5441666666675,6249.066633333334,5862.131366666667,5470.969166666667,"","","","",4721.92268673187,4095.69775902226,2825.9554097006567,1455.759605505657,393.6245431018017,-626.2072148261151,-1451.939196268776,-2194.66848050726,"",-3449.465393442853,"",-4743.77330758364,"",-5385.241249594094,"",-5688.165290103941
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600","World","Price|Carbon","US$2010/t CO2",0,0,0,0,15.10965687578087,"","","","",40.17678785808114,102.384093271716,41.20080849549337,47.71783324053956,66.43036034665319,85.55179085347838,111.38734270102091,144.8305876741623,"",221.00535072807358,"",299.6335825655605,"",285.30995557826304,"",255.120605313261
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600_COV","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,36716.20538669252,"","","","",35598.48679770033,36285.53306696749,34042.69451412994,31242.24137333248,29681.440262614502,26771.64627440674,23218.95173659916,19838.783662874117,"",13880.794027179421,"",8351.772294169006,"",5267.122966104972,"",5593.429211139711
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600_COV","World","Emissions|CO2|AFOLU","Mt CO2/yr",5811.8709,5837.5441666666675,6249.066633333334,5862.131366666667,5470.465733333333,"","","","",4937.149152031125,4426.772665497241,3220.654648697888,1928.3055189607283,840.5315741338118,-213.23169164832368,-1126.01557085074,-1929.818221891055,"",-3298.1915914056676,"",-4631.140095036661,"",-5267.1183759398855,"",-5593.4278996996645
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600_COV","World","Price|Carbon","US$2010/t CO2",0,0,0,0,4.853723575725106,"","","","",24.963666750070576,78.40113310867055,35.03103423809622,46.019698743950045,57.02813261193205,75.39902368964925,93.20432243355951,122.9211281710281,"",181.2071527231906,"",276.6424051869293,"",328.1453097983972,"",205.32695308514332
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600_COV_NDCp","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,36716.20538669252,"","","","",34690.91010201859,35016.21461757152,33926.84288654848,31323.57319211023,29637.18147982857,26803.19529964506,23479.75100683174,20061.77009946249,"",14055.661660759952,"",8427.785832175574,"",5246.058955993613,"",5581.759420010512
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600_COV_NDCp","World","Emissions|CO2|AFOLU","Mt CO2/yr",5811.8709,5837.5441666666675,6249.066633333334,5862.131366666667,5470.465733333333,"","","","",4992.158599999999,4545.610776305041,3349.990381424126,2057.286987869013,1006.6935245920951,-66.82311531673294,-1017.218208291752,-1856.430988881811,"",-3262.0657988239,"",-4603.630733463553,"",-5246.054481051663,"",-5581.758048842738
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600_COV_NDCp","World","Price|Carbon","US$2010/t CO2",0,0,0,0,4.853723575725106,"","","","",25.653253146407966,111.77123832967571,34.494267811866514,43.213806156137885,57.16369110054661,74.39600619617042,94.52421604609378,119.40512392811459,"",175.5879349843098,"",278.2642227887003,"",335.8575702762604,"",204.7885140512678
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600_NDCp","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,38495.450684429336,"","","","",38516.61310428818,38354.19624952519,34798.19852275707,32411.566852302367,30207.88967637647,26691.47880577374,22581.8239182027,18912.6064022624,"",12210.53672055098,"",7351.040885947393,"",5359.310631753357,"",5673.423884942487
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600_NDCp","World","Emissions|CO2|AFOLU","Mt CO2/yr",5811.8709,5837.5441666666675,6249.066633333334,5862.131366666667,5470.969166666667,"","","","",4941.32484636382,4432.917657994682,3192.945715910268,1793.7631980366941,660.7704422609937,-416.0785571498513,-1293.1271216844161,-2073.2797677312133,"",-3377.5240083820477,"",-4700.1097716642935,"",-5359.309553883601,"",-5673.424106522216
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600_NDCp","World","Price|Carbon","US$2010/t CO2",0,0,0,0,15.10965687578087,"","","","",56.52936721633229,131.3071542497711,40.93993129959382,50.337060929026784,65.98546305146104,84.5757471078081,108.6107757243256,144.6022873031017,"",218.8614984938137,"",291.3827894267899,"",290.591073955335,"",253.4700056875745
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600f","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,38495.450684429336,"","","","",39046.76242286275,39206.953099810285,36130.77731935769,33704.16036273498,31999.27946550291,28821.26247102649,25160.03846227856,21621.482112569283,"",13147.39931640657,"",6665.705038196321,"",2238.5289009823277,"",-887.1059913821414
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600f","World","Emissions|CO2|AFOLU","Mt CO2/yr",5811.8709,5837.5441666666675,6249.066633333334,5862.131366666667,5470.969166666667,"","","","",4721.92268673187,4095.69775902226,2892.936099153074,1619.9647594001378,599.3972919436487,-446.48758226410035,-1313.039822125405,-2094.103892238745,"",-3386.741712250166,"",-4756.634861569419,"",-5510.657072182072,"",-5708.354740010648
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600f","World","Price|Carbon","US$2010/t CO2",0,0,0,0,15.10965687578087,"","","","",40.17678785808114,102.384093271716,35.62218167182882,45.46393368378057,58.02478031933185,74.05595728967613,94.51625288210111,120.6293509100132,"",196.492501528971,"",320.0655799425992,"",521.3531033849057,"",849.2292687574173
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600f_COV","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,36716.20538669252,"","","","",35598.48679770033,36285.53306696749,34457.36951947458,32563.728860968902,30865.026474259714,28182.236696958702,25021.038863085283,21817.8442936049,"",14552.460512289432,"",8483.8045780415,"",3217.3361652522112,"",-608.7940110394843
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600f_COV","World","Emissions|CO2|AFOLU","Mt CO2/yr",5811.8709,5837.5441666666675,6249.066633333334,5862.131366666667,5470.465733333333,"","","","",4937.149152031125,4426.772665497241,3222.918686778565,1928.474276828649,920.7103347237947,-98.48525931849701,-998.225230554036,-1835.2832356827869,"",-3264.894323785126,"",-4620.296003798354,"",-5409.4309077922,"",-5664.874551457823
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600f_COV","World","Price|Carbon","US$2010/t CO2",0,0,0,0,4.853723575725106,"","","","",24.963666750070576,78.40113310867055,31.08455059902897,39.67263880813903,50.63345744654982,64.62254818465988,82.47656676984926,105.2633215066588,"",171.4628587989429,"",279.29492938949744,"",454.9420097687374,"",741.0525952076268
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600f_COV_NDCp","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,36716.20538669252,"","","","",34690.91010201859,35016.21461757152,34383.480792734714,32741.66894295402,30773.970106202163,28211.278372329398,25170.66675004984,21900.14445680406,"",14639.961608813259,"",8550.30504903266,"",3432.5634884767824,"",-471.28767432480726
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600f_COV_NDCp","World","Emissions|CO2|AFOLU","Mt CO2/yr",5811.8709,5837.5441666666675,6249.066633333334,5862.131366666667,5470.465733333333,"","","","",4992.158599999999,4545.610776305041,3352.2545635026268,2057.456365371344,1023.3113130778551,-17.01968917994874,-938.4848058986893,-1792.1165074935682,"",-3214.1722878649202,"",-4591.922046553707,"",-5377.971854137142,"",-5653.24552697916
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600f_COV_NDCp","World","Price|Carbon","US$2010/t CO2",0,0,0,0,4.853723575725106,"","","","",25.653253146407966,111.77123832967571,30.79866528674744,39.30776865508454,50.16778039749985,64.02821315287797,81.71802792683816,104.2952123668837,"",169.885911023029,"",276.7262476306026,"",450.75789785377253,"",734.2371177915053
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600f_NDCp","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,38495.450684429336,"","","","",38516.61310428818,38354.19624952519,35888.30764514485,33217.33515578121,31612.5630005925,28638.16622433459,25133.127725691815,21452.03618152039,"",13206.64423932012,"",6730.49060656617,"",2317.286074414725,"",-844.2246496754179
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600f_NDCp","World","Emissions|CO2|AFOLU","Mt CO2/yr",5811.8709,5837.5441666666675,6249.066633333334,5862.131366666667,5470.969166666667,"","","","",4941.32484636382,4432.917657994682,3259.926405362685,1985.779198152519,878.3888274432419,-220.3104932420023,-1134.945327560609,-1953.704507061821,"",-3305.296106055336,"",-4708.413887340954,"",-5484.205687924081,"",-5693.6637694856945
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600f_NDCp","World","Price|Carbon","US$2010/t CO2",0,0,0,0,15.10965687578087,"","","","",56.52936721633229,131.3071542497711,35.383409634402454,45.15919333477272,57.63584583054332,73.55956737261495,93.88271958314505,119.82078404132571,"",195.1754313011758,"",317.920211325455,"",517.8585239719827,"",843.5369671288597
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1800","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,38495.450684429336,"","","","",39046.76242286275,39206.953099810285,36781.12452003246,35464.95555937748,33519.66748467172,30990.080642693163,27805.03641752105,24823.71783048418,"",15635.97576742831,"",9418.535294253472,"",5746.070180395994,"",5545.953717210851
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1800","World","Emissions|CO2|AFOLU","Mt CO2/yr",5811.8709,5837.5441666666675,6249.066633333334,5862.131366666667,5470.969166666667,"","","","",4721.92268673187,4095.69775902226,2895.4109055342824,1619.320617561861,677.9085304853904,-220.91822551427362,-1078.615520466616,-1906.3825648994602,"",-3302.926401503712,"",-4617.434336147371,"",-5251.209171939599,"",-5545.954928523909
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1800","World","Price|Carbon","US$2010/t CO2",0,0,0,0,15.10965687578087,"","","","",40.17678785808114,102.384093271716,29.48892963232057,37.10292664373785,52.87806178969988,61.65723421687103,83.32783770081845,101.69169204107278,"",158.0711490507884,"",256.6327153123357,"",351.3303700033928,"",260.8249247914505
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1800_COV","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,36716.20538669252,"","","","",35598.48679770033,36285.53306696749,35256.910687373864,34237.03397901185,32476.434970225986,30032.673244537662,27163.86194715411,24203.68997486946,"",17421.42928118108,"",12167.60325849656,"",6862.3002067629395,"",5594.294525330484
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1800_COV","World","Emissions|CO2|AFOLU","Mt CO2/yr",5811.8709,5837.5441666666675,6249.066633333334,5862.131366666667,5470.465733333333,"","","","",4937.149152031125,4426.772665497241,3222.759926240503,1927.688655402103,921.3029891525812,-18.2722664364243,-867.0064426879812,-1692.333418375853,"",-3186.672656847408,"",-4524.963417596511,"",-5220.06752632975,"",-5594.294149367363
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1800_COV","World","Price|Carbon","US$2010/t CO2",0,0,0,0,4.853723575725106,"","","","",24.963666750070576,78.40113310867055,24.005376664873573,30.76622474717939,43.711840838020144,51.77546155720547,70.62674138493392,90.0159212420428,"",126.44452484348959,"",222.35128864413997,"",332.7692231880044,"",237.26659178535093
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1800_COV_NDCp","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,36716.20538669252,"","","","",34690.91010201859,35016.21461757152,35127.66315610941,34210.42873256682,32523.80597017768,30270.47110299325,27468.057105392432,24306.451619307194,"",17530.58745795798,"",12307.19936952207,"",7003.645082618604,"",5601.2285874495265
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1800_COV_NDCp","World","Emissions|CO2|AFOLU","Mt CO2/yr",5811.8709,5837.5441666666675,6249.066633333334,5862.131366666667,5470.465733333333,"","","","",4992.158599999999,4545.610776305041,3352.077926428933,2056.593819750225,1023.7088696212489,63.39511042965107,-811.5843599856761,-1660.9416989529238,"",-3153.2349800797992,"",-4510.51412687875,"",-5222.74711171226,"",-5601.228368893648
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1800_COV_NDCp","World","Price|Carbon","US$2010/t CO2",0,0,0,0,4.853723575725106,"","","","",25.653253146407966,111.77123832967571,25.368751781894737,28.622540534313803,43.58172119625791,50.418126414259156,71.45193050213534,90.70875624917437,"",125.91502571533991,"",219.64180079887458,"",325.7570658287324,"",238.57976222557133
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1800_NDCp","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,38495.450684429336,"","","","",38516.61310428818,38354.19624952519,36627.155955942595,35313.66936496063,33176.38179393938,30828.842435222017,27724.36503763342,24711.872249149903,"",15630.977521096409,"",9405.587174449254,"",5713.431565209727,"",5533.967384168462
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1800_NDCp","World","Emissions|CO2|AFOLU","Mt CO2/yr",5811.8709,5837.5441666666675,6249.066633333334,5862.131366666667,5470.969166666667,"","","","",4941.32484636382,4432.917657994682,3262.4012117438924,1985.354393853942,965.1557011191504,7.168160672723317,-917.4783623530336,-1779.0620453862882,"",-3216.390414714945,"",-4569.094870265526,"",-5221.42635141322,"",-5533.968670316923
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1800_NDCp","World","Price|Carbon","US$2010/t CO2",0,0,0,0,15.10965687578087,"","","","",56.52936721633229,131.3071542497711,30.51062909328129,36.90286028616698,50.60460099976988,63.11336096320465,82.26895830885914,100.9900296232876,"",157.52579227682492,"",257.1253093985646,"",354.720295200361,"",261.2018171045729
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1800f","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,38495.450684429336,"","","","",39046.76242286275,39206.953099810285,37072.548104118236,35896.67285107923,34280.96015755395,31783.526717151766,28850.8032804014,25842.910639103568,"",16529.47743343355,"",10310.35783351312,"",4444.3762274855735,"",660.290856861373
