Model,Scenario,Region,Variable,Unit,2000,2005,2010,2015,2020,2021,2022,2023,2024,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
AIM/CGE 2.1,CO_Bridge,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4591.2039,3400.7491,3515.1138,3282.0259,,,,,1813.4959,950.3739,-298.3425,-1399.416,-2067.681,-2755.0402,,-2709.5771,,-2570.4201,,-2308.5777,,-2051.9958,,-1897.1051
AIM/CGE 2.1,CO_CurPol,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,27338.1315,31642.2778,33891.1505,36086.185,,,,,38315.409,39907.3811,41676.6551,43138.4911,44085.3688,44216.0317,,44785.7878,,45624.6858,,46698.771,,47931.1115,,49034.1419
AIM/CGE 2.1,CO_CurPol,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4591.2039,3400.7491,3515.1138,3278.3358,,,,,3044.6187,2597.1054,2297.9376,1985.3398,1685.4448,1368.4537,,1307.2019,,1100.8075,,1009.5482,,878.87,,741.5418
AIM/CGE 2.2,EN_INDCi2030_1000f,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,32767.2853,35223.7052,39016.614,,,,,39349.4904,39715.3351,35560.9724,24599.6478,21980.156,20353.4102,15686.0593,9437.2698,4087.9833,-349.1083,-3523.1299,-3745.744,-3975.6097,-4214.6721,-4434.2219,-4623.1485
AIM/CGE 2.2,EN_INDCi2030_1000f,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,3236.3952,2984.3408,2934.6175,,,,,2595.594,2135.9029,1015.7545,-97.7551,-1679.0288,-3153.4428,-3568.4052,-3397.9118,-3130.9557,-2838.9721,-2578.9139,-2358.6773,-2131.035,-1894.1275,-1676.6558,-1489.7407
AIM/CGE 2.2,EN_INDCi2030_1200,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,32767.2853,35223.7052,39016.614,,,,,39349.4904,39715.3351,35560.9724,24940.417,22800.486,21078.3128,16831.6534,10397.7786,4944.1051,2713.5003,2436.9733,2174.3657,1916.877,1675.6033,1467.1259,1296.0726
AIM/CGE 2.2,EN_INDCi2030_1200,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,3236.3952,2984.3408,2934.6175,,,,,2595.594,2135.9029,1015.7545,-94.0734,-1661.114,-3077.4354,-3423.311,-3247.4043,-3048.3986,-2814.9423,-2540.7127,-2280.3245,-2024.9575,-1785.7626,-1579.3147,-1410.2566
AIM/CGE 2.2,EN_INDCi2030_1200f,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,32767.2853,35223.7052,39016.614,,,,,39349.4904,39715.3351,35560.9724,27098.4313,26199.1825,24062.6055,20471.7258,15100.8778,9021.0377,4392.4226,287.1133,-3342.3976,-3647.5284,-3891.7569,-4138.6753,-4375.8999
AIM/CGE 2.2,EN_INDCi2030_1200f,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,3236.3952,2984.3408,2934.6175,,,,,2595.594,2135.9029,1015.7545,-63.6722,-1455.3161,-2460.6904,-2564.5735,-2377.9803,-2381.9884,-2806.2231,-2885.513,-2698.8727,-2458.9013,-2216.8849,-1972.0887,-1736.9066
AIM/CGE 2.2,EN_INDCi2030_1400,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,32767.2853,35223.7052,39016.614,,,,,39349.4904,39715.3351,35560.9724,28287.246,27620.227,25474.5397,22050.1445,18043.2477,11516.9141,6477.12,2726.1059,2641.7917,2393.3291,2117.8323,1860.8826,1623.2105
